Date	Time	10	15	20	25	30	35	40
02/02/2022	00:00:00	14.266	14.29	14.361	14.314	14.29	14.385	14.242
02/02/2022	01:00:00	14.266	14.29	14.337	14.314	14.29	14.361	14.242
02/02/2022	02:00:00	14.266	14.266	14.314	14.314	14.29	14.361	14.242
02/02/2022	03:00:00	14.266	14.242	14.314	14.314	14.29	14.385	14.242
02/02/2022	04:00:00	14.266	14.242	14.29	14.314	14.29	14.385	14.242
02/02/2022	05:00:00	14.266	14.242	14.29	14.314	14.29	14.385	14.242
02/02/2022	06:00:00	14.242	14.266	14.29	14.337	14.314	14.385	14.242
02/02/2022	07:00:00	14.266	14.29	14.337	14.337	14.314	14.385	14.242
02/02/2022	08:00:00	14.242	14.266	14.337	14.337	14.314	14.385	14.242
02/02/2022	09:00:00	14.314	14.29	14.337	14.337	14.314	14.385	14.242
02/02/2022	10:00:00	14.337	14.337	14.337	14.314	14.314	14.361	14.218
02/02/2022	11:00:00	14.361	14.361	14.337	14.314	14.314	14.361	14.218
02/02/2022	12:00:00	14.457	14.361	14.361	14.314	14.314	14.337	14.194
02/02/2022	13:00:00	14.433	14.337	14.361	14.314	14.314	14.337	14.194
02/02/2022	14:00:00	14.409	14.337	14.361	14.314	14.29	14.361	14.218
02/02/2022	15:00:00	14.361	14.314	14.361	14.314	14.29	14.337	14.218
02/02/2022	16:00:00	14.337	14.29	14.337	14.314	14.29	14.337	14.194
02/02/2022	17:00:00	14.314	14.29	14.337	14.29	14.29	14.314	14.17
02/02/2022	18:00:00	14.314	14.29	14.337	14.29	14.266	14.314	14.17
02/02/2022	19:00:00	14.29	14.29	14.314	14.266	14.242	14.361	14.29
02/02/2022	20:00:00	14.29	14.29	14.314	14.314	14.242	14.361	14.242
02/02/2022	21:00:00	14.266	14.266	14.314	14.29	14.266	14.361	14.242
02/02/2022	22:00:00	14.266	14.266	14.314	14.29	14.266	14.385	14.242
02/02/2022	23:00:00	14.242	14.266	14.314	14.337	14.29	14.385	14.266
03/02/2022	00:00:00	14.218	14.266	14.314	14.337	14.314	14.409	14.314
03/02/2022	01:00:00	14.194	14.242	14.337	14.385	14.361	14.457	14.337
03/02/2022	02:00:00	14.194	14.242	14.361	14.361	14.314	14.481	14.361
03/02/2022	03:00:00	14.17	14.218	14.314	14.433	14.337	14.505	14.385
03/02/2022	04:00:00	14.17	14.194	14.314	14.433	14.385	14.529	14.385
03/02/2022	05:00:00	14.146	14.194	14.314	14.481	14.385	14.529	14.409
03/02/2022	06:00:00	14.146	14.146	14.314	14.457	14.385	14.529	14.409
03/02/2022	07:00:00	14.146	14.146	14.314	14.457	14.361	14.529	14.409
03/02/2022	08:00:00	14.146	14.122	14.242	14.433	14.385	14.481	14.385
03/02/2022	09:00:00	14.146	14.17	14.314	14.409	14.385	14.481	14.385
03/02/2022	10:00:00	14.218	14.218	14.337	14.409	14.385	14.505	14.409
03/02/2022	11:00:00	14.29	14.266	14.337	14.505	14.481	14.577	14.433
03/02/2022	12:00:00	14.337	14.266	14.433	14.529	14.505	14.553	14.433
03/02/2022	13:00:00	14.314	14.314	14.481	14.529	14.505	14.553	14.409
03/02/2022	14:00:00	14.314	14.337	14.457	14.505	14.505	14.529	14.409
03/02/2022	15:00:00	14.314	14.337	14.505	14.505	14.481	14.529	14.409
03/02/2022	16:00:00	14.337	14.433	14.529	14.505	14.481	14.553	14.409
03/02/2022	17:00:00	14.409	14.457	14.529	14.505	14.481	14.577	14.433
03/02/2022	18:00:00	14.433	14.481	14.505	14.505	14.481	14.577	14.433
03/02/2022	19:00:00	14.457	14.481	14.529	14.505	14.481	14.577	14.433
03/02/2022	20:00:00	14.481	14.481	14.529	14.529	14.505	14.577	14.433
03/02/2022	21:00:00	14.481	14.481	14.529	14.505	14.481	14.577	14.433
03/02/2022	22:00:00	14.457	14.457	14.505	14.505	14.481	14.529	14.409
03/02/2022	23:00:00	14.433	14.409	14.457	14.457	14.433	14.529	14.409
04/02/2022	00:00:00	14.433	14.385	14.433	14.457	14.409	14.529	14.409
04/02/2022	01:00:00	14.409	14.361	14.433	14.481	14.433	14.529	14.409
04/02/2022	02:00:00	14.385	14.385	14.457	14.481	14.457	14.529	14.409
04/02/2022	03:00:00	14.385	14.385	14.481	14.481	14.457	14.529	14.385
04/02/2022	04:00:00	14.361	14.385	14.457	14.481	14.457	14.529	14.409
04/02/2022	05:00:00	14.337	14.385	14.481	14.481	14.457	14.529	14.409
04/02/2022	06:00:00	14.385	14.433	14.481	14.505	14.481	14.529	14.409
04/02/2022	07:00:00	14.481	14.457	14.505	14.505	14.481	14.529	14.409
04/02/2022	08:00:00	14.481	14.481	14.505	14.505	14.481	14.553	14.409
04/02/2022	09:00:00	14.457	14.457	14.481	14.529	14.505	14.553	14.409
04/02/2022	10:00:00	14.361	14.409	14.481	14.505	14.481	14.553	14.409
04/02/2022	11:00:00	14.361	14.385	14.457	14.481	14.457	14.529	14.385
04/02/2022	12:00:00	14.409	14.409	14.457	14.457	14.433	14.505	14.361
04/02/2022	13:00:00	14.409	14.385	14.433	14.409	14.385	14.433	14.29
04/02/2022	14:00:00	14.409	14.385	14.409	14.385	14.385	14.457	14.361
04/02/2022	15:00:00	14.433	14.385	14.385	14.457	14.361	14.529	14.409
04/02/2022	16:00:00	14.385	14.385	14.361	14.481	14.433	14.529	14.409
04/02/2022	17:00:00	14.385	14.361	14.409	14.481	14.457	14.529	14.409
04/02/2022	18:00:00	14.385	14.385	14.457	14.481	14.457	14.529	14.409
04/02/2022	19:00:00	14.409	14.433	14.481	14.505	14.481	14.529	14.409
04/02/2022	20:00:00	14.457	14.457	14.505	14.481	14.481	14.529	14.409
04/02/2022	21:00:00	14.457	14.457	14.481	14.505	14.481	14.529	14.409
04/02/2022	22:00:00	14.385	14.409	14.481	14.505	14.481	14.529	14.409
04/02/2022	23:00:00	14.385	14.409	14.481	14.481	14.457	14.529	14.409
05/02/2022	00:00:00	14.433	14.433	14.481	14.457	14.457	14.505	14.361
05/02/2022	01:00:00	14.385	14.385	14.457	14.433	14.433	14.481	14.337
05/02/2022	02:00:00	14.361	14.361	14.433	14.409	14.409	14.481	14.361
05/02/2022	03:00:00	14.361	14.337	14.385	14.433	14.409	14.481	14.361
05/02/2022	04:00:00	14.337	14.337	14.385	14.457	14.409	14.481	14.361
05/02/2022	05:00:00	14.314	14.314	14.361	14.457	14.433	14.481	14.361
05/02/2022	06:00:00	14.314	14.29	14.361	14.457	14.433	14.481	14.337
05/02/2022	07:00:00	14.29	14.266	14.409	14.457	14.433	14.457	14.337
05/02/2022	08:00:00	14.266	14.29	14.433	14.457	14.433	14.457	14.337
05/02/2022	09:00:00	14.29	14.29	14.457	14.457	14.433	14.457	14.337
05/02/2022	10:00:00	14.29	14.314	14.433	14.433	14.433	14.457	14.337
05/02/2022	11:00:00	14.314	14.29	14.361	14.433	14.433	14.481	14.337
05/02/2022	12:00:00	14.337	14.337	14.361	14.457	14.433	14.481	14.337
05/02/2022	13:00:00	14.361	14.337	14.481	14.433	14.433	14.481	14.337
05/02/2022	14:00:00	14.385	14.337	14.505	14.433	14.433	14.481	14.337
05/02/2022	15:00:00	14.385	14.409	14.481	14.457	14.433	14.481	14.337
05/02/2022	16:00:00	14.409	14.433	14.481	14.433	14.409	14.481	14.337
05/02/2022	17:00:00	14.409	14.409	14.457	14.457	14.433	14.481	14.337
05/02/2022	18:00:00	14.385	14.385	14.457	14.457	14.433	14.457	14.337
05/02/2022	19:00:00	14.337	14.385	14.457	14.457	14.433	14.457	14.337
05/02/2022	20:00:00	14.337	14.385	14.457	14.433	14.433	14.457	14.337
05/02/2022	21:00:00	14.337	14.385	14.457	14.433	14.409	14.457	14.337
05/02/2022	22:00:00	14.385	14.409	14.457	14.433	14.409	14.433	14.314
05/02/2022	23:00:00	14.385	14.409	14.457	14.409	14.409	14.457	14.337
06/02/2022	00:00:00	14.409	14.409	14.457	14.433	14.409	14.457	14.337
06/02/2022	01:00:00	14.385	14.409	14.457	14.433	14.409	14.457	14.337
06/02/2022	02:00:00	14.337	14.433	14.457	14.433	14.409	14.457	14.314
06/02/2022	03:00:00	14.29	14.409	14.457	14.409	14.409	14.457	14.337
06/02/2022	04:00:00	14.266	14.29	14.337	14.314	14.29	14.385	14.266
06/02/2022	05:00:00	14.242	14.242	14.314	14.314	14.29	14.409	14.29
06/02/2022	06:00:00	14.242	14.242	14.29	14.314	14.29	14.409	14.29
06/02/2022	07:00:00	14.242	14.218	14.29	14.314	14.266	14.409	14.29
06/02/2022	08:00:00	14.266	14.242	14.29	14.337	14.266	14.433	14.314
06/02/2022	09:00:00	14.314	14.29	14.266	14.409	14.361	14.457	14.314
06/02/2022	10:00:00	14.337	14.314	14.337	14.433	14.409	14.481	14.337
06/02/2022	11:00:00	14.361	14.29	14.337	14.433	14.385	14.481	14.337
06/02/2022	12:00:00	14.385	14.337	14.385	14.409	14.385	14.481	14.337
06/02/2022	13:00:00	14.385	14.314	14.385	14.361	14.314	14.481	14.337
06/02/2022	14:00:00	14.409	14.337	14.361	14.433	14.409	14.457	14.337
06/02/2022	15:00:00	14.409	14.337	14.409	14.433	14.409	14.457	14.337
06/02/2022	16:00:00	14.385	14.361	14.433	14.433	14.409	14.457	14.314
06/02/2022	17:00:00	14.361	14.337	14.433	14.409	14.385	14.385	14.266
06/02/2022	18:00:00	14.361	14.314	14.409	14.385	14.361	14.385	14.242
06/02/2022	19:00:00	14.337	14.337	14.409	14.385	14.361	14.385	14.266
06/02/2022	20:00:00	14.337	14.314	14.385	14.361	14.337	14.385	14.266
06/02/2022	21:00:00	14.314	14.314	14.385	14.361	14.361	14.385	14.266
06/02/2022	22:00:00	14.29	14.337	14.385	14.361	14.361	14.385	14.242
06/02/2022	23:00:00	14.266	14.337	14.385	14.361	14.361	14.385	14.266
07/02/2022	00:00:00	14.266	14.314	14.409	14.337	14.361	14.385	14.266
07/02/2022	01:00:00	14.266	14.266	14.385	14.361	14.337	14.385	14.266
07/02/2022	02:00:00	14.242	14.266	14.385	14.361	14.337	14.409	14.29
07/02/2022	03:00:00	14.218	14.337	14.385	14.385	14.361	14.433	14.29
07/02/2022	04:00:00	14.194	14.194	14.29	14.385	14.361	14.433	14.29
07/02/2022	05:00:00	14.122	14.17	14.242	14.385	14.29	14.433	14.314
07/02/2022	06:00:00	14.122	14.17	14.266	14.29	14.242	14.409	14.29
07/02/2022	07:00:00	14.146	14.17	14.218	14.266	14.242	14.314	14.194
07/02/2022	08:00:00	14.17	14.194	14.218	14.266	14.242	14.29	14.17
07/02/2022	09:00:00	14.218	14.194	14.218	14.266	14.242	14.29	14.17
07/02/2022	10:00:00	14.29	14.266	14.242	14.266	14.242	14.433	14.29
07/02/2022	11:00:00	14.314	14.29	14.29	14.361	14.266	14.409	14.29
07/02/2022	12:00:00	14.361	14.314	14.314	14.314	14.29	14.361	14.29
07/02/2022	13:00:00	14.385	14.361	14.337	14.29	14.29	14.361	14.29
07/02/2022	14:00:00	14.409	14.361	14.385	14.314	14.314	14.385	14.266
07/02/2022	15:00:00	14.433	14.385	14.409	14.337	14.337	14.361	14.266
07/02/2022	16:00:00	14.433	14.385	14.409	14.361	14.361	14.385	14.242
07/02/2022	17:00:00	14.409	14.361	14.385	14.361	14.361	14.385	14.242
07/02/2022	18:00:00	14.385	14.361	14.385	14.361	14.337	14.385	14.242
07/02/2022	19:00:00	14.361	14.337	14.361	14.361	14.337	14.385	14.242
07/02/2022	20:00:00	14.337	14.314	14.337	14.337	14.314	14.385	14.242
07/02/2022	21:00:00	14.314	14.266	14.314	14.337	14.314	14.385	14.242
07/02/2022	22:00:00	14.29	14.242	14.29	14.314	14.29	14.361	14.218
07/02/2022	23:00:00	14.29	14.266	14.29	14.29	14.266	14.314	14.194
08/02/2022	00:00:00	14.29	14.266	14.29	14.29	14.266	14.314	14.194
08/02/2022	01:00:00	14.266	14.242	14.29	14.29	14.266	14.314	14.194
08/02/2022	02:00:00	14.242	14.218	14.266	14.29	14.242	14.314	14.194
08/02/2022	03:00:00	14.194	14.194	14.266	14.29	14.266	14.337	14.194
08/02/2022	04:00:00	14.146	14.146	14.218	14.266	14.242	14.337	14.194
08/02/2022	05:00:00	14.074	14.098	14.17	14.194	14.146	14.314	14.194
08/02/2022	06:00:00	14.098	14.146	14.146	14.29	14.266	14.314	14.17
08/02/2022	07:00:00	14.098	14.17	14.194	14.29	14.266	14.29	14.17
08/02/2022	08:00:00	14.146	14.218	14.266	14.218	14.242	14.266	14.122
08/02/2022	09:00:00	14.194	14.29	14.29	14.218	14.218	14.266	14.098
08/02/2022	10:00:00	14.242	14.29	14.314	14.266	14.266	14.266	14.122
08/02/2022	11:00:00	14.29	14.29	14.314	14.29	14.29	14.314	14.17
08/02/2022	12:00:00	14.337	14.266	14.218	14.218	14.218	14.314	14.194
08/02/2022	13:00:00	14.337	14.218	14.242	14.242	14.242	14.314	14.194
08/02/2022	14:00:00	14.29	14.194	14.29	14.266	14.242	14.29	14.146
08/02/2022	15:00:00	14.29	14.242	14.314	14.29	14.266	14.314	14.194
08/02/2022	16:00:00	14.266	14.266	14.314	14.314	14.29	14.337	14.194
08/02/2022	17:00:00	14.29	14.266	14.337	14.29	14.266	14.337	14.194
08/02/2022	18:00:00	14.29	14.29	14.337	14.314	14.29	14.337	14.218
08/02/2022	19:00:00	14.29	14.314	14.337	14.314	14.314	14.337	14.218
08/02/2022	20:00:00	14.29	14.266	14.314	14.314	14.29	14.337	14.194
08/02/2022	21:00:00	14.218	14.242	14.29	14.29	14.29	14.337	14.194
08/02/2022	22:00:00	14.218	14.194	14.218	14.29	14.29	14.337	14.194
08/02/2022	23:00:00	14.17	14.146	14.218	14.218	14.218	14.218	14.098
09/02/2022	00:00:00	14.146	14.146	14.218	14.17	14.146	14.218	14.098
09/02/2022	01:00:00	14.122	14.122	14.17	14.146	14.122	14.194	14.074
09/02/2022	02:00:00	14.122	14.122	14.146	14.122	14.098	14.194	14.05
09/02/2022	03:00:00	14.074	14.098	14.122	14.146	14.098	14.218	14.074
09/02/2022	04:00:00	14.05	14.05	14.122	14.146	14.122	14.194	14.074
09/02/2022	05:00:00	14.026	14.074	14.146	14.146	14.122	14.194	14.05
09/02/2022	06:00:00	14.05	14.074	14.146	14.146	14.098	14.218	14.074
09/02/2022	07:00:00	14.05	14.098	14.146	14.194	14.146	14.242	14.098
09/02/2022	08:00:00	14.122	14.05	14.194	14.194	14.194	14.242	14.098
09/02/2022	09:00:00	14.17	14.146	14.122	14.194	14.17	14.266	14.122
09/02/2022	10:00:00	14.218	14.218	14.146	14.146	14.122	14.218	14.05
09/02/2022	11:00:00	14.266	14.266	14.194	14.17	14.17	14.218	14.074
09/02/2022	12:00:00	14.337	14.29	14.242	14.194	14.194	14.218	14.074
09/02/2022	13:00:00	14.218	14.17	14.218	14.17	14.17	14.242	14.122
09/02/2022	14:00:00	14.218	14.17	14.194	14.194	14.194	14.266	14.122
09/02/2022	15:00:00	14.433	14.218	14.218	14.242	14.194	14.266	14.122
09/02/2022	16:00:00	14.266	14.194	14.242	14.242	14.194	14.29	14.146
09/02/2022	17:00:00	14.242	14.194	14.242	14.242	14.218	14.29	14.17
09/02/2022	18:00:00	14.266	14.218	14.266	14.266	14.242	14.337	14.194
09/02/2022	19:00:00	14.29	14.242	14.266	14.29	14.29	14.29	14.17
09/02/2022	20:00:00	14.29	14.266	14.266	14.29	14.266	14.337	14.218
09/02/2022	21:00:00	14.314	14.242	14.314	14.29	14.266	14.337	14.218
09/02/2022	22:00:00	14.29	14.266	14.314	14.314	14.29	14.361	14.242
09/02/2022	23:00:00	14.266	14.266	14.314	14.314	14.29	14.385	14.242
10/02/2022	00:00:00	14.242	14.266	14.29	14.314	14.29	14.361	14.218
10/02/2022	01:00:00	14.194	14.194	14.266	14.29	14.29	14.337	14.218
10/02/2022	02:00:00	14.194	14.17	14.218	14.266	14.242	14.29	14.146
10/02/2022	03:00:00	14.146	14.146	14.194	14.242	14.218	14.29	14.146
10/02/2022	04:00:00	14.146	14.146	14.194	14.218	14.218	14.242	14.122
10/02/2022	05:00:00	14.17	14.122	14.194	14.242	14.218	14.266	14.122
10/02/2022	06:00:00	14.17	14.122	14.17	14.242	14.194	14.266	14.122
10/02/2022	07:00:00	14.17	14.17	14.194	14.218	14.194	14.29	14.146
10/02/2022	08:00:00	14.17	14.146	14.17	14.242	14.194	14.29	14.146
10/02/2022	09:00:00	14.194	14.218	14.17	14.218	14.194	14.29	14.17
10/02/2022	10:00:00	14.29	14.29	14.242	14.266	14.242	14.29	14.146
10/02/2022	11:00:00	14.361	14.337	14.29	14.29	14.29	14.314	14.17
10/02/2022	12:00:00	14.409	14.337	14.337	14.29	14.29	14.314	14.17
10/02/2022	13:00:00	14.409	14.337	14.361	14.266	14.266	14.29	14.146
10/02/2022	14:00:00	14.385	14.29	14.314	14.266	14.266	14.314	14.17
10/02/2022	15:00:00	14.337	14.266	14.29	14.266	14.242	14.29	14.17
10/02/2022	16:00:00	14.337	14.266	14.29	14.29	14.266	14.337	14.218
10/02/2022	17:00:00	14.361	14.29	14.29	14.314	14.29	14.385	14.242
10/02/2022	18:00:00	14.361	14.314	14.314	14.314	14.29	14.385	14.266
10/02/2022	19:00:00	14.385	14.314	14.314	14.337	14.314	14.385	14.242
10/02/2022	20:00:00	14.385	14.314	14.314	14.337	14.314	14.385	14.242
10/02/2022	21:00:00	14.409	14.314	14.337	14.337	14.314	14.385	14.242
10/02/2022	22:00:00	14.409	14.314	14.337	14.337	14.314	14.361	14.242
10/02/2022	23:00:00	14.409	14.337	14.337	14.337	14.314	14.361	14.218
11/02/2022	00:00:00	14.409	14.337	14.337	14.337	14.314	14.361	14.218
11/02/2022	01:00:00	14.433	14.337	14.361	14.314	14.314	14.337	14.218
11/02/2022	02:00:00	14.433	14.337	14.361	14.337	14.314	14.337	14.194
11/02/2022	03:00:00	14.409	14.337	14.361	14.337	14.314	14.337	14.218
11/02/2022	04:00:00	14.385	14.337	14.361	14.314	14.314	14.361	14.218
11/02/2022	05:00:00	14.337	14.337	14.385	14.337	14.314	14.361	14.218
11/02/2022	06:00:00	14.361	14.337	14.385	14.337	14.337	14.361	14.218
11/02/2022	07:00:00	14.314	14.337	14.385	14.337	14.314	14.361	14.218
11/02/2022	08:00:00	14.314	14.361	14.361	14.337	14.314	14.385	14.266
11/02/2022	09:00:00	14.361	14.385	14.361	14.361	14.337	14.409	14.29
11/02/2022	10:00:00	14.409	14.385	14.385	14.361	14.337	14.433	14.29
11/02/2022	11:00:00	14.409	14.385	14.385	14.361	14.337	14.409	14.29
11/02/2022	12:00:00	14.457	14.433	14.385	14.337	14.337	14.385	14.242
11/02/2022	13:00:00	14.457	14.385	14.361	14.337	14.314	14.361	14.242
11/02/2022	14:00:00	14.553	14.409	14.385	14.361	14.337	14.385	14.242
11/02/2022	15:00:00	14.601	14.457	14.409	14.385	14.361	14.385	14.266
11/02/2022	16:00:00	14.649	14.481	14.433	14.337	14.337	14.385	14.266
11/02/2022	17:00:00	14.625	14.457	14.433	14.337	14.337	14.385	14.266
11/02/2022	18:00:00	14.553	14.457	14.409	14.337	14.337	14.385	14.242
11/02/2022	19:00:00	14.553	14.481	14.409	14.337	14.314	14.385	14.242
11/02/2022	20:00:00	14.505	14.433	14.385	14.337	14.314	14.385	14.242
11/02/2022	21:00:00	14.457	14.361	14.385	14.337	14.314	14.361	14.242
11/02/2022	22:00:00	14.457	14.361	14.385	14.337	14.314	14.385	14.242
11/02/2022	23:00:00	14.457	14.337	14.385	14.337	14.314	14.385	14.266
12/02/2022	00:00:00	14.409	14.337	14.361	14.337	14.314	14.385	14.29
12/02/2022	01:00:00	14.385	14.337	14.361	14.314	14.29	14.385	14.266
12/02/2022	02:00:00	14.385	14.337	14.361	14.314	14.29	14.361	14.266
12/02/2022	03:00:00	14.385	14.337	14.361	14.337	14.314	14.361	14.242
12/02/2022	04:00:00	14.361	14.314	14.337	14.314	14.314	14.361	14.242
12/02/2022	05:00:00	14.361	14.314	14.385	14.337	14.314	14.361	14.242
12/02/2022	06:00:00	14.337	14.29	14.361	14.314	14.314	14.361	14.242
12/02/2022	07:00:00	14.29	14.266	14.361	14.337	14.29	14.361	14.242
12/02/2022	08:00:00	14.29	14.29	14.337	14.337	14.314	14.361	14.242
12/02/2022	09:00:00	14.314	14.314	14.337	14.337	14.314	14.409	14.29
12/02/2022	10:00:00	14.337	14.314	14.337	14.361	14.361	14.409	14.266
12/02/2022	11:00:00	14.337	14.337	14.337	14.361	14.337	14.409	14.29
12/02/2022	12:00:00	14.361	14.337	14.361	14.337	14.337	14.385	14.242
12/02/2022	13:00:00	14.385	14.385	14.385	14.337	14.314	14.433	14.314
12/02/2022	14:00:00	14.385	14.361	14.361	14.385	14.361	14.385	14.29
12/02/2022	15:00:00	14.385	14.337	14.361	14.361	14.337	14.409	14.29
12/02/2022	16:00:00	14.385	14.337	14.385	14.361	14.337	14.409	14.29
12/02/2022	17:00:00	14.361	14.337	14.361	14.385	14.361	14.433	14.314
12/02/2022	18:00:00	14.361	14.314	14.361	14.385	14.361	14.457	14.314
12/02/2022	19:00:00	14.337	14.314	14.361	14.409	14.361	14.433	14.29
12/02/2022	20:00:00	14.314	14.314	14.361	14.361	14.337	14.433	14.314
12/02/2022	21:00:00	14.337	14.314	14.361	14.385	14.337	14.433	14.314
12/02/2022	22:00:00	14.337	14.29	14.361	14.361	14.337	14.409	14.29
12/02/2022	23:00:00	14.314	14.266	14.361	14.361	14.314	14.385	14.314
13/02/2022	00:00:00	14.314	14.242	14.361	14.337	14.314	14.385	14.266
13/02/2022	01:00:00	14.29	14.218	14.361	14.337	14.29	14.385	14.29
13/02/2022	02:00:00	14.266	14.218	14.361	14.361	14.29	14.385	14.314
13/02/2022	03:00:00	14.266	14.194	14.361	14.385	14.337	14.457	14.314
13/02/2022	04:00:00	14.242	14.17	14.337	14.385	14.361	14.457	14.337
13/02/2022	05:00:00	14.218	14.146	14.361	14.361	14.266	14.433	14.314
13/02/2022	06:00:00	14.194	14.146	14.361	14.314	14.266	14.433	14.314
13/02/2022	07:00:00	14.194	14.194	14.29	14.314	14.266	14.385	14.314
13/02/2022	08:00:00	14.194	14.194	14.29	14.314	14.266	14.409	14.314
13/02/2022	09:00:00	14.242	14.242	14.266	14.385	14.361	14.481	14.337
13/02/2022	10:00:00	14.266	14.242	14.242	14.409	14.385	14.481	14.337
13/02/2022	11:00:00	14.314	14.29	14.266	14.385	14.361	14.433	14.29
13/02/2022	12:00:00	14.314	14.29	14.337	14.385	14.361	14.433	14.314
13/02/2022	13:00:00	14.314	14.314	14.409	14.385	14.361	14.457	14.314
13/02/2022	14:00:00	14.266	14.29	14.385	14.361	14.337	14.409	14.29
13/02/2022	15:00:00	14.266	14.29	14.385	14.337	14.314	14.385	14.266
13/02/2022	16:00:00	14.242	14.29	14.361	14.361	14.29	14.385	14.29
13/02/2022	17:00:00	14.242	14.314	14.337	14.409	14.266	14.433	14.314
13/02/2022	18:00:00	14.337	14.29	14.314	14.361	14.361	14.409	14.29
13/02/2022	19:00:00	14.314	14.29	14.314	14.361	14.337	14.409	14.266
13/02/2022	20:00:00	14.29	14.29	14.337	14.337	14.314	14.385	14.242
13/02/2022	21:00:00	14.314	14.29	14.337	14.314	14.314	14.337	14.194
13/02/2022	22:00:00	14.314	14.29	14.314	14.29	14.266	14.337	14.218
13/02/2022	23:00:00	14.29	14.266	14.29	14.314	14.29	14.385	14.29
14/02/2022	00:00:00	14.29	14.266	14.314	14.314	14.29	14.433	14.314
14/02/2022	01:00:00	14.266	14.266	14.314	14.314	14.29	14.409	14.29
14/02/2022	02:00:00	14.218	14.242	14.314	14.314	14.29	14.361	14.242
14/02/2022	03:00:00	14.242	14.242	14.314	14.29	14.266	14.314	14.194
14/02/2022	04:00:00	14.242	14.242	14.314	14.266	14.242	14.361	14.242
14/02/2022	05:00:00	14.218	14.242	14.29	14.361	14.242	14.457	14.337
14/02/2022	06:00:00	14.218	14.194	14.29	14.361	14.29	14.385	14.266
14/02/2022	07:00:00	14.218	14.17	14.314	14.314	14.29	14.361	14.242
14/02/2022	08:00:00	14.194	14.218	14.29	14.314	14.266	14.361	14.266
14/02/2022	09:00:00	14.242	14.242	14.266	14.337	14.314	14.385	14.242
14/02/2022	10:00:00	14.266	14.29	14.29	14.242	14.242	14.314	14.194
14/02/2022	11:00:00	14.29	14.266	14.29	14.242	14.218	14.361	14.266
14/02/2022	12:00:00	14.242	14.242	14.29	14.29	14.218	14.385	14.242
14/02/2022	13:00:00	14.266	14.242	14.29	14.314	14.266	14.361	14.242
14/02/2022	14:00:00	14.266	14.242	14.29	14.242	14.218	14.337	14.194
14/02/2022	15:00:00	14.266	14.218	14.29	14.29	14.242	14.337	14.242
14/02/2022	16:00:00	14.266	14.218	14.266	14.314	14.29	14.409	14.29
14/02/2022	17:00:00	14.266	14.218	14.29	14.314	14.266	14.457	14.314
14/02/2022	18:00:00	14.266	14.242	14.29	14.314	14.29	14.409	14.29
14/02/2022	19:00:00	14.266	14.242	14.29	14.29	14.266	14.361	14.242
14/02/2022	20:00:00	14.29	14.242	14.29	14.29	14.266	14.361	14.218
14/02/2022	21:00:00	14.29	14.242	14.29	14.29	14.266	14.337	14.218
14/02/2022	22:00:00	14.29	14.242	14.29	14.29	14.266	14.337	14.218
14/02/2022	23:00:00	14.29	14.242	14.29	14.29	14.266	14.361	14.242
15/02/2022	00:00:00	14.29	14.266	14.29	14.29	14.266	14.361	14.242
15/02/2022	01:00:00	14.29	14.266	14.29	14.266	14.266	14.337	14.218
15/02/2022	02:00:00	14.266	14.242	14.266	14.266	14.242	14.314	14.17
15/02/2022	03:00:00	14.242	14.218	14.266	14.242	14.242	14.29	14.146
15/02/2022	04:00:00	14.242	14.218	14.266	14.242	14.218	14.242	14.122
15/02/2022	05:00:00	14.242	14.218	14.242	14.218	14.194	14.266	14.146
15/02/2022	06:00:00	14.242	14.194	14.242	14.242	14.194	14.29	14.146
15/02/2022	07:00:00	14.218	14.194	14.218	14.242	14.218	14.29	14.146
15/02/2022	08:00:00	14.218	14.194	14.242	14.242	14.218	14.29	14.146
15/02/2022	09:00:00	14.242	14.218	14.242	14.242	14.218	14.29	14.146
15/02/2022	10:00:00	14.29	14.242	14.29	14.218	14.218	14.266	14.122
15/02/2022	11:00:00	14.314	14.29	14.314	14.194	14.218	14.242	14.098
15/02/2022	12:00:00	14.337	14.314	14.242	14.194	14.194	14.242	14.098
15/02/2022	13:00:00	14.361	14.266	14.266	14.194	14.194	14.218	14.074
15/02/2022	14:00:00	14.29	14.242	14.29	14.218	14.218	14.242	14.074
15/02/2022	15:00:00	14.266	14.242	14.266	14.218	14.194	14.17	14.026
15/02/2022	16:00:00	14.266	14.218	14.242	14.17	14.146	14.17	14.026
15/02/2022	17:00:00	14.218	14.194	14.194	14.146	14.146	14.194	14.05
15/02/2022	18:00:00	14.194	14.17	14.194	14.146	14.122	14.194	14.05
15/02/2022	19:00:00	14.194	14.146	14.17	14.146	14.122	14.194	14.05
15/02/2022	20:00:00	14.194	14.146	14.17	14.17	14.146	14.194	14.05
15/02/2022	21:00:00	14.17	14.146	14.17	14.146	14.122	14.194	14.05
15/02/2022	22:00:00	14.17	14.146	14.17	14.146	14.122	14.194	14.05
15/02/2022	23:00:00	14.146	14.098	14.146	14.146	14.122	14.194	14.05
16/02/2022	00:00:00	14.122	14.098	14.146	14.146	14.122	14.17	14.05
16/02/2022	01:00:00	14.098	14.074	14.122	14.17	14.146	14.218	14.074
16/02/2022	02:00:00	14.146	14.098	14.146	14.17	14.17	14.242	14.122
16/02/2022	03:00:00	14.122	14.098	14.146	14.17	14.146	14.242	14.098
