"#"	"Date"	"Heure, GMT+02:00"	"Temp., °C (LGR S/N: 10663778, SEN S/N: 10663778)"	"Intensité, Lux (LGR S/N: 10663778, SEN S/N: 10663778)"	"Pile défectueuse (LGR S/N: 10663778, SEN S/N: 10663778)"	"Coupleur attaché (LGR S/N: 10663778, SEN S/N: 10663778)"	"Hôte connecté (LGR S/N: 10663778, SEN S/N: 10663778)"	"Arrêté (LGR S/N: 10663778, SEN S/N: 10663778)"	"Fin de fichier (LGR S/N: 10663778, SEN S/N: 10663778)"
1855	26/07/18	16:00:00	15.855	581.3					
1856	26/07/18	17:00:00	15.855	516.7					
1857	26/07/18	18:00:00	15.855	247.6					
1858	26/07/18	19:00:00	16.141	53.8					
1859	26/07/18	20:00:00	16.618	0.0					
1860	26/07/18	21:00:00	17.379	0.0					
1861	26/07/18	22:00:00	17.475	0.0					
1862	26/07/18	23:00:00	17.379	0.0					
1863	27/07/18	00:00:00	16.713	0.0					
1864	27/07/18	01:00:00	16.903	0.0					
1865	27/07/18	02:00:00	16.808	0.0					
1866	27/07/18	03:00:00	16.427	0.0					
1867	27/07/18	04:00:00	16.237	0.0					
1868	27/07/18	05:00:00	16.141	0.0					
1869	27/07/18	06:00:00	16.237	0.0					
1870	27/07/18	07:00:00	16.141	10.8					
1871	27/07/18	08:00:00	15.951	21.5					
1872	27/07/18	09:00:00	16.141	21.5					
1873	27/07/18	10:00:00	16.046	21.5					
1874	27/07/18	11:00:00	16.141	43.1					
1875	27/07/18	12:00:00	16.141	64.6					
1876	27/07/18	13:00:00	16.141	107.6					
1877	27/07/18	14:00:00	16.046	258.3					
1878	27/07/18	15:00:00	16.237	344.4					
1879	27/07/18	16:00:00	16.332	473.6					
1880	27/07/18	17:00:00	16.237	462.9					
1881	27/07/18	18:00:00	16.237	247.6					
1882	27/07/18	19:00:00	16.713	53.8					
1883	27/07/18	20:00:00	16.427	0.0					
1884	27/07/18	21:00:00	17.189	0.0					
1885	27/07/18	22:00:00	17.189	0.0					
1886	27/07/18	23:00:00	17.094	0.0					
1887	28/07/18	00:00:00	16.999	0.0					
1888	28/07/18	01:00:00	16.903	0.0					
1889	28/07/18	02:00:00	16.618	0.0					
1890	28/07/18	03:00:00	16.237	0.0					
1891	28/07/18	04:00:00	16.618	0.0					
1892	28/07/18	05:00:00	16.523	0.0					
1893	28/07/18	06:00:00	16.618	0.0					
1894	28/07/18	07:00:00	16.713	10.8					
1895	28/07/18	08:00:00	16.999	21.5					
1896	28/07/18	09:00:00	16.903	21.5					
1897	28/07/18	10:00:00	16.903	32.3					
1898	28/07/18	11:00:00	16.618	43.1					
1899	28/07/18	12:00:00	16.618	64.6					
1900	28/07/18	13:00:00	16.713	86.1					
1901	28/07/18	14:00:00	16.903	150.7					
1902	28/07/18	15:00:00	16.903	269.1					
1903	28/07/18	16:00:00	16.523	538.2					
1904	28/07/18	17:00:00	16.427	721.2					
1905	28/07/18	18:00:00	16.332	322.9					
1906	28/07/18	19:00:00	16.332	86.1					
1907	28/07/18	20:00:00	16.237	0.0					
1908	28/07/18	21:00:00	16.332	0.0					
1909	28/07/18	22:00:00	16.427	0.0					
1910	28/07/18	23:00:00	16.427	0.0					
1911	29/07/18	00:00:00	16.713	0.0					
1912	29/07/18	01:00:00	16.808	0.0					
1913	29/07/18	02:00:00	17.094	0.0					
1914	29/07/18	03:00:00	16.808	0.0					
1915	29/07/18	04:00:00	16.713	0.0					
1916	29/07/18	05:00:00	16.903	0.0					
1917	29/07/18	06:00:00	16.903	0.0					
1918	29/07/18	07:00:00	16.903	10.8					
1919	29/07/18	08:00:00	16.999	10.8					
1920	29/07/18	09:00:00	16.523	21.5					
1921	29/07/18	10:00:00	16.523	32.3					
1922	29/07/18	11:00:00	16.427	43.1					
1923	29/07/18	12:00:00	16.523	64.6					
1924	29/07/18	13:00:00	16.808	118.4					
1925	29/07/18	14:00:00	16.808	193.8					
1926	29/07/18	15:00:00	16.332	333.7					
1927	29/07/18	16:00:00	16.332	462.9					
1928	29/07/18	17:00:00	16.427	484.4					
1929	29/07/18	18:00:00	16.332	290.6					
1930	29/07/18	19:00:00	16.237	32.3					
1931	29/07/18	20:00:00	16.141	0.0					
1932	29/07/18	21:00:00	16.237	0.0					
1933	29/07/18	22:00:00	16.523	0.0					
1934	29/07/18	23:00:00	16.808	0.0					
1935	30/07/18	00:00:00	17.189	0.0					
1936	30/07/18	01:00:00	17.094	0.0					
1937	30/07/18	02:00:00	16.999	0.0					
1938	30/07/18	03:00:00	16.713	0.0					
1939	30/07/18	04:00:00	16.046	0.0					
1940	30/07/18	05:00:00	16.141	0.0					
1941	30/07/18	06:00:00	16.237	0.0					
1942	30/07/18	07:00:00	16.141	10.8					
1943	30/07/18	08:00:00	15.951	21.5					
1944	30/07/18	09:00:00	15.951	32.3					
1945	30/07/18	10:00:00	16.046	43.1					
1946	30/07/18	11:00:00	16.332	53.8					
1947	30/07/18	12:00:00	16.237	64.6					
1948	30/07/18	13:00:00	16.332	96.9					
1949	30/07/18	14:00:00	16.427	150.7					
1950	30/07/18	15:00:00	16.523	236.8					
1951	30/07/18	16:00:00	16.427	387.5					
1952	30/07/18	17:00:00	16.618	430.6					
1953	30/07/18	18:00:00	16.523	215.3					
1954	30/07/18	19:00:00	16.808	64.6					
1955	30/07/18	20:00:00	16.808	0.0					
1956	30/07/18	21:00:00	16.427	0.0					
1957	30/07/18	22:00:00	16.427	0.0					
1958	30/07/18	23:00:00	16.523	0.0					
1959	31/07/18	00:00:00	17.094	0.0					
1960	31/07/18	01:00:00	17.189	0.0					
1961	31/07/18	02:00:00	16.903	0.0					
1962	31/07/18	03:00:00	16.999	0.0					
1963	31/07/18	04:00:00	16.332	0.0					
1964	31/07/18	05:00:00	16.332	0.0					
1965	31/07/18	06:00:00	16.332	0.0					
1966	31/07/18	07:00:00	16.427	10.8					
1967	31/07/18	08:00:00	16.618	21.5					
1968	31/07/18	09:00:00	16.618	32.3					
1969	31/07/18	10:00:00	16.523	43.1					
1970	31/07/18	11:00:00	16.523	43.1					
1971	31/07/18	12:00:00	16.618	53.8					
1972	31/07/18	13:00:00	16.618	96.9					
1973	31/07/18	14:00:00	16.999	183.0					
1974	31/07/18	15:00:00	16.903	290.6					
1975	31/07/18	16:00:00	16.999	495.1					
1976	31/07/18	17:00:00	16.618	484.4					
1977	31/07/18	18:00:00	16.332	215.3					
1978	31/07/18	19:00:00	16.332	53.8					
1979	31/07/18	20:00:00	16.903	0.0					
1980	31/07/18	21:00:00	16.427	0.0					
1981	31/07/18	22:00:00	16.427	0.0					
1982	31/07/18	23:00:00	16.618	0.0					
1983	01/08/18	00:00:00	16.999	0.0					
1984	01/08/18	01:00:00	16.808	0.0					
1985	01/08/18	02:00:00	16.618	0.0					
1986	01/08/18	03:00:00	16.523	0.0					
1987	01/08/18	04:00:00	16.618	0.0					
1988	01/08/18	05:00:00	16.713	0.0					
1989	01/08/18	06:00:00	16.523	0.0					
1990	01/08/18	07:00:00	16.237	10.8					
1991	01/08/18	08:00:00	16.046	21.5					
1992	01/08/18	09:00:00	16.237	21.5					
1993	01/08/18	10:00:00	16.141	32.3					
1994	01/08/18	11:00:00	16.046	53.8					
1995	01/08/18	12:00:00	16.141	86.1					
1996	01/08/18	13:00:00	16.046	118.4					
1997	01/08/18	14:00:00	16.237	204.5					
1998	01/08/18	15:00:00	16.427	333.7					
1999	01/08/18	16:00:00	16.427	473.6					
2000	01/08/18	17:00:00	16.713	441.3					
2001	01/08/18	18:00:00	16.618	215.3					
2002	01/08/18	19:00:00	16.999	43.1					
2003	01/08/18	20:00:00	16.618	0.0					
2004	01/08/18	21:00:00	16.427	0.0					
2005	01/08/18	22:00:00	16.427	0.0					
2006	01/08/18	23:00:00	16.999	0.0					
2007	02/08/18	00:00:00	16.999	0.0					
2008	02/08/18	01:00:00	16.713	0.0					
2009	02/08/18	02:00:00	16.332	0.0					
2010	02/08/18	03:00:00	16.427	0.0					
2011	02/08/18	04:00:00	16.141	0.0					
2012	02/08/18	05:00:00	16.046	0.0					
2013	02/08/18	06:00:00	16.141	0.0					
2014	02/08/18	07:00:00	15.951	10.8					
2015	02/08/18	08:00:00	16.427	21.5					
2016	02/08/18	09:00:00	16.999	43.1					
2017	02/08/18	10:00:00	16.903	53.8					
2018	02/08/18	11:00:00	16.523	64.6					
2019	02/08/18	12:00:00	16.618	96.9					
2020	02/08/18	13:00:00	16.808	139.9					
2021	02/08/18	14:00:00	16.427	172.2					
2022	02/08/18	15:00:00	16.713	366.0					
2023	02/08/18	16:00:00	16.808	527.4					
2024	02/08/18	17:00:00	16.523	484.4					
2025	02/08/18	18:00:00	16.237	226.0					
2026	02/08/18	19:00:00	16.523	0.0					
2027	02/08/18	20:00:00	16.523	0.0					
2028	02/08/18	21:00:00	16.523	0.0					
2029	02/08/18	22:00:00	16.237	0.0					
2030	02/08/18	23:00:00	16.237	0.0					
2031	03/08/18	00:00:00	16.523	0.0					
2032	03/08/18	01:00:00	16.713	0.0					
2033	03/08/18	02:00:00	17.379	0.0					
2034	03/08/18	03:00:00	17.475	0.0					
2035	03/08/18	04:00:00	17.379	0.0					
2036	03/08/18	05:00:00	17.189	0.0					
2037	03/08/18	06:00:00	16.903	0.0					
2038	03/08/18	07:00:00	16.713	10.8					
2039	03/08/18	08:00:00	16.427	32.3					
2040	03/08/18	09:00:00	16.332	43.1					
2041	03/08/18	10:00:00	16.808	53.8					
2042	03/08/18	11:00:00	16.808	75.3					
2043	03/08/18	12:00:00	16.713	107.6					
2044	03/08/18	13:00:00	16.618	150.7					
2045	03/08/18	14:00:00	16.618	215.3					
2046	03/08/18	15:00:00	16.427	333.7					
2047	03/08/18	16:00:00	16.427	473.6					
2048	03/08/18	17:00:00	16.427	419.8					
2049	03/08/18	18:00:00	16.999	269.1					
2050	03/08/18	19:00:00	16.999	53.8					
2051	03/08/18	20:00:00	16.999	0.0					
2052	03/08/18	21:00:00	17.189	0.0					
2053	03/08/18	22:00:00	17.189	0.0					
2054	03/08/18	23:00:00	16.999	0.0					
2055	04/08/18	00:00:00	17.094	0.0					
2056	04/08/18	01:00:00	16.999	0.0					
2057	04/08/18	02:00:00	16.618	0.0					
2058	04/08/18	03:00:00	17.189	0.0					
2059	04/08/18	04:00:00	17.094	0.0					
2060	04/08/18	05:00:00	16.999	0.0					
2061	04/08/18	06:00:00	16.808	0.0					
2062	04/08/18	07:00:00	16.427	10.8					
2063	04/08/18	08:00:00	16.427	21.5					
2064	04/08/18	09:00:00	15.951	32.3					
2065	04/08/18	10:00:00	15.951	43.1					
2066	04/08/18	11:00:00	16.046	53.8					
2067	04/08/18	12:00:00	16.237	86.1					
2068	04/08/18	13:00:00	16.332	107.6					
2069	04/08/18	14:00:00	16.332	183.0					
2070	04/08/18	15:00:00	16.332	279.9					
2071	04/08/18	16:00:00	17.189	387.5					
2072	04/08/18	17:00:00	17.379	376.7					
2073	04/08/18	18:00:00	17.189	193.8					
2074	04/08/18	19:00:00	17.094	43.1					
2075	04/08/18	20:00:00	16.999	0.0					
2076	04/08/18	21:00:00	16.808	0.0					
2077	04/08/18	22:00:00	16.808	0.0					
2078	04/08/18	23:00:00	16.808	0.0					
2079	05/08/18	00:00:00	16.618	0.0					
2080	05/08/18	01:00:00	16.618	0.0					
2081	05/08/18	02:00:00	16.523	0.0					
2082	05/08/18	03:00:00	16.523	0.0					
2083	05/08/18	04:00:00	16.427	0.0					
2084	05/08/18	05:00:00	16.618	0.0					
2085	05/08/18	06:00:00	16.713	0.0					
2086	05/08/18	07:00:00	16.618	10.8					
2087	05/08/18	08:00:00	16.808	21.5					
2088	05/08/18	09:00:00	16.808	32.3					
2089	05/08/18	10:00:00	16.618	43.1					
2090	05/08/18	11:00:00	16.618	53.8					
2091	05/08/18	12:00:00	16.713	64.6					
2092	05/08/18	13:00:00	16.713	86.1					
2093	05/08/18	14:00:00	16.618	139.9					
2094	05/08/18	15:00:00	16.523	226.0					
2095	05/08/18	16:00:00	16.618	269.1					
2096	05/08/18	17:00:00	16.618	139.9					
2097	05/08/18	18:00:00	16.808	86.1					
2098	05/08/18	19:00:00	16.618	10.8					
2099	05/08/18	20:00:00	16.618	0.0					
2100	05/08/18	21:00:00	16.523	0.0					
2101	05/08/18	22:00:00	16.618	0.0					
2102	05/08/18	23:00:00	16.999	0.0					
2103	06/08/18	00:00:00	16.808	0.0					
2104	06/08/18	01:00:00	16.903	0.0					
2105	06/08/18	02:00:00	16.808	0.0					
2106	06/08/18	03:00:00	16.903	0.0					
2107	06/08/18	04:00:00	16.903	0.0					
2108	06/08/18	05:00:00	16.618	0.0					
2109	06/08/18	06:00:00	16.427	0.0					
2110	06/08/18	07:00:00	16.523	0.0					
2111	06/08/18	08:00:00	16.618	21.5					
2112	06/08/18	09:00:00	16.713	21.5					
2113	06/08/18	10:00:00	16.618	32.3					
2114	06/08/18	11:00:00	16.523	43.1					
2115	06/08/18	12:00:00	16.427	64.6					
2116	06/08/18	13:00:00	16.427	86.1					
2117	06/08/18	14:00:00	16.332	139.9					
2118	06/08/18	15:00:00	16.332	226.0					
2119	06/08/18	16:00:00	16.618	322.9					
2120	06/08/18	17:00:00	16.523	312.2					
2121	06/08/18	18:00:00	16.808	161.5					
2122	06/08/18	19:00:00	17.189	53.8					
2123	06/08/18	20:00:00	17.284	0.0					
2124	06/08/18	21:00:00	16.903	0.0					
2125	06/08/18	22:00:00	17.094	0.0					
2126	06/08/18	23:00:00	16.713	0.0					
2127	07/08/18	00:00:00	16.618	0.0					
2128	07/08/18	01:00:00	16.903	0.0					
2129	07/08/18	02:00:00	16.332	0.0					
2130	07/08/18	03:00:00	16.332	0.0					
2131	07/08/18	04:00:00	16.427	0.0					
2132	07/08/18	05:00:00	16.427	0.0					
2133	07/08/18	06:00:00	16.523	0.0					
2134	07/08/18	07:00:00	16.523	0.0					
2135	07/08/18	08:00:00	16.332	21.5					
2136	07/08/18	09:00:00	16.332	21.5					
2137	07/08/18	10:00:00	16.808	43.1					
2138	07/08/18	11:00:00	16.903	53.8					
2139	07/08/18	12:00:00	16.618	75.3					
2140	07/08/18	13:00:00	16.618	107.6					
2141	07/08/18	14:00:00	16.713	161.5					
2142	07/08/18	15:00:00	16.618	258.3					
2143	07/08/18	16:00:00	16.713	333.7					
2144	07/08/18	17:00:00	16.808	344.4					
2145	07/08/18	18:00:00	16.999	172.2					
2146	07/08/18	19:00:00	17.475	43.1					
2147	07/08/18	20:00:00	17.475	0.0					
2148	07/08/18	21:00:00	17.189	0.0					
2149	07/08/18	22:00:00	16.808	0.0					
2150	07/08/18	23:00:00	16.713	0.0					
2151	08/08/18	00:00:00	16.903	0.0					
2152	08/08/18	01:00:00	17.189	0.0					
2153	08/08/18	02:00:00	16.903	0.0					
2154	08/08/18	03:00:00	17.284	0.0					
2155	08/08/18	04:00:00	17.284	0.0					
2156	08/08/18	05:00:00	17.094	0.0					
2157	08/08/18	06:00:00	17.094	0.0					
2158	08/08/18	07:00:00	16.808	21.5					
2159	08/08/18	08:00:00	17.094	32.3					
2160	08/08/18	09:00:00	17.284	53.8					
2161	08/08/18	10:00:00	16.999	64.6					
2162	08/08/18	11:00:00	16.999	86.1					
2163	08/08/18	12:00:00	17.475	118.4					
2164	08/08/18	13:00:00	16.903	161.5					
2165	08/08/18	14:00:00	16.713	247.6					
2166	08/08/18	15:00:00	16.618	366.0					
2167	08/08/18	16:00:00	16.523	484.4					
2168	08/08/18	17:00:00	16.237	505.9					
2169	08/08/18	18:00:00	16.427	236.8					
2170	08/08/18	19:00:00	16.808	64.6					
2171	08/08/18	20:00:00	16.903	0.0					
2172	08/08/18	21:00:00	17.665	0.0					
2173	08/08/18	22:00:00	17.760	0.0					
2174	08/08/18	23:00:00	17.284	0.0					
2175	09/08/18	00:00:00	17.379	0.0					
2176	09/08/18	01:00:00	17.189	0.0					
2177	09/08/18	02:00:00	16.999	0.0					
2178	09/08/18	03:00:00	16.903	0.0					
2179	09/08/18	04:00:00	16.618	0.0					
2180	09/08/18	05:00:00	16.618	0.0					
2181	09/08/18	06:00:00	16.332	0.0					
2182	09/08/18	07:00:00	16.046	10.8					
2183	09/08/18	08:00:00	16.046	32.3					
2184	09/08/18	09:00:00	16.523	43.1					
2185	09/08/18	10:00:00	16.427	53.8					
2186	09/08/18	11:00:00	16.618	64.6					
2187	09/08/18	12:00:00	16.523	96.9					
2188	09/08/18	13:00:00	16.523	150.7					
2189	09/08/18	14:00:00	16.999	247.6					
2190	09/08/18	15:00:00	16.618	376.7					
2191	09/08/18	16:00:00	16.999	462.9					
2192	09/08/18	17:00:00	16.903	505.9					
2193	09/08/18	18:00:00	16.808	226.0					
2194	09/08/18	19:00:00	16.808	53.8					
2195	09/08/18	20:00:00	16.999	0.0					
2196	09/08/18	21:00:00	16.999	0.0					
2197	09/08/18	22:00:00	17.379	0.0					
2198	09/08/18	23:00:00	17.570	0.0					
2199	10/08/18	00:00:00	17.379	0.0					
2200	10/08/18	01:00:00	17.284	0.0					
2201	10/08/18	02:00:00	17.379	0.0					
2202	10/08/18	03:00:00	16.523	0.0					
2203	10/08/18	04:00:00	16.618	0.0					
2204	10/08/18	05:00:00	16.618	0.0					
2205	10/08/18	06:00:00	16.523	0.0					
2206	10/08/18	07:00:00	16.903	10.8					
2207	10/08/18	08:00:00	16.808	32.3					
2208	10/08/18	09:00:00	16.808	43.1					
2209	10/08/18	10:00:00	16.808	64.6					
2210	10/08/18	11:00:00	17.189	64.6					
2211	10/08/18	12:00:00	16.903	86.1					
2212	10/08/18	13:00:00	16.999	129.2					
2213	10/08/18	14:00:00	17.379	183.0					
2214	10/08/18	15:00:00	17.379	290.6					
2215	10/08/18	16:00:00	16.903	505.9					
2216	10/08/18	17:00:00	16.523	484.4					
2217	10/08/18	18:00:00	16.808	193.8					
2218	10/08/18	19:00:00	16.713	53.8					
2219	10/08/18	20:00:00	16.618	0.0					
2220	10/08/18	21:00:00	17.284	0.0					
2221	10/08/18	22:00:00	17.475	0.0					
2222	10/08/18	23:00:00	18.236	0.0					
2223	11/08/18	00:00:00	17.665	0.0					
2224	11/08/18	01:00:00	17.475	0.0					
2225	11/08/18	02:00:00	17.284	0.0					
2226	11/08/18	03:00:00	17.284	0.0					
2227	11/08/18	04:00:00	17.094	0.0					
2228	11/08/18	05:00:00	17.284	0.0					
2229	11/08/18	06:00:00	17.189	0.0					
2230	11/08/18	07:00:00	16.808	10.8					
2231	11/08/18	08:00:00	16.999	21.5					
2232	11/08/18	09:00:00	16.999	32.3					
2233	11/08/18	10:00:00	16.903	53.8					
2234	11/08/18	11:00:00	16.903	64.6					
2235	11/08/18	12:00:00	16.999	86.1					
2236	11/08/18	13:00:00	17.094	129.2					
2237	11/08/18	14:00:00	17.094	193.8					
2238	11/08/18	15:00:00	16.808	333.7					
2239	11/08/18	16:00:00	16.523	473.6					
2240	11/08/18	17:00:00	16.237	419.8					
2241	11/08/18	18:00:00	16.141	215.3					
2242	11/08/18	19:00:00	16.427	53.8					
2243	11/08/18	20:00:00	17.189	0.0					
2244	11/08/18	21:00:00	17.855	0.0					
2245	11/08/18	22:00:00	17.950	0.0					
2246	11/08/18	23:00:00	17.475	0.0					
2247	12/08/18	00:00:00	17.855	0.0					
2248	12/08/18	01:00:00	16.999	0.0					
2249	12/08/18	02:00:00	16.903	0.0					
2250	12/08/18	03:00:00	17.094	0.0					
2251	12/08/18	04:00:00	16.903	0.0					
2252	12/08/18	05:00:00	16.332	0.0					
2253	12/08/18	06:00:00	16.046	0.0					
2254	12/08/18	07:00:00	16.237	10.8					
2255	12/08/18	08:00:00	16.141	32.3					
2256	12/08/18	09:00:00	16.523	43.1					
2257	12/08/18	10:00:00	16.713	53.8					
2258	12/08/18	11:00:00	16.808	75.3					
2259	12/08/18	12:00:00	16.903	107.6					
2260	12/08/18	13:00:00	16.999	161.5					
2261	12/08/18	14:00:00	16.903	247.6					
2262	12/08/18	15:00:00	16.618	355.2					
2263	12/08/18	16:00:00	17.094	538.2					
2264	12/08/18	17:00:00	17.189	484.4					
2265	12/08/18	18:00:00	16.808	258.3					
2266	12/08/18	19:00:00	16.999	53.8					
2267	12/08/18	20:00:00	17.094	0.0					
2268	12/08/18	21:00:00	16.808	0.0					
2269	12/08/18	22:00:00	16.427	0.0					
2270	12/08/18	23:00:00	16.999	0.0					
2271	13/08/18	00:00:00	17.189	0.0					
2272	13/08/18	01:00:00	17.379	0.0					
2273	13/08/18	02:00:00	16.999	0.0					
2274	13/08/18	03:00:00	16.903	0.0					
2275	13/08/18	04:00:00	17.094	0.0					
2276	13/08/18	05:00:00	17.094	0.0					
2277	13/08/18	06:00:00	16.903	0.0					
2278	13/08/18	07:00:00	16.903	10.8					
2279	13/08/18	08:00:00	16.713	32.3					
2280	13/08/18	09:00:00	16.427	43.1					
2281	13/08/18	10:00:00	16.332	53.8					
2282	13/08/18	11:00:00	16.618	64.6					
2283	13/08/18	12:00:00	16.618	107.6					
2284	13/08/18	13:00:00	17.189	150.7					
2285	13/08/18	14:00:00	16.618	204.5					
2286	13/08/18	15:00:00	16.903	301.4					
2287	13/08/18	16:00:00	16.618	398.3					
2288	13/08/18	17:00:00	16.523	366.0					
2289	13/08/18	18:00:00	16.999	226.0					
2290	13/08/18	19:00:00	16.903	53.8					
2291	13/08/18	20:00:00	16.999	0.0					
2292	13/08/18	21:00:00	17.760	0.0					
2293	13/08/18	22:00:00	17.665	0.0					
2294	13/08/18	23:00:00	16.903	0.0					
2295	14/08/18	00:00:00	16.808	0.0					
2296	14/08/18	01:00:00	16.903	0.0					
2297	14/08/18	02:00:00	17.760	0.0					
2298	14/08/18	03:00:00	16.999	0.0					
2299	14/08/18	04:00:00	16.808	0.0					
2300	14/08/18	05:00:00	16.713	0.0					
2301	14/08/18	06:00:00	16.618	0.0					
2302	14/08/18	07:00:00	16.618	10.8					
2303	14/08/18	08:00:00	16.618	43.1					
2304	14/08/18	09:00:00	16.427	53.8					
2305	14/08/18	10:00:00	16.141	96.9					
2306	14/08/18	11:00:00	16.427	118.4					
2307	14/08/18	12:00:00	16.523	0.0					
2308	14/08/18	13:00:00	16.808	0.0					
2309	14/08/18	14:00:00	16.618	10.8					
2310	14/08/18	15:00:00	17.950	366.0					
2311	14/08/18	16:00:00	17.570	366.0					
2312	14/08/18	17:00:00	17.570	96.9					
2313	14/08/18	18:00:00	17.570	43.1					
2314	14/08/18	19:00:00	17.094	0.0					
2315	14/08/18	20:00:00	16.618	0.0					
2316	14/08/18	21:00:00	16.523	0.0					
2317	14/08/18	22:00:00	16.523	0.0					
2318	14/08/18	23:00:00	16.808	0.0					
2319	15/08/18	00:00:00	16.713	0.0					
2320	15/08/18	01:00:00	16.618	0.0					
2321	15/08/18	02:00:00	16.808	0.0					
2322	15/08/18	03:00:00	16.713	0.0					
2323	15/08/18	04:00:00	16.427	0.0					
2324	15/08/18	05:00:00	16.237	0.0					
2325	15/08/18	06:00:00	16.046	0.0					
2326	15/08/18	07:00:00	16.046	10.8					
2327	15/08/18	08:00:00	18.331	32.3					
2328	15/08/18	09:00:00	17.475	64.6					
2329	15/08/18	10:00:00	17.284	107.6					
2330	15/08/18	11:00:00	17.189	129.2					
2331	15/08/18	12:00:00	17.475	118.4					
2332	15/08/18	13:00:00	16.523	172.2					
2333	15/08/18	14:00:00	16.427	226.0					
2334	15/08/18	15:00:00	16.523	258.3					
2335	15/08/18	16:00:00	16.999	269.1					
2336	15/08/18	17:00:00	17.094	96.9					
2337	15/08/18	18:00:00	17.189	53.8					
2338	15/08/18	19:00:00	17.189	21.5					
2339	15/08/18	20:00:00	16.903	0.0					
2340	15/08/18	21:00:00	16.903	0.0					
2341	15/08/18	22:00:00	16.808	0.0					
2342	15/08/18	23:00:00	17.189	0.0					
2343	16/08/18	00:00:00	16.999	0.0					
2344	16/08/18	01:00:00	18.616	0.0					
2345	16/08/18	02:00:00	17.379	0.0					
2346	16/08/18	03:00:00	17.379	0.0					
2347	16/08/18	04:00:00	16.999	0.0					
2348	16/08/18	05:00:00	16.903	0.0					
2349	16/08/18	06:00:00	16.999	0.0					
2350	16/08/18	07:00:00	17.189	0.0					
2351	16/08/18	08:00:00	17.189	21.5					
2352	16/08/18	09:00:00	16.903	64.6					
2353	16/08/18	10:00:00	16.808	43.1					
2354	16/08/18	11:00:00	16.999	86.1					
2355	16/08/18	12:00:00	16.999	107.6					
2356	16/08/18	13:00:00	16.903	139.9					
2357	16/08/18	14:00:00	16.903	193.8					
2358	16/08/18	15:00:00	16.523	193.8					
2359	16/08/18	16:00:00	16.523	290.6					
2360	16/08/18	17:00:00	18.426	107.6					
2361	16/08/18	18:00:00	20.329	183.0					
2362	16/08/18	19:00:00	17.379	21.5					
2363	16/08/18	20:00:00	18.616	0.0					
2364	16/08/18	21:00:00	17.950	0.0					
2365	16/08/18	22:00:00	17.284	0.0					
2366	16/08/18	23:00:00	16.903	0.0					
2367	17/08/18	00:00:00	16.903	0.0					
2368	17/08/18	01:00:00	16.903	0.0					
2369	17/08/18	02:00:00	16.903	0.0					
2370	17/08/18	03:00:00	16.903	0.0					
2371	17/08/18	04:00:00	16.618	0.0					
2372	17/08/18	05:00:00	16.427	0.0					
2373	17/08/18	06:00:00	16.237	0.0					
2374	17/08/18	07:00:00	16.237	10.8					
2375	17/08/18	08:00:00	16.237	32.3					
2376	17/08/18	09:00:00	16.237	43.1					
2377	17/08/18	10:00:00	16.237	53.8					
2378	17/08/18	11:00:00	16.332	75.3					
2379	17/08/18	12:00:00	16.332	107.6					
2380	17/08/18	13:00:00	16.523	226.0					
2381	17/08/18	14:00:00	17.475	204.5					
2382	17/08/18	15:00:00	17.284	312.2					
2383	17/08/18	16:00:00	17.094	355.2					
2384	17/08/18	17:00:00	17.094	366.0					
2385	17/08/18	18:00:00	16.999	183.0					
2386	17/08/18	19:00:00	17.665	43.1					
2387	17/08/18	20:00:00	16.808	0.0					
2388	17/08/18	21:00:00	16.903	0.0					
2389	17/08/18	22:00:00	17.094	0.0					
2390	17/08/18	23:00:00	16.999	0.0					
2391	18/08/18	00:00:00	16.618	0.0					
2392	18/08/18	01:00:00	16.618	0.0					
2393	18/08/18	02:00:00	16.427	0.0					
2394	18/08/18	03:00:00	16.427	0.0					
2395	18/08/18	04:00:00	16.427	0.0					
2396	18/08/18	05:00:00	16.618	0.0					
2397	18/08/18	06:00:00	16.713	0.0					
2398	18/08/18	07:00:00	16.808	10.8					
2399	18/08/18	08:00:00	16.903	21.5					
2400	18/08/18	09:00:00	16.808	43.1					
2401	18/08/18	10:00:00	16.903	64.6					
2402	18/08/18	11:00:00	16.808	86.1					
2403	18/08/18	12:00:00	16.713	107.6					
2404	18/08/18	13:00:00	16.427	139.9					
2405	18/08/18	14:00:00	16.332	193.8					
2406	18/08/18	15:00:00	16.523	279.9					
2407	18/08/18	16:00:00	16.903	409.0					
2408	18/08/18	17:00:00	17.284	366.0					
2409	18/08/18	18:00:00	16.903	183.0					
2410	18/08/18	19:00:00	17.094	32.3					
2411	18/08/18	20:00:00	16.808	0.0					
2412	18/08/18	21:00:00	16.618	0.0					
2413	18/08/18	22:00:00	16.618	0.0					
2414	18/08/18	23:00:00	16.713	0.0					
2415	19/08/18	00:00:00	16.999	0.0					
2416	19/08/18	01:00:00	16.903	0.0					
2417	19/08/18	02:00:00	17.379	0.0					
2418	19/08/18	03:00:00	17.094	0.0					
2419	19/08/18	04:00:00	16.999	0.0					
2420	19/08/18	05:00:00	16.903	0.0					
2421	19/08/18	06:00:00	17.094	0.0					
2422	19/08/18	07:00:00	16.999	0.0					
2423	19/08/18	08:00:00	17.284	10.8					
2424	19/08/18	09:00:00	16.618	53.8					
2425	19/08/18	10:00:00	17.094	53.8					
2426	19/08/18	11:00:00	16.713	53.8					
