Date	Time	5	22	35	50
22/08/2018	03:00:00			19.662	
22/08/2018	04:00:00			18.806	
22/08/2018	05:00:00			18.426	
22/08/2018	06:00:00			16.713	
22/08/2018	07:00:00			16.523	
22/08/2018	08:00:00			16.618	
22/08/2018	09:00:00			17.57	
22/08/2018	10:00:00			17.95	
22/08/2018	11:00:00			17.855	
22/08/2018	12:00:00			16.618	
22/08/2018	13:00:00			18.616	
22/08/2018	14:00:00			23.004	
22/08/2018	15:00:00			24.835	
22/08/2018	16:00:00			24.351	
22/08/2018	17:00:00			24.835	
22/08/2018	18:00:00			21.282	
22/08/2018	19:00:00			20.901	
22/08/2018	20:00:00			17.855	
22/08/2018	21:00:00			18.806	
22/08/2018	22:00:00			17.475	
22/08/2018	23:00:00			18.236	
23/08/2018	00:00:00			18.521	
23/08/2018	01:00:00			17.57	
23/08/2018	02:00:00			27.075	
23/08/2018	03:00:00			20.615	
23/08/2018	04:00:00			23.581	
23/08/2018	05:00:00			17.95	
23/08/2018	06:00:00			16.903	
23/08/2018	07:00:00			18.711	
23/08/2018	08:00:00			16.999	
23/08/2018	09:00:00			17.189	
23/08/2018	10:00:00			17.284	
23/08/2018	11:00:00			18.045	
23/08/2018	12:00:00			16.523	
23/08/2018	13:00:00			24.062	
23/08/2018	14:00:00			20.519	
23/08/2018	15:00:00			19.377	
23/08/2018	16:00:00			22.717	
23/08/2018	17:00:00			25.028	
23/08/2018	18:00:00			23.1	
23/08/2018	19:00:00			25.028	
23/08/2018	20:00:00			20.615	
23/08/2018	21:00:00			19.377	
23/08/2018	22:00:00			17.665	
23/08/2018	23:00:00			17.665	
24/08/2018	00:00:00			18.711	
24/08/2018	01:00:00			18.14	
24/08/2018	02:00:00			18.045	
24/08/2018	03:00:00			21.091	
24/08/2018	04:00:00			24.545	
24/08/2018	05:00:00			24.062	
24/08/2018	06:00:00			23.388	
24/08/2018	07:00:00			21.951	
24/08/2018	08:00:00			20.043	
24/08/2018	09:00:00			17.57	
24/08/2018	10:00:00			19.092	
24/08/2018	11:00:00			16.713	
24/08/2018	12:00:00			18.236	
24/08/2018	13:00:00			17.379	
24/08/2018	14:00:00			24.738	
24/08/2018	15:00:00			23.484	
24/08/2018	16:00:00			23.004	
24/08/2018	17:00:00			24.158	
24/08/2018	18:00:00			20.71	
24/08/2018	19:00:00			21.855	
24/08/2018	20:00:00			17.475	
24/08/2018	21:00:00			18.045	
24/08/2018	22:00:00			18.806	
24/08/2018	23:00:00			18.806	
25/08/2018	00:00:00			17.57	
25/08/2018	01:00:00			17.57	
25/08/2018	02:00:00			17.379	
25/08/2018	03:00:00			24.835	
25/08/2018	04:00:00			20.805	
25/08/2018	05:00:00			19.662	
25/08/2018	06:00:00			20.996	
25/08/2018	07:00:00			20.519	
25/08/2018	08:00:00			18.806	
25/08/2018	09:00:00			17.189	
25/08/2018	10:00:00			17.379	
25/08/2018	11:00:00			18.521	
25/08/2018	12:00:00			18.806	
25/08/2018	13:00:00			18.331	
25/08/2018	14:00:00			17.95	
25/08/2018	15:00:00			21.282	
25/08/2018	16:00:00			23.388	
25/08/2018	17:00:00			20.329	
25/08/2018	18:00:00			22.812	
25/08/2018	19:00:00			21.378	
25/08/2018	20:00:00			19.377	
25/08/2018	21:00:00			20.234	
25/08/2018	22:00:00			23.1	
25/08/2018	23:00:00			19.853	
26/08/2018	00:00:00			18.045	
26/08/2018	01:00:00			18.045	
26/08/2018	02:00:00			18.236	
26/08/2018	03:00:00			17.95	
26/08/2018	04:00:00			21.091	
26/08/2018	05:00:00			21.76	
26/08/2018	06:00:00			22.525	
26/08/2018	07:00:00			23.773	
26/08/2018	08:00:00			24.062	
26/08/2018	09:00:00			18.045	
26/08/2018	10:00:00			22.908	
26/08/2018	11:00:00			21.855	
26/08/2018	12:00:00			21.855	
26/08/2018	13:00:00			20.043	
26/08/2018	14:00:00			18.521	
26/08/2018	15:00:00			18.045	
26/08/2018	16:00:00			21.76	
26/08/2018	17:00:00			22.238	
26/08/2018	18:00:00			21.855	
26/08/2018	19:00:00			24.545	
26/08/2018	20:00:00			23.004	
26/08/2018	21:00:00			21.187	
26/08/2018	22:00:00			19.662	
26/08/2018	23:00:00			19.187	
27/08/2018	00:00:00			18.996	
27/08/2018	01:00:00			19.092	
27/08/2018	02:00:00			19.092	
27/08/2018	03:00:00			18.045	
27/08/2018	04:00:00			18.426	
27/08/2018	05:00:00			18.331	
27/08/2018	06:00:00			22.525	
27/08/2018	07:00:00			21.951	
27/08/2018	08:00:00			23.581	
27/08/2018	09:00:00			26.097	
27/08/2018	10:00:00			26.683	
27/08/2018	11:00:00			26.585	
27/08/2018	12:00:00			22.142	
27/08/2018	13:00:00			19.758	
27/08/2018	14:00:00			18.806	
27/08/2018	15:00:00			17.855	
27/08/2018	16:00:00			27.075	
27/08/2018	17:00:00			20.615	
27/08/2018	18:00:00			19.377	
27/08/2018	19:00:00			23.484	
27/08/2018	20:00:00			22.142	
27/08/2018	21:00:00			23.388	
27/08/2018	22:00:00			19.853	
27/08/2018	23:00:00			19.948	
28/08/2018	00:00:00			24.062	
28/08/2018	01:00:00			23.966	
28/08/2018	02:00:00			19.662	
28/08/2018	03:00:00			19.662	
28/08/2018	04:00:00			20.329	
28/08/2018	05:00:00			23.004	
28/08/2018	06:00:00			19.567	
28/08/2018	07:00:00			23.581	
28/08/2018	08:00:00			24.158	
28/08/2018	09:00:00			23.484	
28/08/2018	10:00:00			24.931	
28/08/2018	11:00:00			24.931	
28/08/2018	12:00:00			20.424	
28/08/2018	13:00:00			19.377	
28/08/2018	14:00:00			18.711	
28/08/2018	15:00:00			18.711	
28/08/2018	16:00:00			18.426	
28/08/2018	17:00:00			20.805	
28/08/2018	18:00:00			21.473	
28/08/2018	19:00:00			20.043	
28/08/2018	20:00:00			21.76	
28/08/2018	21:00:00			18.14	
28/08/2018	22:00:00			22.142	
28/08/2018	23:00:00			23.677	
29/08/2018	00:00:00			22.142	
29/08/2018	01:00:00			22.046	
29/08/2018	02:00:00			19.092	
29/08/2018	03:00:00			18.331	
29/08/2018	04:00:00			18.521	
29/08/2018	05:00:00			17.855	
29/08/2018	06:00:00			17.094	
29/08/2018	07:00:00			21.282	
29/08/2018	08:00:00			20.234	
29/08/2018	09:00:00			20.234	
29/08/2018	10:00:00			21.187	
29/08/2018	11:00:00			22.429	
29/08/2018	12:00:00			24.062	
29/08/2018	13:00:00			22.621	
29/08/2018	14:00:00			18.14	
29/08/2018	15:00:00			18.521	
29/08/2018	16:00:00			18.331	
29/08/2018	17:00:00			26.977	
29/08/2018	18:00:00			20.519	
29/08/2018	19:00:00			20.519	
29/08/2018	20:00:00			21.855	
29/08/2018	21:00:00			24.062	
29/08/2018	22:00:00			22.812	
29/08/2018	23:00:00			18.236	
30/08/2018	00:00:00			17.094	
30/08/2018	01:00:00			16.999	
30/08/2018	02:00:00			16.999	
30/08/2018	03:00:00			17.284	
30/08/2018	04:00:00			17.379	
30/08/2018	05:00:00			17.95	
30/08/2018	06:00:00			21.855	
30/08/2018	07:00:00			20.71	
30/08/2018	08:00:00			19.377	
30/08/2018	09:00:00			23.869	
30/08/2018	10:00:00			24.062	
30/08/2018	11:00:00			23.388	
30/08/2018	12:00:00			22.908	
30/08/2018	13:00:00			18.996	
30/08/2018	14:00:00			17.665	
30/08/2018	15:00:00			17.95	
30/08/2018	16:00:00			17.76	
30/08/2018	17:00:00			26.781	
30/08/2018	18:00:00			22.238	
30/08/2018	19:00:00			21.664	
30/08/2018	20:00:00			20.901	
30/08/2018	21:00:00			24.835	
30/08/2018	22:00:00			25.416	
30/08/2018	23:00:00			24.641	
31/08/2018	00:00:00			22.429	
31/08/2018	01:00:00			18.426	
31/08/2018	02:00:00			18.331	
31/08/2018	03:00:00			17.76	
31/08/2018	04:00:00			17.665	
31/08/2018	05:00:00			17.189	
31/08/2018	06:00:00			20.329	
31/08/2018	07:00:00			23.869	
31/08/2018	08:00:00			22.142	
31/08/2018	09:00:00			19.567	
31/08/2018	10:00:00			24.448	
31/08/2018	11:00:00			21.569	
31/08/2018	12:00:00			17.379	
31/08/2018	13:00:00			16.999	
31/08/2018	14:00:00			18.806	
31/08/2018	15:00:00			19.567	
31/08/2018	16:00:00			19.187	
31/08/2018	17:00:00			18.331	
31/08/2018	18:00:00			17.95	
31/08/2018	19:00:00			20.138	
31/08/2018	20:00:00			19.853	
31/08/2018	21:00:00			19.377	
31/08/2018	22:00:00			23.1	
31/08/2018	23:00:00			25.416	
01/09/2018	00:00:00			18.426	
01/09/2018	01:00:00			17.379	
01/09/2018	02:00:00			18.996	
01/09/2018	03:00:00			19.948	
01/09/2018	04:00:00			18.521	
01/09/2018	05:00:00			18.616	
01/09/2018	06:00:00			17.95	
01/09/2018	07:00:00			17.665	
01/09/2018	08:00:00			19.282	
01/09/2018	09:00:00			18.711	
01/09/2018	10:00:00			20.138	
01/09/2018	11:00:00			20.615	
01/09/2018	12:00:00			19.948	
01/09/2018	13:00:00			17.665	
01/09/2018	14:00:00			21.378	
01/09/2018	15:00:00			18.711	
01/09/2018	16:00:00			18.521	
01/09/2018	17:00:00			17.76	
01/09/2018	18:00:00			18.045	
01/09/2018	19:00:00			17.76	
01/09/2018	20:00:00			19.853	
01/09/2018	21:00:00			20.138	
01/09/2018	22:00:00			18.045	
01/09/2018	23:00:00			20.71	
02/09/2018	00:00:00			17.76	
02/09/2018	01:00:00			17.57	
02/09/2018	02:00:00			16.618	
02/09/2018	03:00:00			17.665	
02/09/2018	04:00:00			18.901	
02/09/2018	05:00:00			18.426	
02/09/2018	06:00:00			18.14	
02/09/2018	07:00:00			17.094	
02/09/2018	08:00:00			22.046	
02/09/2018	09:00:00			20.519	
02/09/2018	10:00:00			19.662	
02/09/2018	11:00:00			21.187	
02/09/2018	12:00:00			21.091	
02/09/2018	13:00:00			17.475	
02/09/2018	14:00:00			18.331	
02/09/2018	15:00:00			18.14	
02/09/2018	16:00:00			18.521	
02/09/2018	17:00:00			18.996	
02/09/2018	18:00:00			18.236	
02/09/2018	19:00:00			17.475	
02/09/2018	20:00:00			17.189	
02/09/2018	21:00:00			20.424	
02/09/2018	22:00:00			22.142	
02/09/2018	23:00:00			23.1	
03/09/2018	00:00:00			21.378	
03/09/2018	01:00:00			20.996	
03/09/2018	02:00:00			22.429	
03/09/2018	03:00:00			20.138	
03/09/2018	04:00:00			18.14	
03/09/2018	05:00:00			17.094	
03/09/2018	06:00:00			17.665	
03/09/2018	07:00:00			17.665	
03/09/2018	08:00:00			16.999	
03/09/2018	09:00:00			24.158	
03/09/2018	10:00:00			23.196	
03/09/2018	11:00:00			19.758	
03/09/2018	12:00:00			25.61	
03/09/2018	13:00:00			25.708	
03/09/2018	14:00:00			24.545	
03/09/2018	15:00:00			21.473	
03/09/2018	16:00:00			18.616	
03/09/2018	17:00:00			18.711	
03/09/2018	18:00:00			20.519	
03/09/2018	19:00:00			18.806	
03/09/2018	20:00:00			18.901	
03/09/2018	21:00:00			23.677	
03/09/2018	22:00:00			23.484	
03/09/2018	23:00:00			25.319	
04/09/2018	00:00:00			22.046	
04/09/2018	01:00:00			20.805	
04/09/2018	02:00:00			19.472	
04/09/2018	03:00:00			19.187	
04/09/2018	04:00:00			18.331	
04/09/2018	05:00:00			18.045	
04/09/2018	06:00:00			18.331	
04/09/2018	07:00:00			18.616	
04/09/2018	08:00:00			17.855	
04/09/2018	09:00:00			17.284	
04/09/2018	10:00:00			18.426	
04/09/2018	11:00:00			22.429	
04/09/2018	12:00:00			22.238	
04/09/2018	13:00:00			22.812	
04/09/2018	14:00:00			21.473	
04/09/2018	15:00:00			24.255	
04/09/2018	16:00:00			20.615	
04/09/2018	17:00:00			22.525	
04/09/2018	18:00:00			20.615	
04/09/2018	19:00:00			19.187	
04/09/2018	20:00:00			18.521	
04/09/2018	21:00:00			18.806	
04/09/2018	22:00:00			18.426	
04/09/2018	23:00:00			18.045	
05/09/2018	00:00:00			17.95	
05/09/2018	01:00:00			17.95	
05/09/2018	02:00:00			19.472	
05/09/2018	03:00:00			17.379	
05/09/2018	04:00:00			17.284	
05/09/2018	05:00:00			17.57	
05/09/2018	06:00:00			17.475	
05/09/2018	07:00:00			17.379	
05/09/2018	08:00:00			17.475	
05/09/2018	09:00:00			17.665	
05/09/2018	10:00:00			17.475	
05/09/2018	11:00:00			17.284	
05/09/2018	12:00:00			26.0	
05/09/2018	13:00:00			20.71	
05/09/2018	14:00:00			19.567	
05/09/2018	15:00:00			21.473	
05/09/2018	16:00:00			22.621	
05/09/2018	17:00:00			19.853	
05/09/2018	18:00:00			17.76	
05/09/2018	19:00:00			18.045	
05/09/2018	20:00:00			18.236	
05/09/2018	21:00:00			16.903	
05/09/2018	22:00:00			16.808	
05/09/2018	23:00:00			17.57	
06/09/2018	00:00:00			17.57	
06/09/2018	01:00:00			17.475	
06/09/2018	02:00:00			18.806	
06/09/2018	03:00:00			21.855	
06/09/2018	04:00:00			18.616	
06/09/2018	05:00:00			16.237	
06/09/2018	06:00:00			16.046	
06/09/2018	07:00:00			16.523	
06/09/2018	08:00:00			16.618	
06/09/2018	09:00:00			16.618	
06/09/2018	10:00:00			16.999	
06/09/2018	11:00:00			16.332	
06/09/2018	12:00:00			16.046	
06/09/2018	13:00:00			24.351	
06/09/2018	14:00:00			22.046	
06/09/2018	15:00:00			21.855	
06/09/2018	16:00:00			23.388	
06/09/2018	17:00:00			18.426	
06/09/2018	18:00:00			17.665	
06/09/2018	19:00:00			17.665	
06/09/2018	20:00:00			17.665	
06/09/2018	21:00:00			18.426	
06/09/2018	22:00:00			17.665	
06/09/2018	23:00:00			18.426	
07/09/2018	00:00:00			17.284	
07/09/2018	01:00:00			17.379	
07/09/2018	02:00:00			18.426	
07/09/2018	03:00:00			20.519	
07/09/2018	04:00:00			21.855	
07/09/2018	05:00:00			18.426	
07/09/2018	06:00:00			15.569	
07/09/2018	07:00:00			15.76	
07/09/2018	08:00:00			18.236	
07/09/2018	09:00:00			17.379	
07/09/2018	10:00:00			18.806	
07/09/2018	11:00:00			17.76	
07/09/2018	12:00:00			18.426	
07/09/2018	13:00:00			16.999	
07/09/2018	14:00:00			21.282	
07/09/2018	15:00:00			21.473	
07/09/2018	16:00:00			21.664	
07/09/2018	17:00:00			21.855	
07/09/2018	18:00:00			19.187	
07/09/2018	19:00:00			18.711	
07/09/2018	20:00:00			17.665	
07/09/2018	21:00:00			18.521	
07/09/2018	22:00:00			18.426	
07/09/2018	23:00:00			18.521	
08/09/2018	00:00:00			16.999	
08/09/2018	01:00:00			17.379	
08/09/2018	02:00:00			17.284	
08/09/2018	03:00:00			20.424	
08/09/2018	04:00:00			21.473	
08/09/2018	05:00:00			20.805	
08/09/2018	06:00:00			21.76	
08/09/2018	07:00:00			20.805	
08/09/2018	08:00:00			17.76	
08/09/2018	09:00:00			17.189	
08/09/2018	10:00:00			20.424	
08/09/2018	11:00:00			19.472	
08/09/2018	12:00:00			19.853	
08/09/2018	13:00:00			17.76	
08/09/2018	14:00:00			17.189	
08/09/2018	15:00:00			20.138	
08/09/2018	16:00:00			19.662	
08/09/2018	17:00:00			21.378	
08/09/2018	18:00:00			20.519	
08/09/2018	19:00:00			20.138	
08/09/2018	20:00:00			18.996	
08/09/2018	21:00:00			17.189	
08/09/2018	22:00:00			21.473	
08/09/2018	23:00:00			20.138	
09/09/2018	00:00:00			18.996	
09/09/2018	01:00:00			18.331	
09/09/2018	02:00:00			17.665	
09/09/2018	03:00:00			16.999	
09/09/2018	04:00:00			17.57	
09/09/2018	05:00:00			18.996	
09/09/2018	06:00:00			21.76	
09/09/2018	07:00:00			21.473	
09/09/2018	08:00:00			17.284	
09/09/2018	09:00:00			18.14	
09/09/2018	10:00:00			17.094	
09/09/2018	11:00:00			19.567	
09/09/2018	12:00:00			19.853	
09/09/2018	13:00:00			19.472	
09/09/2018	14:00:00			17.379	
09/09/2018	15:00:00			25.416	
09/09/2018	16:00:00			17.379	
09/09/2018	17:00:00			18.901	
09/09/2018	18:00:00			21.187	
09/09/2018	19:00:00			21.091	
09/09/2018	20:00:00			22.621	
09/09/2018	21:00:00			18.806	
09/09/2018	22:00:00			19.758	
09/09/2018	23:00:00			18.616	
10/09/2018	00:00:00			18.806	
10/09/2018	01:00:00			17.475	
10/09/2018	02:00:00			17.379	
10/09/2018	03:00:00			16.808	
10/09/2018	04:00:00			20.234	
10/09/2018	05:00:00			17.665	
10/09/2018	06:00:00			19.472	
10/09/2018	07:00:00			21.091	
10/09/2018	08:00:00			21.378	
10/09/2018	09:00:00			18.236	
10/09/2018	10:00:00			21.091	
10/09/2018	11:00:00			21.473	
10/09/2018	12:00:00			20.901	
10/09/2018	13:00:00			20.234	
10/09/2018	14:00:00			19.092	
10/09/2018	15:00:00			17.76	
10/09/2018	16:00:00			23.869	
10/09/2018	17:00:00			19.758	
10/09/2018	18:00:00			20.519	
10/09/2018	19:00:00			20.901	
10/09/2018	20:00:00			19.092	
10/09/2018	21:00:00			19.187	
10/09/2018	22:00:00			19.567	
10/09/2018	23:00:00			21.282	
11/09/2018	00:00:00			21.76	
11/09/2018	01:00:00			18.996	
11/09/2018	02:00:00			18.711	
11/09/2018	03:00:00			18.331	
11/09/2018	04:00:00			18.901	
11/09/2018	05:00:00			20.615	
11/09/2018	06:00:00			19.377	
11/09/2018	07:00:00			18.521	
11/09/2018	08:00:00			19.472	
11/09/2018	09:00:00			20.329	
11/09/2018	10:00:00			18.331	
11/09/2018	11:00:00			18.331	
11/09/2018	12:00:00			18.236	
11/09/2018	13:00:00			19.187	
11/09/2018	14:00:00			19.187	
11/09/2018	15:00:00			19.092	
11/09/2018	16:00:00			19.377	
11/09/2018	17:00:00			19.282	
11/09/2018	18:00:00			19.853	
11/09/2018	19:00:00			20.901	
11/09/2018	20:00:00			21.187	
11/09/2018	21:00:00			21.091	
11/09/2018	22:00:00			18.521	
11/09/2018	23:00:00			21.951	
12/09/2018	00:00:00			22.525	
12/09/2018	01:00:00			21.378	
12/09/2018	02:00:00			20.424	
12/09/2018	03:00:00			18.236	
12/09/2018	04:00:00			17.094	
12/09/2018	05:00:00			23.388	
12/09/2018	06:00:00			18.14	
12/09/2018	07:00:00			19.567	
12/09/2018	08:00:00			21.282	
12/09/2018	09:00:00			19.662	
12/09/2018	10:00:00			19.187	
12/09/2018	11:00:00			24.931	
12/09/2018	12:00:00			21.378	
12/09/2018	13:00:00			22.046	
12/09/2018	14:00:00			19.187	
12/09/2018	15:00:00			18.806	
12/09/2018	16:00:00			18.045	
12/09/2018	17:00:00			18.045	
12/09/2018	18:00:00			19.948	
12/09/2018	19:00:00			21.76	
12/09/2018	20:00:00			21.473	
12/09/2018	21:00:00			22.812	
12/09/2018	22:00:00			23.1	
12/09/2018	23:00:00			21.378	
13/09/2018	00:00:00			22.525	
13/09/2018	01:00:00			22.142	
13/09/2018	02:00:00			18.901	
13/09/2018	03:00:00			17.665	
13/09/2018	04:00:00			17.95	
13/09/2018	05:00:00			17.57	
13/09/2018	06:00:00			20.519	
13/09/2018	07:00:00			21.473	
13/09/2018	08:00:00			22.046	
13/09/2018	09:00:00			23.292	
13/09/2018	10:00:00			23.004	
13/09/2018	11:00:00			21.569	
13/09/2018	12:00:00			20.043	
13/09/2018	13:00:00			20.424	
13/09/2018	14:00:00			20.424	
13/09/2018	15:00:00			18.901	
13/09/2018	16:00:00			18.331	
13/09/2018	17:00:00			17.95	
13/09/2018	18:00:00			19.377	
13/09/2018	19:00:00			21.855	
13/09/2018	20:00:00			22.429	
13/09/2018	21:00:00			22.142	
13/09/2018	22:00:00			24.738	
13/09/2018	23:00:00			24.351	
14/09/2018	00:00:00			22.717	
14/09/2018	01:00:00			23.196	
14/09/2018	02:00:00			20.615	
14/09/2018	03:00:00			20.519	
14/09/2018	04:00:00			19.377	
14/09/2018	05:00:00			18.806	
14/09/2018	06:00:00			17.665	
14/09/2018	07:00:00			21.091	
14/09/2018	08:00:00			18.901	
14/09/2018	09:00:00			21.76	
14/09/2018	10:00:00			21.282	
14/09/2018	11:00:00			22.717	
14/09/2018	12:00:00			23.581	
14/09/2018	13:00:00			20.71	
14/09/2018	14:00:00			21.282	
14/09/2018	15:00:00			20.043	
14/09/2018	16:00:00			20.615	
14/09/2018	17:00:00			18.806	
14/09/2018	18:00:00			17.57	
14/09/2018	19:00:00			22.429	
14/09/2018	20:00:00			22.429	
14/09/2018	21:00:00			22.046	
14/09/2018	22:00:00			22.333	
14/09/2018	23:00:00			22.525	
15/09/2018	00:00:00			24.158	
15/09/2018	01:00:00			21.473	
15/09/2018	02:00:00			18.901	
15/09/2018	03:00:00			19.758	
15/09/2018	04:00:00			20.424	
15/09/2018	05:00:00			18.996	
15/09/2018	06:00:00			17.665	
15/09/2018	07:00:00			24.835	
15/09/2018	08:00:00			22.525	
15/09/2018	09:00:00			19.948	
15/09/2018	10:00:00			23.484	
15/09/2018	11:00:00			20.043	
15/09/2018	12:00:00			25.125	
15/09/2018	13:00:00			20.901	
15/09/2018	14:00:00			20.424	
15/09/2018	15:00:00			19.853	
15/09/2018	16:00:00			20.329	
15/09/2018	17:00:00			19.092	
15/09/2018	18:00:00			18.426	
15/09/2018	19:00:00			17.855	
15/09/2018	20:00:00			21.76	
15/09/2018	21:00:00			22.908	
15/09/2018	22:00:00			21.664	
15/09/2018	23:00:00			18.616	
16/09/2018	00:00:00			20.234	
16/09/2018	01:00:00			17.76	
16/09/2018	02:00:00			17.665	
16/09/2018	03:00:00			18.236	
16/09/2018	04:00:00			17.665	
16/09/2018	05:00:00			17.57	
16/09/2018	06:00:00			17.665	
16/09/2018	07:00:00			17.379	
16/09/2018	08:00:00			20.043	
16/09/2018	09:00:00			18.616	
16/09/2018	10:00:00			19.282	
16/09/2018	11:00:00			17.665	
16/09/2018	12:00:00			17.665	
16/09/2018	13:00:00			17.855	
16/09/2018	14:00:00			18.521	
16/09/2018	15:00:00			17.665	
16/09/2018	16:00:00			17.855	
16/09/2018	17:00:00			19.187	
16/09/2018	18:00:00			17.379	
16/09/2018	19:00:00			17.094	
16/09/2018	20:00:00			16.713	
16/09/2018	21:00:00			17.855	
16/09/2018	22:00:00			19.377	
16/09/2018	23:00:00			17.665	
17/09/2018	00:00:00			19.662	
17/09/2018	01:00:00			18.616	
17/09/2018	02:00:00			16.999	
17/09/2018	03:00:00			17.57	
17/09/2018	04:00:00			17.284	
17/09/2018	05:00:00			17.379	
17/09/2018	06:00:00			17.284	
17/09/2018	07:00:00			18.331	
17/09/2018	08:00:00			16.808	
17/09/2018	09:00:00			18.14	
17/09/2018	10:00:00			20.996	
17/09/2018	11:00:00			20.71	
17/09/2018	12:00:00			20.71	
17/09/2018	13:00:00			21.951	
17/09/2018	14:00:00			22.717	
17/09/2018	15:00:00			22.333	
17/09/2018	16:00:00			16.903	
17/09/2018	17:00:00			18.426	
17/09/2018	18:00:00			16.618	
17/09/2018	19:00:00			16.903	
17/09/2018	20:00:00			17.094	
17/09/2018	21:00:00			18.616	
17/09/2018	22:00:00			19.662	
17/09/2018	23:00:00			25.125	
18/09/2018	00:00:00			21.187	
18/09/2018	01:00:00			22.429	
18/09/2018	02:00:00			19.472	
18/09/2018	03:00:00			16.903	
18/09/2018	04:00:00			16.427	
18/09/2018	05:00:00			16.618	
18/09/2018	06:00:00			16.999	
18/09/2018	07:00:00			16.427	
18/09/2018	08:00:00			16.808	
18/09/2018	09:00:00			16.903	
18/09/2018	10:00:00			20.615	
18/09/2018	11:00:00			22.046	
18/09/2018	12:00:00			23.773	
18/09/2018	13:00:00			23.388	
18/09/2018	14:00:00			19.187	
18/09/2018	15:00:00			18.14	
18/09/2018	16:00:00			19.567	
18/09/2018	17:00:00			16.237	
18/09/2018	18:00:00			15.76	
18/09/2018	19:00:00			16.332	
18/09/2018	20:00:00			16.332	
18/09/2018	21:00:00			16.523	
18/09/2018	22:00:00			16.808	
18/09/2018	23:00:00			17.57	
19/09/2018	00:00:00			25.319	
19/09/2018	01:00:00			23.773	
19/09/2018	02:00:00			21.187	
19/09/2018	03:00:00			20.519	
19/09/2018	04:00:00			19.282	
19/09/2018	05:00:00			17.284	
19/09/2018	06:00:00			16.713	
19/09/2018	07:00:00			16.713	
19/09/2018	08:00:00			16.618	
19/09/2018	09:00:00			17.379	
19/09/2018	10:00:00			17.284	
19/09/2018	11:00:00			18.806	
19/09/2018	12:00:00			18.996	
19/09/2018	13:00:00			24.255	
19/09/2018	14:00:00			21.378	
19/09/2018	15:00:00			25.513	
19/09/2018	16:00:00			22.238	
19/09/2018	17:00:00			21.378	
19/09/2018	18:00:00			16.903	
19/09/2018	19:00:00			16.046	
19/09/2018	20:00:00			16.808	
19/09/2018	21:00:00			16.427	
19/09/2018	22:00:00			16.713	
19/09/2018	23:00:00			16.713	
20/09/2018	00:00:00			17.57	
20/09/2018	01:00:00			25.902	
20/09/2018	02:00:00			22.525	
20/09/2018	03:00:00			20.424	
20/09/2018	04:00:00			21.951	
20/09/2018	05:00:00			16.713	
20/09/2018	06:00:00			21.091	
20/09/2018	07:00:00			16.332	
20/09/2018	08:00:00			16.713	
20/09/2018	09:00:00			16.523	
20/09/2018	10:00:00			17.094	
20/09/2018	11:00:00			17.284	
20/09/2018	12:00:00			23.677	
20/09/2018	13:00:00			22.908	
20/09/2018	14:00:00			24.738	
20/09/2018	15:00:00			23.773	
20/09/2018	16:00:00			21.473	
20/09/2018	17:00:00			24.448	
20/09/2018	18:00:00			17.284	
20/09/2018	19:00:00			17.665	
20/09/2018	20:00:00			17.189	
20/09/2018	21:00:00			17.855	
20/09/2018	22:00:00			17.284	
20/09/2018	23:00:00			17.855	
21/09/2018	00:00:00			18.14	
21/09/2018	01:00:00			18.521	
21/09/2018	02:00:00			21.473	
21/09/2018	03:00:00			21.091	
21/09/2018	04:00:00			22.046	
21/09/2018	05:00:00			23.581	
21/09/2018	06:00:00			18.711	
21/09/2018	07:00:00			16.523	
21/09/2018	08:00:00			16.618	
21/09/2018	09:00:00			16.427	
21/09/2018	10:00:00			16.523	
21/09/2018	11:00:00			16.713	
21/09/2018	12:00:00			17.379	
21/09/2018	13:00:00			23.388	
21/09/2018	14:00:00			22.142	
21/09/2018	15:00:00			22.046	
21/09/2018	16:00:00			23.677	
21/09/2018	17:00:00			23.004	
21/09/2018	18:00:00			20.615	
21/09/2018	19:00:00			18.426	
21/09/2018	20:00:00			17.95	
21/09/2018	21:00:00			18.045	
21/09/2018	22:00:00			16.618	
21/09/2018	23:00:00			17.475	
22/09/2018	00:00:00			18.045	
22/09/2018	01:00:00			18.996	
22/09/2018	02:00:00			18.426	
22/09/2018	03:00:00			18.521	
22/09/2018	04:00:00			23.677	
22/09/2018	05:00:00			23.292	
22/09/2018	06:00:00			24.062	
22/09/2018	07:00:00			23.1	
22/09/2018	08:00:00			16.237	
22/09/2018	09:00:00			19.282	
22/09/2018	10:00:00			16.999	
22/09/2018	11:00:00			17.189	
22/09/2018	12:00:00			18.521	
22/09/2018	13:00:00			19.092	
22/09/2018	14:00:00			24.545	
22/09/2018	15:00:00			21.951	
22/09/2018	16:00:00			23.484	
22/09/2018	17:00:00			21.76	
22/09/2018	18:00:00			22.525	
22/09/2018	19:00:00			22.238	
22/09/2018	20:00:00			17.76	
22/09/2018	21:00:00			19.853	
22/09/2018	22:00:00			23.966	
22/09/2018	23:00:00			18.901	
23/09/2018	00:00:00			20.519	
23/09/2018	01:00:00			17.284	
23/09/2018	02:00:00			18.996	
23/09/2018	03:00:00			24.641	
23/09/2018	04:00:00			22.812	
23/09/2018	05:00:00			23.773	
23/09/2018	06:00:00			23.292	
23/09/2018	07:00:00			21.282	
23/09/2018	08:00:00			25.319	
23/09/2018	09:00:00			24.255	
23/09/2018	10:00:00			20.519	
23/09/2018	11:00:00			19.092	
