Date	Time	10	15	20	25	30	35	40
05/10/2020	02:00:00	22.585		21.533	21.246	20.627	20.341	20.126
05/10/2020	03:00:00	22.034		21.437	20.96	20.603	20.412	19.865
05/10/2020	04:00:00	22.034		21.485	20.817	20.65	20.341	19.936
05/10/2020	05:00:00	22.082		21.581	20.722	20.436	20.246	19.912
05/10/2020	06:00:00	21.987		21.676	20.77	20.507	20.222	19.936
05/10/2020	07:00:00	21.819		21.509	21.151	20.722	20.269	20.055
05/10/2020	08:00:00	21.939		21.581	21.151	20.698	20.293	20.198
05/10/2020	09:00:00	22.082		21.557	21.151	20.793	20.46	20.222
05/10/2020	10:00:00	22.178		21.557	21.199	20.96	20.555	20.341
05/10/2020	11:00:00	22.058		21.604	21.27	21.127	20.817	20.46
05/10/2020	12:00:00	22.106		21.676	21.437	21.151	20.793	20.531
05/10/2020	13:00:00	21.987		21.748	21.27	21.079	20.841	20.555
05/10/2020	14:00:00	21.987		21.676	21.175	21.032	20.889	20.746
05/10/2020	15:00:00	22.058		21.772	21.294	21.175	20.841	20.531
05/10/2020	16:00:00	22.058		21.915	21.437	21.246	21.032	20.46
05/10/2020	17:00:00	22.082		21.772	21.557	21.366	21.079	20.936
05/10/2020	18:00:00	22.202		21.939	21.461	21.294	21.175	20.936
05/10/2020	19:00:00	22.321		21.915	21.485	21.366	21.175	20.913
05/10/2020	20:00:00	22.513		21.724	21.604	21.509	21.151	20.96
05/10/2020	21:00:00	22.369		21.748	21.652	21.557	21.127	21.008
05/10/2020	22:00:00	22.489		21.7	21.533	21.366	21.151	20.984
05/10/2020	23:00:00	22.393		21.676	21.485	21.39	21.246	21.032
06/10/2020	00:00:00	22.441		21.819	21.557	21.437	21.223	21.032
06/10/2020	01:00:00	22.298		21.867	21.724	21.39	21.246	21.103
06/10/2020	02:00:00	22.25		22.034	21.772	21.604	21.294	21.27
06/10/2020	03:00:00	22.369		22.034	21.604	21.581	21.437	21.342
06/10/2020	04:00:00	22.681		22.058	21.676	21.628	21.557	21.39
06/10/2020	05:00:00	23.136		22.011	21.772	21.652	21.533	21.557
06/10/2020	06:00:00	23.328		22.082	21.915	21.7	21.581	21.533
06/10/2020	07:00:00	22.992		22.489	22.058	21.819	21.628	21.628
								
25/10/2021	12:00:00							
25/10/2021	13:00:00							
25/10/2021	14:00:00							
25/10/2021	15:00:00							
25/10/2021	16:00:00	23.809			23.713	23.232	20.936	20.365
25/10/2021	17:00:00	23.809			23.737	23.4	20.96	20.365
25/10/2021	18:00:00	23.785			23.785	23.521	21.246	20.341
25/10/2021	19:00:00	23.785			23.833	23.617	21.175	20.555
25/10/2021	20:00:00	23.785			23.809	23.641	21.294	20.46
25/10/2021	21:00:00	23.785			23.809	23.665	21.724	20.674
25/10/2021	22:00:00	23.761			23.785	23.641	21.819	20.698
25/10/2021	23:00:00	23.785			23.785	23.689	21.413	20.507
26/10/2021	00:00:00	23.761			23.785	23.569	21.175	20.603
26/10/2021	01:00:00	23.761			23.785	23.641	21.127	20.579
26/10/2021	02:00:00	23.737			23.761	23.641	21.199	20.627
26/10/2021	03:00:00	23.737			23.761	23.665	21.175	20.555
26/10/2021	04:00:00	23.737			23.737	23.665	21.294	20.46
26/10/2021	05:00:00	23.737			23.737	23.665	21.175	20.531
26/10/2021	06:00:00	23.713			23.737	23.641	21.103	20.269
26/10/2021	07:00:00	23.737			23.737	23.641	21.103	20.269
26/10/2021	08:00:00	23.761			23.737	23.665	21.175	20.484
26/10/2021	09:00:00	23.785			23.761	23.689	21.246	20.722
26/10/2021	10:00:00	23.809			23.761	23.689	21.987	20.674
26/10/2021	11:00:00	23.833			23.737	23.689	21.39	20.793
26/10/2021	12:00:00	23.785			23.737	23.689	21.27	20.674
26/10/2021	13:00:00	23.785			23.737	23.617	21.151	20.531
26/10/2021	14:00:00	23.761			23.737	23.448	20.913	20.341
26/10/2021	15:00:00	23.737			23.737	23.569	21.008	20.531
26/10/2021	16:00:00	23.737			23.737	23.641	21.127	20.65
26/10/2021	17:00:00	23.737			23.737	23.665	21.079	20.627
26/10/2021	18:00:00	23.761			23.737	23.689	21.199	20.412
26/10/2021	19:00:00	23.761			23.761	23.665	21.127	20.365
26/10/2021	20:00:00	23.761			23.761	23.641	21.127	20.341
26/10/2021	21:00:00	23.761			23.761	23.665	21.103	20.388
26/10/2021	22:00:00	23.737			23.761	23.689	21.199	20.412
26/10/2021	23:00:00	23.737			23.761	23.665	21.199	20.484
27/10/2021	00:00:00	23.737			23.737	23.689	21.533	20.46
27/10/2021	01:00:00	23.713			23.737	23.665	21.843	20.46
27/10/2021	02:00:00	23.713			23.737	23.665	21.056	20.531
27/10/2021	03:00:00	23.713			23.737	23.665	21.987	20.531
27/10/2021	04:00:00	23.689			23.713	23.641	21.891	20.674
27/10/2021	05:00:00	23.689			23.713	23.641	21.628	20.531
27/10/2021	06:00:00	23.689			23.713	23.641	21.437	20.674
27/10/2021	07:00:00	23.737			23.689	23.665	21.342	20.698
27/10/2021	08:00:00	23.737			23.689	23.641	21.485	20.603
27/10/2021	09:00:00	23.761			23.713	23.641	21.318	20.412
27/10/2021	10:00:00	23.761			23.689	23.617	21.318	20.484
27/10/2021	11:00:00	23.761			23.665	23.448	21.199	20.317
27/10/2021	12:00:00	23.737			23.665	23.497	21.294	20.341
27/10/2021	13:00:00	23.713			23.665	23.545	22.441	20.579
27/10/2021	14:00:00	23.785			23.641	23.545	22.729	20.865
27/10/2021	15:00:00	23.737			23.593	23.472	22.274	20.412
27/10/2021	16:00:00	23.713			23.545	23.448	21.461	20.412
27/10/2021	17:00:00	23.713			23.641	23.472	21.294	20.341
27/10/2021	18:00:00	23.713			23.617	23.448	22.011	20.365
27/10/2021	19:00:00	23.713			23.593	23.472	22.848	20.46
27/10/2021	20:00:00	23.713			23.593	23.448	23.064	20.579
27/10/2021	21:00:00	23.713			23.641	23.521	23.136	20.65
27/10/2021	22:00:00	23.665			23.641	23.521	21.939	20.674
27/10/2021	23:00:00	23.665			23.641	23.497	22.561	20.555
28/10/2021	00:00:00	23.665			23.593	23.497	23.088	20.627
28/10/2021	01:00:00	23.689			23.569	23.472	23.184	20.507
28/10/2021	02:00:00	23.665			23.569	23.448	21.485	20.579
28/10/2021	03:00:00	23.665			23.569	23.448	21.485	20.579
28/10/2021	04:00:00	23.641			23.593	23.448	22.274	20.674
28/10/2021	05:00:00	23.641			23.593	23.448	23.16	20.889
28/10/2021	06:00:00	23.641			23.617	23.448	22.441	20.603
28/10/2021	07:00:00	23.665			23.641	23.448	21.39	20.388
28/10/2021	08:00:00	23.689			23.665	23.4	21.318	20.317
28/10/2021	09:00:00	23.713			23.641	23.569	22.944	20.507
28/10/2021	10:00:00	23.737			23.665	23.593	21.819	20.46
28/10/2021	11:00:00	23.737			23.665	23.593	22.393	20.579
28/10/2021	12:00:00	23.737			23.665	23.497	21.604	20.484
28/10/2021	13:00:00	23.761			23.641	23.545	21.963	20.627
28/10/2021	14:00:00	23.761			23.593	23.448	22.034	20.77
28/10/2021	15:00:00	23.689			23.641	23.521	21.557	20.841
28/10/2021	16:00:00	23.689			23.617	23.184	21.724	20.817
28/10/2021	17:00:00	23.689			23.593	23.232	21.39	20.817
28/10/2021	18:00:00	23.713			23.617	23.304	21.246	20.865
28/10/2021	19:00:00	23.689			23.665	23.328	21.246	20.841
28/10/2021	20:00:00	23.689			23.689	23.352	21.843	20.77
28/10/2021	21:00:00	23.689			23.689	23.424	21.485	20.96
28/10/2021	22:00:00	23.689			23.689	23.472	22.824	20.96
28/10/2021	23:00:00	23.689			23.689	23.617	23.088	20.936
29/10/2021	00:00:00	23.665			23.665	23.617	23.256	20.889
29/10/2021	01:00:00	23.641			23.665	23.617	23.256	20.865
29/10/2021	02:00:00	23.641			23.641	23.617	23.28	20.984
29/10/2021	03:00:00	23.641			23.641	23.593	23.28	20.96
29/10/2021	04:00:00	23.617			23.641	23.593	22.92	21.056
29/10/2021	05:00:00	23.617			23.617	23.593	23.208	21.127
29/10/2021	06:00:00	23.617			23.617	23.569	22.872	21.294
29/10/2021	07:00:00	23.617			23.593	23.569	21.891	21.008
29/10/2021	08:00:00	23.497			23.497	23.497	22.92	21.223
29/10/2021	09:00:00	23.521			23.545	23.569	23.16	21.199
29/10/2021	10:00:00	23.521			23.617	23.593	22.298	21.151
29/10/2021	11:00:00	23.521			23.617	23.593	22.465	21.127
29/10/2021	12:00:00	23.545			23.545	23.593	22.513	21.079
29/10/2021	13:00:00	23.545			23.545	23.112	22.321	21.199
29/10/2021	14:00:00	23.521			23.617	23.28	23.16	21.223
29/10/2021	15:00:00	23.545			23.448	23.4	22.274	21.294
29/10/2021	16:00:00	23.569			23.593	23.521	21.772	21.342
29/10/2021	17:00:00	23.569			23.569	23.376	21.915	21.199
29/10/2021	18:00:00	23.593			23.593	23.521	22.393	21.056
29/10/2021	19:00:00	23.593			23.593	23.4	22.705	21.008
29/10/2021	20:00:00	23.569			23.593	23.256	23.208	21.008
29/10/2021	21:00:00	23.569			23.593	23.4	23.304	22.106
29/10/2021	22:00:00	23.569			23.497	23.376	23.016	21.915
29/10/2021	23:00:00	23.545			23.448	23.28	22.657	21.939
30/10/2021	00:00:00	23.521			23.472	23.328	22.824	22.106
30/10/2021	01:00:00	23.521			23.497	23.352	22.896	21.915
30/10/2021	02:00:00	23.521			23.497	23.424	23.04	22.489
30/10/2021	03:00:00	23.497			23.497	23.376	23.112	22.681
30/10/2021	04:00:00	23.497			23.497	23.352	23.184	22.657
30/10/2021	05:00:00	23.497			23.448	23.328	23.088	22.824
30/10/2021	06:00:00	23.497			23.472	23.208	23.04	22.92
30/10/2021	07:00:00	23.497			23.472	23.232	23.04	22.13
30/10/2021	08:00:00	23.497			23.472	23.352	23.088	22.944
30/10/2021	09:00:00	23.497			23.472	23.184	23.136	22.345
30/10/2021	10:00:00	23.497			23.352	23.208	23.136	22.92
30/10/2021	11:00:00	23.521			23.256	23.184	23.16	22.609
30/10/2021	12:00:00	23.521			23.28	23.184	23.136	23.016
30/10/2021	13:00:00	23.521			23.256	23.208	23.16	22.872
30/10/2021	14:00:00	23.497			23.328	23.28	23.208	22.465
30/10/2021	15:00:00	23.472			23.352	23.328	23.208	23.064
30/10/2021	16:00:00	23.497			23.352	23.328	23.232	23.184
30/10/2021	17:00:00	23.472			23.376	23.352	23.256	23.232
30/10/2021	18:00:00	23.472			23.4	23.328	23.256	22.896
30/10/2021	19:00:00	23.448			23.424	23.352	23.208	23.112
30/10/2021	20:00:00	23.448			23.424	23.304	23.184	23.184
30/10/2021	21:00:00	23.448			23.448	23.304	23.208	23.28
30/10/2021	22:00:00	23.448			23.4	23.28	23.232	22.896
30/10/2021	23:00:00	23.424			23.376	23.28	23.256	22.178
31/10/2021	00:00:00	23.448			23.448	23.28	23.256	23.088
31/10/2021	01:00:00	23.448			23.4	23.352	23.256	23.304
31/10/2021	02:00:00	23.448			23.4	23.352	23.352	23.304
31/10/2021	03:00:00	23.448			23.4	23.352	23.328	23.328
31/10/2021	04:00:00	23.424			23.4	23.352	23.352	23.208
31/10/2021	05:00:00	23.424			23.4	23.352	23.328	23.28
31/10/2021	06:00:00	23.424			23.4	23.352	23.328	22.92
31/10/2021	07:00:00	23.448			23.424	23.352	23.352	23.256
31/10/2021	08:00:00	23.448			23.424	23.376	23.352	23.28
31/10/2021	09:00:00	23.4			23.424	23.352	23.328	23.256
31/10/2021	10:00:00	23.424			23.424	23.352	23.328	23.256
31/10/2021	11:00:00	23.4			23.424	23.376	23.304	23.16
31/10/2021	12:00:00	23.4			23.4	23.328	23.136	23.064
31/10/2021	13:00:00	23.376			23.4	23.112	23.112	22.321
31/10/2021	14:00:00	23.376			23.256	23.136	23.136	23.016
31/10/2021	15:00:00	23.376			23.232	23.208	23.208	23.136
31/10/2021	16:00:00	23.376			23.28	23.232	23.304	23.184
31/10/2021	17:00:00	23.376			23.328	23.28	23.28	23.256
31/10/2021	18:00:00	23.376			23.328	23.28	23.328	23.328
31/10/2021	19:00:00	23.376			23.352	23.304	23.328	23.352
31/10/2021	20:00:00	23.352			23.352	23.304	23.328	23.376
31/10/2021	21:00:00	23.352			23.376	23.328	23.352	23.352
31/10/2021	22:00:00	23.352			23.376	23.328	23.376	23.376
31/10/2021	23:00:00	23.352			23.376	23.328	23.352	23.376
01/11/2021	00:00:00	23.256			23.376	23.328	23.352	23.376
01/11/2021	01:00:00	23.256			23.304	23.328	23.328	23.376
01/11/2021	02:00:00	23.184			23.328	23.328	23.328	23.352
01/11/2021	03:00:00	23.28			23.328	23.304	23.352	23.352
01/11/2021	04:00:00	23.256			23.352	23.304	23.328	23.352
01/11/2021	05:00:00	23.256			23.256	23.208	23.256	23.232
01/11/2021	06:00:00	23.232			23.328	23.256	23.352	23.328
01/11/2021	07:00:00	23.304			23.352	23.304	23.376	23.352
01/11/2021	08:00:00	23.352			23.352	23.304	23.376	23.352
01/11/2021	09:00:00	23.352			23.352	23.304	23.376	23.352
01/11/2021	10:00:00	23.376			23.352	23.304	23.376	23.352
01/11/2021	11:00:00	23.352			23.352	23.304	23.376	23.328
01/11/2021	12:00:00	23.328			23.328	23.28	23.352	23.328
01/11/2021	13:00:00	23.328			23.328	23.28	23.352	23.328
01/11/2021	14:00:00	23.328			23.352	23.304	23.352	23.352
01/11/2021	15:00:00	23.328			23.352	23.304	23.352	23.328
01/11/2021	16:00:00	23.28			23.352	23.304	23.352	23.352
01/11/2021	17:00:00	23.28			23.352	23.304	23.352	23.28
01/11/2021	18:00:00	23.304			23.328	23.232	23.256	23.208
01/11/2021	19:00:00	23.304			23.328	23.256	23.28	23.208
01/11/2021	20:00:00	23.328			23.328	23.256	23.28	23.208
01/11/2021	21:00:00	23.304			23.304	23.256	23.28	23.256
01/11/2021	22:00:00	23.28			23.304	23.256	23.256	23.256
01/11/2021	23:00:00	23.256			23.304	23.256	23.28	23.28
02/11/2021	00:00:00	23.256			23.328	23.28	23.256	23.256
02/11/2021	01:00:00	23.232			23.304	23.28	23.328	23.28
02/11/2021	02:00:00	23.256			23.304	23.28	23.328	23.328
02/11/2021	03:00:00	23.256			23.28	23.28	23.328	23.328
02/11/2021	04:00:00	23.256			23.28	23.28	23.328	23.304
02/11/2021	05:00:00	23.256			23.28	23.256	23.304	23.328
02/11/2021	06:00:00	23.256			23.28	23.256	23.304	23.304
02/11/2021	07:00:00	23.28			23.28	23.256	23.328	23.328
02/11/2021	08:00:00	23.28			23.28	23.256	23.304	23.28
02/11/2021	09:00:00	23.304			23.256	23.256	23.304	23.28
02/11/2021	10:00:00	23.328			23.28	23.256	23.304	23.28
02/11/2021	11:00:00	23.304			23.256	23.232	23.28	23.28
02/11/2021	12:00:00	23.328			23.304	23.28	23.328	23.328
02/11/2021	13:00:00	23.304			23.328	23.28	23.352	23.304
02/11/2021	14:00:00	23.328			23.328	23.28	23.328	23.304
02/11/2021	15:00:00	23.304			23.328	23.28	23.352	23.328
02/11/2021	16:00:00	23.28			23.304	23.28	23.352	23.304
02/11/2021	17:00:00	23.256			23.304	23.28	23.304	23.208
02/11/2021	18:00:00	23.256			23.304	23.256	23.28	23.232
02/11/2021	19:00:00	23.256			23.304	23.256	23.28	23.256
02/11/2021	20:00:00	23.256			23.304	23.256	23.256	23.256
02/11/2021	21:00:00	23.232			23.28	23.256	23.256	23.232
02/11/2021	22:00:00	23.232			23.28	23.256	23.28	23.232
02/11/2021	23:00:00	23.208			23.28	23.256	23.28	23.232
03/11/2021	00:00:00	23.208			23.28	23.232	23.256	23.232
03/11/2021	01:00:00	23.208			23.28	23.208	23.232	23.208
03/11/2021	02:00:00	23.208			23.256	23.184	23.208	23.208
03/11/2021	03:00:00	23.208			23.232	23.232	23.256	23.208
03/11/2021	04:00:00	23.208			23.232	23.208	23.256	23.208
03/11/2021	05:00:00	23.208			23.232	23.208	23.232	23.184
03/11/2021	06:00:00	23.232			23.232	23.208	23.256	23.184
03/11/2021	07:00:00	23.232			23.208	23.184	23.256	23.112
03/11/2021	08:00:00	23.232			23.208	23.208	23.256	23.136
03/11/2021	09:00:00	23.256			23.208	23.208	23.256	23.136
03/11/2021	10:00:00	23.256			23.208	23.208	23.256	23.112
03/11/2021	11:00:00	23.256			23.232	23.208	23.256	23.04
03/11/2021	12:00:00	23.256			23.232	23.208	23.256	23.064
03/11/2021	13:00:00	23.256			23.256	23.208	23.256	23.088
03/11/2021	14:00:00	23.232			23.256	23.208	23.28	23.04
03/11/2021	15:00:00	23.232			23.232	23.184	23.28	22.944
03/11/2021	16:00:00	23.256			23.232	23.184	23.184	23.088
03/11/2021	17:00:00	23.232			23.232	23.16	23.208	22.992
03/11/2021	18:00:00	23.256			23.208	23.16	23.184	23.088
03/11/2021	19:00:00	23.256			23.208	23.16	23.208	23.112
03/11/2021	20:00:00	23.256			23.208	23.16	23.184	22.872
03/11/2021	21:00:00	23.256			23.208	23.184	23.208	23.112
03/11/2021	22:00:00	23.28			23.232	23.184	23.232	23.112
03/11/2021	23:00:00	23.256			23.232	23.184	23.232	23.088
04/11/2021	00:00:00	23.232			23.208	23.184	23.208	22.92
04/11/2021	01:00:00	23.232			23.232	23.184	23.232	23.136
04/11/2021	02:00:00	23.232			23.232	23.184	23.232	23.184
04/11/2021	03:00:00	23.232			23.232	23.208	23.232	23.208
04/11/2021	04:00:00	23.208			23.232	23.184	23.256	23.256
04/11/2021	05:00:00	23.208			23.208	23.184	23.232	23.208
04/11/2021	06:00:00	23.232			23.208	23.184	23.256	23.232
04/11/2021	07:00:00	23.256			23.232	23.184	23.256	23.232
04/11/2021	08:00:00	23.256			23.232	23.208	23.256	23.232
04/11/2021	09:00:00	23.28			23.232	23.184	23.256	23.136
04/11/2021	10:00:00	23.256			23.208	23.184	23.232	23.136
04/11/2021	11:00:00	23.232			23.208	23.184	23.208	23.112
04/11/2021	12:00:00	23.232			23.208	23.184	23.208	23.136
04/11/2021	13:00:00	23.232			23.232	23.184	23.208	23.136
04/11/2021	14:00:00	23.232			23.208	23.184	23.232	23.16
04/11/2021	15:00:00	23.232			23.208	23.16	23.232	23.16
04/11/2021	16:00:00	23.232			23.232	23.16	23.208	23.16
04/11/2021	17:00:00	23.208			23.184	23.136	23.184	23.16
04/11/2021	18:00:00	23.208			23.184	23.136	23.208	23.16
04/11/2021	19:00:00	23.208			23.184	23.16	23.208	23.16
04/11/2021	20:00:00	23.232			23.184	23.136	23.184	23.112
04/11/2021	21:00:00	23.232			23.208	23.136	23.184	23.136
04/11/2021	22:00:00	23.232			23.208	23.112	23.184	23.16
04/11/2021	23:00:00	23.232			23.208	23.136	23.184	23.16
05/11/2021	00:00:00	23.232			23.208	23.136	23.184	23.184
05/11/2021	01:00:00	23.232			23.232	23.136	23.184	23.16
05/11/2021	02:00:00	23.208			23.232	23.136	23.184	23.16
05/11/2021	03:00:00	23.208			23.208	23.136	23.184	23.16
05/11/2021	04:00:00	23.208			23.184	23.112	23.184	23.136
05/11/2021	05:00:00	23.208			23.16	23.112	23.208	23.184
05/11/2021	06:00:00	23.208			23.184	23.112	23.184	23.136
05/11/2021	07:00:00	23.208			23.16	23.112	23.184	23.136
05/11/2021	08:00:00	23.232			23.16	23.112	23.16	23.112
05/11/2021	09:00:00	23.232			23.136	23.112	23.16	23.112
05/11/2021	10:00:00	23.232			23.136	23.112	23.184	23.16
05/11/2021	11:00:00	23.232			23.136	23.112	23.184	23.16
05/11/2021	12:00:00	23.28			23.16	23.112	23.184	23.16
05/11/2021	13:00:00	23.304			23.16	23.136	23.184	23.16
05/11/2021	14:00:00	23.28			23.208	23.112	23.184	23.16
05/11/2021	15:00:00	23.256			23.232	23.16	23.184	23.16
05/11/2021	16:00:00	23.256			23.256	23.16	23.208	23.16
05/11/2021	17:00:00	23.256			23.256	23.136	23.184	23.16
05/11/2021	18:00:00	23.256			23.208	23.136	23.184	23.136
05/11/2021	19:00:00	23.256			23.184	23.112	23.16	23.136
05/11/2021	20:00:00	23.256			23.16	23.088	23.16	23.136
05/11/2021	21:00:00	23.256			23.184	23.112	23.16	23.136
05/11/2021	22:00:00	23.232			23.208	23.112	23.16	23.16
05/11/2021	23:00:00	23.232			23.208	23.136	23.184	23.16
06/11/2021	00:00:00	23.232			23.232	23.136	23.184	23.16
06/11/2021	01:00:00	23.208			23.232	23.112	23.16	23.136
06/11/2021	02:00:00	23.208			23.232	23.184	23.16	23.112
06/11/2021	03:00:00	23.208			23.208	23.16	23.16	23.112
06/11/2021	04:00:00	23.184			23.208	23.16	23.184	23.112
06/11/2021	05:00:00	23.184			23.184	23.16	23.232	23.232
06/11/2021	06:00:00	23.184			23.184	23.16	23.232	23.208
06/11/2021	07:00:00	23.232			23.184	23.16	23.232	23.208
06/11/2021	08:00:00	23.208			23.184	23.16	23.232	23.136
06/11/2021	09:00:00	23.232			23.208	23.184	23.232	23.16
06/11/2021	10:00:00	23.256			23.184	23.16	23.184	23.112
06/11/2021	11:00:00	23.232			23.16	23.136	23.184	23.112
06/11/2021	12:00:00	23.208			23.16	23.136	23.16	23.064
06/11/2021	13:00:00	23.208			23.184	23.136	23.184	23.088
06/11/2021	14:00:00	23.208			23.184	23.136	23.136	22.992
06/11/2021	15:00:00	23.208			23.184	23.136	23.136	23.088
06/11/2021	16:00:00	23.208			23.16	23.088	23.136	23.04
06/11/2021	17:00:00	23.208			23.16	23.112	23.16	23.064
06/11/2021	18:00:00	23.208			23.16	23.112	23.16	23.064
06/11/2021	19:00:00	23.184			23.16	23.112	23.16	23.088
06/11/2021	20:00:00	23.184			23.16	23.112	23.16	23.04
06/11/2021	21:00:00	23.184			23.16	23.112	23.16	22.753
06/11/2021	22:00:00	23.184			23.16	23.112	23.112	22.609
06/11/2021	23:00:00	23.16			23.16	23.112	23.088	22.753
07/11/2021	00:00:00	23.16			23.16	23.112	23.136	22.92
07/11/2021	01:00:00	23.136			23.16	23.136	23.016	22.872
07/11/2021	02:00:00	23.136			23.136	23.112	23.16	22.92
07/11/2021	03:00:00	23.136			23.16	23.112	23.16	22.92
07/11/2021	04:00:00	23.136			23.136	23.112	23.184	22.92
07/11/2021	05:00:00	23.136			23.136	23.112	23.16	22.92
07/11/2021	06:00:00	23.136			23.136	23.112	23.16	22.896
07/11/2021	07:00:00	23.16			23.16	23.112	23.136	22.872
07/11/2021	08:00:00	23.184			23.16	23.136	23.16	22.848
07/11/2021	09:00:00	23.208			23.16	23.136	23.184	22.896
07/11/2021	10:00:00	23.232			23.16	23.136	23.16	22.992
07/11/2021	11:00:00	23.208			23.16	23.136	23.184	23.016
07/11/2021	12:00:00	23.208			23.184	23.136	23.208	23.088
07/11/2021	13:00:00	23.232			23.16	23.136	23.184	22.992
07/11/2021	14:00:00	23.232			23.16	23.112	23.184	22.944
07/11/2021	15:00:00	23.232			23.16	23.112	23.208	22.968
07/11/2021	16:00:00	23.232			23.16	23.112	23.184	23.112
07/11/2021	17:00:00	23.256			23.16	23.112	23.16	22.92
07/11/2021	18:00:00	23.232			23.184	23.112	23.16	22.776
07/11/2021	19:00:00	23.232			23.16	23.112	23.112	22.776
07/11/2021	20:00:00	23.232			23.16	23.112	23.088	22.776
07/11/2021	21:00:00	23.256			23.16	23.136	23.16	22.872
07/11/2021	22:00:00	23.232			23.184	23.136	23.184	22.872
07/11/2021	23:00:00	23.232			23.184	23.112	23.136	22.896
08/11/2021	00:00:00	23.208			23.16	23.136	23.184	22.896
08/11/2021	01:00:00	23.208			23.16	23.112	23.16	22.92
08/11/2021	02:00:00	23.208			23.16	23.112	23.064	22.657
08/11/2021	03:00:00	23.208			23.16	23.112	23.064	22.8
08/11/2021	04:00:00	23.16			23.184	23.136	23.088	22.896
08/11/2021	05:00:00	23.136			23.16	23.112	23.136	22.872
08/11/2021	06:00:00	23.16			23.16	23.088	23.088	22.824
08/11/2021	07:00:00	23.184			23.184	23.136	23.136	22.896
08/11/2021	08:00:00	23.184			23.184	23.112	23.136	22.8
08/11/2021	09:00:00	23.208			23.136	23.112	23.16	22.729
08/11/2021	10:00:00	23.184			23.16	23.112	23.112	22.776
08/11/2021	11:00:00	23.208			23.16	23.136	23.112	22.705
08/11/2021	12:00:00	23.208			23.16	23.112	23.04	22.8
08/11/2021	13:00:00	23.208			23.16	23.064	23.04	22.92
08/11/2021	14:00:00	23.184			23.136	23.016	23.064	22.824
08/11/2021	15:00:00	23.184			23.136	22.992	23.04	22.896
08/11/2021	16:00:00	23.184			23.112	22.992	23.04	22.992
08/11/2021	17:00:00	23.184			23.112	23.064	23.088	23.016
08/11/2021	18:00:00	23.184			23.112	23.04	23.088	22.992
08/11/2021	19:00:00	23.16			23.16	23.04	23.112	23.04
08/11/2021	20:00:00	23.16			23.136	23.064	23.136	23.088
08/11/2021	21:00:00	23.16			23.136	23.064	23.136	23.064
08/11/2021	22:00:00	23.136			23.136	23.088	23.16	23.088
08/11/2021	23:00:00	23.136			23.16	23.088	23.16	23.088
09/11/2021	00:00:00	23.112			23.136	23.088	23.184	23.088
09/11/2021	01:00:00	23.112			23.136	23.112	23.184	23.088
09/11/2021	02:00:00	23.136			23.136	23.088	23.184	23.016
09/11/2021	03:00:00	23.112			23.136	23.112	23.16	23.064
09/11/2021	04:00:00	23.112			23.136	23.088	23.112	23.04
09/11/2021	05:00:00	23.112			23.112	23.064	23.136	23.04
09/11/2021	06:00:00	23.136			23.112	23.064	23.136	23.064
09/11/2021	07:00:00	23.136			23.112	23.04	23.112	23.064
09/11/2021	08:00:00	23.16			23.088	23.064	23.112	23.064
09/11/2021	09:00:00	23.16			23.088	23.064	23.088	23.064
09/11/2021	10:00:00	23.16			23.112	23.04	23.112	23.064
09/11/2021	11:00:00	23.16			23.088	23.088	23.136	23.04
09/11/2021	12:00:00	23.16			23.112	23.064	23.136	23.112
09/11/2021	13:00:00	23.16			23.112	23.088	23.136	23.112
09/11/2021	14:00:00	23.16			23.112	23.064	23.136	23.04
09/11/2021	15:00:00	23.16			23.112	23.064	23.112	23.04
09/11/2021	16:00:00	23.112			23.088	23.016	23.064	23.04
09/11/2021	17:00:00	23.136			23.064	23.04	23.112	23.064
09/11/2021	18:00:00	23.112			23.088	23.04	23.112	23.088
09/11/2021	19:00:00	23.088			23.088	23.04	23.136	23.088
09/11/2021	20:00:00	23.088			23.088	23.064	23.136	23.088
09/11/2021	21:00:00	23.088			23.088	23.04	23.088	23.064
09/11/2021	22:00:00	23.088			23.064	23.016	23.088	23.064
09/11/2021	23:00:00	23.088			23.088	23.04	23.112	23.064
10/11/2021	00:00:00	23.088			23.088	23.064	23.112	23.088
10/11/2021	01:00:00	23.064			23.088	23.064	23.136	23.112
10/11/2021	02:00:00	23.04			23.064	23.04	23.136	23.112
10/11/2021	03:00:00	23.04			23.064	23.04	23.112	23.112
10/11/2021	04:00:00	23.016			23.04	23.016	23.112	23.088
10/11/2021	05:00:00	23.016			23.04	23.016	23.088	23.088
10/11/2021	06:00:00	23.016			23.04	23.016	23.088	23.064
10/11/2021	07:00:00	23.064			23.04	23.016	23.112	23.088
10/11/2021	08:00:00	23.064			23.064	23.04	23.088	23.04
10/11/2021	09:00:00	23.064			23.064	23.04	23.112	23.064
10/11/2021	10:00:00	23.088			23.064	23.04	23.112	23.088
10/11/2021	11:00:00	23.112			23.088	23.064	23.136	23.112
10/11/2021	12:00:00	23.088			23.088	23.064	23.136	23.064
10/11/2021	13:00:00	23.112			23.088	23.064	23.112	23.088
10/11/2021	14:00:00	23.088			23.064	23.04	23.112	23.088
10/11/2021	15:00:00	23.088			23.064	23.04	23.112	23.088
10/11/2021	16:00:00	23.064			23.04	22.992	23.088	23.064
10/11/2021	17:00:00	23.04			23.016	22.992	23.064	22.992
10/11/2021	18:00:00	23.016			23.016	22.968	23.064	22.968
10/11/2021	19:00:00	22.992			22.992	22.944	22.92	22.824
