"N.º" "Fecha" "Tiempo, GMT+02:00" "Temp, °C (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Acoplador separado (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Acoplador adjunto (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Host conectado (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Parado (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Final de archivo (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)"	
24/07/2021	15:15:00	27.649
24/07/2021	15:30:00	27.551
24/07/2021	15:45:00	27.649
24/07/2021	16:00:00	27.551
24/07/2021	16:15:00	27.551
24/07/2021	16:30:00	27.452
24/07/2021	16:45:00	27.354
24/07/2021	17:00:00	27.354
24/07/2021	17:15:00	27.255
24/07/2021	17:30:00	26.862
24/07/2021	17:45:00	26.960
24/07/2021	18:00:00	26.862
24/07/2021	18:15:00	26.764
24/07/2021	18:30:00	26.862
24/07/2021	18:45:00	26.666
24/07/2021	19:00:00	26.862
24/07/2021	19:15:00	26.862
24/07/2021	19:30:00	27.059
24/07/2021	19:45:00	26.960
24/07/2021	20:00:00	27.059
24/07/2021	20:15:00	26.862
24/07/2021	20:30:00	26.960
24/07/2021	20:45:00	27.157
24/07/2021	21:00:00	27.255
24/07/2021	21:15:00	27.059
24/07/2021	21:30:00	27.059
24/07/2021	21:45:00	27.059
24/07/2021	22:00:00	27.059
24/07/2021	22:15:00	27.157
24/07/2021	22:30:00	26.960
24/07/2021	22:45:00	26.862
24/07/2021	23:00:00	26.960
24/07/2021	23:15:00	26.960
24/07/2021	23:30:00	26.960
24/07/2021	23:45:00	26.960
25/07/2021	0:00:00	26.862
25/07/2021	0:15:00	26.862
25/07/2021	0:30:00	26.862
25/07/2021	0:45:00	26.666
25/07/2021	1:00:00	26.666
25/07/2021	1:15:00	26.469
25/07/2021	1:30:00	26.469
25/07/2021	1:45:00	26.666
25/07/2021	2:00:00	26.568
25/07/2021	2:15:00	26.568
25/07/2021	2:30:00	26.469
25/07/2021	2:45:00	26.568
25/07/2021	3:00:00	26.568
25/07/2021	3:15:00	26.568
25/07/2021	3:30:00	26.568
25/07/2021	3:45:00	26.666
25/07/2021	4:00:00	26.666
25/07/2021	4:15:00	26.666
25/07/2021	4:30:00	26.469
25/07/2021	4:45:00	26.568
25/07/2021	5:00:00	26.274
25/07/2021	5:15:00	26.371
25/07/2021	5:30:00	26.274
25/07/2021	5:45:00	26.469
25/07/2021	6:00:00	26.568
25/07/2021	6:15:00	26.469
25/07/2021	6:30:00	26.469
25/07/2021	6:45:00	26.568
25/07/2021	7:00:00	26.666
25/07/2021	7:15:00	26.764
25/07/2021	7:30:00	26.666
25/07/2021	7:45:00	26.862
25/07/2021	8:00:00	26.862
25/07/2021	8:15:00	26.960
25/07/2021	8:30:00	26.960
25/07/2021	8:45:00	26.764
25/07/2021	9:00:00	26.764
25/07/2021	9:15:00	26.764
25/07/2021	9:30:00	26.568
25/07/2021	9:45:00	26.862
25/07/2021	10:00:00	26.764
25/07/2021	10:15:00	26.764
25/07/2021	10:30:00	26.764
25/07/2021	10:45:00	26.568
25/07/2021	11:00:00	26.960
25/07/2021	11:15:00	26.960
25/07/2021	11:30:00	26.764
25/07/2021	11:45:00	26.764
25/07/2021	12:00:00	26.862
25/07/2021	12:15:00	26.862
25/07/2021	12:30:00	26.764
25/07/2021	12:45:00	26.469
25/07/2021	13:00:00	26.568
25/07/2021	13:15:00	26.371
25/07/2021	13:30:00	26.666
25/07/2021	13:45:00	26.862
25/07/2021	14:00:00	26.764
25/07/2021	14:15:00	26.862
25/07/2021	14:30:00	27.059
25/07/2021	14:45:00	27.354
25/07/2021	15:00:00	27.255
25/07/2021	15:15:00	27.255
25/07/2021	15:30:00	27.255
25/07/2021	15:45:00	27.551
25/07/2021	16:00:00	27.354
25/07/2021	16:15:00	27.551
25/07/2021	16:30:00	27.551
25/07/2021	16:45:00	27.354
25/07/2021	17:00:00	27.255
25/07/2021	17:15:00	27.452
25/07/2021	17:30:00	27.354
25/07/2021	17:45:00	27.157
25/07/2021	18:00:00	27.157
25/07/2021	18:15:00	27.157
25/07/2021	18:30:00	27.255
25/07/2021	18:45:00	27.157
25/07/2021	19:00:00	26.960
25/07/2021	19:15:00	27.059
25/07/2021	19:30:00	26.862
25/07/2021	19:45:00	26.764
25/07/2021	20:00:00	26.764
25/07/2021	20:15:00	26.862
25/07/2021	20:30:00	26.862
25/07/2021	20:45:00	26.862
25/07/2021	21:00:00	26.960
25/07/2021	21:15:00	26.960
25/07/2021	21:30:00	26.764
25/07/2021	21:45:00	26.862
25/07/2021	22:00:00	26.862
25/07/2021	22:15:00	26.764
25/07/2021	22:30:00	26.666
25/07/2021	22:45:00	26.469
25/07/2021	23:00:00	26.568
25/07/2021	23:15:00	26.862
25/07/2021	23:30:00	26.764
25/07/2021	23:45:00	26.862
26/07/2021	0:00:00	26.862
26/07/2021	0:15:00	26.862
26/07/2021	0:30:00	26.960
26/07/2021	0:45:00	26.960
26/07/2021	1:00:00	26.764
26/07/2021	1:15:00	26.764
26/07/2021	1:30:00	26.862
26/07/2021	1:45:00	26.666
26/07/2021	2:00:00	26.666
26/07/2021	2:15:00	26.666
26/07/2021	2:30:00	26.666
26/07/2021	2:45:00	26.764
26/07/2021	3:00:00	26.666
26/07/2021	3:15:00	26.666
26/07/2021	3:30:00	26.764
26/07/2021	3:45:00	26.764
26/07/2021	4:00:00	26.764
26/07/2021	4:15:00	27.059
26/07/2021	4:30:00	26.960
26/07/2021	4:45:00	27.059
26/07/2021	5:00:00	26.960
26/07/2021	5:15:00	26.960
26/07/2021	5:30:00	26.960
26/07/2021	5:45:00	26.862
26/07/2021	6:00:00	26.862
26/07/2021	6:15:00	26.862
26/07/2021	6:30:00	26.960
26/07/2021	6:45:00	26.960
26/07/2021	7:00:00	26.862
26/07/2021	7:15:00	26.764
26/07/2021	7:30:00	26.764
26/07/2021	7:45:00	26.764
26/07/2021	8:00:00	26.764
26/07/2021	8:15:00	26.666
26/07/2021	8:30:00	26.764
26/07/2021	8:45:00	26.764
26/07/2021	9:00:00	26.666
26/07/2021	9:15:00	26.666
26/07/2021	9:30:00	26.764
26/07/2021	9:45:00	26.862
26/07/2021	10:00:00	26.960
26/07/2021	10:15:00	26.862
26/07/2021	10:30:00	26.862
26/07/2021	10:45:00	26.862
26/07/2021	11:00:00	26.862
26/07/2021	11:15:00	26.960
26/07/2021	11:30:00	26.960
26/07/2021	11:45:00	27.059
26/07/2021	12:00:00	27.157
26/07/2021	12:15:00	27.157
26/07/2021	12:30:00	27.157
26/07/2021	12:45:00	27.157
26/07/2021	13:00:00	27.157
26/07/2021	13:15:00	27.157
26/07/2021	13:30:00	27.157
26/07/2021	13:45:00	27.157
26/07/2021	14:00:00	27.157
26/07/2021	14:15:00	27.157
26/07/2021	14:30:00	27.157
26/07/2021	14:45:00	27.157
26/07/2021	15:00:00	27.255
26/07/2021	15:15:00	27.157
26/07/2021	15:30:00	27.157
26/07/2021	15:45:00	27.157
26/07/2021	16:00:00	27.255
26/07/2021	16:15:00	27.157
26/07/2021	16:30:00	27.157
26/07/2021	16:45:00	27.157
26/07/2021	17:00:00	27.157
26/07/2021	17:15:00	27.059
26/07/2021	17:30:00	27.059
26/07/2021	17:45:00	27.059
26/07/2021	18:00:00	27.059
26/07/2021	18:15:00	27.059
26/07/2021	18:30:00	27.157
26/07/2021	18:45:00	27.255
26/07/2021	19:00:00	27.255
26/07/2021	19:15:00	27.255
26/07/2021	19:30:00	27.255
26/07/2021	19:45:00	27.255
26/07/2021	20:00:00	27.354
26/07/2021	20:15:00	27.255
26/07/2021	20:30:00	27.157
26/07/2021	20:45:00	27.157
26/07/2021	21:00:00	27.059
26/07/2021	21:15:00	27.059
26/07/2021	21:30:00	26.960
26/07/2021	21:45:00	27.059
26/07/2021	22:00:00	26.960
26/07/2021	22:15:00	26.960
26/07/2021	22:30:00	27.059
26/07/2021	22:45:00	27.059
26/07/2021	23:00:00	27.059
26/07/2021	23:15:00	27.059
26/07/2021	23:30:00	27.059
26/07/2021	23:45:00	27.059
27/07/2021	0:00:00	27.157
27/07/2021	0:15:00	27.059
27/07/2021	0:30:00	26.469
27/07/2021	0:45:00	26.469
27/07/2021	1:00:00	26.274
27/07/2021	1:15:00	26.371
27/07/2021	1:30:00	26.568
27/07/2021	1:45:00	27.157
27/07/2021	2:00:00	27.157
27/07/2021	2:15:00	27.157
27/07/2021	2:30:00	26.960
27/07/2021	2:45:00	26.960
27/07/2021	3:00:00	26.960
27/07/2021	3:15:00	26.960
27/07/2021	3:30:00	26.960
27/07/2021	3:45:00	27.059
27/07/2021	4:00:00	27.157
27/07/2021	4:15:00	27.157
27/07/2021	4:30:00	27.157
27/07/2021	4:45:00	27.059
27/07/2021	5:00:00	26.960
27/07/2021	5:15:00	26.960
27/07/2021	5:30:00	26.862
27/07/2021	5:45:00	27.059
27/07/2021	6:00:00	26.764
27/07/2021	6:15:00	26.568
27/07/2021	6:30:00	26.764
27/07/2021	6:45:00	27.059
27/07/2021	7:00:00	27.059
27/07/2021	7:15:00	27.059
27/07/2021	7:30:00	26.960
27/07/2021	7:45:00	27.059
27/07/2021	8:00:00	27.059
27/07/2021	8:15:00	27.157
27/07/2021	8:30:00	27.157
27/07/2021	8:45:00	27.157
27/07/2021	9:00:00	27.157
27/07/2021	9:15:00	27.157
27/07/2021	9:30:00	27.157
27/07/2021	9:45:00	27.157
27/07/2021	10:00:00	27.157
27/07/2021	10:15:00	27.157
27/07/2021	10:30:00	27.157
27/07/2021	10:45:00	27.157
27/07/2021	11:00:00	27.255
27/07/2021	11:15:00	27.157
27/07/2021	11:30:00	27.157
27/07/2021	11:45:00	27.157
27/07/2021	12:00:00	27.255
27/07/2021	12:15:00	27.157
27/07/2021	12:30:00	27.255
27/07/2021	12:45:00	27.255
27/07/2021	13:00:00	27.255
27/07/2021	13:15:00	27.255
27/07/2021	13:30:00	27.354
27/07/2021	13:45:00	27.452
27/07/2021	14:00:00	27.354
27/07/2021	14:15:00	27.255
27/07/2021	14:30:00	27.255
27/07/2021	14:45:00	27.255
27/07/2021	15:00:00	27.255
27/07/2021	15:15:00	27.255
27/07/2021	15:30:00	27.255
27/07/2021	15:45:00	27.452
27/07/2021	16:00:00	27.551
27/07/2021	16:15:00	27.551
27/07/2021	16:30:00	27.649
27/07/2021	16:45:00	27.551
27/07/2021	17:00:00	27.551
27/07/2021	17:15:00	27.452
27/07/2021	17:30:00	27.452
27/07/2021	17:45:00	27.551
27/07/2021	18:00:00	27.354
27/07/2021	18:15:00	27.452
27/07/2021	18:30:00	27.452
27/07/2021	18:45:00	27.452
27/07/2021	19:00:00	27.452
27/07/2021	19:15:00	27.452
27/07/2021	19:30:00	27.354
27/07/2021	19:45:00	27.255
27/07/2021	20:00:00	27.354
27/07/2021	20:15:00	27.354
27/07/2021	20:30:00	27.354
27/07/2021	20:45:00	27.255
27/07/2021	21:00:00	27.354
27/07/2021	21:15:00	27.157
27/07/2021	21:30:00	27.255
27/07/2021	21:45:00	27.255
27/07/2021	22:00:00	27.255
27/07/2021	22:15:00	27.157
27/07/2021	22:30:00	27.157
27/07/2021	22:45:00	27.157
27/07/2021	23:00:00	27.157
27/07/2021	23:15:00	27.157
27/07/2021	23:30:00	27.157
27/07/2021	23:45:00	27.157
28/07/2021	0:00:00	27.157
28/07/2021	0:15:00	27.059
28/07/2021	0:30:00	27.059
28/07/2021	0:45:00	27.059
28/07/2021	1:00:00	26.960
28/07/2021	1:15:00	27.059
28/07/2021	1:30:00	26.862
28/07/2021	1:45:00	26.862
28/07/2021	2:00:00	26.862
28/07/2021	2:15:00	26.862
28/07/2021	2:30:00	26.960
28/07/2021	2:45:00	26.960
28/07/2021	3:00:00	26.960
28/07/2021	3:15:00	27.059
28/07/2021	3:30:00	27.157
28/07/2021	3:45:00	27.157
28/07/2021	4:00:00	27.255
28/07/2021	4:15:00	27.255
28/07/2021	4:30:00	27.255
28/07/2021	4:45:00	27.255
28/07/2021	5:00:00	27.255
28/07/2021	5:15:00	27.255
28/07/2021	5:30:00	27.157
28/07/2021	5:45:00	27.255
28/07/2021	6:00:00	27.157
28/07/2021	6:15:00	27.157
28/07/2021	6:30:00	27.255
28/07/2021	6:45:00	27.255
28/07/2021	7:00:00	27.255
28/07/2021	7:15:00	27.255
28/07/2021	7:30:00	27.255
28/07/2021	7:45:00	27.255
28/07/2021	8:00:00	27.255
28/07/2021	8:15:00	27.255
28/07/2021	8:30:00	27.255
28/07/2021	8:45:00	27.354
28/07/2021	9:00:00	27.354
28/07/2021	9:15:00	27.354
28/07/2021	9:30:00	27.354
28/07/2021	9:45:00	27.354
28/07/2021	10:00:00	27.354
28/07/2021	10:15:00	27.354
28/07/2021	10:30:00	27.354
28/07/2021	10:45:00	27.354
28/07/2021	11:00:00	27.354
28/07/2021	11:15:00	27.354
28/07/2021	11:30:00	27.452
28/07/2021	11:45:00	27.452
28/07/2021	12:00:00	27.452
28/07/2021	12:15:00	27.551
28/07/2021	12:30:00	27.649
28/07/2021	12:45:00	27.649
28/07/2021	13:00:00	27.649
28/07/2021	13:15:00	27.649
28/07/2021	13:30:00	27.649
28/07/2021	13:45:00	27.551
28/07/2021	14:00:00	27.551
28/07/2021	14:15:00	27.649
28/07/2021	14:30:00	27.551
28/07/2021	14:45:00	27.551
28/07/2021	15:00:00	27.452
28/07/2021	15:15:00	27.452
28/07/2021	15:30:00	27.452
28/07/2021	15:45:00	27.452
28/07/2021	16:00:00	27.354
28/07/2021	16:15:00	27.354
28/07/2021	16:30:00	27.354
28/07/2021	16:45:00	27.354
28/07/2021	17:00:00	27.354
28/07/2021	17:15:00	27.255
28/07/2021	17:30:00	27.354
28/07/2021	17:45:00	27.354
28/07/2021	18:00:00	27.354
28/07/2021	18:15:00	27.354
28/07/2021	18:30:00	27.354
28/07/2021	18:45:00	27.255
28/07/2021	19:00:00	27.255
28/07/2021	19:15:00	27.354
28/07/2021	19:30:00	27.354
28/07/2021	19:45:00	27.452
28/07/2021	20:00:00	27.551
28/07/2021	20:15:00	27.551
28/07/2021	20:30:00	27.649
28/07/2021	20:45:00	27.551
28/07/2021	21:00:00	27.551
28/07/2021	21:15:00	27.649
28/07/2021	21:30:00	27.551
28/07/2021	21:45:00	27.551
28/07/2021	22:00:00	27.452
28/07/2021	22:15:00	27.452
28/07/2021	22:30:00	27.452
28/07/2021	22:45:00	27.354
28/07/2021	23:00:00	27.551
28/07/2021	23:15:00	27.551
28/07/2021	23:30:00	27.551
28/07/2021	23:45:00	27.452
29/07/2021	0:00:00	27.452
29/07/2021	0:15:00	27.354
29/07/2021	0:30:00	27.354
29/07/2021	0:45:00	27.452
29/07/2021	1:00:00	27.255
29/07/2021	1:15:00	27.157
29/07/2021	1:30:00	27.452
29/07/2021	1:45:00	27.452
29/07/2021	2:00:00	27.452
29/07/2021	2:15:00	27.354
29/07/2021	2:30:00	27.157
29/07/2021	2:45:00	27.157
29/07/2021	3:00:00	27.255
29/07/2021	3:15:00	27.157
29/07/2021	3:30:00	26.960
29/07/2021	3:45:00	26.960
29/07/2021	4:00:00	26.764
29/07/2021	4:15:00	26.764
29/07/2021	4:30:00	26.862
29/07/2021	4:45:00	26.764
29/07/2021	5:00:00	27.059
29/07/2021	5:15:00	26.862
29/07/2021	5:30:00	27.059
29/07/2021	5:45:00	26.960
29/07/2021	6:00:00	27.059
29/07/2021	6:15:00	27.059
29/07/2021	6:30:00	27.157
29/07/2021	6:45:00	27.452
29/07/2021	7:00:00	27.452
29/07/2021	7:15:00	27.157
29/07/2021	7:30:00	27.452
29/07/2021	7:45:00	27.255
29/07/2021	8:00:00	27.354
29/07/2021	8:15:00	27.551
29/07/2021	8:30:00	27.354
29/07/2021	8:45:00	27.452
29/07/2021	9:00:00	27.452
29/07/2021	9:15:00	27.354
29/07/2021	9:30:00	27.354
29/07/2021	9:45:00	27.059
29/07/2021	10:00:00	26.568
29/07/2021	10:15:00	25.786
29/07/2021	10:30:00	25.883
29/07/2021	10:45:00	26.274
29/07/2021	11:00:00	26.371
29/07/2021	11:15:00	26.764
29/07/2021	11:30:00	26.764
29/07/2021	11:45:00	26.960
29/07/2021	12:00:00	26.960
29/07/2021	12:15:00	27.059
29/07/2021	12:30:00	27.059
29/07/2021	12:45:00	27.157
29/07/2021	13:00:00	27.157
29/07/2021	13:15:00	27.255
29/07/2021	13:30:00	27.255
29/07/2021	13:45:00	27.255
29/07/2021	14:00:00	27.255
29/07/2021	14:15:00	27.354
29/07/2021	14:30:00	27.452
29/07/2021	14:45:00	27.452
29/07/2021	15:00:00	27.452
29/07/2021	15:15:00	27.452
29/07/2021	15:30:00	27.452
29/07/2021	15:45:00	27.354
29/07/2021	16:00:00	27.452
29/07/2021	16:15:00	27.452
29/07/2021	16:30:00	27.452
29/07/2021	16:45:00	27.354
29/07/2021	17:00:00	27.551
29/07/2021	17:15:00	27.354
29/07/2021	17:30:00	27.452
29/07/2021	17:45:00	27.452
29/07/2021	18:00:00	27.354
29/07/2021	18:15:00	27.354
29/07/2021	18:30:00	27.354
29/07/2021	18:45:00	27.452
29/07/2021	19:00:00	27.354
29/07/2021	19:15:00	27.354
29/07/2021	19:30:00	27.452
29/07/2021	19:45:00	27.452
29/07/2021	20:00:00	27.452
29/07/2021	20:15:00	27.255
29/07/2021	20:30:00	27.059
29/07/2021	20:45:00	27.255
29/07/2021	21:00:00	27.059
29/07/2021	21:15:00	27.059
29/07/2021	21:30:00	27.157
29/07/2021	21:45:00	27.059
29/07/2021	22:00:00	27.354
29/07/2021	22:15:00	27.059
29/07/2021	22:30:00	27.059
29/07/2021	22:45:00	27.059
29/07/2021	23:00:00	27.059
29/07/2021	23:15:00	26.764
29/07/2021	23:30:00	26.862
29/07/2021	23:45:00	26.764
30/07/2021	0:00:00	26.666
30/07/2021	0:15:00	26.862
30/07/2021	0:30:00	26.862
30/07/2021	0:45:00	26.960
30/07/2021	1:00:00	26.764
30/07/2021	1:15:00	26.666
30/07/2021	1:30:00	26.862
30/07/2021	1:45:00	26.764
30/07/2021	2:00:00	26.764
30/07/2021	2:15:00	27.059
30/07/2021	2:30:00	26.371
30/07/2021	2:45:00	26.960
30/07/2021	3:00:00	26.666
30/07/2021	3:15:00	26.862
30/07/2021	3:30:00	26.764
30/07/2021	3:45:00	26.960
30/07/2021	4:00:00	26.764
30/07/2021	4:15:00	26.960
30/07/2021	4:30:00	26.960
30/07/2021	4:45:00	26.666
30/07/2021	5:00:00	26.666
30/07/2021	5:15:00	26.666
30/07/2021	5:30:00	26.764
30/07/2021	5:45:00	26.764
30/07/2021	6:00:00	26.862
30/07/2021	6:15:00	26.862
30/07/2021	6:30:00	26.960
30/07/2021	6:45:00	26.862
30/07/2021	7:00:00	26.862
30/07/2021	7:15:00	26.960
30/07/2021	7:30:00	26.960
30/07/2021	7:45:00	27.059
30/07/2021	8:00:00	26.960
30/07/2021	8:15:00	27.157
30/07/2021	8:30:00	27.157
30/07/2021	8:45:00	27.255
30/07/2021	9:00:00	27.255
30/07/2021	9:15:00	27.157
30/07/2021	9:30:00	27.157
30/07/2021	9:45:00	27.354
30/07/2021	10:00:00	27.354
30/07/2021	10:15:00	27.354
30/07/2021	10:30:00	27.354
30/07/2021	10:45:00	27.354
30/07/2021	11:00:00	27.452
30/07/2021	11:15:00	27.452
30/07/2021	11:30:00	27.255
30/07/2021	11:45:00	27.452
30/07/2021	12:00:00	27.354
30/07/2021	12:15:00	27.354
30/07/2021	12:30:00	27.354
30/07/2021	12:45:00	27.354
30/07/2021	13:00:00	27.354
30/07/2021	13:15:00	27.452
30/07/2021	13:30:00	27.452
30/07/2021	13:45:00	27.452
30/07/2021	14:00:00	27.354
30/07/2021	14:15:00	27.354
30/07/2021	14:30:00	27.255
30/07/2021	14:45:00	27.354
30/07/2021	15:00:00	27.255
30/07/2021	15:15:00	27.452
30/07/2021	15:30:00	27.354
30/07/2021	15:45:00	27.354
30/07/2021	16:00:00	27.354
30/07/2021	16:15:00	27.354
30/07/2021	16:30:00	27.452
30/07/2021	16:45:00	27.452
30/07/2021	17:00:00	27.551
30/07/2021	17:15:00	27.749
30/07/2021	17:30:00	27.749
30/07/2021	17:45:00	27.749
30/07/2021	18:00:00	27.749
30/07/2021	18:15:00	26.764
30/07/2021	18:30:00	27.649
30/07/2021	18:45:00	27.551
30/07/2021	19:00:00	27.749
30/07/2021	19:15:00	27.848
30/07/2021	19:30:00	27.749
30/07/2021	19:45:00	27.749
30/07/2021	20:00:00	27.157
30/07/2021	20:15:00	27.157
30/07/2021	20:30:00	27.059
30/07/2021	20:45:00	27.157
30/07/2021	21:00:00	26.568
30/07/2021	21:15:00	26.568
30/07/2021	21:30:00	26.666
30/07/2021	21:45:00	26.666
30/07/2021	22:00:00	26.666
30/07/2021	22:15:00	26.764
30/07/2021	22:30:00	26.862
30/07/2021	22:45:00	26.862
30/07/2021	23:00:00	26.862
30/07/2021	23:15:00	26.862
30/07/2021	23:30:00	26.862
30/07/2021	23:45:00	26.862
31/07/2021	0:00:00	26.764
31/07/2021	0:15:00	26.764
31/07/2021	0:30:00	26.862
31/07/2021	0:45:00	26.862
31/07/2021	1:00:00	26.862
31/07/2021	1:15:00	26.862
31/07/2021	1:30:00	26.862
31/07/2021	1:45:00	26.960
31/07/2021	2:00:00	26.960
31/07/2021	2:15:00	26.960
31/07/2021	2:30:00	26.862
31/07/2021	2:45:00	26.862
31/07/2021	3:00:00	26.764
31/07/2021	3:15:00	26.862
31/07/2021	3:30:00	26.764
31/07/2021	3:45:00	26.666
31/07/2021	4:00:00	26.764
31/07/2021	4:15:00	26.960
31/07/2021	4:30:00	26.862
31/07/2021	4:45:00	27.157
31/07/2021	5:00:00	27.157
31/07/2021	5:15:00	27.157
31/07/2021	5:30:00	27.157
31/07/2021	5:45:00	27.157
31/07/2021	6:00:00	27.157
31/07/2021	6:15:00	27.255
31/07/2021	6:30:00	27.354
31/07/2021	6:45:00	27.354
31/07/2021	7:00:00	27.452
31/07/2021	7:15:00	27.551
31/07/2021	7:30:00	27.848
31/07/2021	7:45:00	27.749
31/07/2021	8:00:00	28.046
31/07/2021	8:15:00	27.848
31/07/2021	8:30:00	27.848
31/07/2021	8:45:00	28.046
31/07/2021	9:00:00	28.145
31/07/2021	9:15:00	28.145
31/07/2021	9:30:00	27.649
31/07/2021	9:45:00	27.551
31/07/2021	10:00:00	27.848
31/07/2021	10:15:00	27.649
31/07/2021	10:30:00	27.649
31/07/2021	10:45:00	27.649
31/07/2021	11:00:00	27.649
31/07/2021	11:15:00	27.749
31/07/2021	11:30:00	27.749
31/07/2021	11:45:00	27.749
31/07/2021	12:00:00	27.749
31/07/2021	12:15:00	27.749
31/07/2021	12:30:00	27.749
31/07/2021	12:45:00	27.749
31/07/2021	13:00:00	27.749
31/07/2021	13:15:00	27.749
31/07/2021	13:30:00	27.749
31/07/2021	13:45:00	27.749
31/07/2021	14:00:00	27.848
31/07/2021	14:15:00	27.848
31/07/2021	14:30:00	27.848
31/07/2021	14:45:00	27.848
31/07/2021	15:00:00	27.848
31/07/2021	15:15:00	27.947
31/07/2021	15:30:00	27.848
31/07/2021	15:45:00	27.947
31/07/2021	16:00:00	27.947
31/07/2021	16:15:00	27.947
31/07/2021	16:30:00	27.947
31/07/2021	16:45:00	27.947
31/07/2021	17:00:00	27.947
31/07/2021	17:15:00	27.848
31/07/2021	17:30:00	27.947
31/07/2021	17:45:00	27.947
31/07/2021	18:00:00	28.046
31/07/2021	18:15:00	28.046
31/07/2021	18:30:00	28.244
31/07/2021	18:45:00	28.046
31/07/2021	19:00:00	28.145
31/07/2021	19:15:00	28.244
31/07/2021	19:30:00	28.244
31/07/2021	19:45:00	28.145
31/07/2021	20:00:00	28.145
31/07/2021	20:15:00	28.244
31/07/2021	20:30:00	28.046
31/07/2021	20:45:00	27.947
31/07/2021	21:00:00	27.649
31/07/2021	21:15:00	27.649
31/07/2021	21:30:00	27.551
31/07/2021	21:45:00	27.551
31/07/2021	22:00:00	27.749
31/07/2021	22:15:00	27.649
31/07/2021	22:30:00	27.749
31/07/2021	22:45:00	27.551
31/07/2021	23:00:00	27.354
31/07/2021	23:15:00	27.255
31/07/2021	23:30:00	27.255
31/07/2021	23:45:00	27.157
01/08/2021	0:00:00	27.157
01/08/2021	0:15:00	27.255
01/08/2021	0:30:00	27.059
01/08/2021	0:45:00	27.157
01/08/2021	1:00:00	27.059
01/08/2021	1:15:00	27.059
01/08/2021	1:30:00	26.960
01/08/2021	1:45:00	27.059
01/08/2021	2:00:00	26.960
01/08/2021	2:15:00	26.960
01/08/2021	2:30:00	26.862
01/08/2021	2:45:00	26.960
01/08/2021	3:00:00	26.960
01/08/2021	3:15:00	26.764
01/08/2021	3:30:00	26.862
01/08/2021	3:45:00	26.862
01/08/2021	4:00:00	26.862
01/08/2021	4:15:00	26.862
01/08/2021	4:30:00	26.960
01/08/2021	4:45:00	26.862
01/08/2021	5:00:00	26.960
01/08/2021	5:15:00	26.960
01/08/2021	5:30:00	27.059
01/08/2021	5:45:00	26.960
01/08/2021	6:00:00	27.059
01/08/2021	6:15:00	27.059
01/08/2021	6:30:00	26.960
01/08/2021	6:45:00	27.059
01/08/2021	7:00:00	27.354
01/08/2021	7:15:00	27.255
01/08/2021	7:30:00	27.157
01/08/2021	7:45:00	27.059
01/08/2021	8:00:00	27.059
01/08/2021	8:15:00	27.059
01/08/2021	8:30:00	27.059
01/08/2021	8:45:00	26.862
01/08/2021	9:00:00	26.960
01/08/2021	9:15:00	27.354
01/08/2021	9:30:00	27.354
01/08/2021	9:45:00	27.354
01/08/2021	10:00:00	27.255
01/08/2021	10:15:00	27.255
01/08/2021	10:30:00	27.255
01/08/2021	10:45:00	27.354
01/08/2021	11:00:00	27.452
01/08/2021	11:15:00	27.354
01/08/2021	11:30:00	27.551
01/08/2021	11:45:00	27.551
01/08/2021	12:00:00	27.551
01/08/2021	12:15:00	27.551
01/08/2021	12:30:00	27.551
01/08/2021	12:45:00	27.551
01/08/2021	13:00:00	27.649
01/08/2021	13:15:00	27.649
01/08/2021	13:30:00	27.848
01/08/2021	13:45:00	27.947
01/08/2021	14:00:00	27.947
01/08/2021	14:15:00	28.046
01/08/2021	14:30:00	27.947
01/08/2021	14:45:00	27.947
01/08/2021	15:00:00	27.947
01/08/2021	15:15:00	27.848
01/08/2021	15:30:00	27.749
01/08/2021	15:45:00	27.649
01/08/2021	16:00:00	27.947
01/08/2021	16:15:00	28.046
01/08/2021	16:30:00	27.947
01/08/2021	16:45:00	27.947
01/08/2021	17:00:00	27.947
01/08/2021	17:15:00	27.947
01/08/2021	17:30:00	28.046
01/08/2021	17:45:00	28.046
01/08/2021	18:00:00	28.046
01/08/2021	18:15:00	28.046
01/08/2021	18:30:00	28.145
01/08/2021	18:45:00	28.244
01/08/2021	19:00:00	28.145
01/08/2021	19:15:00	28.244
01/08/2021	19:30:00	28.244
01/08/2021	19:45:00	28.244
01/08/2021	20:00:00	28.244
01/08/2021	20:15:00	28.244
01/08/2021	20:30:00	28.244
01/08/2021	20:45:00	28.244
01/08/2021	21:00:00	28.244
01/08/2021	21:15:00	28.244
01/08/2021	21:30:00	28.244
01/08/2021	21:45:00	28.244
01/08/2021	22:00:00	28.244
01/08/2021	22:15:00	28.145
01/08/2021	22:30:00	28.145
01/08/2021	22:45:00	28.145
01/08/2021	23:00:00	27.947
01/08/2021	23:15:00	27.947
01/08/2021	23:30:00	28.046
01/08/2021	23:45:00	27.947
02/08/2021	0:00:00	27.947
02/08/2021	0:15:00	27.947
02/08/2021	0:30:00	27.947
02/08/2021	0:45:00	27.947
