"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20361913, SEN S/N: 20361913, LBL: Porros_10m)"	"Acoplador separado (LGR S/N: 20361913, SEN S/N: 20361913)"	"Acoplador adjunto (LGR S/N: 20361913, SEN S/N: 20361913)"	"Host conectado (LGR S/N: 20361913, SEN S/N: 20361913)"	"Parado (LGR S/N: 20361913, SEN S/N: 20361913)"	"Final de archivo (LGR S/N: 20361913, SEN S/N: 20361913)"
854	22/06/22	23:00:00	24.944					
855	23/06/22	00:00:00	24.460					
856	23/06/22	01:00:00	24.823					
857	23/06/22	02:00:00	25.089					
858	23/06/22	03:00:00	24.895					
859	23/06/22	04:00:00	24.871					
860	23/06/22	05:00:00	24.944					
861	23/06/22	06:00:00	24.968					
862	23/06/22	07:00:00	24.629					
863	23/06/22	08:00:00	24.823					
864	23/06/22	09:00:00	24.798					
865	23/06/22	10:00:00	24.653					
866	23/06/22	11:00:00	24.847					
867	23/06/22	12:00:00	24.919					
868	23/06/22	13:00:00	24.968					
869	23/06/22	14:00:00	25.040					
870	23/06/22	15:00:00	25.040					
871	23/06/22	16:00:00	25.016					
872	23/06/22	17:00:00	25.016					
873	23/06/22	18:00:00	24.992					
874	23/06/22	19:00:00	24.992					
875	23/06/22	20:00:00	24.968					
876	23/06/22	21:00:00	24.944					
877	23/06/22	22:00:00	24.919					
878	23/06/22	23:00:00	24.919					
879	24/06/22	00:00:00	24.895					
880	24/06/22	01:00:00	24.847					
881	24/06/22	02:00:00	24.774					
882	24/06/22	03:00:00	24.702					
883	24/06/22	04:00:00	24.339					
884	24/06/22	05:00:00	24.557					
885	24/06/22	06:00:00	24.581					
886	24/06/22	07:00:00	24.532					
887	24/06/22	08:00:00	24.532					
888	24/06/22	09:00:00	24.532					
889	24/06/22	10:00:00	24.557					
890	24/06/22	11:00:00	24.629					
891	24/06/22	12:00:00	24.677					
892	24/06/22	13:00:00	24.823					
893	24/06/22	14:00:00	24.557					
894	24/06/22	15:00:00	24.919					
895	24/06/22	16:00:00	24.871					
896	24/06/22	17:00:00	24.919					
897	24/06/22	18:00:00	24.847					
898	24/06/22	19:00:00	24.847					
899	24/06/22	20:00:00	24.750					
900	24/06/22	21:00:00	24.726					
901	24/06/22	22:00:00	24.871					
902	24/06/22	23:00:00	24.750					
903	25/06/22	00:00:00	24.508					
904	25/06/22	01:00:00	24.315					
905	25/06/22	02:00:00	24.532					
906	25/06/22	03:00:00	24.557					
907	25/06/22	04:00:00	24.581					
908	25/06/22	05:00:00	24.581					
909	25/06/22	06:00:00	24.653					
910	25/06/22	07:00:00	24.677					
911	25/06/22	08:00:00	24.774					
912	25/06/22	09:00:00	24.895					
913	25/06/22	10:00:00	24.919					
914	25/06/22	11:00:00	24.847					
915	25/06/22	12:00:00	24.847					
916	25/06/22	13:00:00	24.919					
917	25/06/22	14:00:00	24.944					
918	25/06/22	15:00:00	24.944					
919	25/06/22	16:00:00	25.113					
920	25/06/22	17:00:00	25.331					
921	25/06/22	18:00:00	24.750					
922	25/06/22	19:00:00	24.677					
923	25/06/22	20:00:00	24.219					
924	25/06/22	21:00:00	24.484					
925	25/06/22	22:00:00	24.532					
926	25/06/22	23:00:00	24.581					
927	26/06/22	00:00:00	24.581					
928	26/06/22	01:00:00	24.532					
929	26/06/22	02:00:00	23.930					
930	26/06/22	03:00:00	24.026					
931	26/06/22	04:00:00	24.122					
932	26/06/22	05:00:00	23.954					
933	26/06/22	06:00:00	24.002					
934	26/06/22	07:00:00	23.713					
935	26/06/22	08:00:00	23.328					
936	26/06/22	09:00:00	23.617					
937	26/06/22	10:00:00	23.761					
938	26/06/22	11:00:00	22.944					
939	26/06/22	12:00:00	23.905					
940	26/06/22	13:00:00	24.146					
941	26/06/22	14:00:00	24.581					
942	26/06/22	15:00:00	24.315					
943	26/06/22	16:00:00	24.171					
944	26/06/22	17:00:00	23.857					
945	26/06/22	18:00:00	23.304					
946	26/06/22	19:00:00	23.064					
947	26/06/22	20:00:00	23.064					
948	26/06/22	21:00:00	22.681					
949	26/06/22	22:00:00	22.705					
950	26/06/22	23:00:00	22.561					
951	27/06/22	00:00:00	22.896					
952	27/06/22	01:00:00	22.872					
953	27/06/22	02:00:00	23.689					
954	27/06/22	03:00:00	23.881					
955	27/06/22	04:00:00	23.857					
956	27/06/22	05:00:00	23.978					
957	27/06/22	06:00:00	24.195					
958	27/06/22	07:00:00	24.002					
959	27/06/22	08:00:00	23.930					
960	27/06/22	09:00:00	23.978					
961	27/06/22	10:00:00	23.617					
962	27/06/22	11:00:00	24.436					
963	27/06/22	12:00:00	24.267					
964	27/06/22	13:00:00	23.978					
965	27/06/22	14:00:00	23.881					
966	27/06/22	15:00:00	23.593					
967	27/06/22	16:00:00	23.665					
968	27/06/22	17:00:00	24.267					
969	27/06/22	18:00:00	23.930					
970	27/06/22	19:00:00	23.641					
971	27/06/22	20:00:00	23.665					
972	27/06/22	21:00:00	23.737					
973	27/06/22	22:00:00	23.954					
974	27/06/22	23:00:00	24.171					
975	28/06/22	00:00:00	24.098					
976	28/06/22	01:00:00	24.050					
977	28/06/22	02:00:00	23.978					
978	28/06/22	03:00:00	23.930					
979	28/06/22	04:00:00	23.545					
980	28/06/22	05:00:00	23.376					
981	28/06/22	06:00:00	23.569					
982	28/06/22	07:00:00	23.641					
983	28/06/22	08:00:00	23.737					
984	28/06/22	09:00:00	23.954					
985	28/06/22	10:00:00	24.171					
986	28/06/22	11:00:00	24.339					
987	28/06/22	12:00:00	24.508					
988	28/06/22	13:00:00	24.557					
989	28/06/22	14:00:00	24.605					
990	28/06/22	15:00:00	24.460					
991	28/06/22	16:00:00	24.436					
992	28/06/22	17:00:00	24.436					
993	28/06/22	18:00:00	24.363					
994	28/06/22	19:00:00	24.484					
995	28/06/22	20:00:00	24.532					
996	28/06/22	21:00:00	24.726					
997	28/06/22	22:00:00	24.557					
998	28/06/22	23:00:00	24.605					
999	29/06/22	00:00:00	24.677					
1000	29/06/22	01:00:00	24.605					
1001	29/06/22	02:00:00	24.702					
1002	29/06/22	03:00:00	24.508					
1003	29/06/22	04:00:00	24.653					
1004	29/06/22	05:00:00	24.605					
1005	29/06/22	06:00:00	24.508					
1006	29/06/22	07:00:00	24.508					
1007	29/06/22	08:00:00	24.315					
1008	29/06/22	09:00:00	24.412					
1009	29/06/22	10:00:00	24.702					
1010	29/06/22	11:00:00	24.653					
1011	29/06/22	12:00:00	24.677					
1012	29/06/22	13:00:00	24.629					
1013	29/06/22	14:00:00	24.629					
1014	29/06/22	15:00:00	24.726					
1015	29/06/22	16:00:00	24.871					
1016	29/06/22	17:00:00	24.944					
1017	29/06/22	18:00:00	25.089					
1018	29/06/22	19:00:00	25.210					
1019	29/06/22	20:00:00	25.137					
1020	29/06/22	21:00:00	25.113					
1021	29/06/22	22:00:00	25.065					
1022	29/06/22	23:00:00	24.895					
1023	30/06/22	00:00:00	24.895					
1024	30/06/22	01:00:00	24.895					
1025	30/06/22	02:00:00	24.871					
1026	30/06/22	03:00:00	24.944					
1027	30/06/22	04:00:00	24.968					
1028	30/06/22	05:00:00	25.113					
1029	30/06/22	06:00:00	25.040					
1030	30/06/22	07:00:00	24.895					
1031	30/06/22	08:00:00	24.944					
1032	30/06/22	09:00:00	24.798					
1033	30/06/22	10:00:00	24.798					
1034	30/06/22	11:00:00	24.798					
1035	30/06/22	12:00:00	24.823					
1036	30/06/22	13:00:00	24.968					
1037	30/06/22	14:00:00	25.186					
1038	30/06/22	15:00:00	25.162					
1039	30/06/22	16:00:00	25.331					
1040	30/06/22	17:00:00	25.186					
1041	30/06/22	18:00:00	25.210					
1042	30/06/22	19:00:00	25.186					
1043	30/06/22	20:00:00	25.162					
1044	30/06/22	21:00:00	25.113					
1045	30/06/22	22:00:00	24.895					
1046	30/06/22	23:00:00	24.871					
1047	01/07/22	00:00:00	25.234					
1048	01/07/22	01:00:00	25.040					
1049	01/07/22	02:00:00	24.871					
1050	01/07/22	03:00:00	24.774					
1051	01/07/22	04:00:00	24.823					
1052	01/07/22	05:00:00	24.944					
1053	01/07/22	06:00:00	24.895					
1054	01/07/22	07:00:00	24.508					
1055	01/07/22	08:00:00	24.291					
1056	01/07/22	09:00:00	24.605					
1057	01/07/22	10:00:00	24.702					
1058	01/07/22	11:00:00	24.677					
1059	01/07/22	12:00:00	24.726					
1060	01/07/22	13:00:00	24.557					
1061	01/07/22	14:00:00	24.605					
1062	01/07/22	15:00:00	24.339					
1063	01/07/22	16:00:00	24.726					
1064	01/07/22	17:00:00	24.677					
1065	01/07/22	18:00:00	24.243					
1066	01/07/22	19:00:00	23.930					
1067	01/07/22	20:00:00	22.681					
1068	01/07/22	21:00:00	21.843					
1069	01/07/22	22:00:00	22.345					
1070	01/07/22	23:00:00	23.472					
1071	02/07/22	00:00:00	24.388					
1072	02/07/22	01:00:00	24.557					
1073	02/07/22	02:00:00	24.050					
1074	02/07/22	03:00:00	24.460					
1075	02/07/22	04:00:00	24.702					
1076	02/07/22	05:00:00	24.339					
1077	02/07/22	06:00:00	23.016					
1078	02/07/22	07:00:00	23.040					
1079	02/07/22	08:00:00	23.184					
1080	02/07/22	09:00:00	24.798					
1081	02/07/22	10:00:00	24.798					
1082	02/07/22	11:00:00	24.774					
1083	02/07/22	12:00:00	24.726					
1084	02/07/22	13:00:00	24.871					
1085	02/07/22	14:00:00	24.895					
1086	02/07/22	15:00:00	24.895					
1087	02/07/22	16:00:00	24.702					
1088	02/07/22	17:00:00	24.653					
1089	02/07/22	18:00:00	24.653					
1090	02/07/22	19:00:00	24.315					
1091	02/07/22	20:00:00	23.521					
1092	02/07/22	21:00:00	23.809					
1093	02/07/22	22:00:00	22.705					
1094	02/07/22	23:00:00	22.274					
1095	03/07/22	00:00:00	22.417					
1096	03/07/22	01:00:00	22.800					
1097	03/07/22	02:00:00	23.352					
1098	03/07/22	03:00:00	24.267					
1099	03/07/22	04:00:00	24.219					
1100	03/07/22	05:00:00	24.098					
1101	03/07/22	06:00:00	24.219					
1102	03/07/22	07:00:00	23.978					
1103	03/07/22	08:00:00	24.026					
1104	03/07/22	09:00:00	23.881					
1105	03/07/22	10:00:00	23.930					
1106	03/07/22	11:00:00	24.122					
1107	03/07/22	12:00:00	24.098					
1108	03/07/22	13:00:00	24.171					
1109	03/07/22	14:00:00	24.750					
1110	03/07/22	15:00:00	24.508					
1111	03/07/22	16:00:00	24.243					
1112	03/07/22	17:00:00	23.737					
1113	03/07/22	18:00:00	23.689					
1114	03/07/22	19:00:00	23.809					
1115	03/07/22	20:00:00	23.833					
1116	03/07/22	21:00:00	24.339					
1117	03/07/22	22:00:00	24.581					
1118	03/07/22	23:00:00	24.291					
1119	04/07/22	00:00:00	24.702					
1120	04/07/22	01:00:00	24.702					
1121	04/07/22	02:00:00	24.412					
1122	04/07/22	03:00:00	24.388					
1123	04/07/22	04:00:00	24.412					
1124	04/07/22	05:00:00	24.532					
1125	04/07/22	06:00:00	24.388					
1126	04/07/22	07:00:00	24.388					
1127	04/07/22	08:00:00	24.508					
1128	04/07/22	09:00:00	24.412					
1129	04/07/22	10:00:00	24.508					
1130	04/07/22	11:00:00	24.557					
1131	04/07/22	12:00:00	24.726					
1132	04/07/22	13:00:00	24.823					
1133	04/07/22	14:00:00	24.798					
1134	04/07/22	15:00:00	24.847					
1135	04/07/22	16:00:00	24.653					
1136	04/07/22	17:00:00	24.484					
1137	04/07/22	18:00:00	24.460					
1138	04/07/22	19:00:00	24.557					
1139	04/07/22	20:00:00	24.629					
1140	04/07/22	21:00:00	24.726					
1141	04/07/22	22:00:00	24.871					
1142	04/07/22	23:00:00	25.016					
1143	05/07/22	00:00:00	25.065					
1144	05/07/22	01:00:00	25.089					
1145	05/07/22	02:00:00	25.210					
1146	05/07/22	03:00:00	25.065					
1147	05/07/22	04:00:00	24.944					
1148	05/07/22	05:00:00	25.040					
1149	05/07/22	06:00:00	24.605					
1150	05/07/22	07:00:00	24.823					
1151	05/07/22	08:00:00	24.171					
1152	05/07/22	09:00:00	24.919					
1153	05/07/22	10:00:00	24.992					
1154	05/07/22	11:00:00	24.798					
1155	05/07/22	12:00:00	24.919					
1156	05/07/22	13:00:00	25.089					
1157	05/07/22	14:00:00	25.283					
1158	05/07/22	15:00:00	25.355					
1159	05/07/22	16:00:00	25.210					
1160	05/07/22	17:00:00	24.992					
1161	05/07/22	18:00:00	24.895					
1162	05/07/22	19:00:00	24.871					
1163	05/07/22	20:00:00	24.653					
1164	05/07/22	21:00:00	24.823					
1165	05/07/22	22:00:00	24.823					
1166	05/07/22	23:00:00	24.702					
1167	06/07/22	00:00:00	25.089					
1168	06/07/22	01:00:00	24.871					
1169	06/07/22	02:00:00	25.210					
1170	06/07/22	03:00:00	25.283					
1171	06/07/22	04:00:00	25.283					
1172	06/07/22	05:00:00	25.040					
1173	06/07/22	06:00:00	24.677					
1174	06/07/22	07:00:00	24.823					
1175	06/07/22	08:00:00	24.895					
1176	06/07/22	09:00:00	24.871					
1177	06/07/22	10:00:00	24.653					
1178	06/07/22	11:00:00	24.653					
1179	06/07/22	12:00:00	24.171					
1180	06/07/22	13:00:00	23.545					
1181	06/07/22	14:00:00	24.195					
1182	06/07/22	15:00:00	24.484					
1183	06/07/22	16:00:00	24.629					
1184	06/07/22	17:00:00	24.871					
1185	06/07/22	18:00:00	24.895					
1186	06/07/22	19:00:00	24.702					
1187	06/07/22	20:00:00	24.363					
1188	06/07/22	21:00:00	24.460					
1189	06/07/22	22:00:00	24.219					
1190	06/07/22	23:00:00	24.412					
1191	07/07/22	00:00:00	24.363					
1192	07/07/22	01:00:00	24.243					
1193	07/07/22	02:00:00	24.243					
1194	07/07/22	03:00:00	23.713					
1195	07/07/22	04:00:00	24.098					
1196	07/07/22	05:00:00	24.895					
1197	07/07/22	06:00:00	24.532					
1198	07/07/22	07:00:00	24.581					
1199	07/07/22	08:00:00	24.484					
1200	07/07/22	09:00:00	24.702					
1201	07/07/22	10:00:00	24.557					
1202	07/07/22	11:00:00	24.171					
1203	07/07/22	12:00:00	24.291					
1204	07/07/22	13:00:00	24.291					
1205	07/07/22	14:00:00	23.905					
1206	07/07/22	15:00:00	23.761					
1207	07/07/22	16:00:00	24.219					
1208	07/07/22	17:00:00	24.436					
1209	07/07/22	18:00:00	24.243					
1210	07/07/22	19:00:00	24.243					
1211	07/07/22	20:00:00	24.508					
1212	07/07/22	21:00:00	24.532					
1213	07/07/22	22:00:00	24.629					
1214	07/07/22	23:00:00	24.557					
1215	08/07/22	00:00:00	24.653					
1216	08/07/22	01:00:00	24.823					
1217	08/07/22	02:00:00	24.871					
1218	08/07/22	03:00:00	24.871					
1219	08/07/22	04:00:00	24.798					
1220	08/07/22	05:00:00	24.798					
1221	08/07/22	06:00:00	24.605					
1222	08/07/22	07:00:00	24.508					
1223	08/07/22	08:00:00	24.122					
1224	08/07/22	09:00:00	24.098					
1225	08/07/22	10:00:00	24.363					
1226	08/07/22	11:00:00	24.605					
1227	08/07/22	12:00:00	24.702					
1228	08/07/22	13:00:00	24.532					
1229	08/07/22	14:00:00	24.605					
1230	08/07/22	15:00:00	24.774					
1231	08/07/22	16:00:00	24.774					
1232	08/07/22	17:00:00	24.798					
1233	08/07/22	18:00:00	24.629					
1234	08/07/22	19:00:00	24.243					
1235	08/07/22	20:00:00	24.581					
1236	08/07/22	21:00:00	24.557					
1237	08/07/22	22:00:00	24.363					
1238	08/07/22	23:00:00	24.605					
1239	09/07/22	00:00:00	24.774					
1240	09/07/22	01:00:00	24.823					
1241	09/07/22	02:00:00	24.798					
1242	09/07/22	03:00:00	24.798					
1243	09/07/22	04:00:00	24.581					
1244	09/07/22	05:00:00	24.484					
1245	09/07/22	06:00:00	24.412					
1246	09/07/22	07:00:00	24.098					
1247	09/07/22	08:00:00	24.122					
1248	09/07/22	09:00:00	23.978					
1249	09/07/22	10:00:00	23.689					
1250	09/07/22	11:00:00	22.753					
1251	09/07/22	12:00:00	22.729					
1252	09/07/22	13:00:00	23.881					
1253	09/07/22	14:00:00	24.798					
1254	09/07/22	15:00:00	24.895					
1255	09/07/22	16:00:00	24.919					
1256	09/07/22	17:00:00	24.968					
1257	09/07/22	18:00:00	25.040					
1258	09/07/22	19:00:00	24.919					
1259	09/07/22	20:00:00	24.823					
1260	09/07/22	21:00:00	24.774					
1261	09/07/22	22:00:00	24.944					
1262	09/07/22	23:00:00	24.774					
1263	10/07/22	00:00:00	24.919					
1264	10/07/22	01:00:00	25.113					
1265	10/07/22	02:00:00	25.065					
1266	10/07/22	03:00:00	24.992					
1267	10/07/22	04:00:00	24.653					
1268	10/07/22	05:00:00	24.653					
1269	10/07/22	06:00:00	24.653					
1270	10/07/22	07:00:00	24.557					
1271	10/07/22	08:00:00	24.726					
1272	10/07/22	09:00:00	24.798					
1273	10/07/22	10:00:00	24.823					
1274	10/07/22	11:00:00	24.871					
1275	10/07/22	12:00:00	24.919					
1276	10/07/22	13:00:00	24.992					
1277	10/07/22	14:00:00	25.040					
1278	10/07/22	15:00:00	25.113					
1279	10/07/22	16:00:00	25.016					
1280	10/07/22	17:00:00	25.089					
1281	10/07/22	18:00:00	25.137					
1282	10/07/22	19:00:00	25.089					
1283	10/07/22	20:00:00	24.944					
1284	10/07/22	21:00:00	24.895					
1285	10/07/22	22:00:00	24.919					
1286	10/07/22	23:00:00	24.944					
1287	11/07/22	00:00:00	25.040					
1288	11/07/22	01:00:00	24.944					
1289	11/07/22	02:00:00	24.992					
1290	11/07/22	03:00:00	24.823					
1291	11/07/22	04:00:00	24.944					
1292	11/07/22	05:00:00	24.629					
1293	11/07/22	06:00:00	24.508					
1294	11/07/22	07:00:00	24.460					
1295	11/07/22	08:00:00	24.677					
1296	11/07/22	09:00:00	24.847					
1297	11/07/22	10:00:00	24.919					
1298	11/07/22	11:00:00	24.871					
1299	11/07/22	12:00:00	24.605					
1300	11/07/22	13:00:00	25.040					
1301	11/07/22	14:00:00	24.798					
1302	11/07/22	15:00:00	24.605					
1303	11/07/22	16:00:00	25.040					
1304	11/07/22	17:00:00	25.453					
1305	11/07/22	18:00:00	25.331					
1306	11/07/22	19:00:00	25.040					
1307	11/07/22	20:00:00	25.113					
1308	11/07/22	21:00:00	25.089					
1309	11/07/22	22:00:00	25.089					
1310	11/07/22	23:00:00	25.016					
1311	12/07/22	00:00:00	24.992					
1312	12/07/22	01:00:00	25.040					
1313	12/07/22	02:00:00	25.113					
1314	12/07/22	03:00:00	25.210					
1315	12/07/22	04:00:00	24.750					
1316	12/07/22	05:00:00	25.089					
1317	12/07/22	06:00:00	25.016					
1318	12/07/22	07:00:00	25.283					
1319	12/07/22	08:00:00	25.355					
1320	12/07/22	09:00:00	25.331					
1321	12/07/22	10:00:00	25.380					
1322	12/07/22	11:00:00	25.428					
1323	12/07/22	12:00:00	25.477					
1324	12/07/22	13:00:00	25.428					
1325	12/07/22	14:00:00	25.428					
1326	12/07/22	15:00:00	25.525					
1327	12/07/22	16:00:00	25.380					
1328	12/07/22	17:00:00	25.404					
1329	12/07/22	18:00:00	25.404					
1330	12/07/22	19:00:00	25.186					
1331	12/07/22	20:00:00	25.065					
1332	12/07/22	21:00:00	24.847					
1333	12/07/22	22:00:00	24.895					
1334	12/07/22	23:00:00	25.137					
1335	13/07/22	00:00:00	25.113					
1336	13/07/22	01:00:00	25.355					
1337	13/07/22	02:00:00	25.380					
1338	13/07/22	03:00:00	24.847					
1339	13/07/22	04:00:00	24.774					
1340	13/07/22	05:00:00	24.944					
1341	13/07/22	06:00:00	25.040					
1342	13/07/22	07:00:00	25.089					
1343	13/07/22	08:00:00	25.113					
1344	13/07/22	09:00:00	25.040					
1345	13/07/22	10:00:00	25.040					
1346	13/07/22	11:00:00	25.065					
1347	13/07/22	12:00:00	25.137					
1348	13/07/22	13:00:00	25.210					
1349	13/07/22	14:00:00	25.234					
1350	13/07/22	15:00:00	25.113					
1351	13/07/22	16:00:00	25.040					
1352	13/07/22	17:00:00	25.040					
1353	13/07/22	18:00:00	25.040					
1354	13/07/22	19:00:00	23.545					
1355	13/07/22	20:00:00	25.841					
1356	13/07/22	21:00:00	25.210					
1357	13/07/22	22:00:00	26.036					
1358	13/07/22	23:00:00	26.256					
1359	14/07/22	00:00:00	25.768					
1360	14/07/22	01:00:00	24.339					
1361	14/07/22	02:00:00	23.665					
1362	14/07/22	03:00:00	23.184					
1363	14/07/22	04:00:00	22.848					
1364	14/07/22	05:00:00	22.872					
1365	14/07/22	06:00:00	22.585					
1366	14/07/22	07:00:00	22.585					
1367	14/07/22	08:00:00	24.653					
1368	14/07/22	09:00:00	24.798					
1369	14/07/22	10:00:00	25.307					
1370	14/07/22	10:42:01			Registrado	Registrado		
1371	14/07/22	10:42:05					Registrado	Registrado
