"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20291508, SEN S/N: 20291508, LBL: Porros_25m)"	"Acoplador separado (LGR S/N: 20291508, SEN S/N: 20291508)"	"Acoplador adjunto (LGR S/N: 20291508, SEN S/N: 20291508)"	"Host conectado (LGR S/N: 20291508, SEN S/N: 20291508)"	"Parado (LGR S/N: 20291508, SEN S/N: 20291508)"	"Final de archivo (LGR S/N: 20291508, SEN S/N: 20291508)"
711	17/06/22	00:00:00	18.224					
712	17/06/22	01:00:00	18.129					
713	17/06/22	02:00:00	17.439					
714	17/06/22	03:00:00	17.272					
715	17/06/22	04:00:00	18.247					
716	17/06/22	05:00:00	18.604					
717	17/06/22	06:00:00	18.818					
718	17/06/22	07:00:00	18.533					
719	17/06/22	08:00:00	18.533					
720	17/06/22	09:00:00	18.200					
721	17/06/22	10:00:00	19.175					
722	17/06/22	11:00:00	18.818					
723	17/06/22	12:00:00	17.867					
724	17/06/22	13:00:00	18.295					
725	17/06/22	14:00:00	17.962					
726	17/06/22	15:00:00	17.534					
727	17/06/22	16:00:00	18.319					
728	17/06/22	17:00:00	18.033					
729	17/06/22	18:00:00	18.247					
730	17/06/22	19:00:00	18.105					
731	17/06/22	20:00:00	18.390					
732	17/06/22	21:00:00	18.224					
733	17/06/22	22:00:00	17.938					
734	17/06/22	23:00:00	18.271					
735	18/06/22	00:00:00	18.390					
736	18/06/22	01:00:00	18.675					
737	18/06/22	02:00:00	19.270					
738	18/06/22	03:00:00	18.319					
739	18/06/22	04:00:00	17.629					
740	18/06/22	05:00:00	17.439					
741	18/06/22	06:00:00	18.557					
742	18/06/22	07:00:00	18.295					
743	18/06/22	08:00:00	18.628					
744	18/06/22	09:00:00	18.533					
745	18/06/22	10:00:00	17.962					
746	18/06/22	11:00:00	17.962					
747	18/06/22	12:00:00	17.867					
748	18/06/22	13:00:00	17.796					
749	18/06/22	14:00:00	17.986					
750	18/06/22	15:00:00	17.486					
751	18/06/22	16:00:00	17.249					
752	18/06/22	17:00:00	17.082					
753	18/06/22	18:00:00	18.485					
754	18/06/22	19:00:00	18.366					
755	18/06/22	20:00:00	17.677					
756	18/06/22	21:00:00	17.629					
757	18/06/22	22:00:00	17.701					
758	18/06/22	23:00:00	17.891					
759	19/06/22	00:00:00	17.962					
760	19/06/22	01:00:00	17.582					
761	19/06/22	02:00:00	17.867					
762	19/06/22	03:00:00	17.558					
763	19/06/22	04:00:00	17.819					
764	19/06/22	05:00:00	18.818					
765	19/06/22	06:00:00	18.699					
766	19/06/22	07:00:00	19.008					
767	19/06/22	08:00:00	18.866					
768	19/06/22	09:00:00	19.341					
769	19/06/22	10:00:00	18.961					
770	19/06/22	11:00:00	19.056					
771	19/06/22	12:00:00	19.151					
772	19/06/22	13:00:00	19.817					
773	19/06/22	14:00:00	19.674					
774	19/06/22	15:00:00	19.698					
775	19/06/22	16:00:00	19.698					
776	19/06/22	17:00:00	19.817					
777	19/06/22	18:00:00	19.532					
778	19/06/22	19:00:00	19.460					
779	19/06/22	20:00:00	19.579					
780	19/06/22	21:00:00	18.913					
781	19/06/22	22:00:00	18.675					
782	19/06/22	23:00:00	18.509					
783	20/06/22	00:00:00	18.438					
784	20/06/22	01:00:00	18.271					
785	20/06/22	02:00:00	18.366					
786	20/06/22	03:00:00	19.984					
787	20/06/22	04:00:00	19.579					
788	20/06/22	05:00:00	20.269					
789	20/06/22	06:00:00	20.722					
790	20/06/22	07:00:00	21.079					
791	20/06/22	08:00:00	21.867					
792	20/06/22	09:00:00	22.321					
793	20/06/22	10:00:00	22.705					
794	20/06/22	11:00:00	22.729					
795	20/06/22	12:00:00	22.800					
796	20/06/22	13:00:00	22.992					
797	20/06/22	14:00:00	23.232					
798	20/06/22	15:00:00	23.232					
799	20/06/22	16:00:00	23.352					
800	20/06/22	17:00:00	23.304					
801	20/06/22	18:00:00	21.246					
802	20/06/22	19:00:00	20.507					
803	20/06/22	20:00:00	20.269					
804	20/06/22	21:00:00	20.126					
805	20/06/22	22:00:00	20.293					
806	20/06/22	23:00:00	20.412					
807	21/06/22	00:00:00	20.984					
808	21/06/22	01:00:00	21.915					
809	21/06/22	02:00:00	22.968					
810	21/06/22	03:00:00	23.569					
811	21/06/22	04:00:00	23.641					
812	21/06/22	05:00:00	23.785					
813	21/06/22	06:00:00	23.352					
814	21/06/22	07:00:00	23.424					
815	21/06/22	08:00:00	23.593					
816	21/06/22	09:00:00	23.665					
817	21/06/22	10:00:00	22.393					
818	21/06/22	11:00:00	22.417					
819	21/06/22	12:00:00	20.889					
820	21/06/22	13:00:00	21.127					
821	21/06/22	14:00:00	18.842					
822	21/06/22	15:00:00	19.603					
823	21/06/22	16:00:00	18.937					
824	21/06/22	17:00:00	18.675					
825	21/06/22	18:00:00	18.604					
826	21/06/22	19:00:00	19.080					
827	21/06/22	20:00:00	19.532					
828	21/06/22	21:00:00	19.651					
829	21/06/22	22:00:00	20.817					
830	21/06/22	23:00:00	22.633					
831	22/06/22	00:00:00	23.689					
832	22/06/22	01:00:00	23.256					
833	22/06/22	02:00:00	23.040					
834	22/06/22	03:00:00	21.557					
835	22/06/22	04:00:00	22.393					
836	22/06/22	05:00:00	21.915					
837	22/06/22	06:00:00	20.174					
838	22/06/22	07:00:00	20.222					
839	22/06/22	08:00:00	20.174					
840	22/06/22	09:00:00	19.865					
841	22/06/22	10:00:00	19.389					
842	22/06/22	11:00:00	18.390					
843	22/06/22	12:00:00	17.962					
844	22/06/22	13:00:00	18.247					
845	22/06/22	14:00:00	17.986					
846	22/06/22	15:00:00	18.319					
847	22/06/22	16:00:00	18.010					
848	22/06/22	17:00:00	18.057					
849	22/06/22	18:00:00	18.033					
850	22/06/22	19:00:00	17.034					
851	22/06/22	20:00:00	16.725					
852	22/06/22	21:00:00	16.963					
853	22/06/22	22:00:00	17.344					
854	22/06/22	23:00:00	18.152					
855	23/06/22	00:00:00	18.485					
856	23/06/22	01:00:00	19.579					
857	23/06/22	02:00:00	20.889					
858	23/06/22	03:00:00	21.533					
859	23/06/22	04:00:00	21.700					
860	23/06/22	05:00:00	23.304					
861	23/06/22	06:00:00	23.617					
862	23/06/22	07:00:00	22.729					
863	23/06/22	08:00:00	22.681					
864	23/06/22	09:00:00	22.154					
865	23/06/22	10:00:00	21.366					
866	23/06/22	11:00:00	21.557					
867	23/06/22	12:00:00	18.176					
868	23/06/22	13:00:00	17.819					
869	23/06/22	14:00:00	18.057					
870	23/06/22	15:00:00	17.796					
871	23/06/22	16:00:00	18.271					
872	23/06/22	17:00:00	23.448					
873	23/06/22	18:00:00	19.389					
874	23/06/22	19:00:00	23.376					
875	23/06/22	20:00:00	23.352					
876	23/06/22	21:00:00	22.345					
877	23/06/22	22:00:00	23.136					
878	23/06/22	23:00:00	24.026					
879	24/06/22	00:00:00	23.689					
880	24/06/22	01:00:00	24.267					
881	24/06/22	02:00:00	22.585					
882	24/06/22	03:00:00	21.581					
883	24/06/22	04:00:00	20.579					
884	24/06/22	05:00:00	20.293					
885	24/06/22	06:00:00	19.056					
886	24/06/22	07:00:00	19.056					
887	24/06/22	08:00:00	18.557					
888	24/06/22	09:00:00	18.057					
889	24/06/22	10:00:00	17.605					
890	24/06/22	11:00:00	17.748					
891	24/06/22	12:00:00	24.267					
892	24/06/22	13:00:00	24.315					
893	24/06/22	14:00:00	24.388					
894	24/06/22	15:00:00	24.460					
895	24/06/22	16:00:00	24.532					
896	24/06/22	17:00:00	24.557					
897	24/06/22	18:00:00	24.726					
898	24/06/22	19:00:00	24.726					
899	24/06/22	20:00:00	22.417					
900	24/06/22	21:00:00	20.722					
901	24/06/22	22:00:00	19.056					
902	24/06/22	23:00:00	18.818					
903	25/06/22	00:00:00	17.058					
904	25/06/22	01:00:00	17.368					
905	25/06/22	02:00:00	17.296					
906	25/06/22	03:00:00	17.130					
907	25/06/22	04:00:00	17.130					
908	25/06/22	05:00:00	17.344					
909	25/06/22	06:00:00	17.368					
910	25/06/22	07:00:00	17.463					
911	25/06/22	08:00:00	17.558					
912	25/06/22	09:00:00	17.891					
913	25/06/22	10:00:00	18.509					
914	25/06/22	11:00:00	19.270					
915	25/06/22	12:00:00	19.127					
916	25/06/22	13:00:00	18.723					
917	25/06/22	14:00:00	18.390					
918	25/06/22	15:00:00	18.176					
919	25/06/22	16:00:00	17.796					
920	25/06/22	17:00:00	17.819					
921	25/06/22	18:00:00	18.081					
922	25/06/22	19:00:00	17.748					
923	25/06/22	20:00:00	19.056					
924	25/06/22	21:00:00	18.152					
925	25/06/22	22:00:00	18.366					
926	25/06/22	23:00:00	18.414					
927	26/06/22	00:00:00	18.771					
928	26/06/22	01:00:00	19.056					
929	26/06/22	02:00:00	18.105					
930	26/06/22	03:00:00	17.843					
931	26/06/22	04:00:00	18.033					
932	26/06/22	05:00:00	18.509					
933	26/06/22	06:00:00	18.699					
934	26/06/22	07:00:00	18.628					
935	26/06/22	08:00:00	19.793					
936	26/06/22	09:00:00	19.603					
937	26/06/22	10:00:00	19.413					
938	26/06/22	11:00:00	18.723					
939	26/06/22	12:00:00	19.246					
940	26/06/22	13:00:00	20.317					
941	26/06/22	14:00:00	20.293					
942	26/06/22	15:00:00	19.936					
943	26/06/22	16:00:00	19.175					
944	26/06/22	17:00:00	19.151					
945	26/06/22	18:00:00	18.889					
946	26/06/22	19:00:00	18.961					
947	26/06/22	20:00:00	18.771					
948	26/06/22	21:00:00	18.723					
949	26/06/22	22:00:00	18.533					
950	26/06/22	23:00:00	18.485					
951	27/06/22	00:00:00	18.937					
952	27/06/22	01:00:00	19.413					
953	27/06/22	02:00:00	19.436					
954	27/06/22	03:00:00	19.365					
955	27/06/22	04:00:00	19.246					
956	27/06/22	05:00:00	19.579					
957	27/06/22	06:00:00	19.246					
958	27/06/22	07:00:00	19.341					
959	27/06/22	08:00:00	19.389					
960	27/06/22	09:00:00	19.817					
961	27/06/22	10:00:00	20.198					
962	27/06/22	11:00:00	20.126					
963	27/06/22	12:00:00	20.174					
964	27/06/22	13:00:00	20.103					
965	27/06/22	14:00:00	19.746					
966	27/06/22	15:00:00	20.055					
967	27/06/22	16:00:00	20.317					
968	27/06/22	17:00:00	19.817					
969	27/06/22	18:00:00	19.508					
970	27/06/22	19:00:00	19.627					
971	27/06/22	20:00:00	18.390					
972	27/06/22	21:00:00	17.772					
973	27/06/22	22:00:00	17.867					
974	27/06/22	23:00:00	18.247					
975	28/06/22	00:00:00	18.271					
976	28/06/22	01:00:00	17.962					
977	28/06/22	02:00:00	18.033					
978	28/06/22	03:00:00	18.842					
979	28/06/22	04:00:00	19.151					
980	28/06/22	05:00:00	18.985					
981	28/06/22	06:00:00	19.508					
982	28/06/22	07:00:00	20.531					
983	28/06/22	08:00:00	21.342					
984	28/06/22	09:00:00	22.058					
985	28/06/22	10:00:00	21.867					
986	28/06/22	11:00:00	20.984					
987	28/06/22	12:00:00	20.936					
988	28/06/22	13:00:00	20.531					
989	28/06/22	14:00:00	20.484					
990	28/06/22	15:00:00	20.460					
991	28/06/22	16:00:00	20.531					
992	28/06/22	17:00:00	20.388					
993	28/06/22	18:00:00	19.912					
994	28/06/22	19:00:00	18.818					
995	28/06/22	20:00:00	18.366					
996	28/06/22	21:00:00	17.724					
997	28/06/22	22:00:00	17.177					
998	28/06/22	23:00:00	17.082					
999	29/06/22	00:00:00	17.558					
1000	29/06/22	01:00:00	18.961					
1001	29/06/22	02:00:00	20.198					
1002	29/06/22	03:00:00	20.293					
1003	29/06/22	04:00:00	20.865					
1004	29/06/22	05:00:00	22.011					
1005	29/06/22	06:00:00	22.106					
1006	29/06/22	07:00:00	22.154					
1007	29/06/22	08:00:00	21.939					
1008	29/06/22	09:00:00	21.509					
1009	29/06/22	10:00:00	22.705					
1010	29/06/22	11:00:00	22.824					
1011	29/06/22	12:00:00	21.008					
1012	29/06/22	13:00:00	20.412					
1013	29/06/22	14:00:00	20.412					
1014	29/06/22	15:00:00	19.770					
1015	29/06/22	16:00:00	19.936					
1016	29/06/22	17:00:00	19.936					
1017	29/06/22	18:00:00	22.561					
1018	29/06/22	19:00:00	22.681					
1019	29/06/22	20:00:00	22.345					
1020	29/06/22	21:00:00	22.585					
1021	29/06/22	22:00:00	22.537					
1022	29/06/22	23:00:00	20.936					
1023	30/06/22	00:00:00	22.585					
1024	30/06/22	01:00:00	22.968					
1025	30/06/22	02:00:00	23.352					
1026	30/06/22	03:00:00	20.722					
1027	30/06/22	04:00:00	20.341					
1028	30/06/22	05:00:00	21.032					
1029	30/06/22	06:00:00	19.984					
1030	30/06/22	07:00:00	19.436					
1031	30/06/22	08:00:00	19.318					
1032	30/06/22	09:00:00	21.342					
1033	30/06/22	10:00:00	24.002					
1034	30/06/22	11:00:00	23.833					
1035	30/06/22	12:00:00	24.291					
1036	30/06/22	13:00:00	24.291					
1037	30/06/22	14:00:00	24.726					
1038	30/06/22	15:00:00	24.919					
1039	30/06/22	16:00:00	24.919					
1040	30/06/22	17:00:00	24.702					
1041	30/06/22	18:00:00	24.750					
1042	30/06/22	19:00:00	24.653					
1043	30/06/22	20:00:00	24.677					
1044	30/06/22	21:00:00	22.920					
1045	30/06/22	22:00:00	21.867					
1046	30/06/22	23:00:00	22.274					
1047	01/07/22	00:00:00	22.154					
1048	01/07/22	01:00:00	21.079					
1049	01/07/22	02:00:00	20.246					
1050	01/07/22	03:00:00	19.579					
1051	01/07/22	04:00:00	19.984					
1052	01/07/22	05:00:00	20.341					
1053	01/07/22	06:00:00	20.174					
1054	01/07/22	07:00:00	20.246					
1055	01/07/22	08:00:00	20.460					
1056	01/07/22	09:00:00	20.007					
1057	01/07/22	10:00:00	20.079					
1058	01/07/22	11:00:00	20.674					
1059	01/07/22	12:00:00	20.412					
1060	01/07/22	13:00:00	20.174					
1061	01/07/22	14:00:00	19.627					
1062	01/07/22	15:00:00	19.484					
1063	01/07/22	16:00:00	19.413					
1064	01/07/22	17:00:00	19.436					
1065	01/07/22	18:00:00	19.222					
1066	01/07/22	19:00:00	19.318					
1067	01/07/22	20:00:00	19.032					
1068	01/07/22	21:00:00	18.485					
1069	01/07/22	22:00:00	18.176					
1070	01/07/22	23:00:00	18.033					
1071	02/07/22	00:00:00	18.438					
1072	02/07/22	01:00:00	18.152					
1073	02/07/22	02:00:00	17.796					
1074	02/07/22	03:00:00	17.558					
1075	02/07/22	04:00:00	18.200					
1076	02/07/22	05:00:00	18.533					
1077	02/07/22	06:00:00	19.008					
1078	02/07/22	07:00:00	20.079					
1079	02/07/22	08:00:00	21.103					
1080	02/07/22	09:00:00	21.199					
1081	02/07/22	10:00:00	20.531					
1082	02/07/22	11:00:00	20.412					
1083	02/07/22	12:00:00	21.652					
1084	02/07/22	13:00:00	21.604					
1085	02/07/22	14:00:00	21.891					
1086	02/07/22	15:00:00	21.175					
1087	02/07/22	16:00:00	21.079					
1088	02/07/22	17:00:00	20.722					
1089	02/07/22	18:00:00	20.246					
1090	02/07/22	19:00:00	20.198					
1091	02/07/22	20:00:00	20.746					
1092	02/07/22	21:00:00	20.841					
1093	02/07/22	22:00:00	20.531					
1094	02/07/22	23:00:00	20.198					
1095	03/07/22	00:00:00	19.912					
1096	03/07/22	01:00:00	20.365					
1097	03/07/22	02:00:00	20.603					
1098	03/07/22	03:00:00	20.055					
1099	03/07/22	04:00:00	20.007					
1100	03/07/22	05:00:00	20.031					
1101	03/07/22	06:00:00	20.055					
1102	03/07/22	07:00:00	20.603					
1103	03/07/22	08:00:00	20.460					
1104	03/07/22	09:00:00	21.079					
1105	03/07/22	10:00:00	20.936					
1106	03/07/22	11:00:00	20.793					
1107	03/07/22	12:00:00	20.484					
1108	03/07/22	13:00:00	20.198					
1109	03/07/22	14:00:00	20.293					
1110	03/07/22	15:00:00	20.507					
1111	03/07/22	16:00:00	20.412					
1112	03/07/22	17:00:00	20.222					
1113	03/07/22	18:00:00	20.698					
1114	03/07/22	19:00:00	21.056					
1115	03/07/22	20:00:00	21.103					
1116	03/07/22	21:00:00	20.984					
1117	03/07/22	22:00:00	20.889					
1118	03/07/22	23:00:00	20.865					
1119	04/07/22	00:00:00	21.079					
1120	04/07/22	01:00:00	21.772					
1121	04/07/22	02:00:00	22.537					
1122	04/07/22	03:00:00	22.896					
1123	04/07/22	04:00:00	22.824					
1124	04/07/22	05:00:00	22.585					
1125	04/07/22	06:00:00	22.178					
1126	04/07/22	07:00:00	22.298					
1127	04/07/22	08:00:00	22.992					
1128	04/07/22	09:00:00	22.944					
1129	04/07/22	10:00:00	23.160					
1130	04/07/22	11:00:00	23.016					
1131	04/07/22	12:00:00	22.800					
1132	04/07/22	13:00:00	21.342					
1133	04/07/22	14:00:00	21.509					
1134	04/07/22	15:00:00	23.208					
1135	04/07/22	16:00:00	23.497					
1136	04/07/22	17:00:00	23.448					
1137	04/07/22	18:00:00	23.785					
1138	04/07/22	19:00:00	23.978					
1139	04/07/22	20:00:00	24.363					
1140	04/07/22	21:00:00	24.460					
1141	04/07/22	22:00:00	24.581					
1142	04/07/22	23:00:00	24.195					
1143	05/07/22	00:00:00	24.002					
1144	05/07/22	01:00:00	23.689					
1145	05/07/22	02:00:00	21.604					
1146	05/07/22	03:00:00	21.342					
1147	05/07/22	04:00:00	20.579					
1148	05/07/22	05:00:00	20.174					
1149	05/07/22	06:00:00	21.246					
1150	05/07/22	07:00:00	20.007					
1151	05/07/22	08:00:00	19.389					
1152	05/07/22	09:00:00	21.318					
1153	05/07/22	10:00:00	20.603					
1154	05/07/22	11:00:00	20.674					
1155	05/07/22	12:00:00	20.579					
1156	05/07/22	13:00:00	20.889					
1157	05/07/22	14:00:00	21.294					
1158	05/07/22	15:00:00	21.390					
1159	05/07/22	16:00:00	19.817					
1160	05/07/22	17:00:00	19.175					
1161	05/07/22	18:00:00	18.081					
1162	05/07/22	19:00:00	18.747					
1163	05/07/22	20:00:00	18.366					
1164	05/07/22	21:00:00	18.152					
1165	05/07/22	22:00:00	17.819					
1166	05/07/22	23:00:00	18.533					
1167	06/07/22	00:00:00	18.675					
1168	06/07/22	01:00:00	19.318					
1169	06/07/22	02:00:00	19.341					
1170	06/07/22	03:00:00	20.126					
1171	06/07/22	04:00:00	21.987					
1172	06/07/22	05:00:00	20.222					
1173	06/07/22	06:00:00	21.151					
1174	06/07/22	07:00:00	20.913					
1175	06/07/22	08:00:00	19.746					
1176	06/07/22	09:00:00	19.413					
1177	06/07/22	10:00:00	19.413					
1178	06/07/22	11:00:00	19.984					
1179	06/07/22	12:00:00	20.246					
1180	06/07/22	13:00:00	20.936					
1181	06/07/22	14:00:00	19.651					
1182	06/07/22	15:00:00	19.651					
1183	06/07/22	16:00:00	20.007					
1184	06/07/22	17:00:00	20.293					
1185	06/07/22	18:00:00	18.866					
1186	06/07/22	19:00:00	18.652					
1187	06/07/22	20:00:00	18.818					
1188	06/07/22	21:00:00	18.913					
1189	06/07/22	22:00:00	19.103					
1190	06/07/22	23:00:00	19.294					
1191	07/07/22	00:00:00	18.866					
1192	07/07/22	01:00:00	18.295					
1193	07/07/22	02:00:00	18.509					
1194	07/07/22	03:00:00	20.007					
1195	07/07/22	04:00:00	19.960					
1196	07/07/22	05:00:00	19.341					
1197	07/07/22	06:00:00	19.746					
1198	07/07/22	07:00:00	20.460					
1199	07/07/22	08:00:00	20.889					
1200	07/07/22	09:00:00	20.698					
1201	07/07/22	10:00:00	20.770					
1202	07/07/22	11:00:00	21.461					
1203	07/07/22	12:00:00	21.485					
1204	07/07/22	13:00:00	21.413					
1205	07/07/22	14:00:00	18.961					
1206	07/07/22	15:00:00	18.842					
1207	07/07/22	16:00:00	18.628					
1208	07/07/22	17:00:00	18.675					
1209	07/07/22	18:00:00	18.699					
1210	07/07/22	19:00:00	18.937					
1211	07/07/22	20:00:00	18.557					
1212	07/07/22	21:00:00	17.986					
1213	07/07/22	22:00:00	18.509					
1214	07/07/22	23:00:00	19.151					
1215	08/07/22	00:00:00	18.509					
1216	08/07/22	01:00:00	18.057					
1217	08/07/22	02:00:00	17.986					
1218	08/07/22	03:00:00	18.105					
1219	08/07/22	04:00:00	18.105					
1220	08/07/22	05:00:00	18.129					
1221	08/07/22	06:00:00	18.747					
1222	08/07/22	07:00:00	18.723					
1223	08/07/22	08:00:00	20.722					
1224	08/07/22	09:00:00	20.770					
1225	08/07/22	10:00:00	22.369					
1226	08/07/22	11:00:00	22.633					
1227	08/07/22	12:00:00	22.992					
1228	08/07/22	13:00:00	21.819					
1229	08/07/22	14:00:00	22.345					
1230	08/07/22	15:00:00	23.088					
1231	08/07/22	16:00:00	23.569					
1232	08/07/22	17:00:00	23.641					
1233	08/07/22	18:00:00	21.342					
1234	08/07/22	19:00:00	20.246					
1235	08/07/22	20:00:00	20.603					
1236	08/07/22	21:00:00	21.103					
1237	08/07/22	22:00:00	20.913					
1238	08/07/22	23:00:00	20.889					
1239	09/07/22	00:00:00	20.889					
1240	09/07/22	01:00:00	20.484					
1241	09/07/22	02:00:00	20.222					
1242	09/07/22	03:00:00	19.865					
1243	09/07/22	04:00:00	19.674					
1244	09/07/22	05:00:00	19.817					
1245	09/07/22	06:00:00	19.103					
1246	09/07/22	07:00:00	18.818					
1247	09/07/22	08:00:00	18.129					
1248	09/07/22	09:00:00	18.129					
1249	09/07/22	10:00:00	18.533					
1250	09/07/22	11:00:00	18.866					
1251	09/07/22	12:00:00	18.533					
1252	09/07/22	13:00:00	18.438					
1253	09/07/22	14:00:00	19.436					
1254	09/07/22	15:00:00	19.460					
1255	09/07/22	16:00:00	23.472					
1256	09/07/22	17:00:00	21.366					
1257	09/07/22	18:00:00	20.412					
1258	09/07/22	19:00:00	20.913					
1259	09/07/22	20:00:00	21.437					
1260	09/07/22	21:00:00	21.915					
1261	09/07/22	22:00:00	22.106					
1262	09/07/22	23:00:00	22.848					
1263	10/07/22	00:00:00	23.016					
1264	10/07/22	01:00:00	23.160					
1265	10/07/22	02:00:00	23.881					
1266	10/07/22	03:00:00	23.472					
1267	10/07/22	04:00:00	22.800					
1268	10/07/22	05:00:00	22.274					
1269	10/07/22	06:00:00	22.633					
1270	10/07/22	07:00:00	22.298					
1271	10/07/22	08:00:00	22.202					
1272	10/07/22	09:00:00	22.154					
1273	10/07/22	10:00:00	20.936					
1274	10/07/22	11:00:00	20.960					
1275	10/07/22	12:00:00	21.915					
1276	10/07/22	13:00:00	22.776					
1277	10/07/22	14:00:00	22.681					
1278	10/07/22	15:00:00	22.345					
1279	10/07/22	16:00:00	22.417					
1280	10/07/22	17:00:00	22.585					
1281	10/07/22	18:00:00	23.424					
1282	10/07/22	19:00:00	23.689					
1283	10/07/22	20:00:00	23.737					
1284	10/07/22	21:00:00	23.689					
1285	10/07/22	22:00:00	23.376					
1286	10/07/22	23:00:00	22.609					
1287	11/07/22	00:00:00	21.628					
1288	11/07/22	01:00:00	18.866					
1289	11/07/22	02:00:00	18.913					
1290	11/07/22	03:00:00	18.081					
1291	11/07/22	04:00:00	18.771					
1292	11/07/22	05:00:00	18.057					
1293	11/07/22	06:00:00	17.582					
1294	11/07/22	07:00:00	17.582					
1295	11/07/22	08:00:00	17.772					
1296	11/07/22	09:00:00	17.938					
1297	11/07/22	10:00:00	18.509					
1298	11/07/22	11:00:00	21.151					
1299	11/07/22	12:00:00	21.390					
1300	11/07/22	13:00:00	21.390					
1301	11/07/22	14:00:00	21.652					
1302	11/07/22	15:00:00	22.178					
1303	11/07/22	16:00:00	21.772					
1304	11/07/22	17:00:00	22.633					
1305	11/07/22	18:00:00	21.485					
1306	11/07/22	19:00:00	20.531					
1307	11/07/22	20:00:00	19.508					
1308	11/07/22	21:00:00	18.247					
1309	11/07/22	22:00:00	17.962					
1310	11/07/22	23:00:00	18.129					
1311	12/07/22	00:00:00	17.986					
1312	12/07/22	01:00:00	19.032					
1313	12/07/22	02:00:00	18.271					
1314	12/07/22	03:00:00	18.438					
1315	12/07/22	04:00:00	18.675					
1316	12/07/22	05:00:00	19.127					
1317	12/07/22	06:00:00	20.031					
1318	12/07/22	07:00:00	19.199					
1319	12/07/22	08:00:00	21.318					
1320	12/07/22	09:00:00	19.960					
1321	12/07/22	10:00:00	20.436					
1322	12/07/22	11:00:00	18.723					
1323	12/07/22	12:00:00	20.388					
1324	12/07/22	13:00:00	21.867					
1325	12/07/22	14:00:00	20.222					
1326	12/07/22	15:00:00	21.175					
1327	12/07/22	16:00:00	20.984					
1328	12/07/22	17:00:00	21.557					
1329	12/07/22	18:00:00	20.817					
1330	12/07/22	19:00:00	20.793					
1331	12/07/22	20:00:00	21.533					
1332	12/07/22	21:00:00	21.533					
1333	12/07/22	22:00:00	21.581					
1334	12/07/22	23:00:00	18.152					
1335	13/07/22	00:00:00	19.151					
1336	13/07/22	01:00:00	18.652					
1337	13/07/22	02:00:00	19.246					
1338	13/07/22	03:00:00	21.390					
1339	13/07/22	04:00:00	22.011					
1340	13/07/22	05:00:00	22.226					
1341	13/07/22	06:00:00	23.545					
1342	13/07/22	07:00:00	23.785					
1343	13/07/22	08:00:00	24.291					
1344	13/07/22	09:00:00	23.905					
1345	13/07/22	10:00:00	22.058					
1346	13/07/22	11:00:00	19.817					
1347	13/07/22	12:00:00	19.936					
1348	13/07/22	13:00:00	19.508					
1349	13/07/22	14:00:00	19.080					
1350	13/07/22	15:00:00	18.889					
1351	13/07/22	16:00:00	19.103					
1352	13/07/22	17:00:00	18.699					
1353	13/07/22	18:00:00	18.557					
1354	13/07/22	19:00:00	19.912					
1355	13/07/22	20:00:00	21.628					
1356	13/07/22	21:00:00	22.944					
1357	13/07/22	22:00:00	23.689					
1358	13/07/22	23:00:00	22.130					
1359	14/07/22	00:00:00	21.652					
1360	14/07/22	01:00:00	21.079					
1361	14/07/22	02:00:00	19.532					
1362	14/07/22	03:00:00	19.722					
1363	14/07/22	04:00:00	19.912					
1364	14/07/22	05:00:00	22.058					
1365	14/07/22	06:00:00	21.270					
1366	14/07/22	07:00:00	22.417					
1367	14/07/22	08:00:00	22.729					
1368	14/07/22	09:00:00	21.652					
1369	14/07/22	10:00:00	19.746					
1370	14/07/22	11:00:00	21.843					
1371	14/07/22	12:00:00	19.127					
1372	14/07/22	13:00:00	19.270					
1373	14/07/22	14:00:00	19.008					
1374	14/07/22	15:00:00	20.341					
1375	14/07/22	16:00:00	20.055					
1376	14/07/22	17:00:00	20.889					
1377	14/07/22	18:00:00	21.342					
1378	14/07/22	19:00:00	22.202					
1379	14/07/22	20:00:00	22.130					
1380	14/07/22	21:00:00	22.345					
1381	14/07/22	22:00:00	21.772					
1382	14/07/22	23:00:00	21.270					
1383	15/07/22	00:00:00	20.627					
1384	15/07/22	01:00:00	20.198					
1385	15/07/22	02:00:00	20.055					
1386	15/07/22	03:00:00	20.126					
1387	15/07/22	04:00:00	19.651					
1388	15/07/22	05:00:00	19.484					
1389	15/07/22	06:00:00	20.103					
1390	15/07/22	07:00:00	18.913					
1391	15/07/22	08:00:00	18.723					
1392	15/07/22	09:00:00	18.152					
1393	15/07/22	10:00:00	19.627					
1394	15/07/22	11:00:00	20.365					
1395	15/07/22	12:00:00	20.627					
1396	15/07/22	13:00:00	20.103					
1397	15/07/22	14:00:00	19.579					
1398	15/07/22	15:00:00	19.365					
1399	15/07/22	16:00:00	19.817					
1400	15/07/22	17:00:00	19.770					
1401	15/07/22	18:00:00	19.770					
1402	15/07/22	19:00:00	19.674					
1403	15/07/22	20:00:00	19.579					
1404	15/07/22	21:00:00	20.388					
1405	15/07/22	22:00:00	19.318					
1406	15/07/22	23:00:00	20.126					
1407	16/07/22	00:00:00	20.174					
1408	16/07/22	01:00:00	20.055					
1409	16/07/22	02:00:00	18.794					
1410	16/07/22	03:00:00	20.007					
1411	16/07/22	04:00:00	19.817					
1412	16/07/22	05:00:00	19.674					
