"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20364089, SEN S/N: 20364089, LBL: Porros_20m_020621)"	"Acoplador separado (LGR S/N: 20364089, SEN S/N: 20364089)"	"Acoplador adjunto (LGR S/N: 20364089, SEN S/N: 20364089)"	"Host conectado (LGR S/N: 20364089, SEN S/N: 20364089)"	"Parado (LGR S/N: 20364089, SEN S/N: 20364089)"	"Final de archivo (LGR S/N: 20364089, SEN S/N: 20364089)"
194	10/06/21	13:00:00	19.746					
195	10/06/21	14:00:00	19.865					
196	10/06/21	15:00:00	19.175					
197	10/06/21	16:00:00	18.461					
198	10/06/21	17:00:00	18.247					
199	10/06/21	18:00:00	17.439					
200	10/06/21	19:00:00	18.129					
201	10/06/21	20:00:00	18.652					
202	10/06/21	21:00:00	18.842					
203	10/06/21	22:00:00	19.056					
204	10/06/21	23:00:00	19.270					
205	11/06/21	00:00:00	18.557					
206	11/06/21	01:00:00	17.391					
207	11/06/21	02:00:00	18.105					
208	11/06/21	03:00:00	18.604					
209	11/06/21	04:00:00	18.509					
210	11/06/21	05:00:00	18.818					
211	11/06/21	06:00:00	18.675					
212	11/06/21	07:00:00	19.246					
213	11/06/21	08:00:00	19.175					
214	11/06/21	09:00:00	19.793					
215	11/06/21	10:00:00	19.912					
216	11/06/21	11:00:00	19.936					
217	11/06/21	12:00:00	20.198					
218	11/06/21	13:00:00	19.793					
219	11/06/21	14:00:00	19.817					
220	11/06/21	15:00:00	19.984					
221	11/06/21	16:00:00	20.198					
222	11/06/21	17:00:00	19.508					
223	11/06/21	18:00:00	17.748					
224	11/06/21	19:00:00	17.510					
225	11/06/21	20:00:00	20.484					
226	11/06/21	21:00:00	20.960					
227	11/06/21	22:00:00	19.865					
228	11/06/21	23:00:00	19.674					
229	12/06/21	00:00:00	20.770					
230	12/06/21	01:00:00	19.674					
231	12/06/21	02:00:00	19.579					
232	12/06/21	03:00:00	19.555					
233	12/06/21	04:00:00	19.579					
234	12/06/21	05:00:00	19.936					
235	12/06/21	06:00:00	18.010					
236	12/06/21	07:00:00	18.033					
237	12/06/21	08:00:00	18.176					
238	12/06/21	09:00:00	18.200					
239	12/06/21	10:00:00	18.652					
240	12/06/21	11:00:00	19.294					
241	12/06/21	12:00:00	19.008					
242	12/06/21	13:00:00	19.270					
243	12/06/21	14:00:00	19.008					
244	12/06/21	15:00:00	19.199					
245	12/06/21	16:00:00	19.222					
246	12/06/21	17:00:00	19.817					
247	12/06/21	18:00:00	19.865					
248	12/06/21	19:00:00	18.937					
249	12/06/21	20:00:00	19.222					
250	12/06/21	21:00:00	20.198					
251	12/06/21	22:00:00	19.460					
252	12/06/21	23:00:00	19.436					
253	13/06/21	00:00:00	19.555					
254	13/06/21	01:00:00	19.532					
255	13/06/21	02:00:00	18.913					
256	13/06/21	03:00:00	18.652					
257	13/06/21	04:00:00	19.460					
258	13/06/21	05:00:00	19.627					
259	13/06/21	06:00:00	19.365					
260	13/06/21	07:00:00	19.341					
261	13/06/21	08:00:00	18.224					
262	13/06/21	09:00:00	18.485					
263	13/06/21	10:00:00	18.771					
264	13/06/21	11:00:00	18.699					
265	13/06/21	12:00:00	18.509					
266	13/06/21	13:00:00	18.889					
267	13/06/21	14:00:00	19.294					
268	13/06/21	15:00:00	18.033					
269	13/06/21	16:00:00	18.152					
270	13/06/21	17:00:00	18.961					
271	13/06/21	18:00:00	17.915					
272	13/06/21	19:00:00	18.057					
273	13/06/21	20:00:00	18.129					
274	13/06/21	21:00:00	18.105					
275	13/06/21	22:00:00	18.152					
276	13/06/21	23:00:00	18.414					
277	14/06/21	00:00:00	18.200					
278	14/06/21	01:00:00	18.675					
279	14/06/21	02:00:00	19.080					
280	14/06/21	03:00:00	19.318					
281	14/06/21	04:00:00	20.103					
282	14/06/21	05:00:00	19.080					
283	14/06/21	06:00:00	18.628					
284	14/06/21	07:00:00	18.675					
285	14/06/21	08:00:00	18.675					
286	14/06/21	09:00:00	18.652					
287	14/06/21	10:00:00	18.723					
288	14/06/21	11:00:00	18.723					
289	14/06/21	12:00:00	18.533					
290	14/06/21	13:00:00	18.414					
291	14/06/21	14:00:00	19.365					
292	14/06/21	15:00:00	20.103					
293	14/06/21	16:00:00	20.126					
294	14/06/21	17:00:00	20.007					
295	14/06/21	18:00:00	20.174					
296	14/06/21	19:00:00	19.888					
297	14/06/21	20:00:00	19.746					
298	14/06/21	21:00:00	19.722					
299	14/06/21	22:00:00	19.579					
300	14/06/21	23:00:00	19.484					
301	15/06/21	00:00:00	18.985					
302	15/06/21	01:00:00	18.913					
303	15/06/21	02:00:00	18.818					
304	15/06/21	03:00:00	19.389					
305	15/06/21	04:00:00	20.388					
306	15/06/21	05:00:00	20.079					
307	15/06/21	06:00:00	19.722					
308	15/06/21	07:00:00	18.461					
309	15/06/21	08:00:00	18.461					
310	15/06/21	09:00:00	19.460					
311	15/06/21	10:00:00	19.984					
312	15/06/21	11:00:00	19.365					
313	15/06/21	12:00:00	19.603					
314	15/06/21	13:00:00	19.222					
315	15/06/21	14:00:00	19.603					
316	15/06/21	15:00:00	19.460					
317	15/06/21	16:00:00	19.627					
318	15/06/21	17:00:00	19.698					
319	15/06/21	18:00:00	19.294					
320	15/06/21	19:00:00	19.627					
321	15/06/21	20:00:00	19.722					
322	15/06/21	21:00:00	19.936					
323	15/06/21	22:00:00	19.888					
324	15/06/21	23:00:00	19.888					
325	16/06/21	00:00:00	19.817					
326	16/06/21	01:00:00	19.770					
327	16/06/21	02:00:00	19.555					
328	16/06/21	03:00:00	19.817					
329	16/06/21	04:00:00	19.318					
330	16/06/21	05:00:00	19.817					
331	16/06/21	06:00:00	18.652					
332	16/06/21	07:00:00	18.580					
333	16/06/21	08:00:00	18.771					
334	16/06/21	09:00:00	19.341					
335	16/06/21	10:00:00	18.652					
336	16/06/21	11:00:00	18.889					
337	16/06/21	12:00:00	19.246					
338	16/06/21	13:00:00	19.199					
339	16/06/21	14:00:00	19.318					
340	16/06/21	15:00:00	18.866					
341	16/06/21	16:00:00	19.127					
342	16/06/21	17:00:00	19.508					
343	16/06/21	18:00:00	19.389					
344	16/06/21	19:00:00	19.508					
345	16/06/21	20:00:00	19.793					
346	16/06/21	21:00:00	18.866					
347	16/06/21	22:00:00	18.033					
348	16/06/21	23:00:00	18.985					
349	17/06/21	00:00:00	18.889					
350	17/06/21	01:00:00	18.842					
351	17/06/21	02:00:00	18.794					
352	17/06/21	03:00:00	19.127					
353	17/06/21	04:00:00	18.937					
354	17/06/21	05:00:00	17.415					
355	17/06/21	06:00:00	18.675					
356	17/06/21	07:00:00	18.747					
357	17/06/21	08:00:00	18.866					
358	17/06/21	09:00:00	19.056					
359	17/06/21	10:00:00	19.294					
360	17/06/21	11:00:00	19.627					
361	17/06/21	12:00:00	19.508					
362	17/06/21	13:00:00	19.555					
363	17/06/21	14:00:00	19.698					
364	17/06/21	15:00:00	19.888					
365	17/06/21	16:00:00	20.031					
366	17/06/21	17:00:00	19.960					
367	17/06/21	18:00:00	20.269					
368	17/06/21	19:00:00	20.531					
369	17/06/21	20:00:00	20.627					
370	17/06/21	21:00:00	20.770					
371	17/06/21	22:00:00	20.722					
372	17/06/21	23:00:00	20.865					
373	18/06/21	00:00:00	20.913					
374	18/06/21	01:00:00	21.079					
375	18/06/21	02:00:00	21.223					
376	18/06/21	03:00:00	21.318					
377	18/06/21	04:00:00	21.390					
378	18/06/21	05:00:00	21.461					
379	18/06/21	06:00:00	21.509					
380	18/06/21	07:00:00	21.891					
381	18/06/21	08:00:00	21.963					
382	18/06/21	09:00:00	22.298					
383	18/06/21	10:00:00	22.465					
384	18/06/21	11:00:00	22.321					
385	18/06/21	12:00:00	22.393					
386	18/06/21	13:00:00	22.178					
387	18/06/21	14:00:00	19.627					
388	18/06/21	15:00:00	19.651					
389	18/06/21	16:00:00	19.674					
390	18/06/21	17:00:00	18.580					
391	18/06/21	18:00:00	18.461					
392	18/06/21	19:00:00	18.343					
393	18/06/21	20:00:00	18.366					
394	18/06/21	21:00:00	18.176					
395	18/06/21	22:00:00	17.986					
396	18/06/21	23:00:00	17.986					
397	19/06/21	00:00:00	18.889					
398	19/06/21	01:00:00	18.889					
399	19/06/21	02:00:00	18.580					
400	19/06/21	03:00:00	18.295					
401	19/06/21	04:00:00	19.127					
402	19/06/21	05:00:00	19.270					
403	19/06/21	06:00:00	19.460					
404	19/06/21	07:00:00	19.318					
405	19/06/21	08:00:00	19.603					
406	19/06/21	09:00:00	19.222					
407	19/06/21	10:00:00	19.246					
408	19/06/21	11:00:00	18.509					
409	19/06/21	12:00:00	18.961					
410	19/06/21	13:00:00	19.651					
411	19/06/21	14:00:00	19.817					
412	19/06/21	15:00:00	19.532					
413	19/06/21	16:00:00	19.627					
414	19/06/21	17:00:00	19.555					
415	19/06/21	18:00:00	19.484					
416	19/06/21	19:00:00	19.436					
417	19/06/21	20:00:00	19.341					
418	19/06/21	21:00:00	19.532					
419	19/06/21	22:00:00	19.579					
420	19/06/21	23:00:00	19.532					
421	20/06/21	00:00:00	19.318					
422	20/06/21	01:00:00	19.080					
423	20/06/21	02:00:00	19.032					
424	20/06/21	03:00:00	18.580					
425	20/06/21	04:00:00	17.724					
426	20/06/21	05:00:00	18.081					
427	20/06/21	06:00:00	17.272					
428	20/06/21	07:00:00	17.106					
429	20/06/21	08:00:00	16.868					
430	20/06/21	09:00:00	17.153					
431	20/06/21	10:00:00	17.201					
432	20/06/21	11:00:00	17.391					
433	20/06/21	12:00:00	17.653					
434	20/06/21	13:00:00	17.819					
435	20/06/21	14:00:00	18.033					
436	20/06/21	15:00:00	17.986					
437	20/06/21	16:00:00	17.510					
438	20/06/21	17:00:00	17.677					
439	20/06/21	18:00:00	20.198					
440	20/06/21	19:00:00	18.081					
441	20/06/21	20:00:00	21.270					
442	20/06/21	21:00:00	21.843					
443	20/06/21	22:00:00	21.939					
444	20/06/21	23:00:00	21.987					
445	21/06/21	00:00:00	22.345					
446	21/06/21	01:00:00	22.417					
447	21/06/21	02:00:00	22.681					
448	21/06/21	03:00:00	22.896					
449	21/06/21	04:00:00	22.369					
450	21/06/21	05:00:00	22.250					
451	21/06/21	06:00:00	19.246					
452	21/06/21	07:00:00	18.390					
453	21/06/21	08:00:00	19.365					
454	21/06/21	09:00:00	19.389					
455	21/06/21	10:00:00	17.986					
456	21/06/21	11:00:00	18.200					
457	21/06/21	12:00:00	19.341					
458	21/06/21	13:00:00	19.436					
459	21/06/21	14:00:00	21.390					
460	21/06/21	15:00:00	21.700					
461	21/06/21	16:00:00	22.393					
462	21/06/21	17:00:00	22.776					
463	21/06/21	18:00:00	22.920					
464	21/06/21	19:00:00	22.753					
465	21/06/21	20:00:00	22.872					
466	21/06/21	21:00:00	20.007					
467	21/06/21	22:00:00	19.532					
468	21/06/21	23:00:00	18.913					
469	22/06/21	00:00:00	18.913					
470	22/06/21	01:00:00	19.508					
471	22/06/21	02:00:00	18.343					
472	22/06/21	03:00:00	18.319					
473	22/06/21	04:00:00	18.509					
474	22/06/21	05:00:00	19.460					
475	22/06/21	06:00:00	20.055					
476	22/06/21	07:00:00	21.533					
477	22/06/21	08:00:00	20.722					
478	22/06/21	09:00:00	19.674					
479	22/06/21	10:00:00	18.866					
480	22/06/21	11:00:00	18.652					
481	22/06/21	12:00:00	18.771					
482	22/06/21	13:00:00	18.747					
483	22/06/21	14:00:00	19.555					
484	22/06/21	15:00:00	18.414					
485	22/06/21	16:00:00	18.747					
486	22/06/21	17:00:00	18.675					
487	22/06/21	18:00:00	19.151					
488	22/06/21	19:00:00	18.747					
489	22/06/21	20:00:00	18.010					
490	22/06/21	21:00:00	17.796					
491	22/06/21	22:00:00	18.200					
492	22/06/21	23:00:00	18.129					
493	23/06/21	00:00:00	16.987					
494	23/06/21	01:00:00	18.366					
495	23/06/21	02:00:00	19.008					
496	23/06/21	03:00:00	18.747					
497	23/06/21	04:00:00	18.319					
498	23/06/21	05:00:00	17.962					
499	23/06/21	06:00:00	18.485					
500	23/06/21	07:00:00	18.628					
501	23/06/21	08:00:00	18.675					
502	23/06/21	09:00:00	19.151					
503	23/06/21	10:00:00	19.555					
504	23/06/21	11:00:00	19.389					
505	23/06/21	12:00:00	19.318					
506	23/06/21	13:00:00	18.152					
507	23/06/21	14:00:00	19.080					
508	23/06/21	15:00:00	19.199					
509	23/06/21	16:00:00	19.413					
510	23/06/21	17:00:00	19.365					
511	23/06/21	18:00:00	17.701					
512	23/06/21	19:00:00	17.582					
513	23/06/21	20:00:00	17.225					
514	23/06/21	21:00:00	17.153					
515	23/06/21	22:00:00	17.011					
516	23/06/21	23:00:00	16.915					
517	24/06/21	00:00:00	18.129					
518	24/06/21	01:00:00	17.130					
519	24/06/21	02:00:00	18.033					
520	24/06/21	03:00:00	18.889					
521	24/06/21	04:00:00	17.534					
522	24/06/21	05:00:00	19.270					
523	24/06/21	06:00:00	19.365					
524	24/06/21	07:00:00	19.318					
525	24/06/21	08:00:00	19.603					
526	24/06/21	09:00:00	19.436					
527	24/06/21	10:00:00	20.960					
528	24/06/21	11:00:00	21.294					
529	24/06/21	12:00:00	20.674					
530	24/06/21	13:00:00	20.579					
531	24/06/21	14:00:00	20.817					
532	24/06/21	15:00:00	20.984					
533	24/06/21	16:00:00	21.008					
534	24/06/21	17:00:00	20.984					
535	24/06/21	18:00:00	20.984					
536	24/06/21	19:00:00	21.294					
537	24/06/21	20:00:00	21.175					
538	24/06/21	21:00:00	21.127					
539	24/06/21	22:00:00	21.413					
540	24/06/21	23:00:00	20.507					
541	25/06/21	00:00:00	18.842					
542	25/06/21	01:00:00	18.438					
543	25/06/21	02:00:00	19.579					
544	25/06/21	03:00:00	21.079					
545	25/06/21	04:00:00	18.485					
546	25/06/21	05:00:00	19.246					
547	25/06/21	06:00:00	19.555					
548	25/06/21	07:00:00	20.031					
549	25/06/21	08:00:00	19.865					
550	25/06/21	09:00:00	20.365					
551	25/06/21	10:00:00	20.460					
552	25/06/21	11:00:00	20.317					
553	25/06/21	12:00:00	20.555					
554	25/06/21	13:00:00	20.770					
555	25/06/21	14:00:00	20.865					
556	25/06/21	15:00:00	21.151					
557	25/06/21	16:00:00	21.294					
558	25/06/21	17:00:00	21.581					
559	25/06/21	18:00:00	21.772					
560	25/06/21	19:00:00	19.555					
561	25/06/21	20:00:00	21.056					
562	25/06/21	21:00:00	19.865					
563	25/06/21	22:00:00	19.508					
564	25/06/21	23:00:00	18.842					
565	26/06/21	00:00:00	17.486					
566	26/06/21	01:00:00	16.725					
567	26/06/21	02:00:00	16.820					
568	26/06/21	03:00:00	19.032					
569	26/06/21	04:00:00	16.915					
570	26/06/21	05:00:00	20.412					
571	26/06/21	06:00:00	20.079					
572	26/06/21	07:00:00	19.722					
573	26/06/21	08:00:00	19.912					
574	26/06/21	09:00:00	21.175					
575	26/06/21	10:00:00	21.103					
576	26/06/21	11:00:00	20.984					
577	26/06/21	12:00:00	20.889					
578	26/06/21	13:00:00	20.507					
579	26/06/21	14:00:00	19.865					
580	26/06/21	15:00:00	21.987					
581	26/06/21	16:00:00	21.437					
582	26/06/21	17:00:00	21.748					
583	26/06/21	18:00:00	20.436					
584	26/06/21	19:00:00	21.963					
585	26/06/21	20:00:00	20.650					
586	26/06/21	21:00:00	19.746					
587	26/06/21	22:00:00	19.484					
588	26/06/21	23:00:00	19.722					
589	27/06/21	00:00:00	19.770					
590	27/06/21	01:00:00	19.770					
591	27/06/21	02:00:00	19.722					
592	27/06/21	03:00:00	19.341					
593	27/06/21	04:00:00	18.842					
594	27/06/21	05:00:00	20.103					
595	27/06/21	06:00:00	20.222					
596	27/06/21	07:00:00	20.484					
597	27/06/21	08:00:00	21.700					
598	27/06/21	09:00:00	22.034					
599	27/06/21	10:00:00	22.178					
600	27/06/21	11:00:00	21.270					
601	27/06/21	12:00:00	21.127					
602	27/06/21	13:00:00	21.843					
603	27/06/21	14:00:00	21.366					
604	27/06/21	15:00:00	20.960					
605	27/06/21	16:00:00	22.585					
606	27/06/21	17:00:00	21.843					
607	27/06/21	18:00:00	20.936					
608	27/06/21	19:00:00	20.770					
609	27/06/21	20:00:00	19.770					
610	27/06/21	21:00:00	18.985					
611	27/06/21	22:00:00	20.269					
612	27/06/21	23:00:00	19.912					
613	28/06/21	00:00:00	20.079					
614	28/06/21	01:00:00	19.888					
615	28/06/21	02:00:00	19.912					
616	28/06/21	03:00:00	20.246					
617	28/06/21	04:00:00	20.198					
618	28/06/21	05:00:00	19.984					
619	28/06/21	06:00:00	20.079					
620	28/06/21	07:00:00	22.489					
621	28/06/21	08:00:00	22.800					
622	28/06/21	09:00:00	23.016					
623	28/06/21	10:00:00	23.016					
624	28/06/21	11:00:00	23.208					
625	28/06/21	12:00:00	23.256					
626	28/06/21	13:00:00	23.304					
627	28/06/21	14:00:00	23.280					
628	28/06/21	15:00:00	20.460					
629	28/06/21	16:00:00	20.603					
630	28/06/21	17:00:00	20.555					
631	28/06/21	18:00:00	20.507					
632	28/06/21	19:00:00	20.341					
633	28/06/21	20:00:00	20.770					
634	28/06/21	21:00:00	21.366					
635	28/06/21	22:00:00	22.011					
636	28/06/21	23:00:00	23.497					
637	29/06/21	00:00:00	23.641					
638	29/06/21	01:00:00	22.872					
639	29/06/21	02:00:00	20.103					
640	29/06/21	03:00:00	20.055					
641	29/06/21	04:00:00	19.674					
642	29/06/21	05:00:00	19.365					
643	29/06/21	06:00:00	19.579					
644	29/06/21	07:00:00	20.341					
645	29/06/21	08:00:00	19.032					
646	29/06/21	09:00:00	19.484					
647	29/06/21	10:00:00	19.936					
648	29/06/21	11:00:00	20.388					
649	29/06/21	12:00:00	20.460					
650	29/06/21	13:00:00	20.889					
651	29/06/21	14:00:00	19.770					
652	29/06/21	15:00:00	19.413					
653	29/06/21	16:00:00	19.508					
654	29/06/21	17:00:00	19.270					
655	29/06/21	18:00:00	19.746					
656	29/06/21	19:00:00	19.103					
657	29/06/21	20:00:00	18.818					
658	29/06/21	21:00:00	19.080					
659	29/06/21	22:00:00	19.294					
660	29/06/21	23:00:00	19.294					
661	30/06/21	00:00:00	18.913					
662	30/06/21	01:00:00	18.842					
663	30/06/21	02:00:00	19.008					
664	30/06/21	03:00:00	19.175					
665	30/06/21	04:00:00	19.508					
666	30/06/21	05:00:00	19.199					
667	30/06/21	06:00:00	19.436					
668	30/06/21	07:00:00	19.318					
669	30/06/21	08:00:00	19.413					
670	30/06/21	09:00:00	18.604					
671	30/06/21	10:00:00	19.484					
672	30/06/21	11:00:00	19.175					
673	30/06/21	12:00:00	19.484					
674	30/06/21	13:00:00	19.960					
675	30/06/21	14:00:00	19.770					
676	30/06/21	15:00:00	19.841					
677	30/06/21	16:00:00	19.817					
678	30/06/21	17:00:00	19.888					
679	30/06/21	18:00:00	19.698					
680	30/06/21	19:00:00	20.103					
681	30/06/21	20:00:00	20.174					
682	30/06/21	21:00:00	19.960					
683	30/06/21	22:00:00	19.603					
684	30/06/21	23:00:00	19.603					
685	01/07/21	00:00:00	19.651					
686	01/07/21	01:00:00	20.603					
687	01/07/21	02:00:00	20.984					
688	01/07/21	03:00:00	21.342					
689	01/07/21	04:00:00	22.082					
690	01/07/21	05:00:00	21.963					
691	01/07/21	06:00:00	22.274					
692	01/07/21	07:00:00	22.489					
693	01/07/21	08:00:00	22.657					
694	01/07/21	09:00:00	20.889					
695	01/07/21	10:00:00	20.817					
696	01/07/21	11:00:00	21.294					
697	01/07/21	12:00:00	21.509					
698	01/07/21	13:00:00	21.628					
699	01/07/21	14:00:00	22.226					
700	01/07/21	15:00:00	22.441					
701	01/07/21	16:00:00	22.202					
702	01/07/21	17:00:00	22.011					
703	01/07/21	18:00:00	21.151					
704	01/07/21	19:00:00	20.627					
705	01/07/21	20:00:00	20.579					
706	01/07/21	21:00:00	20.388					
707	01/07/21	22:00:00	20.746					
708	01/07/21	23:00:00	19.841					
709	02/07/21	00:00:00	20.650					
710	02/07/21	01:00:00	20.293					
