"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 10933126, SEN S/N: 10933126, LBL: Aire_05m_Febrero_2021)"	"Acoplador separado (LGR S/N: 10933126, SEN S/N: 10933126)"	"Acoplador adjunto (LGR S/N: 10933126, SEN S/N: 10933126)"	"Host conectado (LGR S/N: 10933126, SEN S/N: 10933126)"	"Parado (LGR S/N: 10933126, SEN S/N: 10933126)"	"Final de archivo (LGR S/N: 10933126, SEN S/N: 10933126)"
1412	04/04/21	09:00:00	14.625					
1413	04/04/21	10:00:00	14.792					
1414	04/04/21	11:00:00	14.864					
1415	04/04/21	12:00:00	14.936					
1416	04/04/21	13:00:00	14.960					
1417	04/04/21	14:00:00	15.008					
1418	04/04/21	15:00:00	14.912					
1419	04/04/21	16:00:00	15.008					
1420	04/04/21	17:00:00	14.936					
1421	04/04/21	18:00:00	14.864					
1422	04/04/21	19:00:00	14.960					
1423	04/04/21	20:00:00	14.960					
1424	04/04/21	21:00:00	14.936					
1425	04/04/21	22:00:00	14.912					
1426	04/04/21	23:00:00	14.864					
1427	05/04/21	00:00:00	14.864					
1428	05/04/21	01:00:00	14.864					
1429	05/04/21	02:00:00	14.864					
1430	05/04/21	03:00:00	14.864					
1431	05/04/21	04:00:00	14.864					
1432	05/04/21	05:00:00	14.888					
1433	05/04/21	06:00:00	14.864					
1434	05/04/21	07:00:00	14.888					
1435	05/04/21	08:00:00	14.912					
1436	05/04/21	09:00:00	14.960					
1437	05/04/21	10:00:00	14.984					
1438	05/04/21	11:00:00	15.031					
1439	05/04/21	12:00:00	15.103					
1440	05/04/21	13:00:00	15.294					
1441	05/04/21	14:00:00	15.294					
1442	05/04/21	15:00:00	15.390					
1443	05/04/21	16:00:00	15.294					
1444	05/04/21	17:00:00	15.247					
1445	05/04/21	18:00:00	15.151					
1446	05/04/21	19:00:00	15.103					
1447	05/04/21	20:00:00	15.055					
1448	05/04/21	21:00:00	14.960					
1449	05/04/21	22:00:00	14.984					
1450	05/04/21	23:00:00	14.960					
1451	06/04/21	00:00:00	14.960					
1452	06/04/21	01:00:00	14.960					
1453	06/04/21	02:00:00	14.984					
1454	06/04/21	03:00:00	15.199					
1455	06/04/21	04:00:00	15.199					
1456	06/04/21	05:00:00	15.223					
1457	06/04/21	06:00:00	15.223					
1458	06/04/21	07:00:00	15.223					
1459	06/04/21	08:00:00	15.175					
1460	06/04/21	09:00:00	15.151					
1461	06/04/21	10:00:00	15.151					
1462	06/04/21	11:00:00	15.151					
1463	06/04/21	12:00:00	15.199					
1464	06/04/21	13:00:00	15.247					
1465	06/04/21	14:00:00	15.294					
1466	06/04/21	15:00:00	15.342					
1467	06/04/21	16:00:00	15.366					
1468	06/04/21	17:00:00	15.318					
1469	06/04/21	18:00:00	15.247					
1470	06/04/21	19:00:00	15.247					
1471	06/04/21	20:00:00	15.247					
1472	06/04/21	21:00:00	15.247					
1473	06/04/21	22:00:00	15.247					
1474	06/04/21	23:00:00	15.223					
1475	07/04/21	00:00:00	15.223					
1476	07/04/21	01:00:00	15.199					
1477	07/04/21	02:00:00	15.199					
1478	07/04/21	03:00:00	15.175					
1479	07/04/21	04:00:00	15.151					
1480	07/04/21	05:00:00	15.127					
1481	07/04/21	06:00:00	15.103					
1482	07/04/21	07:00:00	15.103					
1483	07/04/21	08:00:00	15.103					
1484	07/04/21	09:00:00	15.079					
1485	07/04/21	10:00:00	15.055					
1486	07/04/21	11:00:00	15.055					
1487	07/04/21	12:00:00	14.912					
1488	07/04/21	13:00:00	14.721					
1489	07/04/21	14:00:00	14.912					
1490	07/04/21	15:00:00	14.984					
1491	07/04/21	16:00:00	14.936					
1492	07/04/21	17:00:00	14.912					
1493	07/04/21	18:00:00	14.864					
1494	07/04/21	19:00:00	14.816					
1495	07/04/21	20:00:00	14.792					
1496	07/04/21	21:00:00	14.768					
1497	07/04/21	22:00:00	14.745					
1498	07/04/21	23:00:00	14.721					
1499	08/04/21	00:00:00	14.721					
1500	08/04/21	01:00:00	14.697					
1501	08/04/21	02:00:00	14.673					
1502	08/04/21	03:00:00	14.673					
1503	08/04/21	04:00:00	14.697					
1504	08/04/21	05:00:00	14.697					
1505	08/04/21	06:00:00	14.673					
1506	08/04/21	07:00:00	14.649					
1507	08/04/21	08:00:00	14.673					
1508	08/04/21	09:00:00	14.721					
1509	08/04/21	10:00:00	14.745					
1510	08/04/21	11:00:00	14.457					
1511	08/04/21	12:00:00	14.864					
1512	08/04/21	13:00:00	14.912					
1513	08/04/21	14:00:00	15.031					
1514	08/04/21	15:00:00	15.031					
1515	08/04/21	16:00:00	15.055					
1516	08/04/21	17:00:00	15.055					
1517	08/04/21	18:00:00	14.960					
1518	08/04/21	19:00:00	15.008					
1519	08/04/21	20:00:00	14.912					
1520	08/04/21	21:00:00	14.864					
1521	08/04/21	22:00:00	14.840					
1522	08/04/21	23:00:00	14.816					
1523	09/04/21	00:00:00	14.792					
1524	09/04/21	01:00:00	14.768					
1525	09/04/21	02:00:00	14.768					
1526	09/04/21	03:00:00	14.745					
1527	09/04/21	04:00:00	14.768					
1528	09/04/21	05:00:00	14.768					
1529	09/04/21	06:00:00	14.768					
1530	09/04/21	07:00:00	14.697					
1531	09/04/21	08:00:00	14.481					
1532	09/04/21	09:00:00	14.577					
1533	09/04/21	10:00:00	14.673					
1534	09/04/21	11:00:00	14.697					
1535	09/04/21	12:00:00	14.673					
1536	09/04/21	13:00:00	14.697					
1537	09/04/21	14:00:00	14.721					
1538	09/04/21	15:00:00	14.745					
1539	09/04/21	16:00:00	14.745					
1540	09/04/21	17:00:00	14.745					
1541	09/04/21	18:00:00	14.745					
1542	09/04/21	19:00:00	14.745					
1543	09/04/21	20:00:00	14.745					
1544	09/04/21	21:00:00	14.721					
1545	09/04/21	22:00:00	14.721					
1546	09/04/21	23:00:00	14.697					
1547	10/04/21	00:00:00	14.673					
1548	10/04/21	01:00:00	14.673					
1549	10/04/21	02:00:00	14.673					
1550	10/04/21	03:00:00	14.697					
1551	10/04/21	04:00:00	14.577					
1552	10/04/21	05:00:00	14.481					
1553	10/04/21	06:00:00	14.505					
1554	10/04/21	07:00:00	14.481					
1555	10/04/21	08:00:00	14.481					
1556	10/04/21	09:00:00	14.505					
1557	10/04/21	10:00:00	14.505					
1558	10/04/21	11:00:00	14.577					
1559	10/04/21	12:00:00	14.601					
1560	10/04/21	13:00:00	14.601					
1561	10/04/21	14:00:00	14.601					
1562	10/04/21	15:00:00	14.625					
1563	10/04/21	16:00:00	15.199					
1564	10/04/21	17:00:00	15.127					
1565	10/04/21	18:00:00	15.079					
1566	10/04/21	19:00:00	15.079					
1567	10/04/21	20:00:00	15.079					
1568	10/04/21	21:00:00	15.055					
1569	10/04/21	22:00:00	15.008					
1570	10/04/21	23:00:00	14.936					
1571	11/04/21	00:00:00	14.888					
1572	11/04/21	01:00:00	14.721					
1573	11/04/21	02:00:00	14.745					
1574	11/04/21	03:00:00	14.721					
1575	11/04/21	04:00:00	14.864					
1576	11/04/21	05:00:00	14.888					
1577	11/04/21	06:00:00	14.888					
1578	11/04/21	07:00:00	14.864					
1579	11/04/21	08:00:00	14.864					
1580	11/04/21	09:00:00	14.864					
1581	11/04/21	10:00:00	14.816					
1582	11/04/21	11:00:00	14.864					
1583	11/04/21	12:00:00	15.151					
1584	11/04/21	13:00:00	15.294					
1585	11/04/21	14:00:00	15.342					
1586	11/04/21	15:00:00	15.485					
1587	11/04/21	16:00:00	15.605					
1588	11/04/21	17:00:00	15.533					
1589	11/04/21	18:00:00	15.509					
1590	11/04/21	19:00:00	15.247					
1591	11/04/21	20:00:00	15.175					
1592	11/04/21	21:00:00	15.199					
1593	11/04/21	22:00:00	15.008					
1594	11/04/21	23:00:00	14.960					
1595	12/04/21	00:00:00	14.912					
1596	12/04/21	01:00:00	15.247					
1597	12/04/21	02:00:00	15.008					
1598	12/04/21	03:00:00	14.960					
1599	12/04/21	04:00:00	14.792					
1600	12/04/21	05:00:00	14.768					
1601	12/04/21	06:00:00	14.721					
1602	12/04/21	07:00:00	14.768					
1603	12/04/21	08:00:00	14.768					
1604	12/04/21	09:00:00	14.768					
1605	12/04/21	10:00:00	14.792					
1606	12/04/21	11:00:00	14.792					
1607	12/04/21	12:00:00	14.816					
1608	12/04/21	13:00:00	14.936					
1609	12/04/21	14:00:00	15.008					
1610	12/04/21	15:00:00	14.984					
1611	12/04/21	16:00:00	14.912					
1612	12/04/21	17:00:00	14.816					
1613	12/04/21	18:00:00	14.768					
1614	12/04/21	19:00:00	14.721					
1615	12/04/21	20:00:00	14.745					
1616	12/04/21	21:00:00	14.745					
1617	12/04/21	22:00:00	14.745					
1618	12/04/21	23:00:00	14.745					
1619	13/04/21	00:00:00	14.721					
1620	13/04/21	01:00:00	14.721					
1621	13/04/21	02:00:00	14.745					
1622	13/04/21	03:00:00	14.745					
1623	13/04/21	04:00:00	14.745					
1624	13/04/21	05:00:00	14.768					
1625	13/04/21	06:00:00	14.768					
1626	13/04/21	07:00:00	14.768					
1627	13/04/21	08:00:00	14.768					
1628	13/04/21	09:00:00	14.816					
1629	13/04/21	10:00:00	14.816					
1630	13/04/21	11:00:00	14.840					
1631	13/04/21	12:00:00	14.840					
1632	13/04/21	13:00:00	14.816					
1633	13/04/21	14:00:00	14.816					
1634	13/04/21	15:00:00	14.984					
1635	13/04/21	16:00:00	14.936					
1636	13/04/21	17:00:00	14.888					
1637	13/04/21	18:00:00	14.864					
1638	13/04/21	19:00:00	14.840					
1639	13/04/21	20:00:00	14.816					
1640	13/04/21	21:00:00	14.792					
1641	13/04/21	22:00:00	14.792					
1642	13/04/21	23:00:00	14.816					
1643	14/04/21	00:00:00	14.816					
1644	14/04/21	01:00:00	14.816					
1645	14/04/21	02:00:00	14.816					
1646	14/04/21	03:00:00	14.816					
1647	14/04/21	04:00:00	14.792					
1648	14/04/21	05:00:00	14.792					
1649	14/04/21	06:00:00	14.768					
1650	14/04/21	07:00:00	14.792					
1651	14/04/21	08:00:00	14.792					
1652	14/04/21	09:00:00	14.816					
1653	14/04/21	10:00:00	14.840					
1654	14/04/21	11:00:00	14.936					
1655	14/04/21	12:00:00	15.151					
1656	14/04/21	13:00:00	15.294					
1657	14/04/21	14:00:00	15.390					
1658	14/04/21	15:00:00	15.414					
1659	14/04/21	16:00:00	15.342					
1660	14/04/21	17:00:00	15.390					
1661	14/04/21	18:00:00	15.390					
1662	14/04/21	19:00:00	15.366					
1663	14/04/21	20:00:00	15.366					
1664	14/04/21	21:00:00	15.342					
1665	14/04/21	22:00:00	15.294					
1666	14/04/21	23:00:00	15.175					
1667	15/04/21	00:00:00	15.127					
1668	15/04/21	01:00:00	15.079					
1669	15/04/21	02:00:00	15.055					
1670	15/04/21	03:00:00	15.055					
1671	15/04/21	04:00:00	15.055					
1672	15/04/21	05:00:00	15.008					
1673	15/04/21	06:00:00	14.984					
1674	15/04/21	07:00:00	15.008					
1675	15/04/21	08:00:00	15.031					
1676	15/04/21	09:00:00	15.055					
1677	15/04/21	10:00:00	15.199					
1678	15/04/21	11:00:00	15.270					
1679	15/04/21	12:00:00	15.342					
1680	15/04/21	13:00:00	15.270					
1681	15/04/21	14:00:00	15.270					
1682	15/04/21	15:00:00	15.270					
1683	15/04/21	16:00:00	15.223					
1684	15/04/21	17:00:00	15.199					
1685	15/04/21	18:00:00	15.199					
1686	15/04/21	19:00:00	15.175					
1687	15/04/21	20:00:00	15.175					
1688	15/04/21	21:00:00	15.175					
1689	15/04/21	22:00:00	15.199					
1690	15/04/21	23:00:00	15.175					
1691	16/04/21	00:00:00	15.175					
1692	16/04/21	01:00:00	15.199					
1693	16/04/21	02:00:00	15.199					
1694	16/04/21	03:00:00	15.175					
1695	16/04/21	04:00:00	15.151					
1696	16/04/21	05:00:00	15.151					
1697	16/04/21	06:00:00	15.175					
1698	16/04/21	07:00:00	15.151					
1699	16/04/21	08:00:00	15.175					
1700	16/04/21	09:00:00	15.175					
1701	16/04/21	10:00:00	15.199					
1702	16/04/21	11:00:00	15.247					
1703	16/04/21	12:00:00	15.247					
1704	16/04/21	13:00:00	15.342					
1705	16/04/21	14:00:00	15.342					
1706	16/04/21	15:00:00	15.342					
1707	16/04/21	16:00:00	15.318					
1708	16/04/21	17:00:00	15.294					
1709	16/04/21	18:00:00	15.294					
1710	16/04/21	19:00:00	15.294					
1711	16/04/21	20:00:00	15.270					
1712	16/04/21	21:00:00	15.247					
1713	16/04/21	22:00:00	15.223					
1714	16/04/21	23:00:00	15.247					
1715	17/04/21	00:00:00	15.247					
1716	17/04/21	01:00:00	15.247					
1717	17/04/21	02:00:00	15.247					
1718	17/04/21	03:00:00	15.223					
1719	17/04/21	04:00:00	15.223					
1720	17/04/21	05:00:00	15.199					
1721	17/04/21	06:00:00	15.247					
1722	17/04/21	07:00:00	15.223					
1723	17/04/21	08:00:00	15.223					
1724	17/04/21	09:00:00	15.223					
1725	17/04/21	10:00:00	15.247					
1726	17/04/21	11:00:00	15.270					
1727	17/04/21	12:00:00	15.342					
1728	17/04/21	13:00:00	15.366					
1729	17/04/21	14:00:00	15.247					
1730	17/04/21	15:00:00	15.223					
1731	17/04/21	16:00:00	15.199					
1732	17/04/21	17:00:00	15.199					
1733	17/04/21	18:00:00	15.175					
1734	17/04/21	19:00:00	15.175					
1735	17/04/21	20:00:00	15.175					
1736	17/04/21	21:00:00	15.175					
1737	17/04/21	22:00:00	15.151					
1738	17/04/21	23:00:00	15.175					
1739	18/04/21	00:00:00	15.151					
1740	18/04/21	01:00:00	15.151					
1741	18/04/21	02:00:00	15.151					
1742	18/04/21	03:00:00	15.151					
1743	18/04/21	04:00:00	15.103					
1744	18/04/21	05:00:00	15.103					
1745	18/04/21	06:00:00	15.079					
1746	18/04/21	07:00:00	15.055					
1747	18/04/21	08:00:00	15.031					
1748	18/04/21	09:00:00	15.055					
1749	18/04/21	10:00:00	15.055					
1750	18/04/21	11:00:00	15.103					
1751	18/04/21	12:00:00	15.151					
1752	18/04/21	13:00:00	15.390					
1753	18/04/21	14:00:00	15.438					
1754	18/04/21	15:00:00	15.390					
1755	18/04/21	16:00:00	15.270					
1756	18/04/21	17:00:00	15.151					
1757	18/04/21	18:00:00	15.055					
1758	18/04/21	19:00:00	15.031					
1759	18/04/21	20:00:00	15.008					
1760	18/04/21	21:00:00	15.008					
1761	18/04/21	22:00:00	15.008					
1762	18/04/21	23:00:00	14.984					
1763	19/04/21	00:00:00	14.984					
1764	19/04/21	01:00:00	15.008					
1765	19/04/21	02:00:00	15.031					
1766	19/04/21	03:00:00	15.008					
1767	19/04/21	04:00:00	15.008					
1768	19/04/21	05:00:00	15.008					
1769	19/04/21	06:00:00	15.008					
1770	19/04/21	07:00:00	15.008					
1771	19/04/21	08:00:00	15.008					
1772	19/04/21	09:00:00	15.008					
1773	19/04/21	10:00:00	15.031					
1774	19/04/21	11:00:00	15.055					
1775	19/04/21	12:00:00	15.127					
1776	19/04/21	13:00:00	15.223					
1777	19/04/21	14:00:00	15.247					
1778	19/04/21	15:00:00	15.223					
1779	19/04/21	16:00:00	15.199					
1780	19/04/21	17:00:00	15.103					
1781	19/04/21	18:00:00	15.079					
1782	19/04/21	19:00:00	15.079					
1783	19/04/21	20:00:00	15.055					
1784	19/04/21	21:00:00	15.055					
1785	19/04/21	22:00:00	15.055					
1786	19/04/21	23:00:00	15.055					
1787	20/04/21	00:00:00	15.055					
1788	20/04/21	01:00:00	15.055					
1789	20/04/21	02:00:00	15.031					
1790	20/04/21	03:00:00	15.031					
1791	20/04/21	04:00:00	15.055					
1792	20/04/21	05:00:00	15.031					
1793	20/04/21	06:00:00	15.031					
1794	20/04/21	07:00:00	15.055					
1795	20/04/21	08:00:00	15.079					
1796	20/04/21	09:00:00	15.103					
1797	20/04/21	10:00:00	15.151					
1798	20/04/21	11:00:00	15.175					
1799	20/04/21	12:00:00	15.318					
1800	20/04/21	13:00:00	15.366					
1801	20/04/21	14:00:00	15.438					
1802	20/04/21	15:00:00	15.461					
1803	20/04/21	16:00:00	15.461					
1804	20/04/21	17:00:00	15.294					
1805	20/04/21	18:00:00	15.318					
1806	20/04/21	19:00:00	15.342					
1807	20/04/21	20:00:00	15.342					
1808	20/04/21	21:00:00	15.342					
1809	20/04/21	22:00:00	15.342					
1810	20/04/21	23:00:00	15.318					
1811	21/04/21	00:00:00	15.247					
1812	21/04/21	01:00:00	15.199					
1813	21/04/21	02:00:00	15.127					
1814	21/04/21	03:00:00	15.103					
1815	21/04/21	04:00:00	15.103					
1816	21/04/21	05:00:00	15.127					
1817	21/04/21	06:00:00	15.151					
1818	21/04/21	07:00:00	15.103					
1819	21/04/21	08:00:00	15.103					
1820	21/04/21	09:00:00	15.079					
1821	21/04/21	10:00:00	15.103					
1822	21/04/21	11:00:00	15.103					
1823	21/04/21	12:00:00	15.151					
1824	21/04/21	13:00:00	15.127					
1825	21/04/21	14:00:00	15.127					
1826	21/04/21	15:00:00	15.414					
1827	21/04/21	16:00:00	15.438					
1828	21/04/21	17:00:00	15.438					
1829	21/04/21	18:00:00	15.390					
1830	21/04/21	19:00:00	15.366					
1831	21/04/21	20:00:00	15.318					
1832	21/04/21	21:00:00	15.318					
1833	21/04/21	22:00:00	15.294					
1834	21/04/21	23:00:00	15.318					
1835	22/04/21	00:00:00	15.318					
1836	22/04/21	01:00:00	15.342					
1837	22/04/21	02:00:00	15.247					
1838	22/04/21	03:00:00	15.294					
1839	22/04/21	04:00:00	15.294					
1840	22/04/21	05:00:00	15.294					
1841	22/04/21	06:00:00	15.294					
1842	22/04/21	07:00:00	15.294					
1843	22/04/21	08:00:00	15.294					
1844	22/04/21	09:00:00	15.342					
1845	22/04/21	10:00:00	15.294					
1846	22/04/21	11:00:00	15.342					
1847	22/04/21	12:00:00	15.414					
1848	22/04/21	13:00:00	15.533					
1849	22/04/21	14:00:00	15.581					
1850	22/04/21	15:00:00	15.629					
1851	22/04/21	16:00:00	15.629					
1852	22/04/21	17:00:00	15.581					
1853	22/04/21	18:00:00	15.414					
1854	22/04/21	19:00:00	15.438					
1855	22/04/21	20:00:00	15.485					
1856	22/04/21	21:00:00	15.485					
1857	22/04/21	22:00:00	15.485					
1858	22/04/21	23:00:00	15.509					
1859	23/04/21	00:00:00	15.509					
1860	23/04/21	01:00:00	15.509					
1861	23/04/21	02:00:00	15.533					
1862	23/04/21	03:00:00	15.533					
1863	23/04/21	04:00:00	15.533					
1864	23/04/21	05:00:00	15.533					
1865	23/04/21	06:00:00	15.533					
1866	23/04/21	07:00:00	15.485					
1867	23/04/21	08:00:00	15.485					
1868	23/04/21	09:00:00	15.461					
1869	23/04/21	10:00:00	15.485					
1870	23/04/21	11:00:00	15.509					
1871	23/04/21	12:00:00	15.581					
1872	23/04/21	13:00:00	15.748					
1873	23/04/21	14:00:00	15.915					
1874	23/04/21	15:00:00	15.915					
1875	23/04/21	16:00:00	15.915					
1876	23/04/21	17:00:00	16.010					
1877	23/04/21	18:00:00	16.010					
1878	23/04/21	19:00:00	15.939					
1879	23/04/21	20:00:00	15.939					
1880	23/04/21	21:00:00	15.939					
1881	23/04/21	22:00:00	15.915					
1882	23/04/21	23:00:00	15.915					
1883	24/04/21	00:00:00	15.891					
1884	24/04/21	01:00:00	15.891					
1885	24/04/21	02:00:00	15.867					
1886	24/04/21	03:00:00	15.843					
1887	24/04/21	04:00:00	15.772					
1888	24/04/21	05:00:00	15.796					
1889	24/04/21	06:00:00	15.843					
1890	24/04/21	07:00:00	15.843					
1891	24/04/21	08:00:00	15.724					
1892	24/04/21	09:00:00	15.772					
1893	24/04/21	10:00:00	15.772					
1894	24/04/21	11:00:00	15.867					
1895	24/04/21	12:00:00	16.010					
1896	24/04/21	13:00:00	16.010					
1897	24/04/21	14:00:00	16.153					
1898	24/04/21	15:00:00	16.201					
1899	24/04/21	16:00:00	16.249					
1900	24/04/21	17:00:00	16.392					
1901	24/04/21	18:00:00	16.249					
1902	24/04/21	19:00:00	15.724					
1903	24/04/21	20:00:00	16.129					
1904	24/04/21	21:00:00	16.106					
1905	24/04/21	22:00:00	16.082					
1906	24/04/21	23:00:00	16.010					
1907	25/04/21	00:00:00	15.963					
1908	25/04/21	01:00:00	15.939					
1909	25/04/21	02:00:00	15.939					
1910	25/04/21	03:00:00	15.915					
1911	25/04/21	04:00:00	15.915					
1912	25/04/21	05:00:00	15.891					
1913	25/04/21	06:00:00	15.867					
1914	25/04/21	07:00:00	15.819					
1915	25/04/21	08:00:00	15.772					
1916	25/04/21	09:00:00	15.748					
1917	25/04/21	10:00:00	15.557					
1918	25/04/21	11:00:00	15.366					
1919	25/04/21	12:00:00	15.652					
1920	25/04/21	13:00:00	15.748					
1921	25/04/21	14:00:00	15.676					
1922	25/04/21	15:00:00	15.772					
1923	25/04/21	16:00:00	15.605					
1924	25/04/21	17:00:00	15.533					
1925	25/04/21	18:00:00	15.772					
1926	25/04/21	19:00:00	15.963					
1927	25/04/21	20:00:00	15.843					
1928	25/04/21	21:00:00	15.867					
1929	25/04/21	22:00:00	15.772					
1930	25/04/21	23:00:00	15.891					
1931	26/04/21	00:00:00	15.772					
1932	26/04/21	01:00:00	15.652					
1933	26/04/21	02:00:00	15.557					
1934	26/04/21	03:00:00	15.843					
1935	26/04/21	04:00:00	15.963					
1936	26/04/21	05:00:00	15.891					
1937	26/04/21	06:00:00	15.819					
1938	26/04/21	07:00:00	15.772					
1939	26/04/21	08:00:00	15.819					
1940	26/04/21	09:00:00	15.629					
1941	26/04/21	10:00:00	15.366					
1942	26/04/21	11:00:00	15.366					
1943	26/04/21	12:00:00	15.772					
1944	26/04/21	13:00:00	15.867					
1945	26/04/21	14:00:00	15.963					
1946	26/04/21	15:00:00	16.153					
1947	26/04/21	16:00:00	16.153					
1948	26/04/21	17:00:00	16.201					
1949	26/04/21	18:00:00	16.082					
1950	26/04/21	19:00:00	15.819					
1951	26/04/21	20:00:00	15.342					
1952	26/04/21	21:00:00	15.724					
1953	26/04/21	22:00:00	15.772					
1954	26/04/21	23:00:00	15.891					
1955	27/04/21	00:00:00	15.939					
1956	27/04/21	01:00:00	15.915					
1957	27/04/21	02:00:00	15.796					
1958	27/04/21	03:00:00	15.843					
1959	27/04/21	04:00:00	15.819					
1960	27/04/21	05:00:00	15.724					
1961	27/04/21	06:00:00	15.342					
1962	27/04/21	07:00:00	15.629					
1963	27/04/21	08:00:00	15.796					
1964	27/04/21	09:00:00	15.294					
1965	27/04/21	10:00:00	15.270					
1966	27/04/21	11:00:00	15.318					
1967	27/04/21	12:00:00	15.629					
1968	27/04/21	13:00:00	15.748					
1969	27/04/21	14:00:00	15.891					
1970	27/04/21	15:00:00	15.963					
1971	27/04/21	16:00:00	15.963					
1972	27/04/21	17:00:00	16.010					
1973	27/04/21	18:00:00	16.010					
1974	27/04/21	19:00:00	16.082					
1975	27/04/21	20:00:00	16.082					
1976	27/04/21	21:00:00	16.058					
1977	27/04/21	22:00:00	16.034					
1978	27/04/21	23:00:00	16.010					
1979	28/04/21	00:00:00	16.010					
1980	28/04/21	01:00:00	16.034					
1981	28/04/21	02:00:00	16.058					
1982	28/04/21	03:00:00	16.034					
1983	28/04/21	04:00:00	16.034					
1984	28/04/21	05:00:00	16.010					
1985	28/04/21	06:00:00	15.986					
1986	28/04/21	07:00:00	15.963					
1987	28/04/21	08:00:00	16.058					
1988	28/04/21	09:00:00	16.058					
1989	28/04/21	10:00:00	16.106					
1990	28/04/21	11:00:00	16.249					
1991	28/04/21	12:00:00	16.344					
1992	28/04/21	13:00:00	16.296					
1993	28/04/21	14:00:00	16.439					
1994	28/04/21	15:00:00	16.534					
1995	28/04/21	16:00:00	16.344					
1996	28/04/21	17:00:00	16.249					
1997	28/04/21	18:00:00	15.963					
1998	28/04/21	19:00:00	16.058					
1999	28/04/21	20:00:00	15.915					
2000	28/04/21	21:00:00	16.058					
2001	28/04/21	22:00:00	16.177					
2002	28/04/21	23:00:00	16.272					
2003	29/04/21	00:00:00	16.272					
2004	29/04/21	01:00:00	16.463					
2005	29/04/21	02:00:00	16.487					
2006	29/04/21	03:00:00	16.558					
2007	29/04/21	04:00:00	16.511					
2008	29/04/21	05:00:00	16.463					
2009	29/04/21	06:00:00	16.392					
2010	29/04/21	07:00:00	16.392					
2011	29/04/21	08:00:00	16.392					
2012	29/04/21	09:00:00	16.415					
2013	29/04/21	10:00:00	16.320					
2014	29/04/21	11:00:00	16.392					
2015	29/04/21	12:00:00	16.439					
2016	29/04/21	13:00:00	16.463					
2017	29/04/21	14:00:00	16.511					
2018	29/04/21	15:00:00	16.654					
2019	29/04/21	16:00:00	16.677					
2020	29/04/21	17:00:00	16.868					
2021	29/04/21	18:00:00	16.820					
2022	29/04/21	19:00:00	16.582					
2023	29/04/21	20:00:00	16.439					
2024	29/04/21	21:00:00	16.487					
2025	29/04/21	22:00:00	16.415					
2026	29/04/21	23:00:00	16.415					
2027	30/04/21	00:00:00	16.344					
2028	30/04/21	01:00:00	16.392					
2029	30/04/21	02:00:00	16.773					
2030	30/04/21	03:00:00	16.701					
2031	30/04/21	04:00:00	16.654					
2032	30/04/21	05:00:00	16.511					
2033	30/04/21	06:00:00	16.415					
2034	30/04/21	07:00:00	16.415					
2035	30/04/21	08:00:00	16.534					
2036	30/04/21	09:00:00	16.511					
2037	30/04/21	10:00:00	16.392					
2038	30/04/21	11:00:00	16.320					
2039	30/04/21	12:00:00	16.344					
2040	30/04/21	13:00:00	16.320					
2041	30/04/21	14:00:00	16.296					
2042	30/04/21	15:00:00	16.487					
2043	30/04/21	16:00:00	16.701					
2044	30/04/21	17:00:00	17.034					
2045	30/04/21	18:00:00	16.415					
2046	30/04/21	19:00:00	16.392					
2047	30/04/21	20:00:00	16.129					
2048	30/04/21	21:00:00	16.201					
2049	30/04/21	22:00:00	16.392					
2050	30/04/21	23:00:00	16.272					
2051	01/05/21	00:00:00	16.320					
2052	01/05/21	01:00:00	16.368					
2053	01/05/21	02:00:00	16.392					
2054	01/05/21	03:00:00	16.272					
2055	01/05/21	04:00:00	16.058					
2056	01/05/21	05:00:00	16.082					
2057	01/05/21	06:00:00	16.392					
2058	01/05/21	07:00:00	16.344					
2059	01/05/21	08:00:00	16.296					
2060	01/05/21	09:00:00	16.320					
2061	01/05/21	10:00:00	16.272					
2062	01/05/21	11:00:00	15.986					
2063	01/05/21	12:00:00	15.724					
2064	01/05/21	13:00:00	15.867					
2065	01/05/21	14:00:00	15.986					
2066	01/05/21	15:00:00	16.082					
2067	01/05/21	16:00:00	16.058					
2068	01/05/21	17:00:00	15.891					
2069	01/05/21	18:00:00	15.915					
2070	01/05/21	19:00:00	15.915					
2071	01/05/21	20:00:00	15.891					
2072	01/05/21	21:00:00	16.034					
2073	01/05/21	22:00:00	16.058					
2074	01/05/21	23:00:00	16.034					
2075	02/05/21	00:00:00	15.986					
2076	02/05/21	01:00:00	16.034					
2077	02/05/21	02:00:00	16.129					
2078	02/05/21	03:00:00	16.201					
2079	02/05/21	04:00:00	16.201					
2080	02/05/21	05:00:00	16.201					
2081	02/05/21	06:00:00	16.153					
2082	02/05/21	07:00:00	16.177					
2083	02/05/21	08:00:00	16.177					
2084	02/05/21	09:00:00	16.153					
2085	02/05/21	10:00:00	16.177					
2086	02/05/21	11:00:00	16.225					
2087	02/05/21	12:00:00	16.296					
2088	02/05/21	13:00:00	16.344					
2089	02/05/21	14:00:00	16.344					
2090	02/05/21	15:00:00	16.415					
2091	02/05/21	16:00:00	16.392					
2092	02/05/21	17:00:00	16.272					
2093	02/05/21	18:00:00	16.296					
2094	02/05/21	19:00:00	16.368					
2095	02/05/21	20:00:00	16.344					
2096	02/05/21	21:00:00	16.439					
2097	02/05/21	22:00:00	16.463					
2098	02/05/21	23:00:00	16.415					
