"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 10933125, SEN S/N: 10933125, LBL: Porros_20m_130722)"	"Acoplador separado (LGR S/N: 10933125, SEN S/N: 10933125)"	"Acoplador adjunto (LGR S/N: 10933125, SEN S/N: 10933125)"	"Host conectado (LGR S/N: 10933125, SEN S/N: 10933125)"	"Parado (LGR S/N: 10933125, SEN S/N: 10933125)"	"Final de archivo (LGR S/N: 10933125, SEN S/N: 10933125)"
145	19/07/22	16:00:00	21.891					
146	19/07/22	17:00:00	23.833					
147	19/07/22	18:00:00	19.936					
148	19/07/22	19:00:00	20.126					
149	19/07/22	20:00:00	20.293					
150	19/07/22	21:00:00	20.222					
151	19/07/22	22:00:00	20.555					
152	19/07/22	23:00:00	21.939					
153	20/07/22	00:00:00	21.437					
154	20/07/22	01:00:00	22.848					
155	20/07/22	02:00:00	22.178					
156	20/07/22	03:00:00	25.137					
157	20/07/22	04:00:00	24.944					
158	20/07/22	05:00:00	24.629					
159	20/07/22	06:00:00	24.436					
160	20/07/22	07:00:00	22.082					
161	20/07/22	08:00:00	19.912					
162	20/07/22	09:00:00	20.150					
163	20/07/22	10:00:00	20.817					
164	20/07/22	11:00:00	20.412					
165	20/07/22	12:00:00	21.366					
166	20/07/22	13:00:00	21.533					
167	20/07/22	14:00:00	22.609					
168	20/07/22	15:00:00	22.920					
169	20/07/22	16:00:00	23.448					
170	20/07/22	17:00:00	23.016					
171	20/07/22	18:00:00	23.857					
172	20/07/22	19:00:00	22.848					
173	20/07/22	20:00:00	22.082					
174	20/07/22	21:00:00	22.537					
175	20/07/22	22:00:00	20.198					
176	20/07/22	23:00:00	20.388					
177	21/07/22	00:00:00	20.079					
178	21/07/22	01:00:00	20.412					
179	21/07/22	02:00:00	22.106					
180	21/07/22	03:00:00	22.489					
181	21/07/22	04:00:00	20.936					
182	21/07/22	05:00:00	20.746					
183	21/07/22	06:00:00	20.746					
184	21/07/22	07:00:00	21.843					
185	21/07/22	08:00:00	22.011					
186	21/07/22	09:00:00	22.154					
187	21/07/22	10:00:00	21.795					
188	21/07/22	11:00:00	22.585					
189	21/07/22	12:00:00	22.274					
190	21/07/22	13:00:00	22.633					
191	21/07/22	14:00:00	22.226					
192	21/07/22	15:00:00	20.579					
193	21/07/22	16:00:00	21.032					
194	21/07/22	17:00:00	21.604					
195	21/07/22	18:00:00	21.127					
196	21/07/22	19:00:00	20.913					
197	21/07/22	20:00:00	19.674					
198	21/07/22	21:00:00	19.555					
199	21/07/22	22:00:00	19.532					
200	21/07/22	23:00:00	19.151					
201	22/07/22	00:00:00	19.865					
202	22/07/22	01:00:00	20.698					
203	22/07/22	02:00:00	20.889					
204	22/07/22	03:00:00	21.413					
205	22/07/22	04:00:00	24.074					
206	22/07/22	05:00:00	24.750					
207	22/07/22	06:00:00	24.315					
208	22/07/22	07:00:00	24.074					
209	22/07/22	08:00:00	23.593					
210	22/07/22	09:00:00	24.484					
211	22/07/22	10:00:00	24.968					
212	22/07/22	11:00:00	22.034					
213	22/07/22	12:00:00	22.226					
214	22/07/22	13:00:00	21.843					
215	22/07/22	14:00:00	21.676					
216	22/07/22	15:00:00	23.016					
217	22/07/22	16:00:00	22.681					
218	22/07/22	17:00:00	22.633					
219	22/07/22	18:00:00	23.713					
220	22/07/22	19:00:00	24.992					
221	22/07/22	20:00:00	25.089					
222	22/07/22	21:00:00	25.720					
223	22/07/22	22:00:00	24.267					
224	22/07/22	23:00:00	25.914					
225	23/07/22	00:00:00	25.768					
226	23/07/22	01:00:00	24.629					
227	23/07/22	02:00:00	21.437					
228	23/07/22	03:00:00	21.461					
229	23/07/22	04:00:00	20.460					
230	23/07/22	05:00:00	20.222					
231	23/07/22	06:00:00	19.389					
232	23/07/22	07:00:00	20.412					
233	23/07/22	08:00:00	20.460					
234	23/07/22	09:00:00	19.032					
235	23/07/22	10:00:00	19.460					
236	23/07/22	11:00:00	20.126					
237	23/07/22	12:00:00	22.681					
238	23/07/22	13:00:00	26.061					
239	23/07/22	14:00:00	25.866					
240	23/07/22	15:00:00	26.378					
241	23/07/22	16:00:00	26.231					
242	23/07/22	17:00:00	26.598					
243	23/07/22	18:00:00	21.533					
244	23/07/22	19:00:00	21.127					
245	23/07/22	20:00:00	19.912					
246	23/07/22	21:00:00	18.200					
247	23/07/22	22:00:00	18.509					
248	23/07/22	23:00:00	18.247					
249	24/07/22	00:00:00	18.485					
250	24/07/22	01:00:00	18.414					
251	24/07/22	02:00:00	19.341					
252	24/07/22	03:00:00	18.913					
253	24/07/22	04:00:00	19.770					
254	24/07/22	05:00:00	25.550					
255	24/07/22	06:00:00	26.500					
256	24/07/22	07:00:00	26.500					
257	24/07/22	08:00:00	26.598					
258	24/07/22	09:00:00	26.451					
259	24/07/22	10:00:00	26.744					
260	24/07/22	11:00:00	25.283					
261	24/07/22	12:00:00	25.671					
262	24/07/22	13:00:00	25.404					
263	24/07/22	14:00:00	24.871					
264	24/07/22	15:00:00	23.304					
265	24/07/22	16:00:00	21.819					
266	24/07/22	17:00:00	20.650					
267	24/07/22	18:00:00	20.174					
268	24/07/22	19:00:00	21.437					
269	24/07/22	20:00:00	21.628					
270	24/07/22	21:00:00	22.034					
271	24/07/22	22:00:00	23.040					
272	24/07/22	23:00:00	22.417					
273	25/07/22	00:00:00	23.713					
274	25/07/22	01:00:00	24.484					
275	25/07/22	02:00:00	25.598					
276	25/07/22	03:00:00	24.653					
277	25/07/22	04:00:00	25.939					
278	25/07/22	05:00:00	26.061					
279	25/07/22	06:00:00	23.978					
280	25/07/22	07:00:00	22.776					
281	25/07/22	08:00:00	23.569					
282	25/07/22	09:00:00	23.761					
283	25/07/22	10:00:00	23.833					
284	25/07/22	11:00:00	23.761					
285	25/07/22	12:00:00	23.304					
286	25/07/22	13:00:00	23.136					
287	25/07/22	14:00:00	23.424					
288	25/07/22	15:00:00	23.112					
289	25/07/22	16:00:00	23.064					
290	25/07/22	17:00:00	23.400					
291	25/07/22	18:00:00	23.905					
292	25/07/22	19:00:00	24.847					
293	25/07/22	20:00:00	26.549					
294	25/07/22	21:00:00	25.258					
295	25/07/22	22:00:00	25.258					
296	25/07/22	23:00:00	27.530					
297	26/07/22	00:00:00	26.524					
298	26/07/22	01:00:00	24.581					
299	26/07/22	02:00:00	24.026					
300	26/07/22	03:00:00	21.915					
301	26/07/22	04:00:00	21.127					
302	26/07/22	05:00:00	20.579					
303	26/07/22	06:00:00	20.913					
304	26/07/22	07:00:00	20.055					
305	26/07/22	08:00:00	20.150					
306	26/07/22	09:00:00	20.531					
307	26/07/22	10:00:00	19.960					
308	26/07/22	11:00:00	19.389					
309	26/07/22	12:00:00	18.937					
310	26/07/22	13:00:00	19.365					
311	26/07/22	14:00:00	19.436					
312	26/07/22	15:00:00	18.224					
313	26/07/22	16:00:00	18.057					
314	26/07/22	17:00:00	18.105					
315	26/07/22	18:00:00	17.701					
316	26/07/22	19:00:00	17.605					
317	26/07/22	20:00:00	18.509					
318	26/07/22	21:00:00	18.390					
319	26/07/22	22:00:00	17.891					
320	26/07/22	23:00:00	18.295					
321	27/07/22	00:00:00	18.343					
322	27/07/22	01:00:00	18.343					
323	27/07/22	02:00:00	19.532					
324	27/07/22	03:00:00	20.007					
325	27/07/22	04:00:00	21.103					
326	27/07/22	05:00:00	21.557					
327	27/07/22	06:00:00	23.905					
328	27/07/22	07:00:00	24.219					
329	27/07/22	08:00:00	24.412					
330	27/07/22	09:00:00	23.545					
331	27/07/22	10:00:00	23.328					
332	27/07/22	11:00:00	23.328					
333	27/07/22	12:00:00	24.605					
334	27/07/22	13:00:00	25.258					
335	27/07/22	14:00:00	24.871					
336	27/07/22	15:00:00	25.089					
337	27/07/22	16:00:00	25.162					
338	27/07/22	17:00:00	25.258					
339	27/07/22	18:00:00	25.137					
340	27/07/22	19:00:00	25.137					
341	27/07/22	20:00:00	24.919					
342	27/07/22	21:00:00	25.671					
343	27/07/22	22:00:00	24.460					
344	27/07/22	23:00:00	22.345					
345	28/07/22	00:00:00	21.294					
346	28/07/22	01:00:00	21.461					
347	28/07/22	02:00:00	21.485					
348	28/07/22	03:00:00	21.246					
349	28/07/22	04:00:00	21.390					
350	28/07/22	05:00:00	22.824					
351	28/07/22	06:00:00	23.016					
352	28/07/22	07:00:00	23.304					
353	28/07/22	08:00:00	24.460					
354	28/07/22	09:00:00	24.847					
355	28/07/22	10:00:00	25.914					
356	28/07/22	11:00:00	25.647					
357	28/07/22	12:00:00	24.122					
358	28/07/22	13:00:00	24.702					
359	28/07/22	14:00:00	21.604					
360	28/07/22	15:00:00	20.770					
361	28/07/22	16:00:00	22.657					
362	28/07/22	17:00:00	25.623					
363	28/07/22	18:00:00	26.426					
364	28/07/22	19:00:00	26.744					
365	28/07/22	20:00:00	26.940					
366	28/07/22	21:00:00	26.744					
367	28/07/22	22:00:00	26.769					
368	28/07/22	23:00:00	27.014					
369	29/07/22	00:00:00	26.720					
370	29/07/22	01:00:00	25.040					
371	29/07/22	02:00:00	26.231					
372	29/07/22	03:00:00	26.231					
373	29/07/22	04:00:00	26.769					
374	29/07/22	05:00:00	25.574					
375	29/07/22	06:00:00	22.465					
376	29/07/22	07:00:00	25.817					
377	29/07/22	08:00:00	26.720					
378	29/07/22	09:00:00	26.842					
379	29/07/22	10:00:00	26.842					
380	29/07/22	11:00:00	26.891					
381	29/07/22	12:00:00	26.989					
382	29/07/22	13:00:00	26.940					
383	29/07/22	14:00:00	26.965					
384	29/07/22	15:00:00	27.112					
385	29/07/22	16:00:00	27.161					
386	29/07/22	17:00:00	27.308					
387	29/07/22	18:00:00	27.235					
388	29/07/22	19:00:00	26.891					
389	29/07/22	20:00:00	25.550					
390	29/07/22	21:00:00	23.497					
391	29/07/22	22:00:00	22.681					
392	29/07/22	23:00:00	22.848					
393	30/07/22	00:00:00	22.178					
394	30/07/22	01:00:00	21.366					
395	30/07/22	02:00:00	20.913					
396	30/07/22	03:00:00	22.705					
397	30/07/22	04:00:00	22.298					
398	30/07/22	05:00:00	26.402					
399	30/07/22	06:00:00	25.550					
400	30/07/22	07:00:00	27.063					
401	30/07/22	08:00:00	27.161					
402	30/07/22	09:00:00	26.965					
403	30/07/22	10:00:00	26.646					
404	30/07/22	11:00:00	25.598					
405	30/07/22	12:00:00	26.280					
406	30/07/22	13:00:00	25.525					
407	30/07/22	14:00:00	23.376					
408	30/07/22	15:00:00	23.136					
409	30/07/22	16:00:00	22.034					
410	30/07/22	17:00:00	22.178					
411	30/07/22	18:00:00	22.824					
412	30/07/22	19:00:00	22.034					
413	30/07/22	20:00:00	21.413					
414	30/07/22	21:00:00	20.603					
415	30/07/22	22:00:00	20.579					
416	30/07/22	23:00:00	20.960					
417	31/07/22	00:00:00	22.585					
418	31/07/22	01:00:00	25.162					
419	31/07/22	02:00:00	24.750					
420	31/07/22	03:00:00	24.629					
421	31/07/22	04:00:00	25.258					
422	31/07/22	05:00:00	25.428					
423	31/07/22	06:00:00	24.702					
424	31/07/22	07:00:00	25.380					
425	31/07/22	08:00:00	24.992					
426	31/07/22	09:00:00	24.750					
427	31/07/22	10:00:00	25.501					
428	31/07/22	11:00:00	25.623					
429	31/07/22	12:00:00	25.793					
430	31/07/22	13:00:00	25.914					
431	31/07/22	14:00:00	25.137					
432	31/07/22	15:00:00	25.574					
433	31/07/22	16:00:00	24.629					
434	31/07/22	17:00:00	24.074					
435	31/07/22	18:00:00	24.171					
436	31/07/22	19:00:00	24.726					
437	31/07/22	20:00:00	25.550					
438	31/07/22	21:00:00	26.646					
439	31/07/22	22:00:00	26.695					
440	31/07/22	23:00:00	27.456					
441	01/08/22	00:00:00	24.605					
442	01/08/22	01:00:00	24.726					
443	01/08/22	02:00:00	23.881					
444	01/08/22	03:00:00	22.681					
445	01/08/22	04:00:00	22.729					
446	01/08/22	05:00:00	23.136					
447	01/08/22	06:00:00	23.857					
448	01/08/22	07:00:00	25.016					
449	01/08/22	08:00:00	24.774					
450	01/08/22	09:00:00	24.484					
451	01/08/22	10:00:00	25.186					
452	01/08/22	11:00:00	24.002					
453	01/08/22	12:00:00	24.002					
454	01/08/22	13:00:00	24.098					
455	01/08/22	14:00:00	24.315					
456	01/08/22	15:00:00	24.074					
457	01/08/22	16:00:00	22.824					
458	01/08/22	17:00:00	22.537					
459	01/08/22	18:00:00	23.040					
460	01/08/22	19:00:00	22.800					
461	01/08/22	20:00:00	22.800					
462	01/08/22	21:00:00	23.472					
463	01/08/22	22:00:00	24.074					
464	01/08/22	23:00:00	26.818					
465	02/08/22	00:00:00	27.038					
466	02/08/22	01:00:00	27.382					
467	02/08/22	02:00:00	27.456					
468	02/08/22	03:00:00	27.530					
469	02/08/22	04:00:00	27.456					
470	02/08/22	05:00:00	24.653					
471	02/08/22	06:00:00	23.761					
472	02/08/22	07:00:00	23.641					
473	02/08/22	08:00:00	22.944					
474	02/08/22	09:00:00	23.088					
475	02/08/22	10:00:00	22.824					
476	02/08/22	11:00:00	23.352					
477	02/08/22	12:00:00	25.307					
478	02/08/22	13:00:00	25.598					
479	02/08/22	14:00:00	27.677					
480	02/08/22	15:00:00	27.776					
481	02/08/22	16:00:00	27.382					
482	02/08/22	17:00:00	27.751					
483	02/08/22	18:00:00	27.776					
484	02/08/22	19:00:00	27.825					
485	02/08/22	20:00:00	27.776					
486	02/08/22	21:00:00	27.801					
487	02/08/22	22:00:00	26.207					
488	02/08/22	23:00:00	24.702					
489	03/08/22	00:00:00	24.629					
490	03/08/22	01:00:00	23.930					
491	03/08/22	02:00:00	23.016					
492	03/08/22	03:00:00	22.585					
493	03/08/22	04:00:00	22.561					
494	03/08/22	05:00:00	22.321					
495	03/08/22	06:00:00	22.441					
496	03/08/22	07:00:00	22.537					
497	03/08/22	08:00:00	23.472					
498	03/08/22	09:00:00	24.146					
499	03/08/22	10:00:00	25.065					
500	03/08/22	11:00:00	25.793					
501	03/08/22	12:00:00	24.992					
502	03/08/22	13:00:00	24.412					
503	03/08/22	14:00:00	27.431					
504	03/08/22	15:00:00	27.825					
505	03/08/22	16:00:00	26.280					
506	03/08/22	17:00:00	22.800					
507	03/08/22	18:00:00	22.202					
508	03/08/22	19:00:00	23.064					
509	03/08/22	20:00:00	23.689					
510	03/08/22	21:00:00	24.460					
511	03/08/22	22:00:00	24.677					
512	03/08/22	23:00:00	25.453					
513	04/08/22	00:00:00	27.333					
514	04/08/22	01:00:00	27.727					
515	04/08/22	02:00:00	27.358					
516	04/08/22	03:00:00	27.801					
517	04/08/22	04:00:00	27.014					
518	04/08/22	05:00:00	26.744					
519	04/08/22	06:00:00	27.235					
520	04/08/22	07:00:00	27.604					
521	04/08/22	08:00:00	26.989					
522	04/08/22	09:00:00	26.109					
523	04/08/22	10:00:00	25.695					
524	04/08/22	11:00:00	25.283					
525	04/08/22	12:00:00	24.726					
526	04/08/22	13:00:00	23.641					
527	04/08/22	14:00:00	23.593					
528	04/08/22	15:00:00	22.537					
529	04/08/22	16:00:00	21.557					
530	04/08/22	17:00:00	21.963					
531	04/08/22	18:00:00	22.058					
532	04/08/22	19:00:00	22.298					
533	04/08/22	20:00:00	22.226					
534	04/08/22	21:00:00	24.750					
535	04/08/22	22:00:00	26.646					
536	04/08/22	23:00:00	26.769					
537	05/08/22	00:00:00	26.402					
538	05/08/22	01:00:00	26.426					
539	05/08/22	02:00:00	27.186					
540	05/08/22	03:00:00	25.841					
541	05/08/22	04:00:00	25.623					
542	05/08/22	05:00:00	23.954					
543	05/08/22	06:00:00	23.617					
544	05/08/22	07:00:00	23.424					
545	05/08/22	08:00:00	22.274					
546	05/08/22	09:00:00	23.713					
547	05/08/22	10:00:00	23.521					
548	05/08/22	11:00:00	22.106					
549	05/08/22	12:00:00	24.460					
550	05/08/22	13:00:00	26.940					
551	05/08/22	14:00:00	26.793					
552	05/08/22	15:00:00	27.087					
553	05/08/22	16:00:00	27.284					
554	05/08/22	17:00:00	27.530					
555	05/08/22	18:00:00	27.702					
556	05/08/22	19:00:00	27.702					
557	05/08/22	20:00:00	27.136					
558	05/08/22	21:00:00	26.280					
559	05/08/22	22:00:00	25.720					
560	05/08/22	23:00:00	24.532					
561	06/08/22	00:00:00	24.653					
562	06/08/22	01:00:00	23.641					
563	06/08/22	02:00:00	22.753					
564	06/08/22	03:00:00	21.891					
565	06/08/22	04:00:00	21.963					
566	06/08/22	05:00:00	24.363					
567	06/08/22	06:00:00	24.605					
568	06/08/22	07:00:00	24.581					
569	06/08/22	08:00:00	27.284					
570	06/08/22	09:00:00	27.579					
571	06/08/22	10:00:00	27.554					
572	06/08/22	11:00:00	27.727					
573	06/08/22	12:00:00	27.702					
574	06/08/22	13:00:00	27.776					
575	06/08/22	14:00:00	27.702					
576	06/08/22	15:00:00	27.628					
577	06/08/22	16:00:00	26.061					
578	06/08/22	17:00:00	24.919					
579	06/08/22	18:00:00	23.713					
580	06/08/22	19:00:00	22.011					
581	06/08/22	20:00:00	22.154					
582	06/08/22	21:00:00	22.465					
583	06/08/22	22:00:00	22.489					
584	06/08/22	23:00:00	23.569					
585	07/08/22	00:00:00	23.448					
586	07/08/22	01:00:00	24.992					
587	07/08/22	02:00:00	25.016					
588	07/08/22	03:00:00	25.428					
589	07/08/22	04:00:00	25.939					
590	07/08/22	05:00:00	26.182					
591	07/08/22	06:00:00	24.460					
592	07/08/22	07:00:00	27.456					
593	07/08/22	08:00:00	27.505					
594	07/08/22	09:00:00	23.737					
595	07/08/22	10:00:00	22.585					
596	07/08/22	11:00:00	22.369					
597	07/08/22	12:00:00	26.353					
598	07/08/22	13:00:00	27.481					
599	07/08/22	14:00:00	27.825					
600	07/08/22	15:00:00	27.751					
601	07/08/22	16:00:00	25.987					
602	07/08/22	17:00:00	26.451					
603	07/08/22	18:00:00	26.842					
604	07/08/22	19:00:00	27.112					
605	07/08/22	20:00:00	24.847					
606	07/08/22	21:00:00	22.753					
607	07/08/22	22:00:00	23.184					
608	07/08/22	23:00:00	22.968					
609	08/08/22	00:00:00	22.968					
610	08/08/22	01:00:00	22.753					
611	08/08/22	02:00:00	23.930					
612	08/08/22	03:00:00	23.136					
613	08/08/22	04:00:00	22.992					
614	08/08/22	05:00:00	23.593					
615	08/08/22	06:00:00	22.609					
616	08/08/22	07:00:00	22.226					
617	08/08/22	08:00:00	22.298					
618	08/08/22	09:00:00	22.489					
619	08/08/22	10:00:00	22.609					
620	08/08/22	11:00:00	23.064					
621	08/08/22	12:00:00	22.848					
622	08/08/22	13:00:00	23.064					
623	08/08/22	14:00:00	24.050					
624	08/08/22	15:00:00	27.161					
625	08/08/22	16:00:00	27.628					
626	08/08/22	17:00:00	27.677					
627	08/08/22	18:00:00	27.677					
628	08/08/22	19:00:00	27.628					
629	08/08/22	20:00:00	27.776					
630	08/08/22	21:00:00	25.331					
631	08/08/22	22:00:00	25.525					
632	08/08/22	23:00:00	26.500					
633	09/08/22	00:00:00	27.382					
634	09/08/22	01:00:00	26.842					
635	09/08/22	02:00:00	26.818					
636	09/08/22	03:00:00	27.014					
637	09/08/22	04:00:00	26.916					
638	09/08/22	05:00:00	26.793					
639	09/08/22	06:00:00	26.304					
640	09/08/22	07:00:00	26.793					
641	09/08/22	08:00:00	26.671					
642	09/08/22	09:00:00	26.256					
643	09/08/22	10:00:00	25.914					
644	09/08/22	11:00:00	25.477					
645	09/08/22	12:00:00	26.598					
646	09/08/22	13:00:00	28.147					
647	09/08/22	14:00:00	28.245					
648	09/08/22	15:00:00	28.196					
649	09/08/22	16:00:00	28.245					
650	09/08/22	17:00:00	28.221					
651	09/08/22	18:00:00	26.207					
652	09/08/22	19:00:00	25.841					
653	09/08/22	20:00:00	25.501					
654	09/08/22	21:00:00	25.065					
655	09/08/22	22:00:00	24.219					
656	09/08/22	23:00:00	24.919					
657	10/08/22	00:00:00	25.720					
658	10/08/22	01:00:00	26.231					
659	10/08/22	02:00:00	24.050					
660	10/08/22	03:00:00	27.530					
661	10/08/22	04:00:00	27.456					
662	10/08/22	05:00:00	26.378					
663	10/08/22	06:00:00	26.109					
664	10/08/22	07:00:00	26.989					
665	10/08/22	08:00:00	27.554					
666	10/08/22	09:00:00	25.987					
667	10/08/22	10:00:00	24.532					
668	10/08/22	11:00:00	24.219					
669	10/08/22	12:00:00	25.162					
670	10/08/22	13:00:00	25.453					
671	10/08/22	14:00:00	25.866					
672	10/08/22	15:00:00	26.353					
673	10/08/22	16:00:00	26.304					
674	10/08/22	17:00:00	26.695					
675	10/08/22	18:00:00	26.353					
676	10/08/22	19:00:00	26.598					
677	10/08/22	20:00:00	25.720					
678	10/08/22	21:00:00	25.137					
679	10/08/22	22:00:00	25.477					
680	10/08/22	23:00:00	24.774					
681	11/08/22	00:00:00	25.355					
682	11/08/22	01:00:00	25.307					
683	11/08/22	02:00:00	24.992					
684	11/08/22	03:00:00	25.550					
685	11/08/22	04:00:00	25.963					
686	11/08/22	05:00:00	25.016					
687	11/08/22	06:00:00	25.016					
688	11/08/22	07:00:00	25.768					
689	11/08/22	08:00:00	25.841					
690	11/08/22	09:00:00	25.695					
691	11/08/22	10:00:00	25.695					
692	11/08/22	11:00:00	25.598					
693	11/08/22	12:00:00	25.623					
694	11/08/22	13:00:00	26.256					
695	11/08/22	14:00:00	26.353					
696	11/08/22	15:00:00	26.622					
697	11/08/22	16:00:00	26.940					
698	11/08/22	17:00:00	27.210					
699	11/08/22	18:00:00	27.825					
700	11/08/22	19:00:00	27.776					
701	11/08/22	20:00:00	27.530					
702	11/08/22	21:00:00	26.598					
703	11/08/22	22:00:00	26.378					
704	11/08/22	23:00:00	26.109					
705	12/08/22	00:00:00	26.475					
706	12/08/22	01:00:00	26.134					
707	12/08/22	02:00:00	26.451					
708	12/08/22	03:00:00	26.109					
709	12/08/22	04:00:00	26.891					
710	12/08/22	05:00:00	28.147					
