"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 10933124, SEN S/N: 10933124, LBL: Aire_10m_Febrero_2021)"	"Acoplador separado (LGR S/N: 10933124, SEN S/N: 10933124)"	"Acoplador adjunto (LGR S/N: 10933124, SEN S/N: 10933124)"	"Host conectado (LGR S/N: 10933124, SEN S/N: 10933124)"	"Parado (LGR S/N: 10933124, SEN S/N: 10933124)"	"Final de archivo (LGR S/N: 10933124, SEN S/N: 10933124)"
1412	04/04/21	09:00:00	14.577					
1413	04/04/21	10:00:00	14.745					
1414	04/04/21	11:00:00	14.792					
1415	04/04/21	12:00:00	14.864					
1416	04/04/21	13:00:00	14.864					
1417	04/04/21	14:00:00	14.864					
1418	04/04/21	15:00:00	14.816					
1419	04/04/21	16:00:00	14.840					
1420	04/04/21	17:00:00	14.816					
1421	04/04/21	18:00:00	14.768					
1422	04/04/21	19:00:00	14.864					
1423	04/04/21	20:00:00	14.888					
1424	04/04/21	21:00:00	14.888					
1425	04/04/21	22:00:00	14.816					
1426	04/04/21	23:00:00	14.816					
1427	05/04/21	00:00:00	14.792					
1428	05/04/21	01:00:00	14.816					
1429	05/04/21	02:00:00	14.816					
1430	05/04/21	03:00:00	14.816					
1431	05/04/21	04:00:00	14.840					
1432	05/04/21	05:00:00	14.816					
1433	05/04/21	06:00:00	14.816					
1434	05/04/21	07:00:00	14.840					
1435	05/04/21	08:00:00	14.864					
1436	05/04/21	09:00:00	14.912					
1437	05/04/21	10:00:00	14.960					
1438	05/04/21	11:00:00	14.960					
1439	05/04/21	12:00:00	15.055					
1440	05/04/21	13:00:00	15.127					
1441	05/04/21	14:00:00	15.103					
1442	05/04/21	15:00:00	15.151					
1443	05/04/21	16:00:00	15.127					
1444	05/04/21	17:00:00	15.103					
1445	05/04/21	18:00:00	15.103					
1446	05/04/21	19:00:00	15.055					
1447	05/04/21	20:00:00	14.984					
1448	05/04/21	21:00:00	14.888					
1449	05/04/21	22:00:00	14.936					
1450	05/04/21	23:00:00	14.936					
1451	06/04/21	00:00:00	14.912					
1452	06/04/21	01:00:00	14.912					
1453	06/04/21	02:00:00	14.960					
1454	06/04/21	03:00:00	15.151					
1455	06/04/21	04:00:00	15.175					
1456	06/04/21	05:00:00	15.175					
1457	06/04/21	06:00:00	15.175					
1458	06/04/21	07:00:00	15.175					
1459	06/04/21	08:00:00	15.127					
1460	06/04/21	09:00:00	15.127					
1461	06/04/21	10:00:00	15.127					
1462	06/04/21	11:00:00	15.103					
1463	06/04/21	12:00:00	15.199					
1464	06/04/21	13:00:00	15.127					
1465	06/04/21	14:00:00	15.175					
1466	06/04/21	15:00:00	15.270					
1467	06/04/21	16:00:00	15.270					
1468	06/04/21	17:00:00	15.223					
1469	06/04/21	18:00:00	15.175					
1470	06/04/21	19:00:00	15.199					
1471	06/04/21	20:00:00	15.199					
1472	06/04/21	21:00:00	15.199					
1473	06/04/21	22:00:00	15.199					
1474	06/04/21	23:00:00	15.175					
1475	07/04/21	00:00:00	15.175					
1476	07/04/21	01:00:00	15.151					
1477	07/04/21	02:00:00	15.127					
1478	07/04/21	03:00:00	15.127					
1479	07/04/21	04:00:00	15.103					
1480	07/04/21	05:00:00	15.103					
1481	07/04/21	06:00:00	15.008					
1482	07/04/21	07:00:00	15.055					
1483	07/04/21	08:00:00	15.055					
1484	07/04/21	09:00:00	15.031					
1485	07/04/21	10:00:00	15.008					
1486	07/04/21	11:00:00	14.936					
1487	07/04/21	12:00:00	14.840					
1488	07/04/21	13:00:00	14.625					
1489	07/04/21	14:00:00	14.792					
1490	07/04/21	15:00:00	14.840					
1491	07/04/21	16:00:00	14.840					
1492	07/04/21	17:00:00	14.864					
1493	07/04/21	18:00:00	14.816					
1494	07/04/21	19:00:00	14.768					
1495	07/04/21	20:00:00	14.745					
1496	07/04/21	21:00:00	14.721					
1497	07/04/21	22:00:00	14.697					
1498	07/04/21	23:00:00	14.697					
1499	08/04/21	00:00:00	14.673					
1500	08/04/21	01:00:00	14.649					
1501	08/04/21	02:00:00	14.649					
1502	08/04/21	03:00:00	14.649					
1503	08/04/21	04:00:00	14.673					
1504	08/04/21	05:00:00	14.649					
1505	08/04/21	06:00:00	14.649					
1506	08/04/21	07:00:00	14.625					
1507	08/04/21	08:00:00	14.625					
1508	08/04/21	09:00:00	14.697					
1509	08/04/21	10:00:00	14.673					
1510	08/04/21	11:00:00	14.242					
1511	08/04/21	12:00:00	14.768					
1512	08/04/21	13:00:00	14.673					
1513	08/04/21	14:00:00	14.768					
1514	08/04/21	15:00:00	14.840					
1515	08/04/21	16:00:00	14.912					
1516	08/04/21	17:00:00	14.768					
1517	08/04/21	18:00:00	14.840					
1518	08/04/21	19:00:00	14.912					
1519	08/04/21	20:00:00	14.816					
1520	08/04/21	21:00:00	14.792					
1521	08/04/21	22:00:00	14.792					
1522	08/04/21	23:00:00	14.768					
1523	09/04/21	00:00:00	14.768					
1524	09/04/21	01:00:00	14.721					
1525	09/04/21	02:00:00	14.721					
1526	09/04/21	03:00:00	14.721					
1527	09/04/21	04:00:00	14.721					
1528	09/04/21	05:00:00	14.721					
1529	09/04/21	06:00:00	14.721					
1530	09/04/21	07:00:00	14.457					
1531	09/04/21	08:00:00	14.409					
1532	09/04/21	09:00:00	14.553					
1533	09/04/21	10:00:00	14.649					
1534	09/04/21	11:00:00	14.649					
1535	09/04/21	12:00:00	14.625					
1536	09/04/21	13:00:00	14.673					
1537	09/04/21	14:00:00	14.673					
1538	09/04/21	15:00:00	14.697					
1539	09/04/21	16:00:00	14.697					
1540	09/04/21	17:00:00	14.721					
1541	09/04/21	18:00:00	14.697					
1542	09/04/21	19:00:00	14.697					
1543	09/04/21	20:00:00	14.697					
1544	09/04/21	21:00:00	14.697					
1545	09/04/21	22:00:00	14.673					
1546	09/04/21	23:00:00	14.673					
1547	10/04/21	00:00:00	14.649					
1548	10/04/21	01:00:00	14.649					
1549	10/04/21	02:00:00	14.649					
1550	10/04/21	03:00:00	14.673					
1551	10/04/21	04:00:00	14.481					
1552	10/04/21	05:00:00	14.433					
1553	10/04/21	06:00:00	14.457					
1554	10/04/21	07:00:00	14.433					
1555	10/04/21	08:00:00	14.433					
1556	10/04/21	09:00:00	14.481					
1557	10/04/21	10:00:00	14.481					
1558	10/04/21	11:00:00	14.577					
1559	10/04/21	12:00:00	14.577					
1560	10/04/21	13:00:00	14.577					
1561	10/04/21	14:00:00	14.553					
1562	10/04/21	15:00:00	14.625					
1563	10/04/21	16:00:00	15.151					
1564	10/04/21	17:00:00	15.031					
1565	10/04/21	18:00:00	15.055					
1566	10/04/21	19:00:00	15.031					
1567	10/04/21	20:00:00	15.031					
1568	10/04/21	21:00:00	14.984					
1569	10/04/21	22:00:00	14.912					
1570	10/04/21	23:00:00	14.840					
1571	11/04/21	00:00:00	14.745					
1572	11/04/21	01:00:00	14.577					
1573	11/04/21	02:00:00	14.649					
1574	11/04/21	03:00:00	14.673					
1575	11/04/21	04:00:00	14.792					
1576	11/04/21	05:00:00	14.864					
1577	11/04/21	06:00:00	14.840					
1578	11/04/21	07:00:00	14.840					
1579	11/04/21	08:00:00	14.816					
1580	11/04/21	09:00:00	14.816					
1581	11/04/21	10:00:00	14.745					
1582	11/04/21	11:00:00	14.745					
1583	11/04/21	12:00:00	15.055					
1584	11/04/21	13:00:00	15.270					
1585	11/04/21	14:00:00	15.318					
1586	11/04/21	15:00:00	15.390					
1587	11/04/21	16:00:00	15.485					
1588	11/04/21	17:00:00	15.390					
1589	11/04/21	18:00:00	15.461					
1590	11/04/21	19:00:00	15.031					
1591	11/04/21	20:00:00	14.888					
1592	11/04/21	21:00:00	14.888					
1593	11/04/21	22:00:00	14.840					
1594	11/04/21	23:00:00	14.792					
1595	12/04/21	00:00:00	14.768					
1596	12/04/21	01:00:00	14.936					
1597	12/04/21	02:00:00	14.768					
1598	12/04/21	03:00:00	14.816					
1599	12/04/21	04:00:00	14.745					
1600	12/04/21	05:00:00	14.721					
1601	12/04/21	06:00:00	14.697					
1602	12/04/21	07:00:00	14.745					
1603	12/04/21	08:00:00	14.721					
1604	12/04/21	09:00:00	14.745					
1605	12/04/21	10:00:00	14.768					
1606	12/04/21	11:00:00	14.768					
1607	12/04/21	12:00:00	14.745					
1608	12/04/21	13:00:00	14.792					
1609	12/04/21	14:00:00	14.840					
1610	12/04/21	15:00:00	14.816					
1611	12/04/21	16:00:00	14.721					
1612	12/04/21	17:00:00	14.745					
1613	12/04/21	18:00:00	14.697					
1614	12/04/21	19:00:00	14.673					
1615	12/04/21	20:00:00	14.697					
1616	12/04/21	21:00:00	14.697					
1617	12/04/21	22:00:00	14.697					
1618	12/04/21	23:00:00	14.697					
1619	13/04/21	00:00:00	14.697					
1620	13/04/21	01:00:00	14.673					
1621	13/04/21	02:00:00	14.721					
1622	13/04/21	03:00:00	14.721					
1623	13/04/21	04:00:00	14.697					
1624	13/04/21	05:00:00	14.721					
1625	13/04/21	06:00:00	14.721					
1626	13/04/21	07:00:00	14.721					
1627	13/04/21	08:00:00	14.745					
1628	13/04/21	09:00:00	14.768					
1629	13/04/21	10:00:00	14.792					
1630	13/04/21	11:00:00	14.840					
1631	13/04/21	12:00:00	14.792					
1632	13/04/21	13:00:00	14.768					
1633	13/04/21	14:00:00	14.768					
1634	13/04/21	15:00:00	14.816					
1635	13/04/21	16:00:00	14.792					
1636	13/04/21	17:00:00	14.792					
1637	13/04/21	18:00:00	14.792					
1638	13/04/21	19:00:00	14.792					
1639	13/04/21	20:00:00	14.768					
1640	13/04/21	21:00:00	14.768					
1641	13/04/21	22:00:00	14.745					
1642	13/04/21	23:00:00	14.792					
1643	14/04/21	00:00:00	14.768					
1644	14/04/21	01:00:00	14.792					
1645	14/04/21	02:00:00	14.768					
1646	14/04/21	03:00:00	14.768					
1647	14/04/21	04:00:00	14.768					
1648	14/04/21	05:00:00	14.768					
1649	14/04/21	06:00:00	14.745					
1650	14/04/21	07:00:00	14.745					
1651	14/04/21	08:00:00	14.768					
1652	14/04/21	09:00:00	14.792					
1653	14/04/21	10:00:00	14.816					
1654	14/04/21	11:00:00	14.960					
1655	14/04/21	12:00:00	15.008					
1656	14/04/21	13:00:00	15.103					
1657	14/04/21	14:00:00	15.127					
1658	14/04/21	15:00:00	15.175					
1659	14/04/21	16:00:00	15.247					
1660	14/04/21	17:00:00	15.199					
1661	14/04/21	18:00:00	15.318					
1662	14/04/21	19:00:00	15.318					
1663	14/04/21	20:00:00	15.318					
1664	14/04/21	21:00:00	15.294					
1665	14/04/21	22:00:00	15.175					
1666	14/04/21	23:00:00	15.055					
1667	15/04/21	00:00:00	15.127					
1668	15/04/21	01:00:00	14.984					
1669	15/04/21	02:00:00	15.008					
1670	15/04/21	03:00:00	15.008					
1671	15/04/21	04:00:00	15.008					
1672	15/04/21	05:00:00	14.960					
1673	15/04/21	06:00:00	14.960					
1674	15/04/21	07:00:00	14.960					
1675	15/04/21	08:00:00	15.008					
1676	15/04/21	09:00:00	15.031					
1677	15/04/21	10:00:00	15.127					
1678	15/04/21	11:00:00	15.223					
1679	15/04/21	12:00:00	15.270					
1680	15/04/21	13:00:00	15.223					
1681	15/04/21	14:00:00	15.199					
1682	15/04/21	15:00:00	15.223					
1683	15/04/21	16:00:00	15.175					
1684	15/04/21	17:00:00	15.175					
1685	15/04/21	18:00:00	15.151					
1686	15/04/21	19:00:00	15.127					
1687	15/04/21	20:00:00	15.127					
1688	15/04/21	21:00:00	15.127					
1689	15/04/21	22:00:00	15.151					
1690	15/04/21	23:00:00	15.151					
1691	16/04/21	00:00:00	15.127					
1692	16/04/21	01:00:00	15.151					
1693	16/04/21	02:00:00	15.151					
1694	16/04/21	03:00:00	15.127					
1695	16/04/21	04:00:00	15.127					
1696	16/04/21	05:00:00	15.127					
1697	16/04/21	06:00:00	15.127					
1698	16/04/21	07:00:00	15.127					
1699	16/04/21	08:00:00	15.127					
1700	16/04/21	09:00:00	15.151					
1701	16/04/21	10:00:00	15.175					
1702	16/04/21	11:00:00	15.247					
1703	16/04/21	12:00:00	15.223					
1704	16/04/21	13:00:00	15.318					
1705	16/04/21	14:00:00	15.270					
1706	16/04/21	15:00:00	15.270					
1707	16/04/21	16:00:00	15.270					
1708	16/04/21	17:00:00	15.247					
1709	16/04/21	18:00:00	15.247					
1710	16/04/21	19:00:00	15.247					
1711	16/04/21	20:00:00	15.247					
1712	16/04/21	21:00:00	15.223					
1713	16/04/21	22:00:00	15.175					
1714	16/04/21	23:00:00	15.199					
1715	17/04/21	00:00:00	15.223					
1716	17/04/21	01:00:00	15.199					
1717	17/04/21	02:00:00	15.199					
1718	17/04/21	03:00:00	15.199					
1719	17/04/21	04:00:00	15.175					
1720	17/04/21	05:00:00	15.151					
1721	17/04/21	06:00:00	15.199					
1722	17/04/21	07:00:00	15.199					
1723	17/04/21	08:00:00	15.199					
1724	17/04/21	09:00:00	15.199					
1725	17/04/21	10:00:00	15.199					
1726	17/04/21	11:00:00	15.270					
1727	17/04/21	12:00:00	15.294					
1728	17/04/21	13:00:00	15.270					
1729	17/04/21	14:00:00	15.199					
1730	17/04/21	15:00:00	15.199					
1731	17/04/21	16:00:00	15.175					
1732	17/04/21	17:00:00	15.175					
1733	17/04/21	18:00:00	15.151					
1734	17/04/21	19:00:00	15.151					
1735	17/04/21	20:00:00	15.151					
1736	17/04/21	21:00:00	15.151					
1737	17/04/21	22:00:00	15.127					
1738	17/04/21	23:00:00	15.127					
1739	18/04/21	00:00:00	15.151					
1740	18/04/21	01:00:00	15.127					
1741	18/04/21	02:00:00	15.127					
1742	18/04/21	03:00:00	15.103					
1743	18/04/21	04:00:00	15.055					
1744	18/04/21	05:00:00	15.031					
1745	18/04/21	06:00:00	15.031					
1746	18/04/21	07:00:00	15.031					
1747	18/04/21	08:00:00	15.008					
1748	18/04/21	09:00:00	15.008					
1749	18/04/21	10:00:00	15.055					
1750	18/04/21	11:00:00	15.079					
1751	18/04/21	12:00:00	15.127					
1752	18/04/21	13:00:00	15.199					
1753	18/04/21	14:00:00	15.175					
1754	18/04/21	15:00:00	15.199					
1755	18/04/21	16:00:00	15.103					
1756	18/04/21	17:00:00	15.055					
1757	18/04/21	18:00:00	15.008					
1758	18/04/21	19:00:00	14.984					
1759	18/04/21	20:00:00	14.960					
1760	18/04/21	21:00:00	14.960					
1761	18/04/21	22:00:00	14.960					
1762	18/04/21	23:00:00	14.960					
1763	19/04/21	00:00:00	14.936					
1764	19/04/21	01:00:00	14.960					
1765	19/04/21	02:00:00	14.984					
1766	19/04/21	03:00:00	14.984					
1767	19/04/21	04:00:00	14.960					
1768	19/04/21	05:00:00	14.960					
1769	19/04/21	06:00:00	14.960					
1770	19/04/21	07:00:00	14.984					
1771	19/04/21	08:00:00	14.984					
1772	19/04/21	09:00:00	15.008					
1773	19/04/21	10:00:00	15.055					
1774	19/04/21	11:00:00	15.103					
1775	19/04/21	12:00:00	15.151					
1776	19/04/21	13:00:00	15.175					
1777	19/04/21	14:00:00	15.151					
1778	19/04/21	15:00:00	15.127					
1779	19/04/21	16:00:00	15.127					
1780	19/04/21	17:00:00	15.079					
1781	19/04/21	18:00:00	15.055					
1782	19/04/21	19:00:00	15.031					
1783	19/04/21	20:00:00	15.031					
1784	19/04/21	21:00:00	15.008					
1785	19/04/21	22:00:00	15.008					
1786	19/04/21	23:00:00	15.008					
1787	20/04/21	00:00:00	15.008					
1788	20/04/21	01:00:00	15.008					
1789	20/04/21	02:00:00	15.008					
1790	20/04/21	03:00:00	14.984					
1791	20/04/21	04:00:00	15.008					
1792	20/04/21	05:00:00	15.008					
1793	20/04/21	06:00:00	14.984					
1794	20/04/21	07:00:00	15.008					
1795	20/04/21	08:00:00	15.055					
1796	20/04/21	09:00:00	15.079					
1797	20/04/21	10:00:00	15.103					
1798	20/04/21	11:00:00	15.199					
1799	20/04/21	12:00:00	15.294					
1800	20/04/21	13:00:00	15.318					
1801	20/04/21	14:00:00	15.342					
1802	20/04/21	15:00:00	15.342					
1803	20/04/21	16:00:00	15.247					
1804	20/04/21	17:00:00	15.151					
1805	20/04/21	18:00:00	15.294					
1806	20/04/21	19:00:00	15.294					
1807	20/04/21	20:00:00	15.294					
1808	20/04/21	21:00:00	15.247					
1809	20/04/21	22:00:00	15.294					
1810	20/04/21	23:00:00	15.294					
1811	21/04/21	00:00:00	15.175					
1812	21/04/21	01:00:00	15.151					
1813	21/04/21	02:00:00	15.103					
1814	21/04/21	03:00:00	15.055					
1815	21/04/21	04:00:00	15.055					
1816	21/04/21	05:00:00	15.079					
1817	21/04/21	06:00:00	15.127					
1818	21/04/21	07:00:00	15.055					
1819	21/04/21	08:00:00	15.055					
1820	21/04/21	09:00:00	15.055					
1821	21/04/21	10:00:00	15.079					
1822	21/04/21	11:00:00	15.079					
1823	21/04/21	12:00:00	15.151					
1824	21/04/21	13:00:00	15.103					
1825	21/04/21	14:00:00	15.103					
1826	21/04/21	15:00:00	15.366					
1827	21/04/21	16:00:00	15.390					
1828	21/04/21	17:00:00	15.390					
1829	21/04/21	18:00:00	15.342					
1830	21/04/21	19:00:00	15.318					
1831	21/04/21	20:00:00	15.270					
1832	21/04/21	21:00:00	15.270					
1833	21/04/21	22:00:00	15.270					
1834	21/04/21	23:00:00	15.270					
1835	22/04/21	00:00:00	15.294					
1836	22/04/21	01:00:00	15.294					
1837	22/04/21	02:00:00	15.127					
1838	22/04/21	03:00:00	15.247					
1839	22/04/21	04:00:00	15.247					
1840	22/04/21	05:00:00	15.247					
1841	22/04/21	06:00:00	15.247					
1842	22/04/21	07:00:00	15.247					
1843	22/04/21	08:00:00	15.270					
1844	22/04/21	09:00:00	15.294					
1845	22/04/21	10:00:00	15.270					
1846	22/04/21	11:00:00	15.318					
1847	22/04/21	12:00:00	15.390					
1848	22/04/21	13:00:00	15.509					
1849	22/04/21	14:00:00	15.533					
1850	22/04/21	15:00:00	15.581					
1851	22/04/21	16:00:00	15.581					
1852	22/04/21	17:00:00	15.533					
1853	22/04/21	18:00:00	15.294					
1854	22/04/21	19:00:00	15.247					
1855	22/04/21	20:00:00	15.414					
1856	22/04/21	21:00:00	15.438					
1857	22/04/21	22:00:00	15.461					
1858	22/04/21	23:00:00	15.461					
1859	23/04/21	00:00:00	15.461					
1860	23/04/21	01:00:00	15.485					
1861	23/04/21	02:00:00	15.509					
1862	23/04/21	03:00:00	15.509					
1863	23/04/21	04:00:00	15.509					
1864	23/04/21	05:00:00	15.485					
1865	23/04/21	06:00:00	15.509					
1866	23/04/21	07:00:00	15.438					
1867	23/04/21	08:00:00	15.438					
1868	23/04/21	09:00:00	15.438					
1869	23/04/21	10:00:00	15.485					
1870	23/04/21	11:00:00	15.533					
1871	23/04/21	12:00:00	15.581					
1872	23/04/21	13:00:00	15.509					
1873	23/04/21	14:00:00	15.748					
1874	23/04/21	15:00:00	15.748					
1875	23/04/21	16:00:00	15.819					
1876	23/04/21	17:00:00	15.963					
1877	23/04/21	18:00:00	15.963					
1878	23/04/21	19:00:00	15.891					
1879	23/04/21	20:00:00	15.891					
1880	23/04/21	21:00:00	15.891					
1881	23/04/21	22:00:00	15.843					
1882	23/04/21	23:00:00	15.843					
1883	24/04/21	00:00:00	15.843					
1884	24/04/21	01:00:00	15.843					
1885	24/04/21	02:00:00	15.796					
1886	24/04/21	03:00:00	15.748					
1887	24/04/21	04:00:00	15.629					
1888	24/04/21	05:00:00	15.772					
1889	24/04/21	06:00:00	15.796					
1890	24/04/21	07:00:00	15.748					
1891	24/04/21	08:00:00	15.652					
1892	24/04/21	09:00:00	15.700					
1893	24/04/21	10:00:00	15.676					
1894	24/04/21	11:00:00	15.939					
1895	24/04/21	12:00:00	15.986					
1896	24/04/21	13:00:00	15.867					
1897	24/04/21	14:00:00	16.034					
1898	24/04/21	15:00:00	16.082					
1899	24/04/21	16:00:00	16.058					
1900	24/04/21	17:00:00	16.344					
1901	24/04/21	18:00:00	16.177					
1902	24/04/21	19:00:00	15.581					
1903	24/04/21	20:00:00	16.082					
1904	24/04/21	21:00:00	16.058					
1905	24/04/21	22:00:00	16.034					
1906	24/04/21	23:00:00	15.963					
1907	25/04/21	00:00:00	15.867					
1908	25/04/21	01:00:00	15.891					
1909	25/04/21	02:00:00	15.867					
1910	25/04/21	03:00:00	15.819					
1911	25/04/21	04:00:00	15.867					
1912	25/04/21	05:00:00	15.843					
1913	25/04/21	06:00:00	15.843					
1914	25/04/21	07:00:00	15.772					
1915	25/04/21	08:00:00	15.724					
1916	25/04/21	09:00:00	15.676					
1917	25/04/21	10:00:00	15.438					
1918	25/04/21	11:00:00	15.342					
1919	25/04/21	12:00:00	15.629					
1920	25/04/21	13:00:00	15.700					
1921	25/04/21	14:00:00	15.629					
1922	25/04/21	15:00:00	15.724					
1923	25/04/21	16:00:00	15.533					
1924	25/04/21	17:00:00	15.461					
1925	25/04/21	18:00:00	15.724					
1926	25/04/21	19:00:00	15.915					
1927	25/04/21	20:00:00	15.819					
1928	25/04/21	21:00:00	15.819					
1929	25/04/21	22:00:00	15.724					
1930	25/04/21	23:00:00	15.843					
1931	26/04/21	00:00:00	15.724					
1932	26/04/21	01:00:00	15.605					
1933	26/04/21	02:00:00	15.509					
1934	26/04/21	03:00:00	15.772					
1935	26/04/21	04:00:00	15.915					
1936	26/04/21	05:00:00	15.843					
1937	26/04/21	06:00:00	15.724					
1938	26/04/21	07:00:00	15.724					
1939	26/04/21	08:00:00	15.772					
1940	26/04/21	09:00:00	15.581					
1941	26/04/21	10:00:00	15.270					
1942	26/04/21	11:00:00	15.342					
1943	26/04/21	12:00:00	15.700					
1944	26/04/21	13:00:00	15.843					
1945	26/04/21	14:00:00	15.915					
1946	26/04/21	15:00:00	16.106					
1947	26/04/21	16:00:00	16.082					
1948	26/04/21	17:00:00	16.129					
1949	26/04/21	18:00:00	15.533					
1950	26/04/21	19:00:00	15.318					
1951	26/04/21	20:00:00	15.175					
1952	26/04/21	21:00:00	15.629					
1953	26/04/21	22:00:00	15.724					
1954	26/04/21	23:00:00	15.843					
1955	27/04/21	00:00:00	15.867					
1956	27/04/21	01:00:00	15.796					
1957	27/04/21	02:00:00	15.724					
1958	27/04/21	03:00:00	15.724					
1959	27/04/21	04:00:00	15.724					
1960	27/04/21	05:00:00	15.294					
1961	27/04/21	06:00:00	15.175					
1962	27/04/21	07:00:00	15.485					
1963	27/04/21	08:00:00	15.438					
1964	27/04/21	09:00:00	15.199					
1965	27/04/21	10:00:00	15.103					
1966	27/04/21	11:00:00	15.318					
1967	27/04/21	12:00:00	15.557					
1968	27/04/21	13:00:00	15.700					
1969	27/04/21	14:00:00	15.819					
1970	27/04/21	15:00:00	15.891					
1971	27/04/21	16:00:00	15.915					
1972	27/04/21	17:00:00	15.939					
1973	27/04/21	18:00:00	16.010					
1974	27/04/21	19:00:00	16.034					
1975	27/04/21	20:00:00	16.034					
1976	27/04/21	21:00:00	15.939					
1977	27/04/21	22:00:00	15.986					
1978	27/04/21	23:00:00	15.963					
1979	28/04/21	00:00:00	15.963					
1980	28/04/21	01:00:00	16.010					
1981	28/04/21	02:00:00	15.986					
1982	28/04/21	03:00:00	15.986					
1983	28/04/21	04:00:00	15.986					
1984	28/04/21	05:00:00	15.963					
1985	28/04/21	06:00:00	15.867					
1986	28/04/21	07:00:00	15.915					
1987	28/04/21	08:00:00	16.010					
1988	28/04/21	09:00:00	16.034					
1989	28/04/21	10:00:00	16.082					
1990	28/04/21	11:00:00	16.320					
1991	28/04/21	12:00:00	16.344					
1992	28/04/21	13:00:00	16.296					
1993	28/04/21	14:00:00	16.392					
1994	28/04/21	15:00:00	16.344					
1995	28/04/21	16:00:00	16.296					
1996	28/04/21	17:00:00	16.153					
1997	28/04/21	18:00:00	15.939					
1998	28/04/21	19:00:00	15.772					
1999	28/04/21	20:00:00	15.629					
2000	28/04/21	21:00:00	15.963					
2001	28/04/21	22:00:00	16.106					
2002	28/04/21	23:00:00	16.201					
2003	29/04/21	00:00:00	16.177					
2004	29/04/21	01:00:00	16.320					
2005	29/04/21	02:00:00	16.439					
2006	29/04/21	03:00:00	16.511					
2007	29/04/21	04:00:00	16.463					
2008	29/04/21	05:00:00	16.415					
2009	29/04/21	06:00:00	16.344					
2010	29/04/21	07:00:00	16.368					
2011	29/04/21	08:00:00	16.344					
2012	29/04/21	09:00:00	16.368					
2013	29/04/21	10:00:00	16.296					
2014	29/04/21	11:00:00	16.415					
2015	29/04/21	12:00:00	16.415					
2016	29/04/21	13:00:00	16.368					
2017	29/04/21	14:00:00	16.392					
2018	29/04/21	15:00:00	16.487					
2019	29/04/21	16:00:00	16.296					
2020	29/04/21	17:00:00	16.749					
2021	29/04/21	18:00:00	16.511					
2022	29/04/21	19:00:00	16.034					
2023	29/04/21	20:00:00	16.296					
2024	29/04/21	21:00:00	16.415					
2025	29/04/21	22:00:00	16.344					
2026	29/04/21	23:00:00	16.296					
2027	30/04/21	00:00:00	16.296					
2028	30/04/21	01:00:00	16.344					
2029	30/04/21	02:00:00	16.606					
2030	30/04/21	03:00:00	16.677					
2031	30/04/21	04:00:00	16.606					
2032	30/04/21	05:00:00	16.487					
2033	30/04/21	06:00:00	16.392					
2034	30/04/21	07:00:00	16.272					
2035	30/04/21	08:00:00	16.487					
2036	30/04/21	09:00:00	16.177					
2037	30/04/21	10:00:00	16.177					
2038	30/04/21	11:00:00	16.225					
2039	30/04/21	12:00:00	16.177					
2040	30/04/21	13:00:00	16.106					
2041	30/04/21	14:00:00	16.153					
2042	30/04/21	15:00:00	16.225					
2043	30/04/21	16:00:00	16.344					
2044	30/04/21	17:00:00	16.368					
2045	30/04/21	18:00:00	16.320					
2046	30/04/21	19:00:00	16.296					
2047	30/04/21	20:00:00	16.034					
2048	30/04/21	21:00:00	15.915					
2049	30/04/21	22:00:00	16.106					
2050	30/04/21	23:00:00	16.106					
2051	01/05/21	00:00:00	16.153					
2052	01/05/21	01:00:00	16.296					
2053	01/05/21	02:00:00	16.320					
2054	01/05/21	03:00:00	16.082					
2055	01/05/21	04:00:00	15.867					
2056	01/05/21	05:00:00	15.963					
2057	01/05/21	06:00:00	16.177					
2058	01/05/21	07:00:00	16.058					
2059	01/05/21	08:00:00	16.058					
2060	01/05/21	09:00:00	16.177					
2061	01/05/21	10:00:00	15.819					
2062	01/05/21	11:00:00	15.867					
2063	01/05/21	12:00:00	15.629					
2064	01/05/21	13:00:00	15.796					
2065	01/05/21	14:00:00	15.939					
2066	01/05/21	15:00:00	16.034					
2067	01/05/21	16:00:00	15.986					
2068	01/05/21	17:00:00	15.819					
2069	01/05/21	18:00:00	15.843					
2070	01/05/21	19:00:00	15.843					
2071	01/05/21	20:00:00	15.867					
2072	01/05/21	21:00:00	15.963					
2073	01/05/21	22:00:00	16.010					
2074	01/05/21	23:00:00	15.963					
2075	02/05/21	00:00:00	15.915					
2076	02/05/21	01:00:00	15.986					
2077	02/05/21	02:00:00	16.082					
2078	02/05/21	03:00:00	16.153					
2079	02/05/21	04:00:00	16.153					
2080	02/05/21	05:00:00	16.153					
2081	02/05/21	06:00:00	16.106					
2082	02/05/21	07:00:00	16.129					
2083	02/05/21	08:00:00	16.129					
2084	02/05/21	09:00:00	16.034					
2085	02/05/21	10:00:00	16.082					
2086	02/05/21	11:00:00	16.201					
2087	02/05/21	12:00:00	16.272					
2088	02/05/21	13:00:00	16.320					
2089	02/05/21	14:00:00	16.296					
2090	02/05/21	15:00:00	16.392					
2091	02/05/21	16:00:00	16.296					
2092	02/05/21	17:00:00	16.177					
2093	02/05/21	18:00:00	16.272					
2094	02/05/21	19:00:00	16.320					
2095	02/05/21	20:00:00	16.296					
2096	02/05/21	21:00:00	16.392					
2097	02/05/21	22:00:00	16.439					
2098	02/05/21	23:00:00	16.368					
