"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20954378, SEN S/N: 20954378, LBL: Aire_5m)"	"Acoplador separado (LGR S/N: 20954378, SEN S/N: 20954378)"	"Acoplador adjunto (LGR S/N: 20954378, SEN S/N: 20954378)"	"Host conectado (LGR S/N: 20954378, SEN S/N: 20954378)"	"Parado (LGR S/N: 20954378, SEN S/N: 20954378)"	"Final de archivo (LGR S/N: 20954378, SEN S/N: 20954378)"
711	16/06/22	00:00:00	22.729					
712	16/06/22	01:00:00	23.184					
713	16/06/22	02:00:00	21.342					
714	16/06/22	03:00:00	21.533					
715	16/06/22	04:00:00	22.226					
716	16/06/22	05:00:00	21.891					
717	16/06/22	06:00:00	21.342					
718	16/06/22	07:00:00	21.987					
719	16/06/22	08:00:00	21.533					
720	16/06/22	09:00:00	22.202					
721	16/06/22	10:00:00	22.130					
722	16/06/22	11:00:00	21.628					
723	16/06/22	12:00:00	21.700					
724	16/06/22	13:00:00	21.987					
725	16/06/22	14:00:00	22.537					
726	16/06/22	15:00:00	21.939					
727	16/06/22	16:00:00	21.223					
728	16/06/22	17:00:00	21.676					
729	16/06/22	18:00:00	21.151					
730	16/06/22	19:00:00	21.199					
731	16/06/22	20:00:00	21.294					
732	16/06/22	21:00:00	21.772					
733	16/06/22	22:00:00	21.604					
734	16/06/22	23:00:00	22.321					
735	17/06/22	00:00:00	22.657					
736	17/06/22	01:00:00	23.016					
737	17/06/22	02:00:00	22.585					
738	17/06/22	03:00:00	22.345					
739	17/06/22	04:00:00	21.676					
740	17/06/22	05:00:00	21.413					
741	17/06/22	06:00:00	21.700					
742	17/06/22	07:00:00	21.652					
743	17/06/22	08:00:00	21.342					
744	17/06/22	09:00:00	22.369					
745	17/06/22	10:00:00	22.441					
746	17/06/22	11:00:00	21.843					
747	17/06/22	12:00:00	22.034					
748	17/06/22	13:00:00	22.011					
749	17/06/22	14:00:00	21.843					
750	17/06/22	15:00:00	22.465					
751	17/06/22	16:00:00	22.729					
752	17/06/22	17:00:00	23.160					
753	17/06/22	18:00:00	23.448					
754	17/06/22	19:00:00	21.915					
755	17/06/22	20:00:00	22.178					
756	17/06/22	21:00:00	22.537					
757	17/06/22	22:00:00	22.082					
758	17/06/22	23:00:00	22.393					
759	18/06/22	00:00:00	22.178					
760	18/06/22	01:00:00	22.250					
761	18/06/22	02:00:00	22.417					
762	18/06/22	03:00:00	22.226					
763	18/06/22	04:00:00	22.345					
764	18/06/22	05:00:00	22.154					
765	18/06/22	06:00:00	22.657					
766	18/06/22	07:00:00	22.776					
767	18/06/22	08:00:00	22.585					
768	18/06/22	09:00:00	23.497					
769	18/06/22	10:00:00	23.376					
770	18/06/22	11:00:00	23.665					
771	18/06/22	12:00:00	23.881					
772	18/06/22	13:00:00	22.872					
773	18/06/22	14:00:00	23.136					
774	18/06/22	15:00:00	23.857					
775	18/06/22	16:00:00	24.098					
776	18/06/22	17:00:00	23.689					
777	18/06/22	18:00:00	24.050					
778	18/06/22	19:00:00	24.484					
779	18/06/22	20:00:00	24.412					
780	18/06/22	21:00:00	23.304					
781	18/06/22	22:00:00	23.256					
782	18/06/22	23:00:00	22.944					
783	19/06/22	00:00:00	23.545					
784	19/06/22	01:00:00	23.280					
785	19/06/22	02:00:00	23.689					
786	19/06/22	03:00:00	24.098					
787	19/06/22	04:00:00	24.436					
788	19/06/22	05:00:00	24.388					
789	19/06/22	06:00:00	24.508					
790	19/06/22	07:00:00	24.532					
791	19/06/22	08:00:00	24.629					
792	19/06/22	09:00:00	24.605					
793	19/06/22	10:00:00	24.653					
794	19/06/22	11:00:00	24.726					
795	19/06/22	12:00:00	24.702					
796	19/06/22	13:00:00	24.702					
797	19/06/22	14:00:00	24.798					
798	19/06/22	15:00:00	24.968					
799	19/06/22	16:00:00	24.992					
800	19/06/22	17:00:00	25.016					
801	19/06/22	18:00:00	25.137					
802	19/06/22	19:00:00	25.113					
803	19/06/22	20:00:00	25.113					
804	19/06/22	21:00:00	24.992					
805	19/06/22	22:00:00	24.895					
806	19/06/22	23:00:00	24.871					
807	20/06/22	00:00:00	24.895					
808	20/06/22	01:00:00	24.944					
809	20/06/22	02:00:00	24.919					
810	20/06/22	03:00:00	24.629					
811	20/06/22	04:00:00	24.412					
812	20/06/22	05:00:00	24.243					
813	20/06/22	06:00:00	24.146					
814	20/06/22	07:00:00	23.713					
815	20/06/22	08:00:00	22.609					
816	20/06/22	09:00:00	23.160					
817	20/06/22	10:00:00	23.256					
818	20/06/22	11:00:00	23.448					
819	20/06/22	12:00:00	21.748					
820	20/06/22	13:00:00	23.809					
821	20/06/22	14:00:00	24.605					
822	20/06/22	15:00:00	24.992					
823	20/06/22	16:00:00	25.186					
824	20/06/22	17:00:00	25.186					
825	20/06/22	18:00:00	25.186					
826	20/06/22	19:00:00	25.089					
827	20/06/22	20:00:00	24.944					
828	20/06/22	21:00:00	24.774					
829	20/06/22	22:00:00	23.352					
830	20/06/22	23:00:00	21.795					
831	21/06/22	00:00:00	24.050					
832	21/06/22	01:00:00	23.304					
833	21/06/22	02:00:00	20.960					
834	21/06/22	03:00:00	19.960					
835	21/06/22	04:00:00	21.413					
836	21/06/22	05:00:00	21.342					
837	21/06/22	06:00:00	21.867					
838	21/06/22	07:00:00	21.151					
839	21/06/22	08:00:00	21.987					
840	21/06/22	09:00:00	24.122					
841	21/06/22	10:00:00	22.058					
842	21/06/22	11:00:00	23.160					
843	21/06/22	12:00:00	22.274					
844	21/06/22	13:00:00	22.609					
845	21/06/22	14:00:00	23.280					
846	21/06/22	15:00:00	23.930					
847	21/06/22	16:00:00	23.424					
848	21/06/22	17:00:00	23.785					
849	21/06/22	18:00:00	22.681					
850	21/06/22	19:00:00	21.604					
851	21/06/22	20:00:00	22.657					
852	21/06/22	21:00:00	22.489					
853	21/06/22	22:00:00	22.513					
854	21/06/22	23:00:00	22.537					
855	22/06/22	00:00:00	22.681					
856	22/06/22	01:00:00	22.633					
857	22/06/22	02:00:00	22.345					
858	22/06/22	03:00:00	22.298					
859	22/06/22	04:00:00	21.987					
860	22/06/22	05:00:00	22.058					
861	22/06/22	06:00:00	21.724					
862	22/06/22	07:00:00	21.628					
863	22/06/22	08:00:00	21.915					
864	22/06/22	09:00:00	22.058					
865	22/06/22	10:00:00	22.011					
866	22/06/22	11:00:00	22.298					
867	22/06/22	12:00:00	22.321					
868	22/06/22	13:00:00	22.705					
869	22/06/22	14:00:00	22.800					
870	22/06/22	15:00:00	23.040					
871	22/06/22	16:00:00	24.146					
872	22/06/22	17:00:00	24.146					
873	22/06/22	18:00:00	24.677					
874	22/06/22	19:00:00	24.702					
875	22/06/22	20:00:00	24.412					
876	22/06/22	21:00:00	23.472					
877	22/06/22	22:00:00	23.424					
878	22/06/22	23:00:00	23.208					
879	23/06/22	00:00:00	23.376					
880	23/06/22	01:00:00	23.328					
881	23/06/22	02:00:00	23.136					
882	23/06/22	03:00:00	22.800					
883	23/06/22	04:00:00	22.465					
884	23/06/22	05:00:00	22.441					
885	23/06/22	06:00:00	22.776					
886	23/06/22	07:00:00	22.848					
887	23/06/22	08:00:00	22.441					
888	23/06/22	09:00:00	22.321					
889	23/06/22	10:00:00	22.226					
890	23/06/22	11:00:00	22.321					
891	23/06/22	12:00:00	22.848					
892	23/06/22	13:00:00	23.040					
893	23/06/22	14:00:00	22.992					
894	23/06/22	15:00:00	22.968					
895	23/06/22	16:00:00	22.968					
896	23/06/22	17:00:00	23.112					
897	23/06/22	18:00:00	23.112					
898	23/06/22	19:00:00	22.944					
899	23/06/22	20:00:00	21.915					
900	23/06/22	21:00:00	21.963					
901	23/06/22	22:00:00	21.652					
902	23/06/22	23:00:00	22.034					
903	24/06/22	00:00:00	21.772					
904	24/06/22	01:00:00	21.342					
905	24/06/22	02:00:00	21.246					
906	24/06/22	03:00:00	20.960					
907	24/06/22	04:00:00	21.628					
908	24/06/22	05:00:00	21.843					
909	24/06/22	06:00:00	21.987					
910	24/06/22	07:00:00	22.202					
911	24/06/22	08:00:00	22.537					
912	24/06/22	09:00:00	23.064					
913	24/06/22	10:00:00	22.705					
914	24/06/22	11:00:00	23.352					
915	24/06/22	12:00:00	23.400					
916	24/06/22	13:00:00	23.472					
917	24/06/22	14:00:00	23.400					
918	24/06/22	15:00:00	23.400					
919	24/06/22	16:00:00	23.521					
920	24/06/22	17:00:00	23.689					
921	24/06/22	18:00:00	23.545					
922	24/06/22	19:00:00	23.593					
923	24/06/22	20:00:00	23.761					
924	24/06/22	21:00:00	23.809					
925	24/06/22	22:00:00	23.905					
926	24/06/22	23:00:00	23.833					
927	25/06/22	00:00:00	23.857					
928	25/06/22	01:00:00	23.881					
929	25/06/22	02:00:00	23.713					
930	25/06/22	03:00:00	23.833					
931	25/06/22	04:00:00	23.857					
932	25/06/22	05:00:00	23.905					
933	25/06/22	06:00:00	23.930					
934	25/06/22	07:00:00	23.905					
935	25/06/22	08:00:00	23.954					
936	25/06/22	09:00:00	24.098					
937	25/06/22	10:00:00	24.074					
938	25/06/22	11:00:00	24.026					
939	25/06/22	12:00:00	24.074					
940	25/06/22	13:00:00	24.243					
941	25/06/22	14:00:00	24.363					
942	25/06/22	15:00:00	24.847					
943	25/06/22	16:00:00	25.065					
944	25/06/22	17:00:00	25.331					
945	25/06/22	18:00:00	25.186					
946	25/06/22	19:00:00	25.428					
947	25/06/22	20:00:00	25.404					
948	25/06/22	21:00:00	25.380					
949	25/06/22	22:00:00	25.283					
950	25/06/22	23:00:00	25.137					
951	26/06/22	00:00:00	25.307					
952	26/06/22	01:00:00	25.283					
953	26/06/22	02:00:00	25.234					
954	26/06/22	03:00:00	24.726					
955	26/06/22	04:00:00	24.436					
956	26/06/22	05:00:00	24.315					
957	26/06/22	06:00:00	24.388					
958	26/06/22	07:00:00	24.243					
959	26/06/22	08:00:00	23.689					
960	26/06/22	09:00:00	23.545					
961	26/06/22	10:00:00	23.593					
962	26/06/22	11:00:00	24.508					
963	26/06/22	12:00:00	24.484					
964	26/06/22	13:00:00	24.484					
965	26/06/22	14:00:00	25.331					
966	26/06/22	15:00:00	25.355					
967	26/06/22	16:00:00	25.428					
968	26/06/22	17:00:00	26.085					
969	26/06/22	18:00:00	26.134					
970	26/06/22	19:00:00	26.378					
971	26/06/22	20:00:00	26.353					
972	26/06/22	21:00:00	26.304					
973	26/06/22	22:00:00	26.182					
974	26/06/22	23:00:00	25.890					
975	27/06/22	00:00:00	24.581					
976	27/06/22	01:00:00	24.919					
977	27/06/22	02:00:00	24.726					
978	27/06/22	03:00:00	24.798					
979	27/06/22	04:00:00	24.460					
980	27/06/22	05:00:00	24.002					
981	27/06/22	06:00:00	24.412					
982	27/06/22	07:00:00	24.363					
983	27/06/22	08:00:00	24.677					
984	27/06/22	09:00:00	24.992					
985	27/06/22	10:00:00	25.040					
986	27/06/22	11:00:00	25.137					
987	27/06/22	12:00:00	25.162					
988	27/06/22	13:00:00	25.307					
989	27/06/22	14:00:00	25.501					
990	27/06/22	15:00:00	25.283					
991	27/06/22	16:00:00	24.944					
992	27/06/22	17:00:00	24.992					
993	27/06/22	18:00:00	24.363					
994	27/06/22	19:00:00	24.702					
995	27/06/22	20:00:00	24.219					
996	27/06/22	21:00:00	24.847					
997	27/06/22	22:00:00	24.871					
998	27/06/22	23:00:00	25.089					
999	28/06/22	00:00:00	25.065					
1000	28/06/22	01:00:00	24.895					
1001	28/06/22	02:00:00	24.847					
1002	28/06/22	03:00:00	24.823					
1003	28/06/22	04:00:00	24.798					
1004	28/06/22	05:00:00	24.774					
1005	28/06/22	06:00:00	24.750					
1006	28/06/22	07:00:00	24.726					
1007	28/06/22	08:00:00	24.750					
1008	28/06/22	09:00:00	24.823					
1009	28/06/22	10:00:00	24.895					
1010	28/06/22	11:00:00	24.944					
1011	28/06/22	12:00:00	24.508					
1012	28/06/22	13:00:00	24.677					
1013	28/06/22	14:00:00	24.653					
1014	28/06/22	15:00:00	24.702					
1015	28/06/22	16:00:00	24.436					
1016	28/06/22	17:00:00	24.581					
1017	28/06/22	18:00:00	24.557					
1018	28/06/22	19:00:00	24.653					
1019	28/06/22	20:00:00	24.750					
1020	28/06/22	21:00:00	24.702					
1021	28/06/22	22:00:00	24.774					
1022	28/06/22	23:00:00	24.919					
1023	29/06/22	00:00:00	24.944					
1024	29/06/22	01:00:00	24.992					
1025	29/06/22	02:00:00	24.968					
1026	29/06/22	03:00:00	24.944					
1027	29/06/22	04:00:00	24.944					
1028	29/06/22	05:00:00	24.895					
1029	29/06/22	06:00:00	24.629					
1030	29/06/22	07:00:00	24.484					
1031	29/06/22	08:00:00	24.243					
1032	29/06/22	09:00:00	24.243					
1033	29/06/22	10:00:00	24.002					
1034	29/06/22	11:00:00	24.363					
1035	29/06/22	12:00:00	24.702					
1036	29/06/22	13:00:00	24.823					
1037	29/06/22	14:00:00	24.847					
1038	29/06/22	15:00:00	24.992					
1039	29/06/22	16:00:00	25.137					
1040	29/06/22	17:00:00	25.501					
1041	29/06/22	18:00:00	25.525					
1042	29/06/22	19:00:00	25.574					
1043	29/06/22	20:00:00	25.550					
1044	29/06/22	21:00:00	25.428					
1045	29/06/22	22:00:00	25.355					
1046	29/06/22	23:00:00	25.428					
1047	30/06/22	00:00:00	24.968					
1048	30/06/22	01:00:00	25.234					
1049	30/06/22	02:00:00	25.234					
1050	30/06/22	03:00:00	25.234					
1051	30/06/22	04:00:00	24.871					
1052	30/06/22	05:00:00	24.750					
1053	30/06/22	06:00:00	25.137					
1054	30/06/22	07:00:00	25.113					
1055	30/06/22	08:00:00	25.137					
1056	30/06/22	09:00:00	25.089					
1057	30/06/22	10:00:00	25.186					
1058	30/06/22	11:00:00	25.186					
1059	30/06/22	12:00:00	25.234					
1060	30/06/22	13:00:00	25.234					
1061	30/06/22	14:00:00	25.283					
1062	30/06/22	15:00:00	25.355					
1063	30/06/22	16:00:00	25.307					
1064	30/06/22	17:00:00	25.258					
1065	30/06/22	18:00:00	25.623					
1066	30/06/22	19:00:00	25.525					
1067	30/06/22	20:00:00	25.598					
1068	30/06/22	21:00:00	25.768					
1069	30/06/22	22:00:00	25.793					
1070	30/06/22	23:00:00	25.768					
1071	01/07/22	00:00:00	25.647					
1072	01/07/22	01:00:00	25.113					
1073	01/07/22	02:00:00	24.774					
1074	01/07/22	03:00:00	24.895					
1075	01/07/22	04:00:00	24.944					
1076	01/07/22	05:00:00	24.726					
1077	01/07/22	06:00:00	24.677					
1078	01/07/22	07:00:00	24.726					
1079	01/07/22	08:00:00	24.653					
1080	01/07/22	09:00:00	24.581					
1081	01/07/22	10:00:00	24.484					
1082	01/07/22	11:00:00	24.484					
1083	01/07/22	12:00:00	24.508					
1084	01/07/22	13:00:00	24.315					
1085	01/07/22	14:00:00	24.436					
1086	01/07/22	15:00:00	24.532					
1087	01/07/22	16:00:00	24.484					
1088	01/07/22	17:00:00	24.508					
1089	01/07/22	18:00:00	24.412					
1090	01/07/22	19:00:00	24.412					
1091	01/07/22	20:00:00	24.436					
1092	01/07/22	21:00:00	24.508					
1093	01/07/22	22:00:00	24.532					
1094	01/07/22	23:00:00	24.557					
1095	02/07/22	00:00:00	24.532					
1096	02/07/22	01:00:00	24.508					
1097	02/07/22	02:00:00	24.508					
1098	02/07/22	03:00:00	24.557					
1099	02/07/22	04:00:00	24.508					
1100	02/07/22	05:00:00	24.508					
1101	02/07/22	06:00:00	24.484					
1102	02/07/22	07:00:00	24.484					
1103	02/07/22	08:00:00	24.532					
1104	02/07/22	09:00:00	24.532					
1105	02/07/22	10:00:00	24.557					
1106	02/07/22	11:00:00	24.605					
1107	02/07/22	12:00:00	24.653					
1108	02/07/22	13:00:00	24.702					
1109	02/07/22	14:00:00	24.823					
1110	02/07/22	15:00:00	24.871					
1111	02/07/22	16:00:00	24.944					
1112	02/07/22	17:00:00	24.968					
1113	02/07/22	18:00:00	24.871					
1114	02/07/22	19:00:00	24.919					
1115	02/07/22	20:00:00	24.847					
1116	02/07/22	21:00:00	24.798					
1117	02/07/22	22:00:00	24.750					
1118	02/07/22	23:00:00	24.726					
1119	03/07/22	00:00:00	24.677					
1120	03/07/22	01:00:00	24.677					
1121	03/07/22	02:00:00	24.702					
1122	03/07/22	03:00:00	24.702					
1123	03/07/22	04:00:00	24.677					
1124	03/07/22	05:00:00	24.653					
1125	03/07/22	06:00:00	24.629					
1126	03/07/22	07:00:00	24.629					
1127	03/07/22	08:00:00	24.605					
1128	03/07/22	09:00:00	24.605					
1129	03/07/22	10:00:00	24.605					
1130	03/07/22	11:00:00	24.629					
1131	03/07/22	12:00:00	24.774					
1132	03/07/22	13:00:00	24.919					
1133	03/07/22	14:00:00	24.992					
1134	03/07/22	15:00:00	25.016					
1135	03/07/22	16:00:00	24.919					
1136	03/07/22	17:00:00	25.016					
1137	03/07/22	18:00:00	25.016					
1138	03/07/22	19:00:00	24.992					
1139	03/07/22	20:00:00	24.968					
1140	03/07/22	21:00:00	24.895					
1141	03/07/22	22:00:00	24.871					
1142	03/07/22	23:00:00	24.944					
1143	04/07/22	00:00:00	25.016					
1144	04/07/22	01:00:00	25.016					
1145	04/07/22	02:00:00	25.040					
1146	04/07/22	03:00:00	24.774					
1147	04/07/22	04:00:00	24.774					
1148	04/07/22	05:00:00	24.774					
1149	04/07/22	06:00:00	24.726					
1150	04/07/22	07:00:00	24.677					
1151	04/07/22	08:00:00	24.508					
1152	04/07/22	09:00:00	24.557					
1153	04/07/22	10:00:00	24.653					
1154	04/07/22	11:00:00	24.774					
1155	04/07/22	12:00:00	24.726					
1156	04/07/22	13:00:00	25.016					
1157	04/07/22	14:00:00	25.355					
1158	04/07/22	15:00:00	25.477					
1159	04/07/22	16:00:00	24.919					
1160	04/07/22	17:00:00	24.968					
1161	04/07/22	18:00:00	24.992					
1162	04/07/22	19:00:00	24.798					
1163	04/07/22	20:00:00	24.944					
1164	04/07/22	21:00:00	24.798					
1165	04/07/22	22:00:00	24.677					
1166	04/07/22	23:00:00	24.629					
1167	05/07/22	00:00:00	24.677					
1168	05/07/22	01:00:00	24.847					
1169	05/07/22	02:00:00	24.871					
1170	05/07/22	03:00:00	24.871					
1171	05/07/22	04:00:00	24.871					
1172	05/07/22	05:00:00	24.871					
1173	05/07/22	06:00:00	24.919					
1174	05/07/22	07:00:00	25.040					
1175	05/07/22	08:00:00	24.823					
1176	05/07/22	09:00:00	25.137					
1177	05/07/22	10:00:00	25.113					
1178	05/07/22	11:00:00	24.243					
1179	05/07/22	12:00:00	24.798					
1180	05/07/22	13:00:00	24.798					
1181	05/07/22	14:00:00	23.857					
1182	05/07/22	15:00:00	23.545					
1183	05/07/22	16:00:00	24.122					
1184	05/07/22	17:00:00	24.412					
1185	05/07/22	18:00:00	24.581					
1186	05/07/22	19:00:00	24.653					
1187	05/07/22	20:00:00	24.726					
1188	05/07/22	21:00:00	24.726					
1189	05/07/22	22:00:00	25.089					
1190	05/07/22	23:00:00	24.871					
1191	06/07/22	00:00:00	25.137					
1192	06/07/22	01:00:00	25.210					
1193	06/07/22	02:00:00	25.137					
1194	06/07/22	03:00:00	25.065					
1195	06/07/22	04:00:00	25.040					
1196	06/07/22	05:00:00	24.992					
1197	06/07/22	06:00:00	24.919					
1198	06/07/22	07:00:00	24.871					
1199	06/07/22	08:00:00	25.186					
1200	06/07/22	09:00:00	25.137					
1201	06/07/22	10:00:00	25.137					
1202	06/07/22	11:00:00	25.210					
1203	06/07/22	12:00:00	25.234					
1204	06/07/22	13:00:00	25.089					
1205	06/07/22	14:00:00	25.331					
1206	06/07/22	15:00:00	25.380					
1207	06/07/22	16:00:00	25.258					
1208	06/07/22	17:00:00	25.307					
1209	06/07/22	18:00:00	25.428					
1210	06/07/22	19:00:00	25.428					
1211	06/07/22	20:00:00	25.380					
1212	06/07/22	21:00:00	25.355					
1213	06/07/22	22:00:00	25.331					
1214	06/07/22	23:00:00	25.258					
1215	07/07/22	00:00:00	25.234					
1216	07/07/22	01:00:00	25.162					
1217	07/07/22	02:00:00	24.992					
1218	07/07/22	03:00:00	24.992					
1219	07/07/22	04:00:00	24.968					
1220	07/07/22	05:00:00	25.016					
1221	07/07/22	06:00:00	24.895					
1222	07/07/22	07:00:00	24.798					
1223	07/07/22	08:00:00	24.968					
1224	07/07/22	09:00:00	24.992					
1225	07/07/22	10:00:00	24.968					
1226	07/07/22	11:00:00	24.847					
1227	07/07/22	12:00:00	24.895					
1228	07/07/22	13:00:00	25.065					
1229	07/07/22	14:00:00	25.331					
1230	07/07/22	15:00:00	25.428					
1231	07/07/22	16:00:00	25.283					
1232	07/07/22	17:00:00	25.283					
1233	07/07/22	18:00:00	25.234					
1234	07/07/22	19:00:00	25.234					
1235	07/07/22	20:00:00	25.210					
1236	07/07/22	21:00:00	25.210					
1237	07/07/22	22:00:00	25.137					
1238	07/07/22	23:00:00	25.162					
1239	08/07/22	00:00:00	25.234					
1240	08/07/22	01:00:00	25.186					
1241	08/07/22	02:00:00	25.162					
1242	08/07/22	03:00:00	25.113					
1243	08/07/22	04:00:00	25.162					
1244	08/07/22	05:00:00	25.162					
1245	08/07/22	06:00:00	25.162					
1246	08/07/22	07:00:00	25.210					
1247	08/07/22	08:00:00	25.210					
1248	08/07/22	09:00:00	25.210					
1249	08/07/22	10:00:00	25.162					
1250	08/07/22	11:00:00	25.186					
1251	08/07/22	12:00:00	25.113					
1252	08/07/22	13:00:00	25.210					
1253	08/07/22	14:00:00	25.234					
1254	08/07/22	15:00:00	24.291					
1255	08/07/22	16:00:00	24.653					
1256	08/07/22	17:00:00	24.412					
1257	08/07/22	18:00:00	24.291					
1258	08/07/22	19:00:00	24.219					
1259	08/07/22	20:00:00	24.243					
1260	08/07/22	21:00:00	24.171					
1261	08/07/22	22:00:00	24.171					
1262	08/07/22	23:00:00	25.089					
1263	09/07/22	00:00:00	25.113					
1264	09/07/22	01:00:00	24.944					
1265	09/07/22	02:00:00	24.798					
1266	09/07/22	03:00:00	24.847					
1267	09/07/22	04:00:00	24.847					
1268	09/07/22	05:00:00	24.823					
1269	09/07/22	06:00:00	24.847					
1270	09/07/22	07:00:00	24.968					
1271	09/07/22	08:00:00	24.968					
1272	09/07/22	09:00:00	24.944					
1273	09/07/22	10:00:00	24.944					
1274	09/07/22	11:00:00	24.968					
1275	09/07/22	12:00:00	24.968					
1276	09/07/22	13:00:00	24.895					
1277	09/07/22	14:00:00	25.137					
1278	09/07/22	15:00:00	25.210					
1279	09/07/22	16:00:00	25.137					
1280	09/07/22	17:00:00	25.234					
1281	09/07/22	18:00:00	25.283					
1282	09/07/22	19:00:00	25.258					
1283	09/07/22	20:00:00	25.404					
1284	09/07/22	21:00:00	25.404					
1285	09/07/22	22:00:00	25.404					
1286	09/07/22	23:00:00	25.453					
1287	10/07/22	00:00:00	25.428					
1288	10/07/22	01:00:00	25.404					
1289	10/07/22	02:00:00	25.355					
1290	10/07/22	03:00:00	25.307					
1291	10/07/22	04:00:00	25.258					
1292	10/07/22	05:00:00	25.089					
1293	10/07/22	06:00:00	25.016					
1294	10/07/22	07:00:00	25.065					
1295	10/07/22	08:00:00	25.162					
1296	10/07/22	09:00:00	25.113					
1297	10/07/22	10:00:00	25.040					
1298	10/07/22	11:00:00	25.065					
1299	10/07/22	12:00:00	25.162					
1300	10/07/22	13:00:00	25.234					
1301	10/07/22	14:00:00	25.501					
1302	10/07/22	15:00:00	25.550					
1303	10/07/22	16:00:00	25.331					
1304	10/07/22	17:00:00	25.258					
1305	10/07/22	18:00:00	25.258					
1306	10/07/22	19:00:00	25.258					
1307	10/07/22	20:00:00	25.186					
1308	10/07/22	21:00:00	25.380					
1309	10/07/22	22:00:00	25.404					
1310	10/07/22	23:00:00	25.623					
1311	11/07/22	00:00:00	25.744					
1312	11/07/22	01:00:00	25.720					
1313	11/07/22	02:00:00	25.793					
1314	11/07/22	03:00:00	25.695					
1315	11/07/22	04:00:00	25.720					
1316	11/07/22	05:00:00	25.720					
1317	11/07/22	06:00:00	25.720					
1318	11/07/22	07:00:00	25.695					
1319	11/07/22	08:00:00	25.598					
1320	11/07/22	09:00:00	25.647					
1321	11/07/22	10:00:00	25.598					
1322	11/07/22	11:00:00	25.647					
1323	11/07/22	12:00:00	25.525					
1324	11/07/22	13:00:00	25.574					
1325	11/07/22	14:00:00	25.866					
1326	11/07/22	15:00:00	25.914					
1327	11/07/22	16:00:00	25.890					
1328	11/07/22	17:00:00	25.914					
1329	11/07/22	18:00:00	25.720					
1330	11/07/22	19:00:00	25.744					
1331	11/07/22	20:00:00	25.744					
1332	11/07/22	21:00:00	25.768					
1333	11/07/22	22:00:00	25.623					
1334	11/07/22	23:00:00	25.647					
1335	12/07/22	00:00:00	25.671					
1336	12/07/22	01:00:00	25.623					
1337	12/07/22	02:00:00	25.623					
1338	12/07/22	03:00:00	25.647					
1339	12/07/22	04:00:00	25.525					
1340	12/07/22	05:00:00	25.501					
1341	12/07/22	06:00:00	25.404					
1342	12/07/22	07:00:00	25.355					
1343	12/07/22	08:00:00	25.258					
1344	12/07/22	09:00:00	25.307					
1345	12/07/22	10:00:00	25.283					
1346	12/07/22	11:00:00	25.550					
1347	12/07/22	12:00:00	25.939					
1348	12/07/22	13:00:00	26.085					
1349	12/07/22	14:00:00	26.500					
1350	12/07/22	15:00:00	25.453					
1351	12/07/22	16:00:00	26.134					
1352	12/07/22	16:56:12			Registrado			
1353	12/07/22	16:56:20				Registrado		
1354	12/07/22	16:56:26					Registrado	Registrado
