"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 10933127, SEN S/N: 10933127, LBL: Aire15m_Febrero_2021)"	"Acoplador separado (LGR S/N: 10933127, SEN S/N: 10933127)"	"Acoplador adjunto (LGR S/N: 10933127, SEN S/N: 10933127)"	"Host conectado (LGR S/N: 10933127, SEN S/N: 10933127)"	"Parado (LGR S/N: 10933127, SEN S/N: 10933127)"	"Final de archivo (LGR S/N: 10933127, SEN S/N: 10933127)"
1412	04/04/21	09:00:00	14.601					
1413	04/04/21	10:00:00	14.721					
1414	04/04/21	11:00:00	14.721					
1415	04/04/21	12:00:00	14.816					
1416	04/04/21	13:00:00	14.864					
1417	04/04/21	14:00:00	14.792					
1418	04/04/21	15:00:00	14.816					
1419	04/04/21	16:00:00	14.840					
1420	04/04/21	17:00:00	14.792					
1421	04/04/21	18:00:00	14.792					
1422	04/04/21	19:00:00	14.864					
1423	04/04/21	20:00:00	14.912					
1424	04/04/21	21:00:00	14.912					
1425	04/04/21	22:00:00	14.840					
1426	04/04/21	23:00:00	14.816					
1427	05/04/21	00:00:00	14.840					
1428	05/04/21	01:00:00	14.864					
1429	05/04/21	02:00:00	14.864					
1430	05/04/21	03:00:00	14.864					
1431	05/04/21	04:00:00	14.864					
1432	05/04/21	05:00:00	14.864					
1433	05/04/21	06:00:00	14.864					
1434	05/04/21	07:00:00	14.864					
1435	05/04/21	08:00:00	14.888					
1436	05/04/21	09:00:00	14.912					
1437	05/04/21	10:00:00	14.936					
1438	05/04/21	11:00:00	14.960					
1439	05/04/21	12:00:00	14.984					
1440	05/04/21	13:00:00	15.031					
1441	05/04/21	14:00:00	15.055					
1442	05/04/21	15:00:00	15.079					
1443	05/04/21	16:00:00	15.127					
1444	05/04/21	17:00:00	15.127					
1445	05/04/21	18:00:00	15.127					
1446	05/04/21	19:00:00	15.103					
1447	05/04/21	20:00:00	15.031					
1448	05/04/21	21:00:00	14.936					
1449	05/04/21	22:00:00	14.984					
1450	05/04/21	23:00:00	14.984					
1451	06/04/21	00:00:00	14.960					
1452	06/04/21	01:00:00	14.960					
1453	06/04/21	02:00:00	14.984					
1454	06/04/21	03:00:00	15.199					
1455	06/04/21	04:00:00	15.223					
1456	06/04/21	05:00:00	15.223					
1457	06/04/21	06:00:00	15.223					
1458	06/04/21	07:00:00	15.223					
1459	06/04/21	08:00:00	15.175					
1460	06/04/21	09:00:00	15.151					
1461	06/04/21	10:00:00	15.151					
1462	06/04/21	11:00:00	15.151					
1463	06/04/21	12:00:00	15.151					
1464	06/04/21	13:00:00	15.127					
1465	06/04/21	14:00:00	14.984					
1466	06/04/21	15:00:00	15.247					
1467	06/04/21	16:00:00	15.270					
1468	06/04/21	17:00:00	15.247					
1469	06/04/21	18:00:00	15.223					
1470	06/04/21	19:00:00	15.247					
1471	06/04/21	20:00:00	15.247					
1472	06/04/21	21:00:00	15.247					
1473	06/04/21	22:00:00	15.247					
1474	06/04/21	23:00:00	15.223					
1475	07/04/21	00:00:00	15.223					
1476	07/04/21	01:00:00	15.199					
1477	07/04/21	02:00:00	15.175					
1478	07/04/21	03:00:00	15.175					
1479	07/04/21	04:00:00	15.151					
1480	07/04/21	05:00:00	15.151					
1481	07/04/21	06:00:00	15.055					
1482	07/04/21	07:00:00	15.103					
1483	07/04/21	08:00:00	15.079					
1484	07/04/21	09:00:00	15.079					
1485	07/04/21	10:00:00	15.055					
1486	07/04/21	11:00:00	14.960					
1487	07/04/21	12:00:00	14.864					
1488	07/04/21	13:00:00	14.649					
1489	07/04/21	14:00:00	14.529					
1490	07/04/21	15:00:00	14.792					
1491	07/04/21	16:00:00	14.840					
1492	07/04/21	17:00:00	14.888					
1493	07/04/21	18:00:00	14.840					
1494	07/04/21	19:00:00	14.768					
1495	07/04/21	20:00:00	14.768					
1496	07/04/21	21:00:00	14.768					
1497	07/04/21	22:00:00	14.745					
1498	07/04/21	23:00:00	14.721					
1499	08/04/21	00:00:00	14.721					
1500	08/04/21	01:00:00	14.697					
1501	08/04/21	02:00:00	14.697					
1502	08/04/21	03:00:00	14.697					
1503	08/04/21	04:00:00	14.721					
1504	08/04/21	05:00:00	14.721					
1505	08/04/21	06:00:00	14.673					
1506	08/04/21	07:00:00	14.673					
1507	08/04/21	08:00:00	14.673					
1508	08/04/21	09:00:00	14.721					
1509	08/04/21	10:00:00	14.673					
1510	08/04/21	11:00:00	14.194					
1511	08/04/21	12:00:00	14.290					
1512	08/04/21	13:00:00	14.385					
1513	08/04/21	14:00:00	14.409					
1514	08/04/21	15:00:00	14.768					
1515	08/04/21	16:00:00	14.912					
1516	08/04/21	17:00:00	14.697					
1517	08/04/21	18:00:00	14.864					
1518	08/04/21	19:00:00	14.697					
1519	08/04/21	20:00:00	14.697					
1520	08/04/21	21:00:00	14.816					
1521	08/04/21	22:00:00	14.840					
1522	08/04/21	23:00:00	14.816					
1523	09/04/21	00:00:00	14.792					
1524	09/04/21	01:00:00	14.768					
1525	09/04/21	02:00:00	14.768					
1526	09/04/21	03:00:00	14.768					
1527	09/04/21	04:00:00	14.768					
1528	09/04/21	05:00:00	14.768					
1529	09/04/21	06:00:00	14.768					
1530	09/04/21	07:00:00	14.433					
1531	09/04/21	08:00:00	14.409					
1532	09/04/21	09:00:00	14.577					
1533	09/04/21	10:00:00	14.673					
1534	09/04/21	11:00:00	14.697					
1535	09/04/21	12:00:00	14.673					
1536	09/04/21	13:00:00	14.721					
1537	09/04/21	14:00:00	14.721					
1538	09/04/21	15:00:00	14.745					
1539	09/04/21	16:00:00	14.745					
1540	09/04/21	17:00:00	14.768					
1541	09/04/21	18:00:00	14.745					
1542	09/04/21	19:00:00	14.745					
1543	09/04/21	20:00:00	14.745					
1544	09/04/21	21:00:00	14.745					
1545	09/04/21	22:00:00	14.721					
1546	09/04/21	23:00:00	14.721					
1547	10/04/21	00:00:00	14.697					
1548	10/04/21	01:00:00	14.697					
1549	10/04/21	02:00:00	14.697					
1550	10/04/21	03:00:00	14.721					
1551	10/04/21	04:00:00	14.481					
1552	10/04/21	05:00:00	14.481					
1553	10/04/21	06:00:00	14.505					
1554	10/04/21	07:00:00	14.457					
1555	10/04/21	08:00:00	14.481					
1556	10/04/21	09:00:00	14.505					
1557	10/04/21	10:00:00	14.529					
1558	10/04/21	11:00:00	14.577					
1559	10/04/21	12:00:00	14.601					
1560	10/04/21	13:00:00	14.601					
1561	10/04/21	14:00:00	14.577					
1562	10/04/21	15:00:00	14.601					
1563	10/04/21	16:00:00	15.175					
1564	10/04/21	17:00:00	15.031					
1565	10/04/21	18:00:00	15.055					
1566	10/04/21	19:00:00	15.079					
1567	10/04/21	20:00:00	15.079					
1568	10/04/21	21:00:00	15.008					
1569	10/04/21	22:00:00	14.936					
1570	10/04/21	23:00:00	14.816					
1571	11/04/21	00:00:00	14.745					
1572	11/04/21	01:00:00	14.649					
1573	11/04/21	02:00:00	14.601					
1574	11/04/21	03:00:00	14.721					
1575	11/04/21	04:00:00	14.816					
1576	11/04/21	05:00:00	14.912					
1577	11/04/21	06:00:00	14.888					
1578	11/04/21	07:00:00	14.888					
1579	11/04/21	08:00:00	14.864					
1580	11/04/21	09:00:00	14.864					
1581	11/04/21	10:00:00	14.721					
1582	11/04/21	11:00:00	14.673					
1583	11/04/21	12:00:00	15.055					
1584	11/04/21	13:00:00	15.270					
1585	11/04/21	14:00:00	15.342					
1586	11/04/21	15:00:00	15.318					
1587	11/04/21	16:00:00	15.461					
1588	11/04/21	17:00:00	15.485					
1589	11/04/21	18:00:00	15.485					
1590	11/04/21	19:00:00	15.103					
1591	11/04/21	20:00:00	14.768					
1592	11/04/21	21:00:00	14.697					
1593	11/04/21	22:00:00	14.792					
1594	11/04/21	23:00:00	14.816					
1595	12/04/21	00:00:00	14.792					
1596	12/04/21	01:00:00	14.792					
1597	12/04/21	02:00:00	14.816					
1598	12/04/21	03:00:00	14.840					
1599	12/04/21	04:00:00	14.792					
1600	12/04/21	05:00:00	14.768					
1601	12/04/21	06:00:00	14.721					
1602	12/04/21	07:00:00	14.768					
1603	12/04/21	08:00:00	14.768					
1604	12/04/21	09:00:00	14.768					
1605	12/04/21	10:00:00	14.768					
1606	12/04/21	11:00:00	14.745					
1607	12/04/21	12:00:00	14.721					
1608	12/04/21	13:00:00	14.745					
1609	12/04/21	14:00:00	14.768					
1610	12/04/21	15:00:00	14.745					
1611	12/04/21	16:00:00	14.721					
1612	12/04/21	17:00:00	14.768					
1613	12/04/21	18:00:00	14.745					
1614	12/04/21	19:00:00	14.745					
1615	12/04/21	20:00:00	14.745					
1616	12/04/21	21:00:00	14.745					
1617	12/04/21	22:00:00	14.745					
1618	12/04/21	23:00:00	14.745					
1619	13/04/21	00:00:00	14.745					
1620	13/04/21	01:00:00	14.721					
1621	13/04/21	02:00:00	14.745					
1622	13/04/21	03:00:00	14.768					
1623	13/04/21	04:00:00	14.745					
1624	13/04/21	05:00:00	14.768					
1625	13/04/21	06:00:00	14.768					
1626	13/04/21	07:00:00	14.768					
1627	13/04/21	08:00:00	14.792					
1628	13/04/21	09:00:00	14.792					
1629	13/04/21	10:00:00	14.792					
1630	13/04/21	11:00:00	14.816					
1631	13/04/21	12:00:00	14.816					
1632	13/04/21	13:00:00	14.792					
1633	13/04/21	14:00:00	14.792					
1634	13/04/21	15:00:00	14.816					
1635	13/04/21	16:00:00	14.816					
1636	13/04/21	17:00:00	14.840					
1637	13/04/21	18:00:00	14.816					
1638	13/04/21	19:00:00	14.840					
1639	13/04/21	20:00:00	14.816					
1640	13/04/21	21:00:00	14.792					
1641	13/04/21	22:00:00	14.792					
1642	13/04/21	23:00:00	14.816					
1643	14/04/21	00:00:00	14.816					
1644	14/04/21	01:00:00	14.840					
1645	14/04/21	02:00:00	14.816					
1646	14/04/21	03:00:00	14.816					
1647	14/04/21	04:00:00	14.816					
1648	14/04/21	05:00:00	14.816					
1649	14/04/21	06:00:00	14.792					
1650	14/04/21	07:00:00	14.792					
1651	14/04/21	08:00:00	14.792					
1652	14/04/21	09:00:00	14.816					
1653	14/04/21	10:00:00	14.840					
1654	14/04/21	11:00:00	14.888					
1655	14/04/21	12:00:00	14.912					
1656	14/04/21	13:00:00	15.055					
1657	14/04/21	14:00:00	15.079					
1658	14/04/21	15:00:00	15.127					
1659	14/04/21	16:00:00	15.223					
1660	14/04/21	17:00:00	15.151					
1661	14/04/21	18:00:00	15.247					
1662	14/04/21	19:00:00	15.199					
1663	14/04/21	20:00:00	15.342					
1664	14/04/21	21:00:00	15.342					
1665	14/04/21	22:00:00	15.199					
1666	14/04/21	23:00:00	15.055					
1667	15/04/21	00:00:00	15.103					
1668	15/04/21	01:00:00	15.008					
1669	15/04/21	02:00:00	15.055					
1670	15/04/21	03:00:00	15.031					
1671	15/04/21	04:00:00	15.055					
1672	15/04/21	05:00:00	15.008					
1673	15/04/21	06:00:00	15.008					
1674	15/04/21	07:00:00	15.008					
1675	15/04/21	08:00:00	15.031					
1676	15/04/21	09:00:00	15.031					
1677	15/04/21	10:00:00	15.055					
1678	15/04/21	11:00:00	15.199					
1679	15/04/21	12:00:00	15.223					
1680	15/04/21	13:00:00	15.199					
1681	15/04/21	14:00:00	15.199					
1682	15/04/21	15:00:00	15.223					
1683	15/04/21	16:00:00	15.223					
1684	15/04/21	17:00:00	15.199					
1685	15/04/21	18:00:00	15.199					
1686	15/04/21	19:00:00	15.175					
1687	15/04/21	20:00:00	15.175					
1688	15/04/21	21:00:00	15.175					
1689	15/04/21	22:00:00	15.175					
1690	15/04/21	23:00:00	15.175					
1691	16/04/21	00:00:00	15.175					
1692	16/04/21	01:00:00	15.199					
1693	16/04/21	02:00:00	15.199					
1694	16/04/21	03:00:00	15.199					
1695	16/04/21	04:00:00	15.175					
1696	16/04/21	05:00:00	15.175					
1697	16/04/21	06:00:00	15.175					
1698	16/04/21	07:00:00	15.175					
1699	16/04/21	08:00:00	15.175					
1700	16/04/21	09:00:00	15.199					
1701	16/04/21	10:00:00	15.199					
1702	16/04/21	11:00:00	15.223					
1703	16/04/21	12:00:00	15.247					
1704	16/04/21	13:00:00	15.270					
1705	16/04/21	14:00:00	15.270					
1706	16/04/21	15:00:00	15.270					
1707	16/04/21	16:00:00	15.294					
1708	16/04/21	17:00:00	15.294					
1709	16/04/21	18:00:00	15.294					
1710	16/04/21	19:00:00	15.294					
1711	16/04/21	20:00:00	15.294					
1712	16/04/21	21:00:00	15.270					
1713	16/04/21	22:00:00	15.223					
1714	16/04/21	23:00:00	15.247					
1715	17/04/21	00:00:00	15.270					
1716	17/04/21	01:00:00	15.247					
1717	17/04/21	02:00:00	15.247					
1718	17/04/21	03:00:00	15.247					
1719	17/04/21	04:00:00	15.223					
1720	17/04/21	05:00:00	15.199					
1721	17/04/21	06:00:00	15.247					
1722	17/04/21	07:00:00	15.223					
1723	17/04/21	08:00:00	15.223					
1724	17/04/21	09:00:00	15.223					
1725	17/04/21	10:00:00	15.223					
1726	17/04/21	11:00:00	15.247					
1727	17/04/21	12:00:00	15.270					
1728	17/04/21	13:00:00	15.294					
1729	17/04/21	14:00:00	15.247					
1730	17/04/21	15:00:00	15.247					
1731	17/04/21	16:00:00	15.199					
1732	17/04/21	17:00:00	15.199					
1733	17/04/21	18:00:00	15.199					
1734	17/04/21	19:00:00	15.199					
1735	17/04/21	20:00:00	15.199					
1736	17/04/21	21:00:00	15.199					
1737	17/04/21	22:00:00	15.199					
1738	17/04/21	23:00:00	15.199					
1739	18/04/21	00:00:00	15.199					
1740	18/04/21	01:00:00	15.175					
1741	18/04/21	02:00:00	15.175					
1742	18/04/21	03:00:00	15.103					
1743	18/04/21	04:00:00	15.079					
1744	18/04/21	05:00:00	15.079					
1745	18/04/21	06:00:00	15.079					
1746	18/04/21	07:00:00	15.079					
1747	18/04/21	08:00:00	15.031					
1748	18/04/21	09:00:00	15.055					
1749	18/04/21	10:00:00	15.055					
1750	18/04/21	11:00:00	15.079					
1751	18/04/21	12:00:00	15.079					
1752	18/04/21	13:00:00	15.079					
1753	18/04/21	14:00:00	15.127					
1754	18/04/21	15:00:00	15.151					
1755	18/04/21	16:00:00	15.151					
1756	18/04/21	17:00:00	15.079					
1757	18/04/21	18:00:00	15.055					
1758	18/04/21	19:00:00	15.031					
1759	18/04/21	20:00:00	15.008					
1760	18/04/21	21:00:00	15.008					
1761	18/04/21	22:00:00	15.008					
1762	18/04/21	23:00:00	15.008					
1763	19/04/21	00:00:00	15.008					
1764	19/04/21	01:00:00	15.008					
1765	19/04/21	02:00:00	15.031					
1766	19/04/21	03:00:00	15.031					
1767	19/04/21	04:00:00	15.031					
1768	19/04/21	05:00:00	15.008					
1769	19/04/21	06:00:00	15.008					
1770	19/04/21	07:00:00	15.031					
1771	19/04/21	08:00:00	15.031					
1772	19/04/21	09:00:00	15.031					
1773	19/04/21	10:00:00	15.055					
1774	19/04/21	11:00:00	15.055					
1775	19/04/21	12:00:00	15.079					
1776	19/04/21	13:00:00	15.103					
1777	19/04/21	14:00:00	15.151					
1778	19/04/21	15:00:00	15.127					
1779	19/04/21	16:00:00	15.127					
1780	19/04/21	17:00:00	15.103					
1781	19/04/21	18:00:00	15.103					
1782	19/04/21	19:00:00	15.079					
1783	19/04/21	20:00:00	15.079					
1784	19/04/21	21:00:00	15.079					
1785	19/04/21	22:00:00	15.079					
1786	19/04/21	23:00:00	15.055					
1787	20/04/21	00:00:00	15.055					
1788	20/04/21	01:00:00	15.055					
1789	20/04/21	02:00:00	15.055					
1790	20/04/21	03:00:00	15.031					
1791	20/04/21	04:00:00	15.031					
1792	20/04/21	05:00:00	15.055					
1793	20/04/21	06:00:00	15.055					
1794	20/04/21	07:00:00	15.055					
1795	20/04/21	08:00:00	15.079					
1796	20/04/21	09:00:00	15.103					
1797	20/04/21	10:00:00	15.103					
1798	20/04/21	11:00:00	15.127					
1799	20/04/21	12:00:00	15.151					
1800	20/04/21	13:00:00	15.175					
1801	20/04/21	14:00:00	15.270					
1802	20/04/21	15:00:00	15.294					
1803	20/04/21	16:00:00	15.223					
1804	20/04/21	17:00:00	15.175					
1805	20/04/21	18:00:00	15.270					
1806	20/04/21	19:00:00	15.318					
1807	20/04/21	20:00:00	15.342					
1808	20/04/21	21:00:00	15.270					
1809	20/04/21	22:00:00	15.342					
1810	20/04/21	23:00:00	15.294					
1811	21/04/21	00:00:00	15.199					
1812	21/04/21	01:00:00	15.199					
1813	21/04/21	02:00:00	15.151					
1814	21/04/21	03:00:00	15.103					
1815	21/04/21	04:00:00	15.103					
1816	21/04/21	05:00:00	15.127					
1817	21/04/21	06:00:00	15.175					
1818	21/04/21	07:00:00	15.127					
1819	21/04/21	08:00:00	15.103					
1820	21/04/21	09:00:00	15.103					
1821	21/04/21	10:00:00	15.103					
1822	21/04/21	11:00:00	15.103					
1823	21/04/21	12:00:00	15.127					
1824	21/04/21	13:00:00	15.127					
1825	21/04/21	14:00:00	15.127					
1826	21/04/21	15:00:00	15.390					
1827	21/04/21	16:00:00	15.414					
1828	21/04/21	17:00:00	15.438					
1829	21/04/21	18:00:00	15.390					
1830	21/04/21	19:00:00	15.366					
1831	21/04/21	20:00:00	15.318					
1832	21/04/21	21:00:00	15.318					
1833	21/04/21	22:00:00	15.318					
1834	21/04/21	23:00:00	15.318					
1835	22/04/21	00:00:00	15.342					
1836	22/04/21	01:00:00	15.342					
1837	22/04/21	02:00:00	15.151					
1838	22/04/21	03:00:00	15.294					
1839	22/04/21	04:00:00	15.294					
1840	22/04/21	05:00:00	15.294					
1841	22/04/21	06:00:00	15.294					
1842	22/04/21	07:00:00	15.294					
1843	22/04/21	08:00:00	15.294					
1844	22/04/21	09:00:00	15.318					
1845	22/04/21	10:00:00	15.270					
1846	22/04/21	11:00:00	15.342					
1847	22/04/21	12:00:00	15.390					
1848	22/04/21	13:00:00	15.485					
1849	22/04/21	14:00:00	15.533					
1850	22/04/21	15:00:00	15.581					
1851	22/04/21	16:00:00	15.605					
1852	22/04/21	17:00:00	15.533					
1853	22/04/21	18:00:00	15.318					
1854	22/04/21	19:00:00	15.270					
1855	22/04/21	20:00:00	15.294					
1856	22/04/21	21:00:00	15.461					
1857	22/04/21	22:00:00	15.509					
1858	22/04/21	23:00:00	15.509					
1859	23/04/21	00:00:00	15.509					
1860	23/04/21	01:00:00	15.533					
1861	23/04/21	02:00:00	15.557					
1862	23/04/21	03:00:00	15.557					
1863	23/04/21	04:00:00	15.557					
1864	23/04/21	05:00:00	15.557					
1865	23/04/21	06:00:00	15.533					
1866	23/04/21	07:00:00	15.461					
1867	23/04/21	08:00:00	15.485					
1868	23/04/21	09:00:00	15.461					
1869	23/04/21	10:00:00	15.485					
1870	23/04/21	11:00:00	15.485					
1871	23/04/21	12:00:00	15.509					
1872	23/04/21	13:00:00	15.414					
1873	23/04/21	14:00:00	15.652					
1874	23/04/21	15:00:00	15.629					
1875	23/04/21	16:00:00	15.748					
1876	23/04/21	17:00:00	15.939					
1877	23/04/21	18:00:00	15.986					
1878	23/04/21	19:00:00	15.915					
1879	23/04/21	20:00:00	15.939					
1880	23/04/21	21:00:00	15.891					
1881	23/04/21	22:00:00	15.843					
1882	23/04/21	23:00:00	15.843					
1883	24/04/21	00:00:00	15.772					
1884	24/04/21	01:00:00	15.891					
1885	24/04/21	02:00:00	15.772					
1886	24/04/21	03:00:00	15.724					
1887	24/04/21	04:00:00	15.581					
1888	24/04/21	05:00:00	15.819					
1889	24/04/21	06:00:00	15.843					
1890	24/04/21	07:00:00	15.772					
1891	24/04/21	08:00:00	15.676					
1892	24/04/21	09:00:00	15.700					
1893	24/04/21	10:00:00	15.533					
1894	24/04/21	11:00:00	15.819					
1895	24/04/21	12:00:00	15.843					
1896	24/04/21	13:00:00	15.772					
1897	24/04/21	14:00:00	15.939					
1898	24/04/21	15:00:00	16.058					
1899	24/04/21	16:00:00	15.986					
1900	24/04/21	17:00:00	16.344					
1901	24/04/21	18:00:00	16.201					
1902	24/04/21	19:00:00	15.629					
1903	24/04/21	20:00:00	16.082					
1904	24/04/21	21:00:00	15.963					
1905	24/04/21	22:00:00	15.891					
1906	24/04/21	23:00:00	15.963					
1907	25/04/21	00:00:00	15.915					
1908	25/04/21	01:00:00	15.939					
1909	25/04/21	02:00:00	15.819					
1910	25/04/21	03:00:00	15.772					
1911	25/04/21	04:00:00	15.891					
1912	25/04/21	05:00:00	15.891					
1913	25/04/21	06:00:00	15.867					
1914	25/04/21	07:00:00	15.843					
1915	25/04/21	08:00:00	15.724					
1916	25/04/21	09:00:00	15.700					
1917	25/04/21	10:00:00	15.438					
1918	25/04/21	11:00:00	15.270					
1919	25/04/21	12:00:00	15.605					
1920	25/04/21	13:00:00	15.676					
1921	25/04/21	14:00:00	15.629					
1922	25/04/21	15:00:00	15.724					
1923	25/04/21	16:00:00	15.533					
1924	25/04/21	17:00:00	15.485					
1925	25/04/21	18:00:00	15.772					
1926	25/04/21	19:00:00	15.963					
1927	25/04/21	20:00:00	15.867					
1928	25/04/21	21:00:00	15.867					
1929	25/04/21	22:00:00	15.819					
1930	25/04/21	23:00:00	15.891					
1931	26/04/21	00:00:00	15.772					
1932	26/04/21	01:00:00	15.652					
1933	26/04/21	02:00:00	15.581					
1934	26/04/21	03:00:00	15.819					
1935	26/04/21	04:00:00	15.939					
1936	26/04/21	05:00:00	15.867					
1937	26/04/21	06:00:00	15.533					
1938	26/04/21	07:00:00	15.748					
1939	26/04/21	08:00:00	15.796					
1940	26/04/21	09:00:00	15.605					
1941	26/04/21	10:00:00	15.318					
1942	26/04/21	11:00:00	15.366					
1943	26/04/21	12:00:00	15.700					
1944	26/04/21	13:00:00	15.867					
1945	26/04/21	14:00:00	15.915					
1946	26/04/21	15:00:00	16.106					
1947	26/04/21	16:00:00	15.915					
1948	26/04/21	17:00:00	15.963					
1949	26/04/21	18:00:00	15.247					
1950	26/04/21	19:00:00	15.223					
1951	26/04/21	20:00:00	15.223					
1952	26/04/21	21:00:00	15.629					
1953	26/04/21	22:00:00	15.748					
1954	26/04/21	23:00:00	15.867					
1955	27/04/21	00:00:00	15.891					
1956	27/04/21	01:00:00	15.772					
1957	27/04/21	02:00:00	15.676					
1958	27/04/21	03:00:00	15.509					
1959	27/04/21	04:00:00	15.676					
1960	27/04/21	05:00:00	15.270					
1961	27/04/21	06:00:00	15.199					
1962	27/04/21	07:00:00	15.509					
1963	27/04/21	08:00:00	15.294					
1964	27/04/21	09:00:00	15.223					
1965	27/04/21	10:00:00	15.103					
1966	27/04/21	11:00:00	15.270					
1967	27/04/21	12:00:00	15.533					
1968	27/04/21	13:00:00	15.700					
1969	27/04/21	14:00:00	15.819					
1970	27/04/21	15:00:00	15.891					
1971	27/04/21	16:00:00	15.915					
1972	27/04/21	17:00:00	15.915					
1973	27/04/21	18:00:00	16.034					
1974	27/04/21	19:00:00	16.082					
1975	27/04/21	20:00:00	16.082					
1976	27/04/21	21:00:00	15.986					
1977	27/04/21	22:00:00	16.010					
1978	27/04/21	23:00:00	15.986					
1979	28/04/21	00:00:00	15.963					
1980	28/04/21	01:00:00	16.058					
1981	28/04/21	02:00:00	16.034					
1982	28/04/21	03:00:00	16.010					
1983	28/04/21	04:00:00	15.986					
1984	28/04/21	05:00:00	15.986					
1985	28/04/21	06:00:00	15.867					
1986	28/04/21	07:00:00	15.939					
1987	28/04/21	08:00:00	16.058					
1988	28/04/21	09:00:00	16.058					
1989	28/04/21	10:00:00	16.082					
1990	28/04/21	11:00:00	16.249					
1991	28/04/21	12:00:00	16.296					
1992	28/04/21	13:00:00	16.296					
1993	28/04/21	14:00:00	16.344					
1994	28/04/21	15:00:00	16.344					
1995	28/04/21	16:00:00	16.296					
1996	28/04/21	17:00:00	16.177					
1997	28/04/21	18:00:00	15.986					
1998	28/04/21	19:00:00	15.819					
1999	28/04/21	20:00:00	15.629					
2000	28/04/21	21:00:00	15.986					
2001	28/04/21	22:00:00	16.082					
2002	28/04/21	23:00:00	16.153					
2003	29/04/21	00:00:00	16.201					
2004	29/04/21	01:00:00	16.177					
2005	29/04/21	02:00:00	16.439					
2006	29/04/21	03:00:00	16.558					
2007	29/04/21	04:00:00	16.511					
2008	29/04/21	05:00:00	16.439					
2009	29/04/21	06:00:00	16.392					
2010	29/04/21	07:00:00	16.415					
2011	29/04/21	08:00:00	16.106					
2012	29/04/21	09:00:00	16.344					
2013	29/04/21	10:00:00	16.296					
2014	29/04/21	11:00:00	16.392					
2015	29/04/21	12:00:00	16.344					
2016	29/04/21	13:00:00	16.296					
2017	29/04/21	14:00:00	16.272					
2018	29/04/21	15:00:00	16.272					
2019	29/04/21	16:00:00	16.249					
2020	29/04/21	17:00:00	16.439					
2021	29/04/21	18:00:00	16.368					
2022	29/04/21	19:00:00	15.963					
2023	29/04/21	20:00:00	16.010					
2024	29/04/21	21:00:00	16.225					
2025	29/04/21	22:00:00	16.368					
2026	29/04/21	23:00:00	16.320					
2027	30/04/21	00:00:00	16.320					
2028	30/04/21	01:00:00	16.368					
2029	30/04/21	02:00:00	16.558					
2030	30/04/21	03:00:00	16.701					
2031	30/04/21	04:00:00	16.654					
2032	30/04/21	05:00:00	16.534					
2033	30/04/21	06:00:00	16.415					
2034	30/04/21	07:00:00	16.320					
2035	30/04/21	08:00:00	16.463					
2036	30/04/21	09:00:00	15.986					
2037	30/04/21	10:00:00	15.963					
2038	30/04/21	11:00:00	16.106					
2039	30/04/21	12:00:00	16.106					
2040	30/04/21	13:00:00	16.034					
2041	30/04/21	14:00:00	16.058					
2042	30/04/21	15:00:00	16.201					
2043	30/04/21	16:00:00	16.344					
2044	30/04/21	17:00:00	16.368					
2045	30/04/21	18:00:00	16.344					
2046	30/04/21	19:00:00	16.344					
2047	30/04/21	20:00:00	16.106					
2048	30/04/21	21:00:00	15.867					
2049	30/04/21	22:00:00	15.819					
2050	30/04/21	23:00:00	15.700					
2051	01/05/21	00:00:00	16.225					
2052	01/05/21	01:00:00	16.320					
2053	01/05/21	02:00:00	16.344					
2054	01/05/21	03:00:00	16.082					
2055	01/05/21	04:00:00	15.796					
2056	01/05/21	05:00:00	15.819					
2057	01/05/21	06:00:00	15.843					
2058	01/05/21	07:00:00	16.010					
2059	01/05/21	08:00:00	15.843					
2060	01/05/21	09:00:00	15.915					
2061	01/05/21	10:00:00	15.605					
2062	01/05/21	11:00:00	15.652					
2063	01/05/21	12:00:00	15.605					
2064	01/05/21	13:00:00	15.748					
2065	01/05/21	14:00:00	15.939					
2066	01/05/21	15:00:00	16.058					
2067	01/05/21	16:00:00	16.010					
2068	01/05/21	17:00:00	15.843					
2069	01/05/21	18:00:00	15.891					
2070	01/05/21	19:00:00	15.891					
2071	01/05/21	20:00:00	15.891					
2072	01/05/21	21:00:00	15.986					
2073	01/05/21	22:00:00	16.010					
2074	01/05/21	23:00:00	16.010					
2075	02/05/21	00:00:00	15.963					
2076	02/05/21	01:00:00	16.034					
2077	02/05/21	02:00:00	16.129					
2078	02/05/21	03:00:00	16.201					
2079	02/05/21	04:00:00	16.201					
2080	02/05/21	05:00:00	16.201					
2081	02/05/21	06:00:00	16.153					
2082	02/05/21	07:00:00	16.177					
2083	02/05/21	08:00:00	16.177					
2084	02/05/21	09:00:00	16.082					
2085	02/05/21	10:00:00	16.106					
2086	02/05/21	11:00:00	16.201					
2087	02/05/21	12:00:00	16.272					
2088	02/05/21	13:00:00	16.344					
2089	02/05/21	14:00:00	16.320					
2090	02/05/21	15:00:00	16.368					
2091	02/05/21	16:00:00	16.296					
2092	02/05/21	17:00:00	16.201					
2093	02/05/21	18:00:00	16.296					
2094	02/05/21	19:00:00	16.344					
2095	02/05/21	20:00:00	16.344					
2096	02/05/21	21:00:00	16.415					
2097	02/05/21	22:00:00	16.463					
2098	02/05/21	23:00:00	16.392					
