"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20291509, SEN S/N: 20291509, LBL: Porros 5m_22052019)"	"Acoplador separado (LGR S/N: 20291509, SEN S/N: 20291509)"	"Acoplador adjunto (LGR S/N: 20291509, SEN S/N: 20291509)"	"Host conectado (LGR S/N: 20291509, SEN S/N: 20291509)"	"Parado (LGR S/N: 20291509, SEN S/N: 20291509)"	"Final de archivo (LGR S/N: 20291509, SEN S/N: 20291509)"
711	31/07/20	02:00:00	26.158					
712	31/07/20	03:00:00	26.109					
713	31/07/20	04:00:00	26.085					
714	31/07/20	05:00:00	25.939					
715	31/07/20	06:00:00	25.987					
716	31/07/20	07:00:00	26.012					
717	31/07/20	08:00:00	26.036					
718	31/07/20	09:00:00	26.061					
719	31/07/20	10:00:00	26.158					
720	31/07/20	11:00:00	26.207					
721	31/07/20	12:00:00	26.207					
722	31/07/20	13:00:00	26.353					
723	31/07/20	14:00:00	26.500					
724	31/07/20	15:00:00	26.720					
725	31/07/20	16:00:00	26.646					
726	31/07/20	17:00:00	26.573					
727	31/07/20	18:00:00	26.426					
728	31/07/20	19:00:00	26.182					
729	31/07/20	20:00:00	26.134					
730	31/07/20	21:00:00	26.158					
731	31/07/20	22:00:00	26.109					
732	31/07/20	23:00:00	26.085					
733	01/08/20	00:00:00	26.158					
734	01/08/20	01:00:00	26.304					
735	01/08/20	02:00:00	26.280					
736	01/08/20	03:00:00	26.304					
737	01/08/20	04:00:00	26.304					
738	01/08/20	05:00:00	26.280					
739	01/08/20	06:00:00	26.256					
740	01/08/20	07:00:00	26.622					
741	01/08/20	08:00:00	26.867					
742	01/08/20	09:00:00	26.769					
743	01/08/20	10:00:00	26.965					
744	01/08/20	11:00:00	26.891					
745	01/08/20	12:00:00	26.867					
746	01/08/20	13:00:00	27.136					
747	01/08/20	14:00:00	27.259					
748	01/08/20	15:00:00	27.333					
749	01/08/20	16:00:00	27.358					
750	01/08/20	17:00:00	27.259					
751	01/08/20	18:00:00	27.136					
752	01/08/20	19:00:00	27.136					
753	01/08/20	20:00:00	26.989					
754	01/08/20	21:00:00	26.989					
755	01/08/20	22:00:00	26.989					
756	01/08/20	23:00:00	27.063					
757	02/08/20	00:00:00	27.087					
758	02/08/20	01:00:00	27.284					
759	02/08/20	02:00:00	27.308					
760	02/08/20	03:00:00	27.284					
761	02/08/20	04:00:00	27.308					
762	02/08/20	05:00:00	27.087					
763	02/08/20	06:00:00	27.038					
764	02/08/20	07:00:00	26.965					
765	02/08/20	08:00:00	26.891					
766	02/08/20	09:00:00	26.940					
767	02/08/20	10:00:00	26.940					
768	02/08/20	11:00:00	26.916					
769	02/08/20	12:00:00	26.671					
770	02/08/20	13:00:00	26.402					
771	02/08/20	14:00:00	26.378					
772	02/08/20	15:00:00	26.329					
773	02/08/20	16:00:00	26.207					
774	02/08/20	17:00:00	26.231					
775	02/08/20	18:00:00	26.426					
776	02/08/20	19:00:00	26.451					
777	02/08/20	20:00:00	26.451					
778	02/08/20	21:00:00	26.353					
779	02/08/20	22:00:00	26.158					
780	02/08/20	23:00:00	26.231					
781	03/08/20	00:00:00	26.304					
782	03/08/20	01:00:00	26.280					
783	03/08/20	02:00:00	26.207					
784	03/08/20	03:00:00	26.158					
785	03/08/20	04:00:00	26.085					
786	03/08/20	05:00:00	26.036					
787	03/08/20	06:00:00	25.744					
788	03/08/20	07:00:00	25.428					
789	03/08/20	08:00:00	25.234					
790	03/08/20	09:00:00	25.331					
791	03/08/20	10:00:00	25.380					
792	03/08/20	11:00:00	24.968					
793	03/08/20	12:00:00	25.016					
794	03/08/20	13:00:00	25.089					
795	03/08/20	14:00:00	25.283					
796	03/08/20	15:00:00	25.089					
797	03/08/20	16:00:00	25.016					
798	03/08/20	17:00:00	24.992					
799	03/08/20	18:00:00	25.186					
800	03/08/20	19:00:00	25.283					
801	03/08/20	20:00:00	25.404					
802	03/08/20	21:00:00	25.380					
803	03/08/20	22:00:00	25.258					
804	03/08/20	23:00:00	25.258					
805	04/08/20	00:00:00	25.258					
806	04/08/20	01:00:00	25.258					
807	04/08/20	02:00:00	25.137					
808	04/08/20	03:00:00	25.089					
809	04/08/20	04:00:00	25.016					
810	04/08/20	05:00:00	24.798					
811	04/08/20	06:00:00	24.798					
812	04/08/20	07:00:00	24.460					
813	04/08/20	08:00:00	23.857					
814	04/08/20	09:00:00	24.026					
815	04/08/20	10:00:00	24.171					
816	04/08/20	11:00:00	24.412					
817	04/08/20	12:00:00	24.629					
818	04/08/20	13:00:00	24.605					
819	04/08/20	14:00:00	24.605					
820	04/08/20	15:00:00	24.653					
821	04/08/20	16:00:00	24.798					
822	04/08/20	17:00:00	24.895					
823	04/08/20	18:00:00	24.847					
824	04/08/20	19:00:00	24.871					
825	04/08/20	20:00:00	24.895					
826	04/08/20	21:00:00	24.944					
827	04/08/20	22:00:00	25.089					
828	04/08/20	23:00:00	25.089					
829	05/08/20	00:00:00	25.162					
830	05/08/20	01:00:00	25.501					
831	05/08/20	02:00:00	25.550					
832	05/08/20	03:00:00	25.671					
833	05/08/20	04:00:00	25.720					
834	05/08/20	05:00:00	25.768					
835	05/08/20	06:00:00	25.744					
836	05/08/20	07:00:00	25.793					
837	05/08/20	08:00:00	25.768					
838	05/08/20	09:00:00	25.841					
839	05/08/20	10:00:00	25.866					
840	05/08/20	11:00:00	25.866					
841	05/08/20	12:00:00	25.914					
842	05/08/20	13:00:00	25.914					
843	05/08/20	14:00:00	25.914					
844	05/08/20	15:00:00	25.987					
845	05/08/20	16:00:00	26.182					
846	05/08/20	17:00:00	25.963					
847	05/08/20	18:00:00	25.987					
848	05/08/20	19:00:00	25.890					
849	05/08/20	20:00:00	25.720					
850	05/08/20	21:00:00	25.695					
851	05/08/20	22:00:00	25.720					
852	05/08/20	23:00:00	25.744					
853	06/08/20	00:00:00	25.793					
854	06/08/20	01:00:00	25.768					
855	06/08/20	02:00:00	25.768					
856	06/08/20	03:00:00	25.914					
857	06/08/20	04:00:00	25.963					
858	06/08/20	05:00:00	25.939					
859	06/08/20	06:00:00	25.914					
860	06/08/20	07:00:00	25.817					
861	06/08/20	08:00:00	25.890					
862	06/08/20	09:00:00	25.939					
863	06/08/20	10:00:00	26.012					
864	06/08/20	11:00:00	25.987					
865	06/08/20	12:00:00	26.036					
866	06/08/20	13:00:00	26.109					
867	06/08/20	14:00:00	26.134					
868	06/08/20	15:00:00	26.182					
869	06/08/20	16:00:00	26.304					
870	06/08/20	17:00:00	26.378					
871	06/08/20	18:00:00	26.353					
872	06/08/20	19:00:00	26.573					
873	06/08/20	20:00:00	26.378					
874	06/08/20	21:00:00	26.231					
875	06/08/20	22:00:00	26.182					
876	06/08/20	23:00:00	26.207					
877	07/08/20	00:00:00	26.158					
878	07/08/20	01:00:00	26.158					
879	07/08/20	02:00:00	26.134					
880	07/08/20	03:00:00	26.158					
881	07/08/20	04:00:00	26.134					
882	07/08/20	05:00:00	26.134					
883	07/08/20	06:00:00	26.134					
884	07/08/20	07:00:00	26.109					
885	07/08/20	08:00:00	26.134					
886	07/08/20	09:00:00	26.158					
887	07/08/20	10:00:00	26.207					
888	07/08/20	11:00:00	26.280					
889	07/08/20	12:00:00	26.256					
890	07/08/20	13:00:00	26.353					
891	07/08/20	14:00:00	26.378					
892	07/08/20	15:00:00	26.646					
893	07/08/20	16:00:00	26.744					
894	07/08/20	17:00:00	26.769					
895	07/08/20	18:00:00	26.622					
896	07/08/20	19:00:00	26.500					
897	07/08/20	20:00:00	26.475					
898	07/08/20	21:00:00	26.426					
899	07/08/20	22:00:00	26.426					
900	07/08/20	23:00:00	26.598					
901	08/08/20	00:00:00	26.549					
902	08/08/20	01:00:00	26.524					
903	08/08/20	02:00:00	26.426					
904	08/08/20	03:00:00	26.573					
905	08/08/20	04:00:00	26.598					
906	08/08/20	05:00:00	26.598					
907	08/08/20	06:00:00	26.622					
908	08/08/20	07:00:00	26.622					
909	08/08/20	08:00:00	26.671					
910	08/08/20	09:00:00	26.695					
911	08/08/20	10:00:00	26.720					
912	08/08/20	11:00:00	26.769					
913	08/08/20	12:00:00	26.989					
914	08/08/20	13:00:00	27.235					
915	08/08/20	14:00:00	27.554					
916	08/08/20	15:00:00	27.481					
917	08/08/20	16:00:00	27.628					
918	08/08/20	17:00:00	27.136					
919	08/08/20	18:00:00	26.891					
920	08/08/20	19:00:00	26.867					
921	08/08/20	20:00:00	26.842					
922	08/08/20	21:00:00	26.842					
923	08/08/20	22:00:00	27.014					
924	08/08/20	23:00:00	27.063					
925	09/08/20	00:00:00	27.087					
926	09/08/20	01:00:00	27.161					
927	09/08/20	02:00:00	27.161					
928	09/08/20	03:00:00	27.136					
929	09/08/20	04:00:00	27.136					
930	09/08/20	05:00:00	27.112					
931	09/08/20	06:00:00	27.063					
932	09/08/20	07:00:00	27.014					
933	09/08/20	08:00:00	27.038					
934	09/08/20	09:00:00	27.063					
935	09/08/20	10:00:00	27.136					
936	09/08/20	11:00:00	27.161					
937	09/08/20	12:00:00	27.235					
938	09/08/20	13:00:00	27.308					
939	09/08/20	14:00:00	27.456					
940	09/08/20	15:00:00	27.481					
941	09/08/20	16:00:00	27.456					
942	09/08/20	17:00:00	27.456					
943	09/08/20	18:00:00	27.358					
944	09/08/20	19:00:00	27.235					
945	09/08/20	20:00:00	27.087					
946	09/08/20	21:00:00	26.965					
947	09/08/20	22:00:00	26.965					
948	09/08/20	23:00:00	27.087					
949	10/08/20	00:00:00	27.308					
950	10/08/20	01:00:00	27.259					
951	10/08/20	02:00:00	27.186					
952	10/08/20	03:00:00	26.891					
953	10/08/20	04:00:00	27.038					
954	10/08/20	05:00:00	27.063					
955	10/08/20	06:00:00	27.087					
956	10/08/20	07:00:00	27.136					
957	10/08/20	08:00:00	27.161					
958	10/08/20	09:00:00	27.136					
959	10/08/20	10:00:00	27.038					
960	10/08/20	11:00:00	27.038					
961	10/08/20	12:00:00	27.161					
962	10/08/20	13:00:00	28.270					
963	10/08/20	14:00:00	28.667					
964	10/08/20	15:00:00	28.941					
965	10/08/20	16:00:00	28.766					
966	10/08/20	17:00:00	29.215					
967	10/08/20	18:00:00	28.965					
968	10/08/20	19:00:00	28.891					
969	10/08/20	20:00:00	29.015					
970	10/08/20	21:00:00	28.617					
971	10/08/20	22:00:00	28.295					
972	10/08/20	23:00:00	28.048					
973	11/08/20	00:00:00	27.850					
974	11/08/20	01:00:00	27.727					
975	11/08/20	02:00:00	27.604					
976	11/08/20	03:00:00	27.505					
977	11/08/20	04:00:00	27.456					
978	11/08/20	05:00:00	27.407					
979	11/08/20	06:00:00	27.358					
980	11/08/20	07:00:00	27.308					
981	11/08/20	08:00:00	27.308					
982	11/08/20	09:00:00	27.481					
983	11/08/20	10:00:00	27.974					
984	11/08/20	11:00:00	29.389					
985	11/08/20	12:00:00	30.167					
986	11/08/20	13:00:00	30.041					
987	11/08/20	14:00:00	29.715					
988	11/08/20	15:00:00	29.315					
989	11/08/20	16:00:00	29.190					
990	11/08/20	17:00:00	28.841					
991	11/08/20	18:00:00	28.543					
992	11/08/20	19:00:00	28.171					
993	11/08/20	20:00:00	28.444					
994	11/08/20	21:00:00	28.345					
995	11/08/20	22:00:00	28.171					
996	11/08/20	23:00:00	27.998					
997	12/08/20	00:00:00	27.850					
998	12/08/20	01:00:00	27.751					
999	12/08/20	02:00:00	27.677					
1000	12/08/20	03:00:00	27.604					
1001	12/08/20	04:00:00	27.530					
1002	12/08/20	05:00:00	27.481					
1003	12/08/20	06:00:00	27.431					
1004	12/08/20	07:00:00	27.358					
1005	12/08/20	08:00:00	27.333					
1006	12/08/20	09:00:00	27.431					
1007	12/08/20	10:00:00	27.825					
1008	12/08/20	11:00:00	28.419					
1009	12/08/20	11:11:13			Registrado			
1010	12/08/20	11:11:17		Registrado				
1011	12/08/20	11:11:19			Registrado			
1012	12/08/20	11:11:23				Registrado		
1013	12/08/20	11:11:34					Registrado	Registrado
