"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 10566621, SEN S/N: 10566621, LBL: Porros_30m_05022021)"	"Acoplador separado (LGR S/N: 10566621, SEN S/N: 10566621)"	"Acoplador adjunto (LGR S/N: 10566621, SEN S/N: 10566621)"	"Host conectado (LGR S/N: 10566621, SEN S/N: 10566621)"	"Parado (LGR S/N: 10566621, SEN S/N: 10566621)"	"Final de archivo (LGR S/N: 10566621, SEN S/N: 10566621)"
354	20/02/21	05:00:00	14.026					
355	20/02/21	06:00:00	14.050					
356	20/02/21	07:00:00	14.050					
357	20/02/21	08:00:00	14.074					
358	20/02/21	09:00:00	14.074					
359	20/02/21	10:00:00	14.098					
360	20/02/21	11:00:00	14.002					
361	20/02/21	12:00:00	14.002					
362	20/02/21	13:00:00	14.002					
363	20/02/21	14:00:00	14.026					
364	20/02/21	15:00:00	14.026					
365	20/02/21	16:00:00	14.074					
366	20/02/21	17:00:00	14.050					
367	20/02/21	18:00:00	14.074					
368	20/02/21	19:00:00	14.050					
369	20/02/21	20:00:00	14.050					
370	20/02/21	21:00:00	14.050					
371	20/02/21	22:00:00	14.002					
372	20/02/21	23:00:00	14.002					
373	21/02/21	00:00:00	14.026					
374	21/02/21	01:00:00	14.026					
375	21/02/21	02:00:00	14.026					
376	21/02/21	03:00:00	14.002					
377	21/02/21	04:00:00	13.978					
378	21/02/21	05:00:00	13.978					
379	21/02/21	06:00:00	14.050					
380	21/02/21	07:00:00	14.002					
381	21/02/21	08:00:00	14.050					
382	21/02/21	09:00:00	14.098					
383	21/02/21	10:00:00	14.074					
384	21/02/21	11:00:00	14.074					
385	21/02/21	12:00:00	14.074					
386	21/02/21	13:00:00	14.098					
387	21/02/21	14:00:00	14.098					
388	21/02/21	15:00:00	14.098					
389	21/02/21	16:00:00	14.098					
390	21/02/21	17:00:00	14.122					
391	21/02/21	18:00:00	14.122					
392	21/02/21	19:00:00	14.098					
393	21/02/21	20:00:00	14.098					
394	21/02/21	21:00:00	14.098					
395	21/02/21	22:00:00	14.098					
396	21/02/21	23:00:00	14.098					
397	22/02/21	00:00:00	14.098					
398	22/02/21	01:00:00	14.098					
399	22/02/21	02:00:00	14.098					
400	22/02/21	03:00:00	14.098					
401	22/02/21	04:00:00	14.098					
402	22/02/21	05:00:00	14.098					
403	22/02/21	06:00:00	14.098					
404	22/02/21	07:00:00	14.074					
405	22/02/21	08:00:00	14.074					
406	22/02/21	09:00:00	14.074					
407	22/02/21	10:00:00	14.074					
408	22/02/21	11:00:00	14.098					
409	22/02/21	12:00:00	14.170					
410	22/02/21	13:00:00	14.194					
411	22/02/21	14:00:00	14.146					
412	22/02/21	15:00:00	14.122					
413	22/02/21	16:00:00	14.170					
414	22/02/21	17:00:00	14.146					
415	22/02/21	18:00:00	14.194					
416	22/02/21	19:00:00	14.146					
417	22/02/21	20:00:00	14.098					
418	22/02/21	21:00:00	14.098					
419	22/02/21	22:00:00	14.098					
420	22/02/21	23:00:00	14.074					
421	23/02/21	00:00:00	14.098					
422	23/02/21	01:00:00	14.098					
423	23/02/21	02:00:00	14.074					
424	23/02/21	03:00:00	14.098					
425	23/02/21	04:00:00	14.098					
426	23/02/21	05:00:00	14.098					
427	23/02/21	06:00:00	14.122					
428	23/02/21	07:00:00	14.098					
429	23/02/21	08:00:00	14.098					
430	23/02/21	09:00:00	14.098					
431	23/02/21	10:00:00	14.098					
432	23/02/21	11:00:00	14.098					
433	23/02/21	12:00:00	14.098					
434	23/02/21	13:00:00	14.074					
435	23/02/21	14:00:00	14.074					
436	23/02/21	15:00:00	14.098					
437	23/02/21	16:00:00	14.098					
438	23/02/21	17:00:00	14.098					
439	23/02/21	18:00:00	14.098					
440	23/02/21	19:00:00	14.074					
441	23/02/21	20:00:00	14.074					
442	23/02/21	21:00:00	14.074					
443	23/02/21	22:00:00	14.074					
444	23/02/21	23:00:00	14.074					
445	24/02/21	00:00:00	14.098					
446	24/02/21	01:00:00	14.122					
447	24/02/21	02:00:00	14.074					
448	24/02/21	03:00:00	14.098					
449	24/02/21	04:00:00	14.074					
450	24/02/21	05:00:00	14.074					
451	24/02/21	06:00:00	14.074					
452	24/02/21	07:00:00	14.098					
453	24/02/21	08:00:00	14.098					
454	24/02/21	09:00:00	14.098					
455	24/02/21	10:00:00	14.098					
456	24/02/21	11:00:00	14.122					
457	24/02/21	12:00:00	14.122					
458	24/02/21	13:00:00	14.122					
459	24/02/21	14:00:00	14.122					
460	24/02/21	15:00:00	14.122					
461	24/02/21	16:00:00	14.122					
462	24/02/21	17:00:00	14.122					
463	24/02/21	18:00:00	14.122					
464	24/02/21	19:00:00	14.122					
465	24/02/21	20:00:00	14.122					
466	24/02/21	21:00:00	14.122					
467	24/02/21	22:00:00	14.122					
468	24/02/21	23:00:00	14.122					
469	25/02/21	00:00:00	14.122					
470	25/02/21	01:00:00	14.122					
471	25/02/21	02:00:00	14.146					
472	25/02/21	03:00:00	14.146					
473	25/02/21	04:00:00	14.146					
474	25/02/21	05:00:00	14.266					
475	25/02/21	06:00:00	14.314					
476	25/02/21	07:00:00	14.314					
477	25/02/21	08:00:00	14.337					
478	25/02/21	09:00:00	14.337					
479	25/02/21	10:00:00	14.361					
480	25/02/21	11:00:00	14.194					
481	25/02/21	12:00:00	14.385					
482	25/02/21	13:00:00	14.242					
483	25/02/21	14:00:00	14.266					
484	25/02/21	15:00:00	14.290					
485	25/02/21	16:00:00	14.290					
486	25/02/21	17:00:00	14.290					
487	25/02/21	18:00:00	14.290					
488	25/02/21	19:00:00	14.290					
489	25/02/21	20:00:00	14.290					
490	25/02/21	21:00:00	14.290					
491	25/02/21	22:00:00	14.290					
492	25/02/21	23:00:00	14.290					
493	26/02/21	00:00:00	14.290					
494	26/02/21	01:00:00	14.314					
495	26/02/21	02:00:00	14.314					
496	26/02/21	03:00:00	14.314					
497	26/02/21	04:00:00	14.314					
498	26/02/21	05:00:00	14.314					
499	26/02/21	06:00:00	14.314					
500	26/02/21	07:00:00	14.314					
501	26/02/21	08:00:00	14.314					
502	26/02/21	09:00:00	14.314					
503	26/02/21	10:00:00	14.314					
504	26/02/21	11:00:00	14.337					
505	26/02/21	12:00:00	14.337					
506	26/02/21	13:00:00	14.337					
507	26/02/21	14:00:00	14.361					
508	26/02/21	15:00:00	14.361					
509	26/02/21	16:00:00	14.361					
510	26/02/21	17:00:00	14.361					
511	26/02/21	18:00:00	14.337					
512	26/02/21	19:00:00	14.337					
513	26/02/21	20:00:00	14.337					
514	26/02/21	21:00:00	14.361					
515	26/02/21	22:00:00	14.361					
516	26/02/21	23:00:00	14.337					
517	27/02/21	00:00:00	14.337					
518	27/02/21	01:00:00	14.337					
519	27/02/21	02:00:00	14.361					
520	27/02/21	03:00:00	14.361					
521	27/02/21	04:00:00	14.361					
522	27/02/21	05:00:00	14.337					
523	27/02/21	06:00:00	14.337					
524	27/02/21	07:00:00	14.361					
525	27/02/21	08:00:00	14.337					
526	27/02/21	09:00:00	14.337					
527	27/02/21	10:00:00	14.337					
528	27/02/21	11:00:00	14.337					
529	27/02/21	12:00:00	14.361					
530	27/02/21	13:00:00	14.361					
531	27/02/21	14:00:00	14.361					
532	27/02/21	15:00:00	14.337					
533	27/02/21	16:00:00	14.337					
534	27/02/21	17:00:00	14.361					
535	27/02/21	18:00:00	14.361					
536	27/02/21	19:00:00	14.337					
537	27/02/21	20:00:00	14.385					
538	27/02/21	21:00:00	14.409					
539	27/02/21	22:00:00	14.385					
540	27/02/21	23:00:00	14.433					
541	28/02/21	00:00:00	14.409					
542	28/02/21	01:00:00	14.409					
543	28/02/21	02:00:00	14.361					
544	28/02/21	03:00:00	14.361					
545	28/02/21	04:00:00	14.361					
546	28/02/21	05:00:00	14.337					
547	28/02/21	06:00:00	14.337					
548	28/02/21	07:00:00	14.337					
549	28/02/21	08:00:00	14.361					
550	28/02/21	09:00:00	14.361					
551	28/02/21	10:00:00	14.361					
552	28/02/21	11:00:00	14.385					
553	28/02/21	12:00:00	14.385					
554	28/02/21	13:00:00	14.409					
555	28/02/21	14:00:00	14.433					
556	28/02/21	15:00:00	14.409					
557	28/02/21	16:00:00	14.337					
558	28/02/21	17:00:00	14.314					
559	28/02/21	18:00:00	14.290					
560	28/02/21	19:00:00	14.290					
561	28/02/21	20:00:00	14.314					
562	28/02/21	21:00:00	14.290					
563	28/02/21	22:00:00	14.290					
564	28/02/21	23:00:00	14.290					
565	01/03/21	00:00:00	14.361					
566	01/03/21	01:00:00	14.385					
567	01/03/21	02:00:00	14.385					
568	01/03/21	03:00:00	14.361					
569	01/03/21	04:00:00	14.361					
570	01/03/21	05:00:00	14.218					
571	01/03/21	06:00:00	14.122					
572	01/03/21	07:00:00	14.050					
573	01/03/21	08:00:00	14.050					
574	01/03/21	09:00:00	14.026					
575	01/03/21	10:00:00	14.026					
576	01/03/21	11:00:00	14.050					
577	01/03/21	12:00:00	14.074					
578	01/03/21	13:00:00	14.050					
579	01/03/21	14:00:00	14.050					
580	01/03/21	15:00:00	14.002					
581	01/03/21	16:00:00	14.002					
582	01/03/21	17:00:00	14.002					
583	01/03/21	18:00:00	13.978					
584	01/03/21	19:00:00	13.978					
585	01/03/21	20:00:00	13.978					
586	01/03/21	21:00:00	13.978					
587	01/03/21	22:00:00	14.002					
588	01/03/21	23:00:00	14.002					
589	02/03/21	00:00:00	14.002					
590	02/03/21	01:00:00	14.002					
591	02/03/21	02:00:00	14.002					
592	02/03/21	03:00:00	14.002					
593	02/03/21	04:00:00	14.002					
594	02/03/21	05:00:00	14.002					
595	02/03/21	06:00:00	14.002					
596	02/03/21	07:00:00	14.002					
597	02/03/21	08:00:00	13.978					
598	02/03/21	09:00:00	14.002					
599	02/03/21	10:00:00	14.002					
600	02/03/21	11:00:00	14.002					
601	02/03/21	12:00:00	14.002					
602	02/03/21	13:00:00	13.978					
603	02/03/21	14:00:00	13.978					
604	02/03/21	15:00:00	13.978					
605	02/03/21	16:00:00	13.978					
606	02/03/21	17:00:00	14.002					
607	02/03/21	18:00:00	13.978					
608	02/03/21	19:00:00	13.978					
609	02/03/21	20:00:00	14.026					
610	02/03/21	21:00:00	14.026					
611	02/03/21	22:00:00	14.026					
612	02/03/21	23:00:00	14.002					
613	03/03/21	00:00:00	14.002					
614	03/03/21	01:00:00	14.002					
615	03/03/21	02:00:00	14.002					
616	03/03/21	03:00:00	14.002					
617	03/03/21	04:00:00	14.002					
618	03/03/21	05:00:00	14.002					
619	03/03/21	06:00:00	14.002					
620	03/03/21	07:00:00	14.002					
621	03/03/21	08:00:00	14.002					
622	03/03/21	09:00:00	14.002					
623	03/03/21	10:00:00	14.002					
624	03/03/21	11:00:00	14.002					
625	03/03/21	12:00:00	14.002					
626	03/03/21	13:00:00	14.002					
627	03/03/21	14:00:00	14.002					
628	03/03/21	15:00:00	14.002					
629	03/03/21	16:00:00	14.002					
630	03/03/21	17:00:00	14.050					
631	03/03/21	18:00:00	14.098					
632	03/03/21	19:00:00	14.098					
633	03/03/21	20:00:00	14.002					
634	03/03/21	21:00:00	14.050					
635	03/03/21	22:00:00	14.026					
636	03/03/21	23:00:00	14.026					
637	04/03/21	00:00:00	14.026					
638	04/03/21	01:00:00	14.074					
639	04/03/21	02:00:00	14.026					
640	04/03/21	03:00:00	14.002					
641	04/03/21	04:00:00	14.002					
642	04/03/21	05:00:00	14.026					
643	04/03/21	06:00:00	14.026					
644	04/03/21	07:00:00	14.026					
645	04/03/21	08:00:00	14.050					
646	04/03/21	09:00:00	14.098					
647	04/03/21	10:00:00	14.122					
648	04/03/21	11:00:00	14.122					
649	04/03/21	12:00:00	14.122					
650	04/03/21	13:00:00	14.122					
651	04/03/21	14:00:00	14.122					
652	04/03/21	15:00:00	14.170					
653	04/03/21	16:00:00	14.122					
654	04/03/21	17:00:00	14.098					
655	04/03/21	18:00:00	14.098					
656	04/03/21	19:00:00	14.074					
657	04/03/21	20:00:00	14.050					
658	04/03/21	21:00:00	14.050					
659	04/03/21	22:00:00	14.050					
660	04/03/21	23:00:00	14.122					
661	05/03/21	00:00:00	14.122					
662	05/03/21	01:00:00	14.122					
663	05/03/21	02:00:00	14.122					
664	05/03/21	03:00:00	14.146					
665	05/03/21	04:00:00	14.170					
666	05/03/21	05:00:00	14.170					
667	05/03/21	06:00:00	14.170					
668	05/03/21	07:00:00	14.170					
669	05/03/21	08:00:00	14.170					
670	05/03/21	09:00:00	14.170					
671	05/03/21	10:00:00	14.194					
672	05/03/21	11:00:00	14.242					
673	05/03/21	12:00:00	14.242					
674	05/03/21	13:00:00	14.290					
675	05/03/21	14:00:00	14.290					
676	05/03/21	15:00:00	14.361					
677	05/03/21	16:00:00	14.481					
678	05/03/21	17:00:00	14.409					
679	05/03/21	18:00:00	14.385					
680	05/03/21	19:00:00	14.337					
681	05/03/21	20:00:00	14.314					
682	05/03/21	21:00:00	14.361					
683	05/03/21	22:00:00	14.361					
684	05/03/21	23:00:00	14.361					
685	06/03/21	00:00:00	14.409					
686	06/03/21	01:00:00	14.433					
687	06/03/21	02:00:00	14.457					
688	06/03/21	03:00:00	14.457					
689	06/03/21	04:00:00	14.505					
690	06/03/21	05:00:00	14.505					
691	06/03/21	06:00:00	14.529					
692	06/03/21	07:00:00	14.577					
693	06/03/21	08:00:00	14.529					
694	06/03/21	09:00:00	14.553					
695	06/03/21	10:00:00	14.601					
696	06/03/21	11:00:00	14.601					
697	06/03/21	12:00:00	14.601					
698	06/03/21	13:00:00	14.601					
699	06/03/21	14:00:00	14.625					
700	06/03/21	15:00:00	14.625					
701	06/03/21	16:00:00	14.601					
702	06/03/21	17:00:00	14.577					
703	06/03/21	18:00:00	14.601					
704	06/03/21	19:00:00	14.601					
705	06/03/21	20:00:00	14.577					
706	06/03/21	21:00:00	14.577					
707	06/03/21	22:00:00	14.577					
708	06/03/21	23:00:00	14.601					
709	07/03/21	00:00:00	14.601					
710	07/03/21	01:00:00	14.577					
