"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20364086, SEN S/N: 20364086, LBL: Aire_25m)"	"Acoplador separado (LGR S/N: 20364086, SEN S/N: 20364086)"	"Acoplador adjunto (LGR S/N: 20364086, SEN S/N: 20364086)"	"Host conectado (LGR S/N: 20364086, SEN S/N: 20364086)"	"Parado (LGR S/N: 20364086, SEN S/N: 20364086)"	"Final de archivo (LGR S/N: 20364086, SEN S/N: 20364086)"
1413	15/07/22	06:00:00	19.960					
1414	15/07/22	07:00:00	19.960					
1415	15/07/22	08:00:00	19.865					
1416	15/07/22	09:00:00	19.008					
1417	15/07/22	10:00:00	18.985					
1418	15/07/22	11:00:00	20.103					
1419	15/07/22	12:00:00	21.103					
1420	15/07/22	13:00:00	22.082					
1421	15/07/22	14:00:00	21.366					
1422	15/07/22	15:00:00	20.913					
1423	15/07/22	16:00:00	20.484					
1424	15/07/22	17:00:00	20.222					
1425	15/07/22	18:00:00	19.912					
1426	15/07/22	19:00:00	19.841					
1427	15/07/22	20:00:00	19.579					
1428	15/07/22	21:00:00	19.080					
1429	15/07/22	22:00:00	19.175					
1430	15/07/22	23:00:00	20.865					
1431	16/07/22	00:00:00	21.151					
1432	16/07/22	01:00:00	21.628					
1433	16/07/22	02:00:00	20.913					
1434	16/07/22	03:00:00	20.436					
1435	16/07/22	04:00:00	20.269					
1436	16/07/22	05:00:00	20.293					
1437	16/07/22	06:00:00	20.436					
1438	16/07/22	07:00:00	20.412					
1439	16/07/22	08:00:00	20.817					
1440	16/07/22	09:00:00	21.413					
1441	16/07/22	10:00:00	22.202					
1442	16/07/22	11:00:00	22.537					
1443	16/07/22	12:00:00	22.489					
1444	16/07/22	13:00:00	22.561					
1445	16/07/22	14:00:00	22.633					
1446	16/07/22	15:00:00	21.915					
1447	16/07/22	16:00:00	20.269					
1448	16/07/22	17:00:00	19.793					
1449	16/07/22	18:00:00	20.246					
1450	16/07/22	19:00:00	19.698					
1451	16/07/22	20:00:00	19.865					
1452	16/07/22	21:00:00	19.270					
1453	16/07/22	22:00:00	19.008					
1454	16/07/22	23:00:00	19.984					
1455	17/07/22	00:00:00	22.800					
1456	17/07/22	01:00:00	21.557					
1457	17/07/22	02:00:00	21.413					
1458	17/07/22	03:00:00	21.581					
1459	17/07/22	04:00:00	21.533					
1460	17/07/22	05:00:00	21.008					
1461	17/07/22	06:00:00	20.722					
1462	17/07/22	07:00:00	20.126					
1463	17/07/22	08:00:00	19.984					
1464	17/07/22	09:00:00	19.555					
1465	17/07/22	10:00:00	19.413					
1466	17/07/22	11:00:00	19.532					
1467	17/07/22	12:00:00	20.507					
1468	17/07/22	13:00:00	22.537					
1469	17/07/22	14:00:00	23.593					
1470	17/07/22	15:00:00	22.609					
1471	17/07/22	16:00:00	22.872					
1472	17/07/22	17:00:00	21.413					
1473	17/07/22	18:00:00	21.175					
1474	17/07/22	19:00:00	20.650					
1475	17/07/22	20:00:00	19.817					
1476	17/07/22	21:00:00	19.151					
1477	17/07/22	22:00:00	18.913					
1478	17/07/22	23:00:00	18.961					
1479	18/07/22	00:00:00	20.531					
1480	18/07/22	01:00:00	22.154					
1481	18/07/22	02:00:00	20.507					
1482	18/07/22	03:00:00	20.460					
1483	18/07/22	04:00:00	20.079					
1484	18/07/22	05:00:00	20.460					
1485	18/07/22	06:00:00	21.103					
1486	18/07/22	07:00:00	21.032					
1487	18/07/22	08:00:00	19.984					
1488	18/07/22	09:00:00	19.127					
1489	18/07/22	10:00:00	18.438					
1490	18/07/22	11:00:00	17.605					
1491	18/07/22	12:00:00	17.463					
1492	18/07/22	13:00:00	17.796					
1493	18/07/22	14:00:00	19.318					
1494	18/07/22	15:00:00	20.817					
1495	18/07/22	16:00:00	21.915					
1496	18/07/22	17:00:00	20.627					
1497	18/07/22	18:00:00	20.460					
1498	18/07/22	19:00:00	20.555					
1499	18/07/22	20:00:00	20.913					
1500	18/07/22	21:00:00	20.126					
1501	18/07/22	22:00:00	19.817					
1502	18/07/22	23:00:00	18.723					
1503	19/07/22	00:00:00	18.461					
1504	19/07/22	01:00:00	19.080					
1505	19/07/22	02:00:00	18.747					
1506	19/07/22	03:00:00	18.628					
1507	19/07/22	04:00:00	18.866					
1508	19/07/22	05:00:00	18.913					
1509	19/07/22	06:00:00	18.604					
1510	19/07/22	07:00:00	18.343					
1511	19/07/22	08:00:00	18.247					
1512	19/07/22	09:00:00	18.010					
1513	19/07/22	10:00:00	17.962					
1514	19/07/22	11:00:00	18.247					
1515	19/07/22	12:00:00	18.771					
1516	19/07/22	13:00:00	18.414					
1517	19/07/22	14:00:00	18.509					
1518	19/07/22	15:00:00	18.842					
1519	19/07/22	16:00:00	19.627					
1520	19/07/22	17:00:00	20.507					
1521	19/07/22	18:00:00	20.388					
1522	19/07/22	19:00:00	20.150					
1523	19/07/22	20:00:00	19.603					
1524	19/07/22	21:00:00	19.151					
1525	19/07/22	22:00:00	18.152					
1526	19/07/22	23:00:00	17.772					
1527	20/07/22	00:00:00	17.534					
1528	20/07/22	01:00:00	17.582					
1529	20/07/22	02:00:00	17.986					
1530	20/07/22	03:00:00	20.150					
1531	20/07/22	04:00:00	22.106					
1532	20/07/22	05:00:00	18.438					
1533	20/07/22	06:00:00	18.319					
1534	20/07/22	07:00:00	18.247					
1535	20/07/22	08:00:00	18.343					
1536	20/07/22	09:00:00	18.771					
1537	20/07/22	10:00:00	19.175					
1538	20/07/22	11:00:00	19.175					
1539	20/07/22	12:00:00	18.675					
1540	20/07/22	13:00:00	18.295					
1541	20/07/22	14:00:00	18.557					
1542	20/07/22	15:00:00	18.414					
1543	20/07/22	16:00:00	19.008					
1544	20/07/22	17:00:00	19.294					
1545	20/07/22	18:00:00	19.627					
1546	20/07/22	19:00:00	19.341					
1547	20/07/22	20:00:00	19.484					
1548	20/07/22	21:00:00	19.341					
1549	20/07/22	22:00:00	19.436					
1550	20/07/22	23:00:00	19.222					
1551	21/07/22	00:00:00	18.985					
1552	21/07/22	01:00:00	18.628					
1553	21/07/22	02:00:00	18.580					
1554	21/07/22	03:00:00	19.032					
1555	21/07/22	04:00:00	19.294					
1556	21/07/22	05:00:00	20.674					
1557	21/07/22	06:00:00	21.342					
1558	21/07/22	07:00:00	21.628					
1559	21/07/22	08:00:00	20.126					
1560	21/07/22	09:00:00	19.032					
1561	21/07/22	10:00:00	19.151					
1562	21/07/22	11:00:00	19.270					
1563	21/07/22	12:00:00	19.508					
1564	21/07/22	13:00:00	19.817					
1565	21/07/22	14:00:00	19.888					
1566	21/07/22	15:00:00	20.341					
1567	21/07/22	16:00:00	20.889					
1568	21/07/22	17:00:00	21.199					
1569	21/07/22	18:00:00	21.342					
1570	21/07/22	19:00:00	21.175					
1571	21/07/22	20:00:00	20.841					
1572	21/07/22	21:00:00	19.912					
1573	21/07/22	22:00:00	19.436					
1574	21/07/22	23:00:00	19.365					
1575	22/07/22	00:00:00	19.674					
1576	22/07/22	01:00:00	19.770					
1577	22/07/22	02:00:00	18.818					
1578	22/07/22	03:00:00	18.343					
1579	22/07/22	04:00:00	18.366					
1580	22/07/22	05:00:00	18.818					
1581	22/07/22	06:00:00	19.199					
1582	22/07/22	07:00:00	19.389					
1583	22/07/22	08:00:00	19.793					
1584	22/07/22	09:00:00	19.436					
1585	22/07/22	10:00:00	19.508					
1586	22/07/22	11:00:00	19.508					
1587	22/07/22	12:00:00	19.175					
1588	22/07/22	13:00:00	18.604					
1589	22/07/22	14:00:00	18.509					
1590	22/07/22	15:00:00	18.652					
1591	22/07/22	16:00:00	18.295					
1592	22/07/22	17:00:00	18.224					
1593	22/07/22	18:00:00	18.533					
1594	22/07/22	19:00:00	19.151					
1595	22/07/22	20:00:00	19.413					
1596	22/07/22	21:00:00	19.175					
1597	22/07/22	22:00:00	18.985					
1598	22/07/22	23:00:00	18.913					
1599	23/07/22	00:00:00	18.794					
1600	23/07/22	01:00:00	18.699					
1601	23/07/22	02:00:00	19.008					
1602	23/07/22	03:00:00	18.866					
1603	23/07/22	04:00:00	18.675					
1604	23/07/22	05:00:00	18.604					
1605	23/07/22	06:00:00	18.652					
1606	23/07/22	07:00:00	18.985					
1607	23/07/22	08:00:00	19.413					
1608	23/07/22	09:00:00	19.436					
1609	23/07/22	10:00:00	19.484					
1610	23/07/22	11:00:00	20.722					
1611	23/07/22	12:00:00	20.055					
1612	23/07/22	13:00:00	19.484					
1613	23/07/22	14:00:00	20.531					
1614	23/07/22	15:00:00	20.484					
1615	23/07/22	16:00:00	20.484					
1616	23/07/22	17:00:00	20.507					
1617	23/07/22	18:00:00	20.365					
1618	23/07/22	19:00:00	20.246					
1619	23/07/22	20:00:00	20.293					
1620	23/07/22	21:00:00	19.960					
1621	23/07/22	22:00:00	19.865					
1622	23/07/22	23:00:00	20.174					
1623	24/07/22	00:00:00	20.412					
1624	24/07/22	01:00:00	20.079					
1625	24/07/22	02:00:00	19.627					
1626	24/07/22	03:00:00	19.484					
1627	24/07/22	04:00:00	19.484					
1628	24/07/22	05:00:00	19.770					
1629	24/07/22	06:00:00	20.436					
1630	24/07/22	07:00:00	19.984					
1631	24/07/22	08:00:00	19.936					
1632	24/07/22	09:00:00	20.055					
1633	24/07/22	10:00:00	19.603					
1634	24/07/22	11:00:00	19.460					
1635	24/07/22	12:00:00	19.603					
1636	24/07/22	13:00:00	19.651					
1637	24/07/22	14:00:00	19.793					
1638	24/07/22	15:00:00	19.984					
1639	24/07/22	16:00:00	19.532					
1640	24/07/22	17:00:00	18.913					
1641	24/07/22	18:00:00	18.818					
1642	24/07/22	19:00:00	18.889					
1643	24/07/22	20:00:00	19.627					
1644	24/07/22	21:00:00	19.698					
1645	24/07/22	22:00:00	19.674					
1646	24/07/22	23:00:00	19.793					
1647	25/07/22	00:00:00	19.817					
1648	25/07/22	01:00:00	19.674					
1649	25/07/22	02:00:00	19.793					
1650	25/07/22	03:00:00	19.770					
1651	25/07/22	04:00:00	19.008					
1652	25/07/22	05:00:00	18.937					
1653	25/07/22	06:00:00	18.771					
1654	25/07/22	07:00:00	18.533					
1655	25/07/22	08:00:00	18.675					
1656	25/07/22	09:00:00	19.222					
1657	25/07/22	10:00:00	19.651					
1658	25/07/22	11:00:00	20.222					
1659	25/07/22	12:00:00	20.698					
1660	25/07/22	13:00:00	20.793					
1661	25/07/22	14:00:00	21.127					
1662	25/07/22	15:00:00	21.939					
1663	25/07/22	16:00:00	21.939					
1664	25/07/22	17:00:00	21.413					
1665	25/07/22	18:00:00	21.366					
1666	25/07/22	19:00:00	22.274					
1667	25/07/22	20:00:00	23.497					
1668	25/07/22	21:00:00	22.489					
1669	25/07/22	22:00:00	22.154					
1670	25/07/22	23:00:00	21.581					
1671	26/07/22	00:00:00	21.199					
1672	26/07/22	01:00:00	20.865					
1673	26/07/22	02:00:00	20.436					
1674	26/07/22	03:00:00	20.531					
1675	26/07/22	04:00:00	20.889					
1676	26/07/22	05:00:00	20.984					
1677	26/07/22	06:00:00	21.294					
1678	26/07/22	07:00:00	21.867					
1679	26/07/22	08:00:00	22.106					
1680	26/07/22	09:00:00	22.968					
1681	26/07/22	10:00:00	23.064					
1682	26/07/22	11:00:00	22.992					
1683	26/07/22	12:00:00	22.800					
1684	26/07/22	13:00:00	22.441					
1685	26/07/22	14:00:00	22.800					
1686	26/07/22	15:00:00	23.136					
1687	26/07/22	16:00:00	23.376					
1688	26/07/22	17:00:00	22.753					
1689	26/07/22	18:00:00	22.250					
1690	26/07/22	19:00:00	24.750					
1691	26/07/22	20:00:00	25.016					
1692	26/07/22	21:00:00	24.702					
1693	26/07/22	22:00:00	23.256					
1694	26/07/22	23:00:00	23.136					
1695	27/07/22	00:00:00	22.393					
1696	27/07/22	01:00:00	21.581					
1697	27/07/22	02:00:00	20.865					
1698	27/07/22	03:00:00	19.460					
1699	27/07/22	04:00:00	18.652					
1700	27/07/22	05:00:00	18.033					
1701	27/07/22	06:00:00	17.891					
1702	27/07/22	07:00:00	19.936					
1703	27/07/22	08:00:00	23.472					
1704	27/07/22	09:00:00	24.146					
1705	27/07/22	10:00:00	22.753					
1706	27/07/22	11:00:00	20.055					
1707	27/07/22	12:00:00	20.841					
1708	27/07/22	13:00:00	20.341					
1709	27/07/22	14:00:00	21.533					
1710	27/07/22	15:00:00	21.437					
1711	27/07/22	16:00:00	21.867					
1712	27/07/22	17:00:00	21.581					
1713	27/07/22	18:00:00	21.270					
1714	27/07/22	19:00:00	21.867					
1715	27/07/22	20:00:00	22.824					
1716	27/07/22	21:00:00	20.770					
1717	27/07/22	22:00:00	21.318					
1718	27/07/22	23:00:00	20.388					
1719	28/07/22	00:00:00	19.674					
1720	28/07/22	01:00:00	18.961					
1721	28/07/22	02:00:00	18.866					
1722	28/07/22	03:00:00	18.271					
1723	28/07/22	04:00:00	17.130					
1724	28/07/22	05:00:00	17.368					
1725	28/07/22	06:00:00	17.486					
1726	28/07/22	07:00:00	17.368					
1727	28/07/22	08:00:00	17.368					
1728	28/07/22	09:00:00	19.270					
1729	28/07/22	10:00:00	21.748					
1730	28/07/22	11:00:00	22.681					
1731	28/07/22	12:00:00	20.960					
1732	28/07/22	13:00:00	21.246					
1733	28/07/22	14:00:00	21.008					
1734	28/07/22	15:00:00	21.079					
1735	28/07/22	16:00:00	20.960					
1736	28/07/22	17:00:00	21.652					
1737	28/07/22	18:00:00	21.581					
1738	28/07/22	19:00:00	20.865					
1739	28/07/22	20:00:00	20.388					
1740	28/07/22	21:00:00	20.198					
1741	28/07/22	22:00:00	20.269					
1742	28/07/22	23:00:00	20.674					
1743	29/07/22	00:00:00	21.963					
1744	29/07/22	01:00:00	21.079					
1745	29/07/22	02:00:00	19.436					
1746	29/07/22	03:00:00	19.413					
1747	29/07/22	04:00:00	20.746					
1748	29/07/22	05:00:00	20.507					
1749	29/07/22	06:00:00	20.579					
1750	29/07/22	07:00:00	20.460					
1751	29/07/22	08:00:00	20.436					
1752	29/07/22	09:00:00	20.436					
1753	29/07/22	10:00:00	20.531					
1754	29/07/22	11:00:00	21.032					
1755	29/07/22	12:00:00	21.199					
1756	29/07/22	13:00:00	20.984					
1757	29/07/22	14:00:00	20.746					
1758	29/07/22	15:00:00	20.484					
1759	29/07/22	16:00:00	19.841					
1760	29/07/22	17:00:00	19.246					
1761	29/07/22	18:00:00	18.961					
1762	29/07/22	19:00:00	18.675					
1763	29/07/22	20:00:00	18.771					
1764	29/07/22	21:00:00	19.151					
1765	29/07/22	22:00:00	20.055					
1766	29/07/22	23:00:00	20.246					
1767	30/07/22	00:00:00	20.484					
1768	30/07/22	01:00:00	20.722					
1769	30/07/22	02:00:00	20.412					
1770	30/07/22	03:00:00	20.412					
1771	30/07/22	04:00:00	20.317					
1772	30/07/22	05:00:00	19.389					
1773	30/07/22	06:00:00	19.222					
1774	30/07/22	07:00:00	19.222					
1775	30/07/22	08:00:00	19.555					
1776	30/07/22	09:00:00	19.984					
1777	30/07/22	10:00:00	20.293					
1778	30/07/22	11:00:00	21.724					
1779	30/07/22	12:00:00	23.424					
1780	30/07/22	13:00:00	23.545					
1781	30/07/22	14:00:00	23.617					
1782	30/07/22	15:00:00	24.122					
1783	30/07/22	16:00:00	23.521					
1784	30/07/22	17:00:00	23.448					
1785	30/07/22	18:00:00	24.050					
1786	30/07/22	19:00:00	25.817					
1787	30/07/22	20:00:00	24.122					
1788	30/07/22	21:00:00	24.050					
1789	30/07/22	22:00:00	23.954					
1790	30/07/22	23:00:00	24.122					
1791	31/07/22	00:00:00	23.521					
1792	31/07/22	01:00:00	23.232					
1793	31/07/22	02:00:00	22.872					
1794	31/07/22	03:00:00	22.298					
1795	31/07/22	04:00:00	21.987					
1796	31/07/22	05:00:00	20.674					
1797	31/07/22	06:00:00	20.436					
1798	31/07/22	07:00:00	19.008					
1799	31/07/22	08:00:00	17.986					
1800	31/07/22	09:00:00	17.772					
1801	31/07/22	10:00:00	17.867					
1802	31/07/22	11:00:00	20.698					
1803	31/07/22	12:00:00	21.413					
1804	31/07/22	13:00:00	21.056					
1805	31/07/22	14:00:00	21.390					
1806	31/07/22	15:00:00	22.058					
1807	31/07/22	16:00:00	25.404					
1808	31/07/22	17:00:00	23.088					
1809	31/07/22	18:00:00	23.352					
1810	31/07/22	19:00:00	23.954					
1811	31/07/22	20:00:00	25.210					
1812	31/07/22	21:00:00	23.088					
1813	31/07/22	22:00:00	22.657					
1814	31/07/22	23:00:00	22.321					
1815	01/08/22	00:00:00	21.270					
1816	01/08/22	01:00:00	20.555					
1817	01/08/22	02:00:00	20.507					
1818	01/08/22	03:00:00	20.770					
1819	01/08/22	04:00:00	21.294					
1820	01/08/22	05:00:00	21.366					
1821	01/08/22	06:00:00	21.843					
1822	01/08/22	07:00:00	21.366					
1823	01/08/22	08:00:00	22.011					
1824	01/08/22	09:00:00	22.824					
1825	01/08/22	10:00:00	24.388					
1826	01/08/22	11:00:00	22.872					
1827	01/08/22	12:00:00	22.609					
1828	01/08/22	13:00:00	23.064					
1829	01/08/22	14:00:00	23.424					
1830	01/08/22	15:00:00	23.665					
1831	01/08/22	16:00:00	23.809					
1832	01/08/22	17:00:00	22.944					
1833	01/08/22	18:00:00	23.448					
1834	01/08/22	19:00:00	22.489					
1835	01/08/22	20:00:00	21.819					
1836	01/08/22	21:00:00	22.345					
1837	01/08/22	22:00:00	23.328					
1838	01/08/22	23:00:00	24.146					
1839	02/08/22	00:00:00	25.477					
1840	02/08/22	01:00:00	26.500					
1841	02/08/22	02:00:00	26.769					
1842	02/08/22	03:00:00	26.256					
1843	02/08/22	04:00:00	25.525					
1844	02/08/22	05:00:00	25.137					
1845	02/08/22	06:00:00	24.702					
1846	02/08/22	07:00:00	23.737					
1847	02/08/22	08:00:00	23.040					
1848	02/08/22	09:00:00	21.366					
1849	02/08/22	10:00:00	20.365					
1850	02/08/22	11:00:00	20.126					
1851	02/08/22	12:00:00	20.579					
1852	02/08/22	13:00:00	21.342					
1853	02/08/22	14:00:00	21.987					
1854	02/08/22	15:00:00	23.641					
1855	02/08/22	16:00:00	24.050					
1856	02/08/22	17:00:00	24.122					
1857	02/08/22	18:00:00	24.171					
1858	02/08/22	19:00:00	23.545					
1859	02/08/22	20:00:00	23.184					
1860	02/08/22	21:00:00	22.369					
1861	02/08/22	22:00:00	21.676					
1862	02/08/22	23:00:00	21.891					
1863	03/08/22	00:00:00	23.184					
1864	03/08/22	01:00:00	23.930					
1865	03/08/22	02:00:00	24.050					
1866	03/08/22	03:00:00	22.657					
1867	03/08/22	04:00:00	23.160					
1868	03/08/22	05:00:00	22.705					
1869	03/08/22	06:00:00	22.250					
1870	03/08/22	07:00:00	24.750					
1871	03/08/22	08:00:00	23.497					
1872	03/08/22	09:00:00	21.390					
1873	03/08/22	10:00:00	20.103					
1874	03/08/22	11:00:00	19.627					
1875	03/08/22	12:00:00	19.603					
1876	03/08/22	13:00:00	19.841					
1877	03/08/22	14:00:00	21.795					
1878	03/08/22	15:00:00	22.753					
1879	03/08/22	16:00:00	23.112					
1880	03/08/22	17:00:00	23.064					
1881	03/08/22	18:00:00	22.848					
1882	03/08/22	19:00:00	21.963					
1883	03/08/22	20:00:00	21.724					
1884	03/08/22	21:00:00	21.390					
1885	03/08/22	22:00:00	21.533					
1886	03/08/22	23:00:00	21.175					
1887	04/08/22	00:00:00	21.175					
1888	04/08/22	01:00:00	23.497					
1889	04/08/22	02:00:00	21.437					
1890	04/08/22	03:00:00	22.106					
1891	04/08/22	04:00:00	22.513					
1892	04/08/22	05:00:00	22.561					
1893	04/08/22	06:00:00	23.136					
1894	04/08/22	07:00:00	21.748					
1895	04/08/22	08:00:00	21.342					
1896	04/08/22	09:00:00	20.603					
1897	04/08/22	10:00:00	20.555					
1898	04/08/22	11:00:00	22.321					
1899	04/08/22	12:00:00	23.064					
1900	04/08/22	13:00:00	23.352					
1901	04/08/22	14:00:00	23.617					
1902	04/08/22	15:00:00	23.641					
1903	04/08/22	16:00:00	23.376					
1904	04/08/22	17:00:00	23.088					
1905	04/08/22	18:00:00	23.208					
1906	04/08/22	19:00:00	23.136					
1907	04/08/22	20:00:00	21.700					
1908	04/08/22	21:00:00	21.151					
1909	04/08/22	22:00:00	20.031					
1910	04/08/22	23:00:00	20.103					
1911	05/08/22	00:00:00	19.841					
1912	05/08/22	01:00:00	19.865					
1913	05/08/22	02:00:00	20.103					
1914	05/08/22	03:00:00	21.819					
1915	05/08/22	04:00:00	22.513					
1916	05/08/22	05:00:00	22.705					
1917	05/08/22	06:00:00	23.352					
1918	05/08/22	07:00:00	24.484					
1919	05/08/22	08:00:00	23.208					
1920	05/08/22	09:00:00	23.112					
1921	05/08/22	10:00:00	23.088					
1922	05/08/22	11:00:00	22.944					
1923	05/08/22	12:00:00	22.872					
1924	05/08/22	13:00:00	22.896					
1925	05/08/22	14:00:00	22.968					
1926	05/08/22	15:00:00	23.208					
1927	05/08/22	16:00:00	23.521					
1928	05/08/22	17:00:00	23.665					
1929	05/08/22	18:00:00	23.424					
1930	05/08/22	19:00:00	23.521					
1931	05/08/22	20:00:00	24.339					
1932	05/08/22	21:00:00	25.016					
1933	05/08/22	22:00:00	25.162					
1934	05/08/22	23:00:00	24.992					
1935	06/08/22	00:00:00	24.581					
1936	06/08/22	01:00:00	23.689					
1937	06/08/22	02:00:00	23.400					
1938	06/08/22	03:00:00	24.339					
1939	06/08/22	04:00:00	24.291					
1940	06/08/22	05:00:00	23.761					
1941	06/08/22	06:00:00	23.521					
1942	06/08/22	07:00:00	23.184					
1943	06/08/22	08:00:00	23.400					
1944	06/08/22	09:00:00	23.521					
1945	06/08/22	10:00:00	22.417					
1946	06/08/22	11:00:00	22.298					
1947	06/08/22	12:00:00	22.058					
1948	06/08/22	13:00:00	21.724					
1949	06/08/22	14:00:00	22.321					
1950	06/08/22	15:00:00	23.160					
1951	06/08/22	16:00:00	23.569					
1952	06/08/22	17:00:00	23.593					
1953	06/08/22	18:00:00	24.074					
1954	06/08/22	19:00:00	24.629					
1955	06/08/22	20:00:00	25.404					
1956	06/08/22	21:00:00	27.235					
1957	06/08/22	22:00:00	26.207					
1958	06/08/22	23:00:00	27.801					
1959	07/08/22	00:00:00	28.023					
1960	07/08/22	01:00:00	23.833					
1961	07/08/22	02:00:00	22.202					
1962	07/08/22	03:00:00	21.867					
1963	07/08/22	04:00:00	21.318					
1964	07/08/22	05:00:00	21.151					
1965	07/08/22	06:00:00	21.175					
1966	07/08/22	07:00:00	22.537					
1967	07/08/22	08:00:00	23.930					
1968	07/08/22	09:00:00	24.315					
1969	07/08/22	10:00:00	24.074					
1970	07/08/22	11:00:00	23.497					
1971	07/08/22	12:00:00	22.633					
1972	07/08/22	13:00:00	23.905					
1973	07/08/22	14:00:00	24.629					
1974	07/08/22	15:00:00	24.291					
1975	07/08/22	16:00:00	24.484					
1976	07/08/22	17:00:00	25.307					
1977	07/08/22	18:00:00	24.436					
1978	07/08/22	19:00:00	24.315					
1979	07/08/22	20:00:00	24.339					
1980	07/08/22	21:00:00	23.737					
1981	07/08/22	22:00:00	23.497					
1982	07/08/22	23:00:00	24.002					
1983	08/08/22	00:00:00	24.267					
1984	08/08/22	01:00:00	24.412					
1985	08/08/22	02:00:00	24.339					
1986	08/08/22	03:00:00	25.866					
1987	08/08/22	04:00:00	26.671					
1988	08/08/22	05:00:00	26.231					
1989	08/08/22	06:00:00	26.549					
1990	08/08/22	07:00:00	27.063					
1991	08/08/22	08:00:00	25.671					
1992	08/08/22	09:00:00	25.380					
1993	08/08/22	10:00:00	24.895					
1994	08/08/22	11:00:00	24.798					
1995	08/08/22	12:00:00	24.002					
1996	08/08/22	13:00:00	23.184					
1997	08/08/22	14:00:00	21.461					
1998	08/08/22	15:00:00	20.889					
1999	08/08/22	16:00:00	20.913					
2000	08/08/22	17:00:00	21.008					
2001	08/08/22	18:00:00	20.650					
2002	08/08/22	19:00:00	23.112					
2003	08/08/22	20:00:00	23.737					
2004	08/08/22	21:00:00	23.617					
2005	08/08/22	22:00:00	23.641					
2006	08/08/22	23:00:00	23.112					
2007	09/08/22	00:00:00	22.681					
2008	09/08/22	01:00:00	22.896					
2009	09/08/22	02:00:00	22.417					
2010	09/08/22	03:00:00	22.130					
2011	09/08/22	04:00:00	23.304					
2012	09/08/22	05:00:00	23.713					
2013	09/08/22	06:00:00	24.002					
2014	09/08/22	07:00:00	23.400					
2015	09/08/22	08:00:00	22.896					
2016	09/08/22	09:00:00	22.800					
2017	09/08/22	10:00:00	23.569					
2018	09/08/22	11:00:00	22.872					
2019	09/08/22	12:00:00	23.064					
2020	09/08/22	13:00:00	23.352					
2021	09/08/22	14:00:00	23.400					
2022	09/08/22	15:00:00	23.016					
2023	09/08/22	16:00:00	22.776					
2024	09/08/22	17:00:00	23.088					
2025	09/08/22	18:00:00	22.681					
2026	09/08/22	19:00:00	23.400					
2027	09/08/22	20:00:00	24.026					
2028	09/08/22	21:00:00	24.726					
2029	09/08/22	22:00:00	25.768					
2030	09/08/22	23:00:00	23.160					
2031	10/08/22	00:00:00	22.872					
2032	10/08/22	01:00:00	22.250					
2033	10/08/22	02:00:00	22.250					
2034	10/08/22	03:00:00	21.843					
2035	10/08/22	04:00:00	21.533					
2036	10/08/22	05:00:00	21.342					
2037	10/08/22	06:00:00	21.533					
2038	10/08/22	07:00:00	22.321					
2039	10/08/22	08:00:00	22.705					
2040	10/08/22	09:00:00	23.400					
2041	10/08/22	10:00:00	24.291					
2042	10/08/22	11:00:00	24.291					
2043	10/08/22	12:00:00	24.002					
2044	10/08/22	13:00:00	24.146					
2045	10/08/22	14:00:00	24.484					
2046	10/08/22	15:00:00	25.186					
2047	10/08/22	16:00:00	25.040					
2048	10/08/22	17:00:00	23.905					
2049	10/08/22	18:00:00	22.489					
2050	10/08/22	19:00:00	22.250					
2051	10/08/22	20:00:00	22.800					
2052	10/08/22	21:00:00	23.905					
2053	10/08/22	22:00:00	24.895					
2054	10/08/22	23:00:00	24.557					
2055	11/08/22	00:00:00	24.557					
2056	11/08/22	01:00:00	23.448					
2057	11/08/22	02:00:00	22.154					
2058	11/08/22	03:00:00	22.705					
2059	11/08/22	04:00:00	21.867					
2060	11/08/22	05:00:00	21.390					
2061	11/08/22	06:00:00	21.843					
2062	11/08/22	07:00:00	21.604					
2063	11/08/22	08:00:00	21.533					
2064	11/08/22	09:00:00	21.509					
2065	11/08/22	10:00:00	23.448					
2066	11/08/22	11:00:00	24.002					
2067	11/08/22	12:00:00	23.737					
2068	11/08/22	13:00:00	23.304					
2069	11/08/22	14:00:00	23.400					
2070	11/08/22	15:00:00	23.136					
2071	11/08/22	16:00:00	23.304					
2072	11/08/22	17:00:00	22.729					
2073	11/08/22	18:00:00	22.872					
2074	11/08/22	19:00:00	23.978					
2075	11/08/22	20:00:00	25.623					
2076	11/08/22	21:00:00	25.574					
2077	11/08/22	22:00:00	25.695					
2078	11/08/22	23:00:00	24.195					
2079	12/08/22	00:00:00	24.532					
2080	12/08/22	01:00:00	23.809					
2081	12/08/22	02:00:00	22.968					
2082	12/08/22	03:00:00	22.920					
2083	12/08/22	04:00:00	22.202					
2084	12/08/22	05:00:00	22.082					
2085	12/08/22	06:00:00	22.513					
2086	12/08/22	07:00:00	22.011					
2087	12/08/22	08:00:00	22.561					
2088	12/08/22	09:00:00	23.448					
2089	12/08/22	10:00:00	24.219					
2090	12/08/22	11:00:00	24.919					
2091	12/08/22	12:00:00	25.817					
2092	12/08/22	13:00:00	23.064					
2093	12/08/22	14:00:00	22.154					
2094	12/08/22	15:00:00	21.557					
2095	12/08/22	16:00:00	20.960					
2096	12/08/22	17:00:00	20.936					
2097	12/08/22	18:00:00	21.318					
2098	12/08/22	19:00:00	21.557					
2099	12/08/22	20:00:00	21.676					
