"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20987441, SEN S/N: 20987441, LBL: Cannelle 10m)"	"Acoplador separado (LGR S/N: 20987441, SEN S/N: 20987441)"	"Acoplador adjunto (LGR S/N: 20987441, SEN S/N: 20987441)"	"Host conectado (LGR S/N: 20987441, SEN S/N: 20987441)"	"Parado (LGR S/N: 20987441, SEN S/N: 20987441)"	"Final de archivo (LGR S/N: 20987441, SEN S/N: 20987441)"
711	05/05/23	00:00:00	15.676					
712	05/05/23	01:00:00	15.963					
713	05/05/23	02:00:00	16.272					
714	05/05/23	03:00:00	16.249					
715	05/05/23	04:00:00	16.201					
716	05/05/23	05:00:00	16.439					
717	05/05/23	06:00:00	16.511					
718	05/05/23	07:00:00	16.010					
719	05/05/23	08:00:00	16.558					
720	05/05/23	09:00:00	16.368					
721	05/05/23	10:00:00	16.249					
722	05/05/23	11:00:00	15.772					
723	05/05/23	12:00:00	16.225					
724	05/05/23	13:00:00	16.058					
725	05/05/23	14:00:00	16.749					
726	05/05/23	15:00:00	16.511					
727	05/05/23	16:00:00	16.654					
728	05/05/23	17:00:00	16.534					
729	05/05/23	18:00:00	16.392					
730	05/05/23	19:00:00	16.511					
731	05/05/23	20:00:00	16.272					
732	05/05/23	21:00:00	16.225					
733	05/05/23	22:00:00	16.368					
734	05/05/23	23:00:00	16.058					
735	06/05/23	00:00:00	16.272					
736	06/05/23	01:00:00	16.415					
737	06/05/23	02:00:00	16.630					
738	06/05/23	03:00:00	15.796					
739	06/05/23	04:00:00	16.058					
740	06/05/23	05:00:00	16.630					
741	06/05/23	06:00:00	16.749					
742	06/05/23	07:00:00	16.010					
743	06/05/23	08:00:00	16.392					
744	06/05/23	09:00:00	16.582					
745	06/05/23	10:00:00	16.915					
746	06/05/23	11:00:00	16.606					
747	06/05/23	12:00:00	16.630					
748	06/05/23	13:00:00	16.082					
749	06/05/23	14:00:00	16.844					
750	06/05/23	15:00:00	15.867					
751	06/05/23	16:00:00	16.654					
752	06/05/23	17:00:00	16.654					
753	06/05/23	18:00:00	16.677					
754	06/05/23	19:00:00	16.654					
755	06/05/23	20:00:00	16.368					
756	06/05/23	21:00:00	16.511					
757	06/05/23	22:00:00	16.201					
758	06/05/23	23:00:00	15.915					
759	07/05/23	00:00:00	15.939					
760	07/05/23	01:00:00	15.748					
761	07/05/23	02:00:00	16.106					
762	07/05/23	03:00:00	16.177					
763	07/05/23	04:00:00	15.915					
764	07/05/23	05:00:00	16.487					
765	07/05/23	06:00:00	16.392					
766	07/05/23	07:00:00	16.892					
767	07/05/23	08:00:00	16.439					
768	07/05/23	09:00:00	16.606					
769	07/05/23	10:00:00	16.082					
770	07/05/23	11:00:00	16.392					
771	07/05/23	12:00:00	16.463					
772	07/05/23	13:00:00	16.915					
773	07/05/23	14:00:00	16.511					
774	07/05/23	15:00:00	16.463					
775	07/05/23	16:00:00	16.439					
776	07/05/23	17:00:00	16.249					
777	07/05/23	18:00:00	16.654					
778	07/05/23	19:00:00	16.344					
779	07/05/23	20:00:00	16.225					
780	07/05/23	21:00:00	15.986					
781	07/05/23	22:00:00	16.010					
782	07/05/23	23:00:00	16.439					
783	08/05/23	00:00:00	16.344					
784	08/05/23	01:00:00	16.225					
785	08/05/23	02:00:00	16.773					
786	08/05/23	03:00:00	16.058					
787	08/05/23	04:00:00	16.439					
788	08/05/23	05:00:00	15.939					
789	08/05/23	06:00:00	16.630					
790	08/05/23	07:00:00	16.415					
791	08/05/23	08:00:00	16.820					
792	08/05/23	09:00:00	15.939					
793	08/05/23	10:00:00	16.463					
794	08/05/23	11:00:00	17.153					
795	08/05/23	12:00:00	16.677					
796	08/05/23	13:00:00	16.773					
797	08/05/23	14:00:00	16.725					
798	08/05/23	15:00:00	16.796					
799	08/05/23	16:00:00	16.558					
800	08/05/23	17:00:00	16.415					
801	08/05/23	18:00:00	16.558					
802	08/05/23	19:00:00	16.177					
803	08/05/23	20:00:00	16.582					
804	08/05/23	21:00:00	17.130					
805	08/05/23	22:00:00	16.344					
806	08/05/23	23:00:00	17.249					
807	09/05/23	00:00:00	16.677					
808	09/05/23	01:00:00	17.272					
809	09/05/23	02:00:00	16.892					
810	09/05/23	03:00:00	16.844					
811	09/05/23	04:00:00	16.725					
812	09/05/23	05:00:00	16.987					
813	09/05/23	06:00:00	16.796					
814	09/05/23	07:00:00	16.368					
815	09/05/23	08:00:00	16.320					
816	09/05/23	09:00:00	16.701					
817	09/05/23	10:00:00	16.439					
818	09/05/23	11:00:00	16.201					
819	09/05/23	12:00:00	16.606					
820	09/05/23	13:00:00	17.130					
821	09/05/23	14:00:00	16.915					
822	09/05/23	15:00:00	17.249					
823	09/05/23	16:00:00	17.225					
824	09/05/23	17:00:00	16.796					
825	09/05/23	18:00:00	17.225					
826	09/05/23	19:00:00	16.915					
827	09/05/23	20:00:00	16.987					
828	09/05/23	21:00:00	16.868					
829	09/05/23	22:00:00	16.749					
830	09/05/23	23:00:00	16.844					
831	10/05/23	00:00:00	17.153					
832	10/05/23	01:00:00	16.868					
833	10/05/23	02:00:00	17.772					
834	10/05/23	03:00:00	17.867					
835	10/05/23	04:00:00	17.891					
836	10/05/23	05:00:00	18.129					
837	10/05/23	06:00:00	17.986					
838	10/05/23	07:00:00	18.247					
839	10/05/23	08:00:00	17.915					
840	10/05/23	09:00:00	16.773					
841	10/05/23	10:00:00	17.558					
842	10/05/23	11:00:00	17.510					
843	10/05/23	12:00:00	17.177					
844	10/05/23	13:00:00	17.772					
845	10/05/23	14:00:00	18.057					
846	10/05/23	15:00:00	18.057					
847	10/05/23	16:00:00	17.915					
848	10/05/23	17:00:00	18.033					
849	10/05/23	18:00:00	17.748					
850	10/05/23	19:00:00	17.486					
851	10/05/23	20:00:00	17.558					
852	10/05/23	21:00:00	17.962					
853	10/05/23	22:00:00	17.843					
854	10/05/23	23:00:00	17.962					
855	11/05/23	00:00:00	18.105					
856	11/05/23	01:00:00	18.200					
857	11/05/23	02:00:00	18.343					
858	11/05/23	03:00:00	18.461					
859	11/05/23	04:00:00	18.414					
860	11/05/23	05:00:00	18.247					
861	11/05/23	06:00:00	18.057					
862	11/05/23	07:00:00	18.271					
863	11/05/23	08:00:00	18.366					
864	11/05/23	09:00:00	18.319					
865	11/05/23	10:00:00	18.176					
866	11/05/23	11:00:00	18.176					
867	11/05/23	12:00:00	18.390					
868	11/05/23	13:00:00	18.366					
869	11/05/23	14:00:00	18.105					
870	11/05/23	15:00:00	18.224					
871	11/05/23	16:00:00	18.176					
872	11/05/23	17:00:00	18.509					
873	11/05/23	18:00:00	18.247					
874	11/05/23	19:00:00	18.366					
875	11/05/23	20:00:00	18.414					
876	11/05/23	21:00:00	18.390					
877	11/05/23	22:00:00	18.271					
878	11/05/23	23:00:00	18.200					
879	12/05/23	00:00:00	18.057					
880	12/05/23	01:00:00	18.010					
881	12/05/23	02:00:00	18.057					
882	12/05/23	03:00:00	17.938					
883	12/05/23	04:00:00	17.915					
884	12/05/23	05:00:00	17.819					
885	12/05/23	06:00:00	17.938					
886	12/05/23	07:00:00	17.986					
887	12/05/23	08:00:00	18.081					
888	12/05/23	09:00:00	18.129					
889	12/05/23	10:00:00	18.081					
890	12/05/23	11:00:00	18.176					
891	12/05/23	12:00:00	18.057					
892	12/05/23	13:00:00	18.176					
893	12/05/23	14:00:00	18.081					
894	12/05/23	15:00:00	18.033					
895	12/05/23	16:00:00	18.057					
896	12/05/23	17:00:00	18.033					
897	12/05/23	18:00:00	18.010					
898	12/05/23	19:00:00	17.796					
899	12/05/23	20:00:00	17.724					
900	12/05/23	21:00:00	17.772					
901	12/05/23	22:00:00	17.867					
902	12/05/23	23:00:00	17.891					
903	13/05/23	00:00:00	17.819					
904	13/05/23	01:00:00	17.915					
905	13/05/23	02:00:00	17.915					
906	13/05/23	03:00:00	17.915					
907	13/05/23	04:00:00	17.962					
908	13/05/23	05:00:00	17.962					
909	13/05/23	06:00:00	17.938					
910	13/05/23	07:00:00	17.938					
911	13/05/23	08:00:00	17.962					
912	13/05/23	09:00:00	18.033					
913	13/05/23	10:00:00	18.057					
914	13/05/23	11:00:00	18.105					
915	13/05/23	12:00:00	18.224					
916	13/05/23	13:00:00	18.200					
917	13/05/23	14:00:00	18.224					
918	13/05/23	15:00:00	18.224					
919	13/05/23	16:00:00	18.200					
920	13/05/23	17:00:00	17.962					
921	13/05/23	18:00:00	18.010					
922	13/05/23	19:00:00	17.796					
923	13/05/23	20:00:00	17.962					
924	13/05/23	21:00:00	17.796					
925	13/05/23	22:00:00	17.938					
926	13/05/23	23:00:00	18.057					
927	14/05/23	00:00:00	18.129					
928	14/05/23	01:00:00	18.057					
929	14/05/23	02:00:00	18.010					
930	14/05/23	03:00:00	17.986					
931	14/05/23	04:00:00	17.986					
932	14/05/23	05:00:00	17.962					
933	14/05/23	06:00:00	18.010					
934	14/05/23	07:00:00	18.010					
935	14/05/23	08:00:00	18.010					
936	14/05/23	09:00:00	17.938					
937	14/05/23	10:00:00	18.033					
938	14/05/23	11:00:00	17.938					
939	14/05/23	12:00:00	18.129					
940	14/05/23	13:00:00	18.271					
941	14/05/23	14:00:00	18.485					
942	14/05/23	15:00:00	18.438					
943	14/05/23	16:00:00	18.295					
944	14/05/23	17:00:00	18.295					
945	14/05/23	18:00:00	18.200					
946	14/05/23	19:00:00	18.176					
947	14/05/23	20:00:00	18.129					
948	14/05/23	21:00:00	18.247					
949	14/05/23	22:00:00	18.105					
950	14/05/23	23:00:00	18.033					
951	15/05/23	00:00:00	18.057					
952	15/05/23	01:00:00	17.986					
953	15/05/23	02:00:00	17.938					
954	15/05/23	03:00:00	17.962					
955	15/05/23	04:00:00	17.915					
956	15/05/23	05:00:00	17.891					
957	15/05/23	06:00:00	17.867					
958	15/05/23	07:00:00	17.867					
959	15/05/23	08:00:00	17.891					
960	15/05/23	09:00:00	17.962					
961	15/05/23	10:00:00	18.010					
962	15/05/23	11:00:00	17.986					
963	15/05/23	12:00:00	18.105					
964	15/05/23	13:00:00	18.081					
965	15/05/23	14:00:00	18.176					
966	15/05/23	15:00:00	18.271					
967	15/05/23	16:00:00	18.319					
968	15/05/23	17:00:00	17.962					
969	15/05/23	18:00:00	17.796					
970	15/05/23	19:00:00	17.724					
971	15/05/23	20:00:00	17.629					
972	15/05/23	21:00:00	17.582					
973	15/05/23	22:00:00	17.534					
974	15/05/23	23:00:00	17.534					
975	16/05/23	00:00:00	17.558					
976	16/05/23	01:00:00	17.558					
977	16/05/23	02:00:00	17.558					
978	16/05/23	03:00:00	17.534					
979	16/05/23	04:00:00	17.534					
980	16/05/23	05:00:00	17.605					
981	16/05/23	06:00:00	17.629					
982	16/05/23	07:00:00	17.701					
983	16/05/23	08:00:00	17.629					
984	16/05/23	09:00:00	17.843					
985	16/05/23	10:00:00	17.891					
986	16/05/23	11:00:00	17.915					
987	16/05/23	12:00:00	17.891					
988	16/05/23	13:00:00	17.986					
989	16/05/23	14:00:00	17.796					
990	16/05/23	15:00:00	17.772					
991	16/05/23	16:00:00	17.677					
992	16/05/23	17:00:00	17.558					
993	16/05/23	18:00:00	17.772					
994	16/05/23	19:00:00	17.558					
995	16/05/23	20:00:00	17.629					
996	16/05/23	21:00:00	17.582					
997	16/05/23	22:00:00	17.605					
998	16/05/23	23:00:00	17.677					
999	17/05/23	00:00:00	17.653					
1000	17/05/23	01:00:00	17.677					
1001	17/05/23	02:00:00	17.724					
1002	17/05/23	03:00:00	17.724					
1003	17/05/23	04:00:00	17.701					
1004	17/05/23	05:00:00	17.701					
1005	17/05/23	06:00:00	17.772					
1006	17/05/23	07:00:00	17.796					
1007	17/05/23	08:00:00	17.819					
1008	17/05/23	09:00:00	17.748					
1009	17/05/23	10:00:00	17.677					
1010	17/05/23	11:00:00	17.772					
1011	17/05/23	12:00:00	17.605					
1012	17/05/23	13:00:00	17.772					
1013	17/05/23	14:00:00	17.748					
1014	17/05/23	15:00:00	17.819					
1015	17/05/23	16:00:00	17.724					
1016	17/05/23	17:00:00	17.701					
1017	17/05/23	18:00:00	17.558					
1018	17/05/23	19:00:00	17.272					
1019	17/05/23	20:00:00	17.130					
1020	17/05/23	21:00:00	17.249					
1021	17/05/23	22:00:00	17.368					
1022	17/05/23	23:00:00	17.177					
1023	18/05/23	00:00:00	17.272					
1024	18/05/23	01:00:00	17.296					
1025	18/05/23	02:00:00	17.320					
1026	18/05/23	03:00:00	17.320					
1027	18/05/23	04:00:00	17.344					
1028	18/05/23	05:00:00	17.344					
1029	18/05/23	06:00:00	17.415					
1030	18/05/23	07:00:00	17.486					
1031	18/05/23	08:00:00	17.534					
1032	18/05/23	09:00:00	17.558					
1033	18/05/23	10:00:00	17.629					
1034	18/05/23	11:00:00	17.701					
1035	18/05/23	12:00:00	17.748					
1036	18/05/23	13:00:00	17.772					
1037	18/05/23	14:00:00	17.677					
1038	18/05/23	15:00:00	17.653					
1039	18/05/23	16:00:00	17.701					
1040	18/05/23	17:00:00	17.653					
1041	18/05/23	18:00:00	17.653					
1042	18/05/23	19:00:00	17.486					
1043	18/05/23	20:00:00	17.582					
1044	18/05/23	21:00:00	17.558					
1045	18/05/23	22:00:00	17.153					
1046	18/05/23	23:00:00	16.725					
1047	19/05/23	00:00:00	16.725					
1048	19/05/23	01:00:00	16.773					
1049	19/05/23	02:00:00	17.106					
1050	19/05/23	03:00:00	17.225					
1051	19/05/23	04:00:00	17.225					
1052	19/05/23	05:00:00	17.320					
1053	19/05/23	06:00:00	17.486					
1054	19/05/23	07:00:00	17.558					
1055	19/05/23	08:00:00	17.629					
1056	19/05/23	09:00:00	17.653					
1057	19/05/23	10:00:00	17.677					
1058	19/05/23	11:00:00	17.701					
1059	19/05/23	12:00:00	17.724					
1060	19/05/23	13:00:00	17.748					
1061	19/05/23	14:00:00	17.915					
1062	19/05/23	15:00:00	18.010					
1063	19/05/23	16:00:00	17.724					
1064	19/05/23	17:00:00	17.653					
1065	19/05/23	18:00:00	17.463					
1066	19/05/23	19:00:00	17.486					
1067	19/05/23	20:00:00	17.344					
1068	19/05/23	21:00:00	17.201					
1069	19/05/23	22:00:00	17.011					
1070	19/05/23	23:00:00	17.296					
1071	20/05/23	00:00:00	17.463					
1072	20/05/23	01:00:00	17.486					
1073	20/05/23	02:00:00	17.558					
1074	20/05/23	03:00:00	17.558					
1075	20/05/23	04:00:00	17.296					
1076	20/05/23	05:00:00	17.677					
1077	20/05/23	06:00:00	17.486					
1078	20/05/23	07:00:00	16.606					
1079	20/05/23	08:00:00	16.868					
1080	20/05/23	09:00:00	16.868					
1081	20/05/23	10:00:00	16.320					
1082	20/05/23	11:00:00	16.106					
1083	20/05/23	12:00:00	16.010					
1084	20/05/23	13:00:00	15.772					
1085	20/05/23	14:00:00	16.058					
1086	20/05/23	15:00:00	16.249					
1087	20/05/23	16:00:00	16.201					
1088	20/05/23	17:00:00	16.010					
1089	20/05/23	18:00:00	16.106					
1090	20/05/23	19:00:00	15.676					
1091	20/05/23	20:00:00	15.915					
1092	20/05/23	21:00:00	15.700					
1093	20/05/23	22:00:00	17.320					
1094	20/05/23	23:00:00	16.939					
1095	21/05/23	00:00:00	16.606					
1096	21/05/23	01:00:00	15.986					
1097	21/05/23	02:00:00	17.130					
1098	21/05/23	03:00:00	16.153					
1099	21/05/23	04:00:00	15.748					
1100	21/05/23	05:00:00	16.177					
1101	21/05/23	06:00:00	16.368					
1102	21/05/23	07:00:00	16.654					
1103	21/05/23	08:00:00	16.439					
1104	21/05/23	09:00:00	16.868					
1105	21/05/23	10:00:00	16.534					
1106	21/05/23	11:00:00	16.106					
1107	21/05/23	12:00:00	16.201					
1108	21/05/23	13:00:00	17.058					
1109	21/05/23	14:00:00	16.415					
1110	21/05/23	15:00:00	16.296					
1111	21/05/23	16:00:00	16.487					
1112	21/05/23	17:00:00	16.534					
1113	21/05/23	18:00:00	16.915					
1114	21/05/23	19:00:00	16.773					
1115	21/05/23	20:00:00	16.582					
1116	21/05/23	21:00:00	16.939					
1117	21/05/23	22:00:00	16.082					
1118	21/05/23	23:00:00	16.010					
1119	22/05/23	00:00:00	15.915					
1120	22/05/23	01:00:00	16.963					
1121	22/05/23	02:00:00	16.368					
1122	22/05/23	03:00:00	15.461					
1123	22/05/23	04:00:00	16.582					
1124	22/05/23	05:00:00	16.773					
1125	22/05/23	06:00:00	15.843					
1126	22/05/23	07:00:00	16.939					
1127	22/05/23	08:00:00	16.344					
1128	22/05/23	09:00:00	16.106					
1129	22/05/23	10:00:00	17.225					
1130	22/05/23	11:00:00	17.130					
1131	22/05/23	12:00:00	16.773					
1132	22/05/23	13:00:00	16.463					
1133	22/05/23	14:00:00	17.772					
1134	22/05/23	15:00:00	16.939					
1135	22/05/23	16:00:00	16.439					
1136	22/05/23	17:00:00	16.225					
1137	22/05/23	18:00:00	16.177					
1138	22/05/23	19:00:00	16.511					
1139	22/05/23	20:00:00	16.820					
1140	22/05/23	21:00:00	16.249					
1141	22/05/23	22:00:00	15.748					
1142	22/05/23	23:00:00	15.867					
1143	23/05/23	00:00:00	15.461					
1144	23/05/23	01:00:00	16.606					
1145	23/05/23	02:00:00	16.868					
1146	23/05/23	03:00:00	16.630					
1147	23/05/23	04:00:00	17.415					
1148	23/05/23	05:00:00	16.249					
1149	23/05/23	06:00:00	17.177					
1150	23/05/23	07:00:00	17.439					
1151	23/05/23	08:00:00	16.915					
1152	23/05/23	09:00:00	16.987					
1153	23/05/23	10:00:00	16.677					
1154	23/05/23	11:00:00	16.058					
1155	23/05/23	12:00:00	17.058					
1156	23/05/23	13:00:00	16.463					
1157	23/05/23	14:00:00	16.844					
1158	23/05/23	15:00:00	16.773					
1159	23/05/23	16:00:00	17.082					
1160	23/05/23	17:00:00	16.606					
1161	23/05/23	18:00:00	17.510					
1162	23/05/23	19:00:00	17.629					
1163	23/05/23	20:00:00	16.415					
1164	23/05/23	21:00:00	16.439					
1165	23/05/23	22:00:00	16.796					
1166	23/05/23	23:00:00	16.153					
1167	24/05/23	00:00:00	16.129					
1168	24/05/23	01:00:00	17.201					
1169	24/05/23	02:00:00	16.153					
1170	24/05/23	03:00:00	15.819					
1171	24/05/23	04:00:00	15.915					
1172	24/05/23	05:00:00	15.796					
1173	24/05/23	06:00:00	16.177					
1174	24/05/23	07:00:00	16.511					
1175	24/05/23	08:00:00	16.773					
1176	24/05/23	09:00:00	16.320					
1177	24/05/23	10:00:00	16.463					
1178	24/05/23	11:00:00	17.605					
1179	24/05/23	12:00:00	17.272					
1180	24/05/23	13:00:00	16.368					
1181	24/05/23	14:00:00	16.249					
1182	24/05/23	15:00:00	17.296					
1183	24/05/23	16:00:00	17.130					
1184	24/05/23	17:00:00	16.820					
1185	24/05/23	18:00:00	16.415					
1186	24/05/23	19:00:00	16.177					
1187	24/05/23	20:00:00	16.106					
1188	24/05/23	21:00:00	16.225					
1189	24/05/23	22:00:00	16.439					
1190	24/05/23	23:00:00	16.296					
1191	25/05/23	00:00:00	16.701					
1192	25/05/23	01:00:00	16.630					
1193	25/05/23	02:00:00	15.915					
1194	25/05/23	03:00:00	16.463					
1195	25/05/23	04:00:00	15.772					
1196	25/05/23	05:00:00	16.820					
1197	25/05/23	06:00:00	16.129					
1198	25/05/23	07:00:00	16.487					
1199	25/05/23	08:00:00	16.582					
1200	25/05/23	09:00:00	15.939					
1201	25/05/23	10:00:00	15.986					
1202	25/05/23	11:00:00	16.820					
1203	25/05/23	12:00:00	17.082					
1204	25/05/23	13:00:00	17.415					
1205	25/05/23	14:00:00	16.511					
1206	25/05/23	15:00:00	17.106					
1207	25/05/23	16:00:00	17.391					
1208	25/05/23	17:00:00	17.249					
1209	25/05/23	18:00:00	17.605					
1210	25/05/23	19:00:00	17.486					
1211	25/05/23	20:00:00	17.677					
1212	25/05/23	21:00:00	17.534					
1213	25/05/23	22:00:00	18.129					
1214	25/05/23	23:00:00	18.295					
1215	26/05/23	00:00:00	18.129					
1216	26/05/23	01:00:00	17.272					
1217	26/05/23	02:00:00	16.153					
1218	26/05/23	03:00:00	17.082					
1219	26/05/23	04:00:00	16.177					
1220	26/05/23	05:00:00	15.939					
1221	26/05/23	06:00:00	16.725					
1222	26/05/23	07:00:00	17.558					
1223	26/05/23	08:00:00	16.582					
1224	26/05/23	09:00:00	16.701					
1225	26/05/23	10:00:00	18.343					
1226	26/05/23	11:00:00	17.344					
1227	26/05/23	12:00:00	16.820					
1228	26/05/23	13:00:00	17.272					
1229	26/05/23	14:00:00	18.343					
1230	26/05/23	15:00:00	17.225					
1231	26/05/23	16:00:00	17.177					
1232	26/05/23	17:00:00	17.344					
1233	26/05/23	18:00:00	17.368					
1234	26/05/23	19:00:00	17.058					
1235	26/05/23	20:00:00	17.582					
1236	26/05/23	21:00:00	16.963					
1237	26/05/23	22:00:00	16.987					
1238	26/05/23	23:00:00	16.558					
1239	27/05/23	00:00:00	16.415					
1240	27/05/23	01:00:00	16.392					
1241	27/05/23	02:00:00	16.296					
1242	27/05/23	03:00:00	16.129					
1243	27/05/23	04:00:00	16.058					
1244	27/05/23	05:00:00	16.630					
1245	27/05/23	06:00:00	16.820					
1246	27/05/23	07:00:00	17.629					
1247	27/05/23	08:00:00	17.843					
1248	27/05/23	09:00:00	17.320					
1249	27/05/23	10:00:00	17.415					
1250	27/05/23	11:00:00	17.153					
1251	27/05/23	12:00:00	17.249					
1252	27/05/23	13:00:00	18.129					
1253	27/05/23	14:00:00	17.986					
1254	27/05/23	15:00:00	17.701					
1255	27/05/23	16:00:00	17.344					
1256	27/05/23	17:00:00	17.106					
1257	27/05/23	18:00:00	16.892					
1258	27/05/23	19:00:00	16.701					
1259	27/05/23	20:00:00	16.963					
1260	27/05/23	21:00:00	16.654					
1261	27/05/23	22:00:00	17.463					
1262	27/05/23	23:00:00	17.177					
1263	28/05/23	00:00:00	17.034					
1264	28/05/23	01:00:00	16.963					
1265	28/05/23	02:00:00	16.868					
1266	28/05/23	03:00:00	17.011					
1267	28/05/23	04:00:00	17.915					
1268	28/05/23	05:00:00	17.677					
1269	28/05/23	06:00:00	17.296					
1270	28/05/23	07:00:00	17.249					
1271	28/05/23	08:00:00	17.272					
1272	28/05/23	09:00:00	17.415					
1273	28/05/23	10:00:00	17.867					
1274	28/05/23	11:00:00	18.129					
1275	28/05/23	12:00:00	17.558					
1276	28/05/23	13:00:00	17.677					
1277	28/05/23	14:00:00	18.033					
1278	28/05/23	15:00:00	18.010					
1279	28/05/23	16:00:00	18.628					
1280	28/05/23	17:00:00	18.818					
1281	28/05/23	18:00:00	18.105					
1282	28/05/23	19:00:00	18.176					
1283	28/05/23	20:00:00	18.224					
1284	28/05/23	21:00:00	18.129					
1285	28/05/23	22:00:00	18.057					
1286	28/05/23	23:00:00	17.772					
1287	29/05/23	00:00:00	17.891					
1288	29/05/23	01:00:00	18.105					
1289	29/05/23	02:00:00	18.129					
1290	29/05/23	03:00:00	18.176					
1291	29/05/23	04:00:00	18.033					
1292	29/05/23	05:00:00	18.152					
1293	29/05/23	06:00:00	18.247					
1294	29/05/23	07:00:00	18.105					
1295	29/05/23	08:00:00	18.652					
1296	29/05/23	09:00:00	18.390					
1297	29/05/23	10:00:00	18.247					
1298	29/05/23	11:00:00	18.747					
1299	29/05/23	12:00:00	18.152					
1300	29/05/23	13:00:00	17.891					
1301	29/05/23	14:00:00	18.057					
1302	29/05/23	15:00:00	18.129					
1303	29/05/23	16:00:00	18.152					
1304	29/05/23	17:00:00	17.938					
1305	29/05/23	18:00:00	17.867					
1306	29/05/23	19:00:00	17.486					
1307	29/05/23	20:00:00	17.677					
1308	29/05/23	21:00:00	17.534					
1309	29/05/23	22:00:00	17.558					
1310	29/05/23	23:00:00	17.558					
1311	30/05/23	00:00:00	17.582					
1312	30/05/23	01:00:00	17.677					
1313	30/05/23	02:00:00	17.891					
1314	30/05/23	03:00:00	17.796					
1315	30/05/23	04:00:00	17.891					
1316	30/05/23	05:00:00	17.891					
1317	30/05/23	06:00:00	18.319					
1318	30/05/23	07:00:00	18.557					
1319	30/05/23	08:00:00	18.533					
1320	30/05/23	09:00:00	18.747					
1321	30/05/23	10:00:00	18.580					
1322	30/05/23	11:00:00	18.224					
1323	30/05/23	12:00:00	18.319					
1324	30/05/23	13:00:00	18.438					
1325	30/05/23	14:00:00	18.461					
1326	30/05/23	15:00:00	18.604					
1327	30/05/23	16:00:00	18.438					
1328	30/05/23	17:00:00	18.366					
1329	30/05/23	18:00:00	18.271					
1330	30/05/23	19:00:00	18.224					
1331	30/05/23	20:00:00	17.724					
1332	30/05/23	21:00:00	17.724					
1333	30/05/23	22:00:00	17.724					
1334	30/05/23	23:00:00	17.772					
1335	31/05/23	00:00:00	17.653					
1336	31/05/23	01:00:00	17.415					
1337	31/05/23	02:00:00	17.153					
1338	31/05/23	03:00:00	17.510					
1339	31/05/23	04:00:00	17.748					
1340	31/05/23	05:00:00	18.461					
1341	31/05/23	06:00:00	18.913					
1342	31/05/23	07:00:00	19.056					
1343	31/05/23	08:00:00	18.057					
1344	31/05/23	09:00:00	17.962					
1345	31/05/23	10:00:00	17.867					
1346	31/05/23	11:00:00	18.081					
1347	31/05/23	12:00:00	18.105					
1348	31/05/23	13:00:00	18.343					
1349	31/05/23	14:00:00	18.247					
1350	31/05/23	15:00:00	18.105					
1351	31/05/23	16:00:00	18.366					
1352	31/05/23	17:00:00	18.771					
1353	31/05/23	18:00:00	18.390					
1354	31/05/23	19:00:00	18.842					
1355	31/05/23	20:00:00	18.961					
1356	31/05/23	21:00:00	17.915					
1357	31/05/23	22:00:00	18.081					
1358	31/05/23	23:00:00	18.200					
1359	01/06/23	00:00:00	18.200					
1360	01/06/23	01:00:00	17.915					
1361	01/06/23	02:00:00	17.677					
1362	01/06/23	03:00:00	18.485					
1363	01/06/23	04:00:00	18.628					
1364	01/06/23	05:00:00	17.368					
1365	01/06/23	06:00:00	16.749					
1366	01/06/23	07:00:00	17.986					
1367	01/06/23	08:00:00	17.439					
1368	01/06/23	09:00:00	19.032					
1369	01/06/23	10:00:00	18.985					
1370	01/06/23	11:00:00	18.866					
1371	01/06/23	12:00:00	17.938					
1372	01/06/23	13:00:00	18.604					
1373	01/06/23	14:00:00	18.105					
1374	01/06/23	15:00:00	18.842					
1375	01/06/23	16:00:00	18.866					
1376	01/06/23	17:00:00	17.915					
1377	01/06/23	18:00:00	17.915					
1378	01/06/23	19:00:00	17.463					
1379	01/06/23	20:00:00	17.653					
1380	01/06/23	21:00:00	17.058					
1381	01/06/23	22:00:00	16.963					
1382	01/06/23	23:00:00	17.344					
1383	02/06/23	00:00:00	17.225					
1384	02/06/23	01:00:00	16.963					
1385	02/06/23	02:00:00	17.938					
1386	02/06/23	03:00:00	19.080					
1387	02/06/23	04:00:00	18.176					
1388	02/06/23	05:00:00	18.343					
1389	02/06/23	06:00:00	18.580					
1390	02/06/23	07:00:00	18.485					
1391	02/06/23	08:00:00	18.485					
1392	02/06/23	09:00:00	18.747					
1393	02/06/23	10:00:00	18.271					
1394	02/06/23	11:00:00	18.485					
1395	02/06/23	12:00:00	18.557					
1396	02/06/23	13:00:00	18.889					
1397	02/06/23	14:00:00	19.080					
1398	02/06/23	15:00:00	19.008					
1399	02/06/23	16:00:00	18.176					
1400	02/06/23	17:00:00	18.937					
1401	02/06/23	18:00:00	18.509					
1402	02/06/23	19:00:00	18.438					
1403	02/06/23	20:00:00	18.414					
1404	02/06/23	21:00:00	18.390					
1405	02/06/23	22:00:00	18.057					
1406	02/06/23	23:00:00	17.463					
1407	03/06/23	00:00:00	17.582					
1408	03/06/23	01:00:00	17.962					
1409	03/06/23	02:00:00	18.200					
1410	03/06/23	03:00:00	18.271					
1411	03/06/23	04:00:00	18.366					
1412	03/06/23	05:00:00	18.438					
