"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21151960, SEN S/N: 21151960, LBL: Sagro 35m)"	"Acoplador separado (LGR S/N: 21151960, SEN S/N: 21151960)"	"Acoplador adjunto (LGR S/N: 21151960, SEN S/N: 21151960)"	"Host conectado (LGR S/N: 21151960, SEN S/N: 21151960)"	"Parado (LGR S/N: 21151960, SEN S/N: 21151960)"	"Final de archivo (LGR S/N: 21151960, SEN S/N: 21151960)"
711	11/05/23	04:00:00	14.960					
712	11/05/23	05:00:00	15.008					
713	11/05/23	06:00:00	15.055					
714	11/05/23	07:00:00	15.127					
715	11/05/23	08:00:00	15.199					
716	11/05/23	09:00:00	15.629					
717	11/05/23	10:00:00	15.557					
718	11/05/23	11:00:00	15.605					
719	11/05/23	12:00:00	16.439					
720	11/05/23	13:00:00	16.868					
721	11/05/23	14:00:00	17.344					
722	11/05/23	15:00:00	17.368					
723	11/05/23	16:00:00	17.486					
724	11/05/23	17:00:00	17.368					
725	11/05/23	18:00:00	17.153					
726	11/05/23	19:00:00	16.654					
727	11/05/23	20:00:00	15.581					
728	11/05/23	21:00:00	15.509					
729	11/05/23	22:00:00	15.557					
730	11/05/23	23:00:00	15.438					
731	12/05/23	00:00:00	15.414					
732	12/05/23	01:00:00	15.438					
733	12/05/23	02:00:00	15.294					
734	12/05/23	03:00:00	15.031					
735	12/05/23	04:00:00	14.984					
736	12/05/23	05:00:00	14.768					
737	12/05/23	06:00:00	14.745					
738	12/05/23	07:00:00	14.768					
739	12/05/23	08:00:00	14.768					
740	12/05/23	09:00:00	14.984					
741	12/05/23	10:00:00	15.366					
742	12/05/23	11:00:00	15.223					
743	12/05/23	12:00:00	15.270					
744	12/05/23	13:00:00	15.843					
745	12/05/23	14:00:00	16.963					
746	12/05/23	15:00:00	17.249					
747	12/05/23	16:00:00	17.368					
748	12/05/23	17:00:00	17.391					
749	12/05/23	18:00:00	17.439					
750	12/05/23	19:00:00	17.463					
751	12/05/23	20:00:00	17.368					
752	12/05/23	21:00:00	17.534					
753	12/05/23	22:00:00	17.582					
754	12/05/23	23:00:00	16.892					
755	13/05/23	00:00:00	16.344					
756	13/05/23	01:00:00	16.225					
757	13/05/23	02:00:00	16.010					
758	13/05/23	03:00:00	16.106					
759	13/05/23	04:00:00	15.986					
760	13/05/23	05:00:00	16.129					
761	13/05/23	06:00:00	16.511					
762	13/05/23	07:00:00	16.654					
763	13/05/23	08:00:00	17.177					
764	13/05/23	09:00:00	17.344					
765	13/05/23	10:00:00	17.629					
766	13/05/23	11:00:00	17.629					
767	13/05/23	12:00:00	17.819					
768	13/05/23	13:00:00	17.891					
769	13/05/23	14:00:00	17.915					
770	13/05/23	15:00:00	17.867					
771	13/05/23	16:00:00	17.843					
772	13/05/23	17:00:00	17.867					
773	13/05/23	18:00:00	17.106					
774	13/05/23	19:00:00	17.296					
775	13/05/23	20:00:00	17.225					
776	13/05/23	21:00:00	16.630					
777	13/05/23	22:00:00	15.986					
778	13/05/23	23:00:00	15.939					
779	14/05/23	00:00:00	15.318					
780	14/05/23	01:00:00	15.485					
781	14/05/23	02:00:00	15.485					
782	14/05/23	03:00:00	15.485					
783	14/05/23	04:00:00	15.390					
784	14/05/23	05:00:00	15.509					
785	14/05/23	06:00:00	15.294					
786	14/05/23	07:00:00	15.366					
787	14/05/23	08:00:00	15.557					
788	14/05/23	09:00:00	15.438					
789	14/05/23	10:00:00	15.461					
790	14/05/23	11:00:00	15.461					
791	14/05/23	12:00:00	15.652					
792	14/05/23	13:00:00	15.629					
793	14/05/23	14:00:00	15.581					
794	14/05/23	15:00:00	15.485					
795	14/05/23	16:00:00	15.342					
796	14/05/23	17:00:00	15.438					
797	14/05/23	18:00:00	15.485					
798	14/05/23	19:00:00	15.509					
799	14/05/23	20:00:00	15.461					
800	14/05/23	21:00:00	15.342					
801	14/05/23	22:00:00	15.533					
802	14/05/23	23:00:00	15.509					
803	15/05/23	00:00:00	15.390					
804	15/05/23	01:00:00	15.390					
805	15/05/23	02:00:00	15.342					
806	15/05/23	03:00:00	15.247					
807	15/05/23	04:00:00	15.151					
808	15/05/23	05:00:00	15.008					
809	15/05/23	06:00:00	15.055					
810	15/05/23	07:00:00	15.127					
811	15/05/23	08:00:00	15.103					
812	15/05/23	09:00:00	15.199					
813	15/05/23	10:00:00	15.175					
814	15/05/23	11:00:00	15.247					
815	15/05/23	12:00:00	15.414					
816	15/05/23	13:00:00	15.605					
817	15/05/23	14:00:00	16.344					
818	15/05/23	15:00:00	17.034					
819	15/05/23	16:00:00	16.177					
820	15/05/23	17:00:00	15.986					
821	15/05/23	18:00:00	15.796					
822	15/05/23	19:00:00	15.843					
823	15/05/23	20:00:00	16.010					
824	15/05/23	21:00:00	16.082					
825	15/05/23	22:00:00	15.867					
826	15/05/23	23:00:00	16.249					
827	16/05/23	00:00:00	15.724					
828	16/05/23	01:00:00	16.272					
829	16/05/23	02:00:00	16.463					
830	16/05/23	03:00:00	16.701					
831	16/05/23	04:00:00	16.129					
832	16/05/23	05:00:00	15.772					
833	16/05/23	06:00:00	15.223					
834	16/05/23	07:00:00	15.031					
835	16/05/23	08:00:00	15.223					
836	16/05/23	09:00:00	15.127					
837	16/05/23	10:00:00	15.103					
838	16/05/23	11:00:00	15.676					
839	16/05/23	12:00:00	15.915					
840	16/05/23	13:00:00	17.058					
841	16/05/23	14:00:00	17.748					
842	16/05/23	15:00:00	17.819					
843	16/05/23	16:00:00	17.819					
844	16/05/23	17:00:00	17.701					
845	16/05/23	18:00:00	17.415					
846	16/05/23	19:00:00	17.415					
847	16/05/23	20:00:00	17.819					
848	16/05/23	21:00:00	17.819					
849	16/05/23	22:00:00	17.819					
850	16/05/23	23:00:00	17.819					
851	17/05/23	00:00:00	17.724					
852	17/05/23	01:00:00	17.582					
853	17/05/23	02:00:00	17.415					
854	17/05/23	03:00:00	17.272					
855	17/05/23	04:00:00	17.249					
856	17/05/23	05:00:00	17.058					
857	17/05/23	06:00:00	16.701					
858	17/05/23	07:00:00	16.392					
859	17/05/23	08:00:00	15.748					
860	17/05/23	09:00:00	15.485					
861	17/05/23	10:00:00	15.509					
862	17/05/23	11:00:00	15.605					
863	17/05/23	12:00:00	16.010					
864	17/05/23	13:00:00	16.249					
865	17/05/23	14:00:00	16.368					
866	17/05/23	15:00:00	16.939					
867	17/05/23	16:00:00	17.320					
868	17/05/23	17:00:00	17.677					
869	17/05/23	18:00:00	17.819					
870	17/05/23	19:00:00	16.796					
871	17/05/23	20:00:00	17.249					
872	17/05/23	21:00:00	17.582					
873	17/05/23	22:00:00	17.605					
874	17/05/23	23:00:00	17.153					
875	18/05/23	00:00:00	16.987					
876	18/05/23	01:00:00	16.058					
877	18/05/23	02:00:00	16.010					
878	18/05/23	03:00:00	16.320					
879	18/05/23	04:00:00	16.511					
880	18/05/23	05:00:00	16.487					
881	18/05/23	06:00:00	16.153					
882	18/05/23	07:00:00	15.724					
883	18/05/23	08:00:00	15.342					
884	18/05/23	09:00:00	15.581					
885	18/05/23	10:00:00	15.485					
886	18/05/23	11:00:00	15.390					
887	18/05/23	12:00:00	15.605					
888	18/05/23	13:00:00	15.366					
889	18/05/23	14:00:00	16.082					
890	18/05/23	15:00:00	15.294					
891	18/05/23	16:00:00	15.223					
892	18/05/23	17:00:00	15.247					
893	18/05/23	18:00:00	15.247					
894	18/05/23	19:00:00	15.223					
895	18/05/23	20:00:00	15.223					
896	18/05/23	21:00:00	15.199					
897	18/05/23	22:00:00	15.414					
898	18/05/23	23:00:00	15.151					
899	19/05/23	00:00:00	15.151					
900	19/05/23	01:00:00	15.055					
901	19/05/23	02:00:00	15.175					
902	19/05/23	03:00:00	15.318					
903	19/05/23	04:00:00	15.223					
904	19/05/23	05:00:00	15.008					
905	19/05/23	06:00:00	15.079					
906	19/05/23	07:00:00	14.936					
907	19/05/23	08:00:00	14.768					
908	19/05/23	09:00:00	14.697					
909	19/05/23	10:00:00	14.745					
910	19/05/23	11:00:00	14.768					
911	19/05/23	12:00:00	14.912					
912	19/05/23	13:00:00	14.768					
913	19/05/23	14:00:00	14.385					
914	19/05/23	15:00:00	14.481					
915	19/05/23	16:00:00	14.553					
916	19/05/23	17:00:00	14.864					
917	19/05/23	18:00:00	14.792					
918	19/05/23	19:00:00	14.816					
919	19/05/23	20:00:00	15.270					
920	19/05/23	21:00:00	14.912					
921	19/05/23	22:00:00	14.936					
922	19/05/23	23:00:00	14.888					
923	20/05/23	00:00:00	14.792					
924	20/05/23	01:00:00	14.936					
925	20/05/23	02:00:00	14.864					
926	20/05/23	03:00:00	14.577					
927	20/05/23	04:00:00	14.481					
928	20/05/23	05:00:00	14.457					
929	20/05/23	06:00:00	14.385					
930	20/05/23	07:00:00	14.361					
931	20/05/23	08:00:00	14.529					
932	20/05/23	09:00:00	14.673					
933	20/05/23	10:00:00	14.768					
934	20/05/23	11:00:00	14.792					
935	20/05/23	12:00:00	14.577					
936	20/05/23	13:00:00	14.960					
937	20/05/23	14:00:00	15.079					
938	20/05/23	15:00:00	15.079					
939	20/05/23	16:00:00	15.270					
940	20/05/23	17:00:00	15.461					
941	20/05/23	18:00:00	15.390					
942	20/05/23	19:00:00	15.294					
943	20/05/23	20:00:00	14.960					
944	20/05/23	21:00:00	15.127					
945	20/05/23	22:00:00	15.151					
946	20/05/23	23:00:00	14.912					
947	21/05/23	00:00:00	14.840					
948	21/05/23	01:00:00	14.792					
949	21/05/23	02:00:00	14.792					
950	21/05/23	03:00:00	14.864					
951	21/05/23	04:00:00	14.745					
952	21/05/23	05:00:00	14.625					
953	21/05/23	06:00:00	14.553					
954	21/05/23	07:00:00	14.649					
955	21/05/23	08:00:00	14.960					
956	21/05/23	09:00:00	14.936					
957	21/05/23	10:00:00	14.553					
958	21/05/23	11:00:00	14.505					
959	21/05/23	12:00:00	14.601					
960	21/05/23	13:00:00	14.721					
961	21/05/23	14:00:00	14.936					
962	21/05/23	15:00:00	14.816					
963	21/05/23	16:00:00	14.864					
964	21/05/23	17:00:00	14.601					
965	21/05/23	18:00:00	14.816					
966	21/05/23	19:00:00	15.008					
967	21/05/23	20:00:00	15.151					
968	21/05/23	21:00:00	15.031					
969	21/05/23	22:00:00	14.936					
970	21/05/23	23:00:00	14.768					
971	22/05/23	00:00:00	14.721					
972	22/05/23	01:00:00	14.936					
973	22/05/23	02:00:00	14.936					
974	22/05/23	03:00:00	14.529					
975	22/05/23	04:00:00	14.457					
976	22/05/23	05:00:00	14.529					
977	22/05/23	06:00:00	14.816					
978	22/05/23	07:00:00	15.031					
979	22/05/23	08:00:00	14.792					
980	22/05/23	09:00:00	14.625					
981	22/05/23	10:00:00	14.553					
982	22/05/23	11:00:00	14.625					
983	22/05/23	12:00:00	14.745					
984	22/05/23	13:00:00	14.840					
985	22/05/23	14:00:00	14.649					
986	22/05/23	15:00:00	14.625					
987	22/05/23	16:00:00	14.697					
988	22/05/23	17:00:00	14.745					
989	22/05/23	18:00:00	15.223					
990	22/05/23	19:00:00	14.936					
991	22/05/23	20:00:00	15.223					
992	22/05/23	21:00:00	15.509					
993	22/05/23	22:00:00	15.247					
994	22/05/23	23:00:00	15.414					
995	23/05/23	00:00:00	15.390					
996	23/05/23	01:00:00	15.342					
997	23/05/23	02:00:00	14.745					
998	23/05/23	03:00:00	14.649					
999	23/05/23	04:00:00	14.673					
1000	23/05/23	05:00:00	14.673					
1001	23/05/23	06:00:00	14.673					
1002	23/05/23	07:00:00	14.625					
1003	23/05/23	08:00:00	14.864					
1004	23/05/23	09:00:00	14.864					
1005	23/05/23	10:00:00	15.031					
1006	23/05/23	11:00:00	14.721					
1007	23/05/23	12:00:00	14.768					
1008	23/05/23	13:00:00	15.724					
1009	23/05/23	14:00:00	16.725					
1010	23/05/23	15:00:00	15.342					
1011	23/05/23	16:00:00	15.438					
1012	23/05/23	17:00:00	15.270					
1013	23/05/23	18:00:00	15.247					
1014	23/05/23	19:00:00	15.557					
1015	23/05/23	20:00:00	15.509					
1016	23/05/23	21:00:00	15.438					
1017	23/05/23	22:00:00	15.199					
1018	23/05/23	23:00:00	15.055					
1019	24/05/23	00:00:00	15.008					
1020	24/05/23	01:00:00	14.960					
1021	24/05/23	02:00:00	14.912					
1022	24/05/23	03:00:00	14.792					
1023	24/05/23	04:00:00	14.697					
1024	24/05/23	05:00:00	14.697					
1025	24/05/23	06:00:00	14.697					
1026	24/05/23	07:00:00	14.697					
1027	24/05/23	08:00:00	14.697					
1028	24/05/23	09:00:00	14.697					
1029	24/05/23	10:00:00	14.529					
1030	24/05/23	11:00:00	14.505					
1031	24/05/23	12:00:00	14.529					
1032	24/05/23	13:00:00	14.553					
1033	24/05/23	14:00:00	14.792					
1034	24/05/23	15:00:00	14.864					
1035	24/05/23	16:00:00	15.127					
1036	24/05/23	17:00:00	15.509					
1037	24/05/23	18:00:00	15.103					
1038	24/05/23	19:00:00	15.199					
1039	24/05/23	20:00:00	15.390					
1040	24/05/23	21:00:00	15.247					
1041	24/05/23	22:00:00	15.151					
1042	24/05/23	23:00:00	15.031					
1043	25/05/23	00:00:00	15.008					
1044	25/05/23	01:00:00	14.745					
1045	25/05/23	02:00:00	14.721					
1046	25/05/23	03:00:00	14.745					
1047	25/05/23	04:00:00	14.697					
1048	25/05/23	05:00:00	14.673					
1049	25/05/23	06:00:00	14.697					
1050	25/05/23	07:00:00	14.721					
1051	25/05/23	08:00:00	14.745					
1052	25/05/23	09:00:00	14.697					
1053	25/05/23	10:00:00	14.625					
1054	25/05/23	11:00:00	14.721					
1055	25/05/23	12:00:00	14.673					
1056	25/05/23	13:00:00	14.505					
1057	25/05/23	14:00:00	14.457					
1058	25/05/23	15:00:00	14.577					
1059	25/05/23	16:00:00	14.745					
1060	25/05/23	17:00:00	14.816					
1061	25/05/23	18:00:00	14.816					
1062	25/05/23	19:00:00	15.843					
1063	25/05/23	20:00:00	15.318					
1064	25/05/23	21:00:00	15.581					
1065	25/05/23	22:00:00	15.438					
1066	25/05/23	23:00:00	15.294					
1067	26/05/23	00:00:00	15.127					
1068	26/05/23	01:00:00	15.031					
1069	26/05/23	02:00:00	14.936					
1070	26/05/23	03:00:00	14.912					
1071	26/05/23	04:00:00	14.864					
1072	26/05/23	05:00:00	14.792					
1073	26/05/23	06:00:00	14.816					
1074	26/05/23	07:00:00	14.792					
1075	26/05/23	08:00:00	14.673					
1076	26/05/23	09:00:00	14.745					
1077	26/05/23	10:00:00	14.721					
1078	26/05/23	11:00:00	14.505					
1079	26/05/23	12:00:00	14.697					
1080	26/05/23	13:00:00	14.888					
1081	26/05/23	14:00:00	15.031					
1082	26/05/23	15:00:00	15.127					
1083	26/05/23	16:00:00	15.151					
1084	26/05/23	17:00:00	15.127					
1085	26/05/23	18:00:00	15.103					
1086	26/05/23	19:00:00	15.557					
1087	26/05/23	20:00:00	15.581					
1088	26/05/23	21:00:00	15.366					
1089	26/05/23	22:00:00	15.294					
1090	26/05/23	23:00:00	15.247					
1091	27/05/23	00:00:00	15.127					
1092	27/05/23	01:00:00	15.031					
1093	27/05/23	02:00:00	14.984					
1094	27/05/23	03:00:00	14.745					
1095	27/05/23	04:00:00	14.721					
1096	27/05/23	05:00:00	14.721					
1097	27/05/23	06:00:00	14.888					
1098	27/05/23	07:00:00	14.840					
1099	27/05/23	08:00:00	15.008					
1100	27/05/23	09:00:00	14.984					
1101	27/05/23	10:00:00	15.151					
1102	27/05/23	11:00:00	15.294					
1103	27/05/23	12:00:00	15.294					
1104	27/05/23	13:00:00	15.294					
1105	27/05/23	14:00:00	15.247					
1106	27/05/23	15:00:00	15.151					
1107	27/05/23	16:00:00	15.199					
1108	27/05/23	17:00:00	15.509					
1109	27/05/23	18:00:00	15.438					
1110	27/05/23	19:00:00	15.438					
1111	27/05/23	20:00:00	15.366					
1112	27/05/23	21:00:00	15.247					
1113	27/05/23	22:00:00	15.629					
1114	27/05/23	23:00:00	15.533					
1115	28/05/23	00:00:00	15.509					
1116	28/05/23	01:00:00	15.199					
1117	28/05/23	02:00:00	15.175					
1118	28/05/23	03:00:00	15.127					
1119	28/05/23	04:00:00	15.008					
1120	28/05/23	05:00:00	14.984					
1121	28/05/23	06:00:00	14.912					
1122	28/05/23	07:00:00	14.888					
1123	28/05/23	08:00:00	14.912					
1124	28/05/23	09:00:00	14.864					
1125	28/05/23	10:00:00	14.912					
1126	28/05/23	11:00:00	14.960					
1127	28/05/23	12:00:00	15.055					
1128	28/05/23	13:00:00	15.151					
1129	28/05/23	14:00:00	15.390					
1130	28/05/23	15:00:00	15.485					
1131	28/05/23	16:00:00	15.318					
1132	28/05/23	17:00:00	15.318					
1133	28/05/23	18:00:00	15.366					
1134	28/05/23	19:00:00	15.103					
1135	28/05/23	20:00:00	15.247					
1136	28/05/23	21:00:00	15.294					
1137	28/05/23	22:00:00	15.414					
1138	28/05/23	23:00:00	15.461					
1139	29/05/23	00:00:00	15.390					
1140	29/05/23	01:00:00	15.342					
1141	29/05/23	02:00:00	15.294					
1142	29/05/23	03:00:00	15.247					
1143	29/05/23	04:00:00	15.031					
1144	29/05/23	05:00:00	15.079					
1145	29/05/23	06:00:00	15.223					
1146	29/05/23	07:00:00	15.199					
1147	29/05/23	08:00:00	15.247					
1148	29/05/23	09:00:00	15.223					
1149	29/05/23	10:00:00	15.199					
1150	29/05/23	11:00:00	15.270					
1151	29/05/23	12:00:00	15.390					
1152	29/05/23	13:00:00	15.294					
1153	29/05/23	14:00:00	15.294					
1154	29/05/23	15:00:00	15.581					
1155	29/05/23	16:00:00	15.629					
1156	29/05/23	17:00:00	15.700					
1157	29/05/23	18:00:00	15.605					
1158	29/05/23	19:00:00	15.557					
1159	29/05/23	20:00:00	15.509					
1160	29/05/23	21:00:00	15.533					
1161	29/05/23	22:00:00	15.461					
1162	29/05/23	23:00:00	15.461					
1163	30/05/23	00:00:00	15.461					
1164	30/05/23	01:00:00	15.485					
1165	30/05/23	02:00:00	15.438					
1166	30/05/23	03:00:00	15.366					
1167	30/05/23	04:00:00	15.031					
1168	30/05/23	05:00:00	15.031					
1169	30/05/23	06:00:00	15.031					
1170	30/05/23	07:00:00	14.960					
1171	30/05/23	08:00:00	15.055					
1172	30/05/23	09:00:00	15.127					
1173	30/05/23	10:00:00	15.103					
1174	30/05/23	11:00:00	15.175					
1175	30/05/23	12:00:00	15.247					
1176	30/05/23	13:00:00	15.509					
1177	30/05/23	14:00:00	15.485					
1178	30/05/23	15:00:00	15.438					
1179	30/05/23	16:00:00	15.414					
1180	30/05/23	17:00:00	15.366					
1181	30/05/23	18:00:00	15.557					
1182	30/05/23	19:00:00	15.629					
1183	30/05/23	20:00:00	15.509					
1184	30/05/23	21:00:00	15.700					
1185	30/05/23	22:00:00	15.342					
1186	30/05/23	23:00:00	15.318					
1187	31/05/23	00:00:00	15.318					
1188	31/05/23	01:00:00	15.294					
1189	31/05/23	02:00:00	15.294					
1190	31/05/23	03:00:00	15.270					
1191	31/05/23	04:00:00	15.270					
1192	31/05/23	05:00:00	15.223					
1193	31/05/23	06:00:00	15.199					
1194	31/05/23	07:00:00	15.079					
1195	31/05/23	08:00:00	15.079					
1196	31/05/23	09:00:00	15.151					
1197	31/05/23	10:00:00	15.175					
1198	31/05/23	11:00:00	15.199					
1199	31/05/23	12:00:00	15.247					
1200	31/05/23	13:00:00	15.223					
1201	31/05/23	14:00:00	15.031					
1202	31/05/23	15:00:00	15.366					
1203	31/05/23	16:00:00	15.390					
1204	31/05/23	17:00:00	15.438					
1205	31/05/23	18:00:00	15.414					
1206	31/05/23	19:00:00	15.461					
1207	31/05/23	20:00:00	15.366					
1208	31/05/23	21:00:00	15.294					
1209	31/05/23	22:00:00	15.175					
1210	31/05/23	23:00:00	15.175					
1211	01/06/23	00:00:00	15.199					
1212	01/06/23	01:00:00	15.151					
1213	01/06/23	02:00:00	15.151					
1214	01/06/23	03:00:00	15.127					
1215	01/06/23	04:00:00	15.247					
1216	01/06/23	05:00:00	15.151					
1217	01/06/23	06:00:00	15.151					
1218	01/06/23	07:00:00	15.151					
1219	01/06/23	08:00:00	15.151					
1220	01/06/23	09:00:00	15.199					
1221	01/06/23	10:00:00	15.294					
1222	01/06/23	11:00:00	15.270					
1223	01/06/23	12:00:00	15.247					
1224	01/06/23	13:00:00	15.366					
1225	01/06/23	14:00:00	15.557					
1226	01/06/23	15:00:00	15.533					
1227	01/06/23	16:00:00	15.509					
1228	01/06/23	17:00:00	15.652					
1229	01/06/23	18:00:00	15.581					
1230	01/06/23	19:00:00	15.366					
1231	01/06/23	20:00:00	15.366					
1232	01/06/23	21:00:00	15.366					
1233	01/06/23	22:00:00	15.318					
1234	01/06/23	23:00:00	15.270					
1235	02/06/23	00:00:00	15.127					
1236	02/06/23	01:00:00	15.008					
1237	02/06/23	02:00:00	15.008					
1238	02/06/23	03:00:00	15.055					
1239	02/06/23	04:00:00	15.103					
1240	02/06/23	05:00:00	15.223					
1241	02/06/23	06:00:00	15.270					
1242	02/06/23	07:00:00	15.294					
1243	02/06/23	08:00:00	15.342					
1244	02/06/23	09:00:00	15.223					
1245	02/06/23	10:00:00	15.342					
1246	02/06/23	11:00:00	15.342					
1247	02/06/23	12:00:00	15.342					
1248	02/06/23	13:00:00	15.891					
1249	02/06/23	14:00:00	15.796					
1250	02/06/23	15:00:00	15.676					
1251	02/06/23	16:00:00	15.843					
1252	02/06/23	17:00:00	15.581					
1253	02/06/23	18:00:00	15.557					
1254	02/06/23	19:00:00	15.390					
1255	02/06/23	20:00:00	15.366					
1256	02/06/23	21:00:00	15.438					
1257	02/06/23	22:00:00	15.461					
1258	02/06/23	23:00:00	15.342					
1259	03/06/23	00:00:00	15.390					
1260	03/06/23	01:00:00	15.390					
1261	03/06/23	02:00:00	15.438					
1262	03/06/23	03:00:00	15.796					
1263	03/06/23	04:00:00	15.748					
1264	03/06/23	05:00:00	15.676					
1265	03/06/23	06:00:00	15.581					
1266	03/06/23	07:00:00	15.270					
1267	03/06/23	08:00:00	15.270					
1268	03/06/23	09:00:00	16.010					
1269	03/06/23	10:00:00	16.082					
1270	03/06/23	11:00:00	16.177					
1271	03/06/23	12:00:00	16.249					
1272	03/06/23	13:00:00	16.272					
1273	03/06/23	14:00:00	16.272					
1274	03/06/23	15:00:00	16.296					
1275	03/06/23	16:00:00	16.129					
1276	03/06/23	17:00:00	16.129					
1277	03/06/23	18:00:00	16.106					
1278	03/06/23	19:00:00	15.772					
1279	03/06/23	20:00:00	15.509					
1280	03/06/23	21:00:00	15.414					
1281	03/06/23	22:00:00	15.366					
1282	03/06/23	23:00:00	15.247					
1283	04/06/23	00:00:00	15.270					
1284	04/06/23	01:00:00	15.270					
1285	04/06/23	02:00:00	15.270					
1286	04/06/23	03:00:00	15.294					
1287	04/06/23	04:00:00	15.318					
1288	04/06/23	05:00:00	15.366					
1289	04/06/23	06:00:00	15.342					
1290	04/06/23	07:00:00	15.318					
1291	04/06/23	08:00:00	15.270					
1292	04/06/23	09:00:00	15.342					
1293	04/06/23	10:00:00	15.509					
1294	04/06/23	11:00:00	15.700					
1295	04/06/23	12:00:00	15.986					
1296	04/06/23	13:00:00	16.082					
1297	04/06/23	14:00:00	16.630					
1298	04/06/23	15:00:00	16.344					
1299	04/06/23	16:00:00	16.439					
1300	04/06/23	17:00:00	16.272					
1301	04/06/23	18:00:00	15.724					
1302	04/06/23	19:00:00	15.557					
1303	04/06/23	20:00:00	15.533					
1304	04/06/23	21:00:00	15.342					
1305	04/06/23	22:00:00	15.270					
1306	04/06/23	23:00:00	15.294					
1307	05/06/23	00:00:00	15.247					
1308	05/06/23	01:00:00	15.247					
1309	05/06/23	02:00:00	15.390					
1310	05/06/23	03:00:00	15.414					
1311	05/06/23	04:00:00	15.366					
1312	05/06/23	05:00:00	15.438					
1313	05/06/23	06:00:00	15.461					
1314	05/06/23	07:00:00	15.485					
1315	05/06/23	08:00:00	15.485					
1316	05/06/23	09:00:00	15.270					
1317	05/06/23	10:00:00	15.247					
1318	05/06/23	11:00:00	15.390					
1319	05/06/23	12:00:00	16.010					
1320	05/06/23	13:00:00	16.487					
1321	05/06/23	14:00:00	16.249					
1322	05/06/23	15:00:00	16.249					
1323	05/06/23	16:00:00	16.201					
1324	05/06/23	17:00:00	16.129					
1325	05/06/23	18:00:00	16.082					
1326	05/06/23	19:00:00	15.867					
1327	05/06/23	20:00:00	15.414					
1328	05/06/23	21:00:00	15.318					
1329	05/06/23	22:00:00	15.199					
1330	05/06/23	23:00:00	15.199					
1331	06/06/23	00:00:00	15.247					
1332	06/06/23	01:00:00	15.223					
1333	06/06/23	02:00:00	15.199					
1334	06/06/23	03:00:00	15.390					
1335	06/06/23	04:00:00	15.533					
1336	06/06/23	05:00:00	15.605					
1337	06/06/23	06:00:00	15.891					
1338	06/06/23	07:00:00	15.700					
1339	06/06/23	08:00:00	15.342					
1340	06/06/23	09:00:00	15.629					
1341	06/06/23	10:00:00	15.915					
1342	06/06/23	11:00:00	16.868					
1343	06/06/23	12:00:00	16.915					
1344	06/06/23	13:00:00	16.606					
1345	06/06/23	14:00:00	16.534					
1346	06/06/23	15:00:00	16.534					
1347	06/06/23	16:00:00	16.534					
1348	06/06/23	17:00:00	16.987					
1349	06/06/23	18:00:00	16.868					
1350	06/06/23	19:00:00	16.320					
1351	06/06/23	20:00:00	15.843					
1352	06/06/23	21:00:00	15.557					
1353	06/06/23	22:00:00	15.438					
1354	06/06/23	23:00:00	15.461					
1355	07/06/23	00:00:00	15.485					
1356	07/06/23	01:00:00	15.485					
1357	07/06/23	02:00:00	15.438					
1358	07/06/23	03:00:00	15.438					
1359	07/06/23	04:00:00	15.461					
1360	07/06/23	05:00:00	15.533					
1361	07/06/23	06:00:00	15.509					
1362	07/06/23	07:00:00	15.533					
1363	07/06/23	08:00:00	16.034					
1364	07/06/23	09:00:00	15.819					
1365	07/06/23	10:00:00	15.748					
1366	07/06/23	11:00:00	15.915					
1367	07/06/23	12:00:00	16.439					
1368	07/06/23	13:00:00	16.677					
1369	07/06/23	14:00:00	16.701					
1370	07/06/23	15:00:00	17.082					
1371	07/06/23	16:00:00	17.153					
1372	07/06/23	17:00:00	16.892					
1373	07/06/23	18:00:00	16.320					
1374	07/06/23	19:00:00	16.534					
1375	07/06/23	20:00:00	16.177					
1376	07/06/23	21:00:00	15.629					
1377	07/06/23	22:00:00	15.414					
1378	07/06/23	23:00:00	15.366					
1379	08/06/23	00:00:00	15.318					
1380	08/06/23	01:00:00	15.199					
1381	08/06/23	02:00:00	15.294					
1382	08/06/23	03:00:00	15.509					
1383	08/06/23	04:00:00	15.533					
1384	08/06/23	05:00:00	15.533					
1385	08/06/23	06:00:00	15.461					
1386	08/06/23	07:00:00	15.748					
1387	08/06/23	08:00:00	15.676					
1388	08/06/23	09:00:00	15.533					
1389	08/06/23	10:00:00	15.485					
1390	08/06/23	11:00:00	15.533					
1391	08/06/23	12:00:00	16.249					
1392	08/06/23	13:00:00	16.344					
1393	08/06/23	14:00:00	16.320					
1394	08/06/23	15:00:00	16.368					
1395	08/06/23	16:00:00	16.606					
1396	08/06/23	17:00:00	16.654					
1397	08/06/23	18:00:00	17.272					
1398	08/06/23	19:00:00	17.368					
1399	08/06/23	20:00:00	16.415					
1400	08/06/23	21:00:00	15.819					
1401	08/06/23	22:00:00	15.605					
1402	08/06/23	23:00:00	15.390					
1403	09/06/23	00:00:00	15.342					
1404	09/06/23	01:00:00	15.366					
1405	09/06/23	02:00:00	15.414					
1406	09/06/23	03:00:00	15.294					
1407	09/06/23	04:00:00	15.270					
1408	09/06/23	05:00:00	15.270					
1409	09/06/23	06:00:00	15.294					
1410	09/06/23	07:00:00	15.533					
1411	09/06/23	08:00:00	15.676					
1412	09/06/23	09:00:00	15.772					
