"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20987460, SEN S/N: 20987460, LBL: Cannelle 15m)"	"Acoplador separado (LGR S/N: 20987460, SEN S/N: 20987460)"	"Acoplador adjunto (LGR S/N: 20987460, SEN S/N: 20987460)"	"Host conectado (LGR S/N: 20987460, SEN S/N: 20987460)"	"Parado (LGR S/N: 20987460, SEN S/N: 20987460)"	"Final de archivo (LGR S/N: 20987460, SEN S/N: 20987460)"
1105	21/05/23	10:00:00	15.461					
1106	21/05/23	11:00:00	15.581					
1107	21/05/23	12:00:00	15.557					
1108	21/05/23	13:00:00	15.915					
1109	21/05/23	14:00:00	16.272					
1110	21/05/23	15:00:00	16.296					
1111	21/05/23	16:00:00	16.082					
1112	21/05/23	17:00:00	15.963					
1113	21/05/23	18:00:00	15.772					
1114	21/05/23	19:00:00	15.605					
1115	21/05/23	20:00:00	15.366					
1116	21/05/23	21:00:00	15.963					
1117	21/05/23	22:00:00	15.724					
1118	21/05/23	23:00:00	15.652					
1119	22/05/23	00:00:00	15.247					
1120	22/05/23	01:00:00	15.748					
1121	22/05/23	02:00:00	15.581					
1122	22/05/23	03:00:00	15.318					
1123	22/05/23	04:00:00	15.772					
1124	22/05/23	05:00:00	15.557					
1125	22/05/23	06:00:00	15.676					
1126	22/05/23	07:00:00	15.915					
1127	22/05/23	08:00:00	15.342					
1128	22/05/23	09:00:00	15.485					
1129	22/05/23	10:00:00	16.225					
1130	22/05/23	11:00:00	16.534					
1131	22/05/23	12:00:00	15.748					
1132	22/05/23	13:00:00	15.629					
1133	22/05/23	14:00:00	17.177					
1134	22/05/23	15:00:00	16.606					
1135	22/05/23	16:00:00	15.676					
1136	22/05/23	17:00:00	15.676					
1137	22/05/23	18:00:00	15.724					
1138	22/05/23	19:00:00	15.796					
1139	22/05/23	20:00:00	15.557					
1140	22/05/23	21:00:00	15.652					
1141	22/05/23	22:00:00	15.509					
1142	22/05/23	23:00:00	15.700					
1143	23/05/23	00:00:00	15.175					
1144	23/05/23	01:00:00	15.223					
1145	23/05/23	02:00:00	15.700					
1146	23/05/23	03:00:00	15.533					
1147	23/05/23	04:00:00	15.366					
1148	23/05/23	05:00:00	15.629					
1149	23/05/23	06:00:00	15.772					
1150	23/05/23	07:00:00	15.676					
1151	23/05/23	08:00:00	15.581					
1152	23/05/23	09:00:00	15.509					
1153	23/05/23	10:00:00	15.533					
1154	23/05/23	11:00:00	15.533					
1155	23/05/23	12:00:00	15.772					
1156	23/05/23	13:00:00	15.986					
1157	23/05/23	14:00:00	16.201					
1158	23/05/23	15:00:00	16.010					
1159	23/05/23	16:00:00	16.225					
1160	23/05/23	17:00:00	15.605					
1161	23/05/23	18:00:00	16.225					
1162	23/05/23	19:00:00	15.700					
1163	23/05/23	20:00:00	16.034					
1164	23/05/23	21:00:00	15.724					
1165	23/05/23	22:00:00	15.509					
1166	23/05/23	23:00:00	15.485					
1167	24/05/23	00:00:00	15.342					
1168	24/05/23	01:00:00	15.676					
1169	24/05/23	02:00:00	15.629					
1170	24/05/23	03:00:00	15.270					
1171	24/05/23	04:00:00	15.438					
1172	24/05/23	05:00:00	15.438					
1173	24/05/23	06:00:00	15.461					
1174	24/05/23	07:00:00	15.509					
1175	24/05/23	08:00:00	15.342					
1176	24/05/23	09:00:00	15.342					
1177	24/05/23	10:00:00	15.772					
1178	24/05/23	11:00:00	16.201					
1179	24/05/23	12:00:00	15.819					
1180	24/05/23	13:00:00	15.915					
1181	24/05/23	14:00:00	16.129					
1182	24/05/23	15:00:00	16.153					
1183	24/05/23	16:00:00	16.129					
1184	24/05/23	17:00:00	15.772					
1185	24/05/23	18:00:00	15.485					
1186	24/05/23	19:00:00	15.414					
1187	24/05/23	20:00:00	15.461					
1188	24/05/23	21:00:00	15.533					
1189	24/05/23	22:00:00	15.724					
1190	24/05/23	23:00:00	15.557					
1191	25/05/23	00:00:00	15.915					
1192	25/05/23	01:00:00	15.724					
1193	25/05/23	02:00:00	15.390					
1194	25/05/23	03:00:00	15.461					
1195	25/05/23	04:00:00	15.485					
1196	25/05/23	05:00:00	15.676					
1197	25/05/23	06:00:00	15.676					
1198	25/05/23	07:00:00	15.605					
1199	25/05/23	08:00:00	15.700					
1200	25/05/23	09:00:00	15.676					
1201	25/05/23	10:00:00	15.652					
1202	25/05/23	11:00:00	15.748					
1203	25/05/23	12:00:00	16.129					
1204	25/05/23	13:00:00	16.201					
1205	25/05/23	14:00:00	16.034					
1206	25/05/23	15:00:00	16.129					
1207	25/05/23	16:00:00	16.415					
1208	25/05/23	17:00:00	16.272					
1209	25/05/23	18:00:00	16.106					
1210	25/05/23	19:00:00	15.915					
1211	25/05/23	20:00:00	16.320					
1212	25/05/23	21:00:00	16.296					
1213	25/05/23	22:00:00	16.392					
1214	25/05/23	23:00:00	16.272					
1215	26/05/23	00:00:00	15.629					
1216	26/05/23	01:00:00	15.605					
1217	26/05/23	02:00:00	15.772					
1218	26/05/23	03:00:00	15.748					
1219	26/05/23	04:00:00	15.605					
1220	26/05/23	05:00:00	15.557					
1221	26/05/23	06:00:00	15.724					
1222	26/05/23	07:00:00	15.819					
1223	26/05/23	08:00:00	15.915					
1224	26/05/23	09:00:00	16.058					
1225	26/05/23	10:00:00	16.058					
1226	26/05/23	11:00:00	16.296					
1227	26/05/23	12:00:00	16.415					
1228	26/05/23	13:00:00	16.511					
1229	26/05/23	14:00:00	16.511					
1230	26/05/23	15:00:00	16.487					
1231	26/05/23	16:00:00	16.487					
1232	26/05/23	17:00:00	16.463					
1233	26/05/23	18:00:00	16.344					
1234	26/05/23	19:00:00	16.225					
1235	26/05/23	20:00:00	16.487					
1236	26/05/23	21:00:00	16.320					
1237	26/05/23	22:00:00	16.344					
1238	26/05/23	23:00:00	16.296					
1239	27/05/23	00:00:00	16.272					
1240	27/05/23	01:00:00	16.249					
1241	27/05/23	02:00:00	16.129					
1242	27/05/23	03:00:00	15.986					
1243	27/05/23	04:00:00	15.867					
1244	27/05/23	05:00:00	15.915					
1245	27/05/23	06:00:00	16.225					
1246	27/05/23	07:00:00	16.344					
1247	27/05/23	08:00:00	16.725					
1248	27/05/23	09:00:00	16.606					
1249	27/05/23	10:00:00	16.558					
1250	27/05/23	11:00:00	16.654					
1251	27/05/23	12:00:00	16.630					
1252	27/05/23	13:00:00	17.011					
1253	27/05/23	14:00:00	17.153					
1254	27/05/23	15:00:00	17.130					
1255	27/05/23	16:00:00	17.034					
1256	27/05/23	17:00:00	16.939					
1257	27/05/23	18:00:00	16.677					
1258	27/05/23	19:00:00	16.272					
1259	27/05/23	20:00:00	16.487					
1260	27/05/23	21:00:00	16.368					
1261	27/05/23	22:00:00	16.392					
1262	27/05/23	23:00:00	16.392					
1263	28/05/23	00:00:00	16.487					
1264	28/05/23	01:00:00	16.558					
1265	28/05/23	02:00:00	16.534					
1266	28/05/23	03:00:00	16.654					
1267	28/05/23	04:00:00	16.796					
1268	28/05/23	05:00:00	16.963					
1269	28/05/23	06:00:00	16.320					
1270	28/05/23	07:00:00	16.415					
1271	28/05/23	08:00:00	16.654					
1272	28/05/23	09:00:00	16.939					
1273	28/05/23	10:00:00	16.963					
1274	28/05/23	11:00:00	17.201					
1275	28/05/23	12:00:00	17.249					
1276	28/05/23	13:00:00	17.249					
1277	28/05/23	14:00:00	17.368					
1278	28/05/23	15:00:00	17.772					
1279	28/05/23	16:00:00	17.772					
1280	28/05/23	17:00:00	17.677					
1281	28/05/23	18:00:00	17.558					
1282	28/05/23	19:00:00	17.391					
1283	28/05/23	20:00:00	17.368					
1284	28/05/23	21:00:00	17.368					
1285	28/05/23	22:00:00	17.225					
1286	28/05/23	23:00:00	17.249					
1287	29/05/23	00:00:00	17.320					
1288	29/05/23	01:00:00	17.391					
1289	29/05/23	02:00:00	17.558					
1290	29/05/23	03:00:00	17.558					
1291	29/05/23	04:00:00	17.534					
1292	29/05/23	05:00:00	17.582					
1293	29/05/23	06:00:00	17.653					
1294	29/05/23	07:00:00	17.748					
1295	29/05/23	08:00:00	17.368					
1296	29/05/23	09:00:00	17.582					
1297	29/05/23	10:00:00	17.463					
1298	29/05/23	11:00:00	17.748					
1299	29/05/23	12:00:00	17.772					
1300	29/05/23	13:00:00	17.701					
1301	29/05/23	14:00:00	17.724					
1302	29/05/23	15:00:00	17.891					
1303	29/05/23	16:00:00	18.010					
1304	29/05/23	17:00:00	17.605					
1305	29/05/23	18:00:00	17.391					
1306	29/05/23	19:00:00	17.225					
1307	29/05/23	20:00:00	17.011					
1308	29/05/23	21:00:00	17.082					
1309	29/05/23	22:00:00	17.011					
1310	29/05/23	23:00:00	16.868					
1311	30/05/23	00:00:00	16.820					
1312	30/05/23	01:00:00	17.058					
1313	30/05/23	02:00:00	17.201					
1314	30/05/23	03:00:00	17.486					
1315	30/05/23	04:00:00	17.486					
1316	30/05/23	05:00:00	17.439					
1317	30/05/23	06:00:00	17.486					
1318	30/05/23	07:00:00	17.938					
1319	30/05/23	08:00:00	18.033					
1320	30/05/23	09:00:00	18.105					
1321	30/05/23	10:00:00	17.724					
1322	30/05/23	11:00:00	17.629					
1323	30/05/23	12:00:00	17.368					
1324	30/05/23	13:00:00	17.439					
1325	30/05/23	14:00:00	17.486					
1326	30/05/23	15:00:00	17.748					
1327	30/05/23	16:00:00	18.271					
1328	30/05/23	17:00:00	18.224					
1329	30/05/23	18:00:00	17.510					
1330	30/05/23	19:00:00	17.582					
1331	30/05/23	20:00:00	17.153					
1332	30/05/23	21:00:00	17.272					
1333	30/05/23	22:00:00	16.963					
1334	30/05/23	23:00:00	16.939					
1335	31/05/23	00:00:00	16.701					
1336	31/05/23	01:00:00	16.582					
1337	31/05/23	02:00:00	16.677					
1338	31/05/23	03:00:00	16.630					
1339	31/05/23	04:00:00	16.344					
1340	31/05/23	05:00:00	16.606					
1341	31/05/23	06:00:00	17.272					
1342	31/05/23	07:00:00	17.249					
1343	31/05/23	08:00:00	17.106					
1344	31/05/23	09:00:00	17.201					
1345	31/05/23	10:00:00	17.225					
1346	31/05/23	11:00:00	17.296					
1347	31/05/23	12:00:00	17.582					
1348	31/05/23	13:00:00	17.534					
1349	31/05/23	14:00:00	17.272					
1350	31/05/23	15:00:00	17.368					
1351	31/05/23	16:00:00	17.653					
1352	31/05/23	17:00:00	17.843					
1353	31/05/23	18:00:00	16.892					
1354	31/05/23	19:00:00	16.701					
1355	31/05/23	20:00:00	16.725					
1356	31/05/23	21:00:00	16.749					
1357	31/05/23	22:00:00	16.749					
1358	31/05/23	23:00:00	16.987					
1359	01/06/23	00:00:00	16.796					
1360	01/06/23	01:00:00	16.606					
1361	01/06/23	02:00:00	16.915					
1362	01/06/23	03:00:00	17.177					
1363	01/06/23	04:00:00	16.963					
1364	01/06/23	05:00:00	16.987					
1365	01/06/23	06:00:00	16.463					
1366	01/06/23	07:00:00	16.439					
1367	01/06/23	08:00:00	16.320					
1368	01/06/23	09:00:00	17.320					
1369	01/06/23	10:00:00	17.986					
1370	01/06/23	11:00:00	17.106					
1371	01/06/23	12:00:00	17.344					
1372	01/06/23	13:00:00	17.439					
1373	01/06/23	14:00:00	16.939					
1374	01/06/23	15:00:00	16.868					
1375	01/06/23	16:00:00	17.225					
1376	01/06/23	17:00:00	17.058					
1377	01/06/23	18:00:00	16.820					
1378	01/06/23	19:00:00	16.511					
1379	01/06/23	20:00:00	16.677					
1380	01/06/23	21:00:00	16.439					
1381	01/06/23	22:00:00	16.368					
1382	01/06/23	23:00:00	16.344					
1383	02/06/23	00:00:00	16.415					
1384	02/06/23	01:00:00	16.415					
1385	02/06/23	02:00:00	16.725					
