"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20235938, SEN S/N: 20235938, LBL: Sagro 10m)"	"Acoplador separado (LGR S/N: 20235938, SEN S/N: 20235938)"	"Acoplador adjunto (LGR S/N: 20235938, SEN S/N: 20235938)"	"Host conectado (LGR S/N: 20235938, SEN S/N: 20235938)"	"Parado (LGR S/N: 20235938, SEN S/N: 20235938)"	"Final de archivo (LGR S/N: 20235938, SEN S/N: 20235938)"
1413	30/06/23	09:00:00	24.146					
1414	30/06/23	10:00:00	24.050					
1415	30/06/23	11:00:00	24.098					
1416	30/06/23	12:00:00	25.016					
1417	30/06/23	13:00:00	25.065					
1418	30/06/23	14:00:00	24.919					
1419	30/06/23	15:00:00	24.315					
1420	30/06/23	16:00:00	24.267					
1421	30/06/23	17:00:00	24.050					
1422	30/06/23	18:00:00	23.881					
1423	30/06/23	19:00:00	23.184					
1424	30/06/23	20:00:00	23.304					
1425	30/06/23	21:00:00	23.136					
1426	30/06/23	22:00:00	22.537					
1427	30/06/23	23:00:00	22.489					
1428	01/07/23	00:00:00	22.944					
1429	01/07/23	01:00:00	22.872					
1430	01/07/23	02:00:00	22.872					
1431	01/07/23	03:00:00	22.920					
1432	01/07/23	04:00:00	23.617					
1433	01/07/23	05:00:00	23.785					
1434	01/07/23	06:00:00	24.171					
1435	01/07/23	07:00:00	24.074					
1436	01/07/23	08:00:00	24.026					
1437	01/07/23	09:00:00	24.026					
1438	01/07/23	10:00:00	24.074					
1439	01/07/23	11:00:00	24.122					
1440	01/07/23	12:00:00	24.171					
1441	01/07/23	13:00:00	24.195					
1442	01/07/23	14:00:00	24.243					
1443	01/07/23	15:00:00	24.267					
1444	01/07/23	16:00:00	25.016					
1445	01/07/23	17:00:00	24.992					
1446	01/07/23	18:00:00	24.944					
1447	01/07/23	19:00:00	24.944					
1448	01/07/23	20:00:00	24.944					
1449	01/07/23	21:00:00	24.919					
1450	01/07/23	22:00:00	24.919					
1451	01/07/23	23:00:00	24.919					
1452	02/07/23	00:00:00	24.895					
1453	02/07/23	01:00:00	24.823					
1454	02/07/23	02:00:00	24.798					
1455	02/07/23	03:00:00	24.774					
1456	02/07/23	04:00:00	24.702					
1457	02/07/23	05:00:00	24.581					
1458	02/07/23	06:00:00	24.605					
1459	02/07/23	07:00:00	24.605					
1460	02/07/23	08:00:00	24.605					
1461	02/07/23	09:00:00	24.629					
1462	02/07/23	10:00:00	24.702					
1463	02/07/23	11:00:00	24.774					
1464	02/07/23	12:00:00	24.823					
1465	02/07/23	13:00:00	24.605					
1466	02/07/23	14:00:00	24.532					
1467	02/07/23	15:00:00	24.532					
1468	02/07/23	16:00:00	24.557					
1469	02/07/23	17:00:00	24.581					
1470	02/07/23	18:00:00	24.629					
1471	02/07/23	19:00:00	24.653					
1472	02/07/23	20:00:00	24.702					
1473	02/07/23	21:00:00	24.677					
1474	02/07/23	22:00:00	24.677					
1475	02/07/23	23:00:00	24.677					
1476	03/07/23	00:00:00	24.653					
1477	03/07/23	01:00:00	24.653					
1478	03/07/23	02:00:00	24.653					
1479	03/07/23	03:00:00	24.653					
1480	03/07/23	04:00:00	24.653					
1481	03/07/23	05:00:00	24.629					
1482	03/07/23	06:00:00	24.653					
1483	03/07/23	07:00:00	24.702					
1484	03/07/23	08:00:00	24.702					
1485	03/07/23	09:00:00	24.750					
1486	03/07/23	10:00:00	24.798					
1487	03/07/23	11:00:00	24.798					
1488	03/07/23	12:00:00	24.847					
1489	03/07/23	13:00:00	24.847					
1490	03/07/23	14:00:00	24.944					
1491	03/07/23	15:00:00	24.944					
1492	03/07/23	16:00:00	25.113					
1493	03/07/23	17:00:00	25.016					
1494	03/07/23	18:00:00	24.823					
1495	03/07/23	19:00:00	24.774					
1496	03/07/23	20:00:00	24.557					
1497	03/07/23	21:00:00	24.363					
1498	03/07/23	22:00:00	24.291					
1499	03/07/23	23:00:00	24.219					
1500	04/07/23	00:00:00	24.219					
1501	04/07/23	01:00:00	24.219					
1502	04/07/23	02:00:00	24.171					
1503	04/07/23	03:00:00	24.219					
1504	04/07/23	04:00:00	24.315					
1505	04/07/23	05:00:00	24.436					
1506	04/07/23	06:00:00	24.436					
1507	04/07/23	07:00:00	24.484					
1508	04/07/23	08:00:00	24.508					
1509	04/07/23	09:00:00	24.508					
1510	04/07/23	10:00:00	24.557					
1511	04/07/23	11:00:00	24.605					
1512	04/07/23	12:00:00	24.653					
1513	04/07/23	13:00:00	24.726					
1514	04/07/23	14:00:00	24.798					
1515	04/07/23	15:00:00	24.774					
1516	04/07/23	16:00:00	24.774					
1517	04/07/23	17:00:00	24.726					
1518	04/07/23	18:00:00	24.629					
1519	04/07/23	19:00:00	24.484					
1520	04/07/23	20:00:00	24.532					
1521	04/07/23	21:00:00	24.532					
1522	04/07/23	22:00:00	24.605					
1523	04/07/23	23:00:00	24.605					
1524	05/07/23	00:00:00	24.605					
1525	05/07/23	01:00:00	24.508					
1526	05/07/23	02:00:00	24.508					
1527	05/07/23	03:00:00	24.605					
1528	05/07/23	04:00:00	24.653					
1529	05/07/23	05:00:00	24.677					
1530	05/07/23	06:00:00	24.653					
1531	05/07/23	07:00:00	24.653					
1532	05/07/23	08:00:00	24.677					
1533	05/07/23	09:00:00	24.702					
1534	05/07/23	10:00:00	24.702					
1535	05/07/23	11:00:00	24.726					
1536	05/07/23	12:00:00	24.871					
1537	05/07/23	13:00:00	24.919					
1538	05/07/23	14:00:00	24.968					
1539	05/07/23	15:00:00	24.847					
1540	05/07/23	16:00:00	24.798					
1541	05/07/23	17:00:00	24.653					
1542	05/07/23	18:00:00	24.702					
1543	05/07/23	19:00:00	24.629					
1544	05/07/23	20:00:00	24.653					
1545	05/07/23	21:00:00	24.677					
1546	05/07/23	22:00:00	24.677					
1547	05/07/23	23:00:00	24.581					
1548	06/07/23	00:00:00	24.532					
1549	06/07/23	01:00:00	24.436					
1550	06/07/23	02:00:00	24.315					
1551	06/07/23	03:00:00	24.267					
1552	06/07/23	04:00:00	24.315					
1553	06/07/23	05:00:00	24.363					
1554	06/07/23	06:00:00	24.412					
1555	06/07/23	07:00:00	24.460					
1556	06/07/23	08:00:00	24.508					
1557	06/07/23	09:00:00	24.557					
1558	06/07/23	10:00:00	24.702					
1559	06/07/23	11:00:00	24.847					
1560	06/07/23	12:00:00	24.944					
1561	06/07/23	13:00:00	24.992					
1562	06/07/23	14:00:00	24.919					
1563	06/07/23	15:00:00	24.919					
1564	06/07/23	16:00:00	24.919					
1565	06/07/23	17:00:00	24.944					
1566	06/07/23	18:00:00	24.944					
1567	06/07/23	19:00:00	24.968					
1568	06/07/23	20:00:00	24.919					
1569	06/07/23	21:00:00	24.847					
1570	06/07/23	22:00:00	24.823					
1571	06/07/23	23:00:00	24.798					
1572	07/07/23	00:00:00	24.774					
1573	07/07/23	01:00:00	24.750					
1574	07/07/23	02:00:00	24.750					
1575	07/07/23	03:00:00	24.702					
1576	07/07/23	04:00:00	24.653					
1577	07/07/23	05:00:00	24.677					
1578	07/07/23	06:00:00	24.702					
1579	07/07/23	07:00:00	24.750					
1580	07/07/23	08:00:00	24.726					
1581	07/07/23	09:00:00	24.750					
1582	07/07/23	10:00:00	24.919					
1583	07/07/23	11:00:00	24.895					
1584	07/07/23	12:00:00	24.919					
1585	07/07/23	13:00:00	24.944					
1586	07/07/23	14:00:00	24.968					
1587	07/07/23	15:00:00	24.895					
1588	07/07/23	16:00:00	24.895					
1589	07/07/23	17:00:00	24.871					
1590	07/07/23	18:00:00	24.847					
1591	07/07/23	19:00:00	24.798					
1592	07/07/23	20:00:00	24.436					
1593	07/07/23	21:00:00	24.532					
1594	07/07/23	22:00:00	24.315					
1595	07/07/23	23:00:00	23.857					
1596	08/07/23	00:00:00	23.737					
1597	08/07/23	01:00:00	23.833					
1598	08/07/23	02:00:00	23.497					
1599	08/07/23	03:00:00	23.472					
1600	08/07/23	04:00:00	22.896					
1601	08/07/23	05:00:00	23.208					
1602	08/07/23	06:00:00	23.112					
1603	08/07/23	07:00:00	23.184					
1604	08/07/23	08:00:00	23.256					
1605	08/07/23	09:00:00	23.954					
1606	08/07/23	10:00:00	23.617					
1607	08/07/23	11:00:00	24.074					
1608	08/07/23	12:00:00	24.436					
1609	08/07/23	13:00:00	24.363					
1610	08/07/23	14:00:00	24.460					
1611	08/07/23	15:00:00	24.508					
1612	08/07/23	16:00:00	23.930					
1613	08/07/23	17:00:00	23.617					
1614	08/07/23	18:00:00	23.232					
1615	08/07/23	19:00:00	22.345					
1616	08/07/23	20:00:00	22.896					
1617	08/07/23	21:00:00	23.208					
1618	08/07/23	22:00:00	23.497					
1619	08/07/23	23:00:00	23.328					
1620	09/07/23	00:00:00	22.800					
1621	09/07/23	01:00:00	23.713					
1622	09/07/23	02:00:00	24.847					
1623	09/07/23	03:00:00	25.016					
1624	09/07/23	04:00:00	24.726					
1625	09/07/23	05:00:00	25.016					
1626	09/07/23	06:00:00	24.823					
1627	09/07/23	07:00:00	24.750					
1628	09/07/23	08:00:00	22.585					
1629	09/07/23	09:00:00	20.388					
1630	09/07/23	10:00:00	23.472					
1631	09/07/23	11:00:00	24.074					
1632	09/07/23	12:00:00	24.508					
1633	09/07/23	13:00:00	22.250					
1634	09/07/23	14:00:00	21.342					
1635	09/07/23	15:00:00	22.011					
1636	09/07/23	16:00:00	22.058					
1637	09/07/23	17:00:00	23.665					
1638	09/07/23	18:00:00	23.665					
1639	09/07/23	19:00:00	24.219					
1640	09/07/23	20:00:00	24.050					
1641	09/07/23	21:00:00	24.026					
1642	09/07/23	22:00:00	23.256					
1643	09/07/23	23:00:00	21.413					
1644	10/07/23	00:00:00	20.984					
1645	10/07/23	01:00:00	19.508					
1646	10/07/23	02:00:00	19.056					
1647	10/07/23	03:00:00	18.557					
1648	10/07/23	04:00:00	18.343					
1649	10/07/23	05:00:00	19.770					
1650	10/07/23	06:00:00	21.557					
1651	10/07/23	07:00:00	23.472					
1652	10/07/23	08:00:00	24.315					
1653	10/07/23	09:00:00	24.074					
1654	10/07/23	10:00:00	24.412					
1655	10/07/23	11:00:00	24.484					
1656	10/07/23	12:00:00	23.280					
1657	10/07/23	13:00:00	22.657					
1658	10/07/23	14:00:00	21.963					
1659	10/07/23	15:00:00	21.366					
1660	10/07/23	16:00:00	20.865					
1661	10/07/23	17:00:00	21.032					
1662	10/07/23	18:00:00	21.748					
1663	10/07/23	19:00:00	21.819					
1664	10/07/23	20:00:00	21.581					
1665	10/07/23	21:00:00	21.867					
1666	10/07/23	22:00:00	21.676					
1667	10/07/23	23:00:00	21.485					
1668	11/07/23	00:00:00	21.199					
1669	11/07/23	01:00:00	20.936					
1670	11/07/23	02:00:00	20.960					
1671	11/07/23	03:00:00	21.175					
1672	11/07/23	04:00:00	21.891					
1673	11/07/23	05:00:00	22.274					
1674	11/07/23	06:00:00	23.545					
1675	11/07/23	07:00:00	22.824					
1676	11/07/23	08:00:00	23.400					
1677	11/07/23	09:00:00	23.256					
1678	11/07/23	10:00:00	23.833					
1679	11/07/23	11:00:00	24.002					
1680	11/07/23	12:00:00	23.400					
1681	11/07/23	13:00:00	23.184					
1682	11/07/23	14:00:00	22.585					
1683	11/07/23	15:00:00	21.867					
1684	11/07/23	16:00:00	21.485					
1685	11/07/23	17:00:00	21.223					
1686	11/07/23	18:00:00	20.770					
1687	11/07/23	19:00:00	20.460					
1688	11/07/23	20:00:00	20.817					
1689	11/07/23	21:00:00	21.318					
1690	11/07/23	22:00:00	21.533					
1691	11/07/23	23:00:00	21.151					
1692	12/07/23	00:00:00	19.746					
1693	12/07/23	01:00:00	20.031					
1694	12/07/23	02:00:00	19.199					
1695	12/07/23	03:00:00	18.961					
1696	12/07/23	04:00:00	18.699					
1697	12/07/23	05:00:00	18.604					
1698	12/07/23	06:00:00	19.865					
1699	12/07/23	07:00:00	20.936					
1700	12/07/23	08:00:00	21.056					
1701	12/07/23	09:00:00	21.246					
1702	12/07/23	10:00:00	21.963					
1703	12/07/23	11:00:00	21.628					
1704	12/07/23	12:00:00	21.604					
1705	12/07/23	13:00:00	21.509					
1706	12/07/23	14:00:00	21.342					
1707	12/07/23	15:00:00	21.533					
1708	12/07/23	16:00:00	20.627					
1709	12/07/23	17:00:00	20.484					
1710	12/07/23	18:00:00	20.507					
1711	12/07/23	19:00:00	20.555					
1712	12/07/23	20:00:00	20.579					
1713	12/07/23	21:00:00	20.460					
1714	12/07/23	22:00:00	20.198					
1715	12/07/23	23:00:00	19.960					
1716	13/07/23	00:00:00	19.793					
1717	13/07/23	01:00:00	20.079					
1718	13/07/23	02:00:00	19.603					
1719	13/07/23	03:00:00	19.912					
1720	13/07/23	04:00:00	20.103					
1721	13/07/23	05:00:00	20.460					
1722	13/07/23	06:00:00	20.436					
1723	13/07/23	07:00:00	20.388					
1724	13/07/23	08:00:00	20.436					
1725	13/07/23	09:00:00	21.724					
1726	13/07/23	10:00:00	22.848					
1727	13/07/23	11:00:00	23.256					
1728	13/07/23	12:00:00	23.761					
1729	13/07/23	13:00:00	23.978					
1730	13/07/23	14:00:00	24.146					
1731	13/07/23	15:00:00	23.521					
1732	13/07/23	16:00:00	22.944					
1733	13/07/23	17:00:00	21.867					
1734	13/07/23	18:00:00	21.700					
1735	13/07/23	19:00:00	21.533					
1736	13/07/23	20:00:00	21.461					
1737	13/07/23	21:00:00	21.485					
1738	13/07/23	22:00:00	22.345					
1739	13/07/23	23:00:00	22.250					
1740	14/07/23	00:00:00	22.920					
1741	14/07/23	01:00:00	23.665					
1742	14/07/23	02:00:00	23.424					
1743	14/07/23	03:00:00	23.328					
1744	14/07/23	04:00:00	23.545					
1745	14/07/23	05:00:00	24.002					
1746	14/07/23	06:00:00	24.532					
1747	14/07/23	07:00:00	24.436					
1748	14/07/23	08:00:00	24.171					
1749	14/07/23	09:00:00	24.339					
1750	14/07/23	10:00:00	24.532					
1751	14/07/23	11:00:00	24.702					
1752	14/07/23	12:00:00	24.847					
1753	14/07/23	13:00:00	24.653					
1754	14/07/23	14:00:00	24.122					
1755	14/07/23	15:00:00	24.002					
1756	14/07/23	16:00:00	23.617					
1757	14/07/23	17:00:00	22.896					
1758	14/07/23	18:00:00	22.729					
1759	14/07/23	19:00:00	23.064					
1760	14/07/23	20:00:00	23.472					
1761	14/07/23	21:00:00	23.833					
1762	14/07/23	22:00:00	23.905					
1763	14/07/23	23:00:00	24.050					
1764	15/07/23	00:00:00	24.171					
1765	15/07/23	01:00:00	24.653					
1766	15/07/23	02:00:00	25.137					
1767	15/07/23	03:00:00	25.331					
1768	15/07/23	04:00:00	25.404					
1769	15/07/23	05:00:00	25.574					
1770	15/07/23	06:00:00	25.283					
1771	15/07/23	07:00:00	24.944					
1772	15/07/23	08:00:00	24.992					
1773	15/07/23	09:00:00	25.550					
1774	15/07/23	10:00:00	26.573					
1775	15/07/23	11:00:00	26.891					
1776	15/07/23	12:00:00	27.161					
1777	15/07/23	13:00:00	27.284					
1778	15/07/23	14:00:00	26.085					
1779	15/07/23	15:00:00	25.550					
1780	15/07/23	16:00:00	25.623					
1781	15/07/23	17:00:00	25.841					
1782	15/07/23	18:00:00	25.283					
1783	15/07/23	19:00:00	24.968					
1784	15/07/23	20:00:00	24.726					
1785	15/07/23	21:00:00	24.726					
1786	15/07/23	22:00:00	24.026					
1787	15/07/23	23:00:00	23.521					
1788	16/07/23	00:00:00	22.489					
1789	16/07/23	01:00:00	23.064					
1790	16/07/23	02:00:00	22.489					
1791	16/07/23	03:00:00	22.681					
1792	16/07/23	04:00:00	22.872					
1793	16/07/23	05:00:00	22.992					
1794	16/07/23	06:00:00	22.992					
1795	16/07/23	07:00:00	22.465					
1796	16/07/23	08:00:00	22.178					
1797	16/07/23	09:00:00	22.393					
1798	16/07/23	10:00:00	22.274					
1799	16/07/23	11:00:00	22.776					
1800	16/07/23	12:00:00	22.824					
1801	16/07/23	13:00:00	22.872					
1802	16/07/23	14:00:00	23.112					
1803	16/07/23	15:00:00	23.304					
1804	16/07/23	16:00:00	23.448					
1805	16/07/23	17:00:00	23.497					
1806	16/07/23	18:00:00	23.304					
1807	16/07/23	19:00:00	23.064					
1808	16/07/23	20:00:00	22.489					
1809	16/07/23	21:00:00	21.987					
1810	16/07/23	22:00:00	21.772					
1811	16/07/23	23:00:00	21.724					
1812	17/07/23	00:00:00	21.843					
1813	17/07/23	01:00:00	22.250					
1814	17/07/23	02:00:00	22.178					
1815	17/07/23	03:00:00	22.537					
1816	17/07/23	04:00:00	22.513					
1817	17/07/23	05:00:00	22.561					
1818	17/07/23	06:00:00	22.345					
1819	17/07/23	07:00:00	23.040					
1820	17/07/23	08:00:00	22.657					
1821	17/07/23	09:00:00	23.088					
1822	17/07/23	10:00:00	23.304					
1823	17/07/23	11:00:00	23.545					
1824	17/07/23	12:00:00	23.785					
1825	17/07/23	13:00:00	24.195					
1826	17/07/23	14:00:00	24.267					
1827	17/07/23	15:00:00	23.737					
1828	17/07/23	16:00:00	23.785					
1829	17/07/23	17:00:00	24.122					
1830	17/07/23	18:00:00	24.122					
1831	17/07/23	19:00:00	23.905					
1832	17/07/23	20:00:00	23.641					
1833	17/07/23	21:00:00	23.472					
1834	17/07/23	22:00:00	23.472					
1835	17/07/23	23:00:00	23.304					
1836	18/07/23	00:00:00	22.896					
1837	18/07/23	01:00:00	22.465					
1838	18/07/23	02:00:00	22.489					
1839	18/07/23	03:00:00	23.256					
1840	18/07/23	04:00:00	23.136					
1841	18/07/23	05:00:00	23.881					
1842	18/07/23	06:00:00	23.978					
1843	18/07/23	07:00:00	24.171					
1844	18/07/23	08:00:00	23.785					
1845	18/07/23	09:00:00	23.304					
1846	18/07/23	10:00:00	23.905					
1847	18/07/23	11:00:00	24.605					
1848	18/07/23	12:00:00	24.412					
1849	18/07/23	13:00:00	24.895					
1850	18/07/23	14:00:00	24.363					
1851	18/07/23	15:00:00	24.992					
1852	18/07/23	16:00:00	25.065					
1853	18/07/23	17:00:00	24.992					
1854	18/07/23	18:00:00	24.895					
1855	18/07/23	19:00:00	24.436					
1856	18/07/23	20:00:00	24.339					
1857	18/07/23	21:00:00	23.424					
1858	18/07/23	22:00:00	23.785					
1859	18/07/23	23:00:00	23.208					
1860	19/07/23	00:00:00	22.872					
1861	19/07/23	01:00:00	23.016					
1862	19/07/23	02:00:00	21.628					
1863	19/07/23	03:00:00	21.867					
1864	19/07/23	04:00:00	23.641					
1865	19/07/23	05:00:00	24.050					
1866	19/07/23	06:00:00	24.677					
1867	19/07/23	07:00:00	24.508					
1868	19/07/23	08:00:00	24.412					
1869	19/07/23	09:00:00	25.234					
1870	19/07/23	10:00:00	25.186					
1871	19/07/23	11:00:00	24.798					
1872	19/07/23	12:00:00	25.380					
1873	19/07/23	13:00:00	25.987					
1874	19/07/23	14:00:00	26.231					
1875	19/07/23	15:00:00	25.817					
1876	19/07/23	16:00:00	25.283					
1877	19/07/23	17:00:00	24.581					
1878	19/07/23	18:00:00	23.352					
1879	19/07/23	19:00:00	23.040					
1880	19/07/23	20:00:00	22.824					
1881	19/07/23	21:00:00	22.800					
1882	19/07/23	22:00:00	22.705					
1883	19/07/23	23:00:00	23.256					
1884	20/07/23	00:00:00	22.872					
1885	20/07/23	01:00:00	22.944					
1886	20/07/23	02:00:00	23.641					
1887	20/07/23	03:00:00	24.484					
1888	20/07/23	04:00:00	24.968					
1889	20/07/23	05:00:00	25.963					
1890	20/07/23	06:00:00	26.109					
1891	20/07/23	07:00:00	25.210					
1892	20/07/23	08:00:00	24.629					
1893	20/07/23	09:00:00	25.065					
1894	20/07/23	10:00:00	24.605					
1895	20/07/23	11:00:00	24.315					
1896	20/07/23	12:00:00	25.477					
1897	20/07/23	13:00:00	25.598					
1898	20/07/23	14:00:00	25.234					
1899	20/07/23	15:00:00	25.963					
1900	20/07/23	16:00:00	26.402					
1901	20/07/23	17:00:00	26.598					
1902	20/07/23	18:00:00	26.353					
1903	20/07/23	19:00:00	25.914					
1904	20/07/23	20:00:00	25.671					
1905	20/07/23	21:00:00	25.501					
1906	20/07/23	22:00:00	24.702					
1907	20/07/23	23:00:00	25.258					
1908	21/07/23	00:00:00	25.040					
1909	21/07/23	01:00:00	24.798					
1910	21/07/23	02:00:00	24.702					
1911	21/07/23	03:00:00	25.162					
1912	21/07/23	04:00:00	25.355					
1913	21/07/23	05:00:00	26.524					
1914	21/07/23	06:00:00	26.793					
1915	21/07/23	07:00:00	27.308					
1916	21/07/23	08:00:00	27.677					
1917	21/07/23	09:00:00	28.171					
1918	21/07/23	10:00:00	28.097					
1919	21/07/23	11:00:00	27.875					
1920	21/07/23	12:00:00	28.023					
1921	21/07/23	13:00:00	28.245					
1922	21/07/23	14:00:00	28.394					
1923	21/07/23	15:00:00	28.245					
1924	21/07/23	16:00:00	28.221					
1925	21/07/23	17:00:00	28.171					
1926	21/07/23	18:00:00	27.284					
1927	21/07/23	19:00:00	26.671					
1928	21/07/23	20:00:00	26.573					
1929	21/07/23	21:00:00	26.573					
1930	21/07/23	22:00:00	26.280					
1931	21/07/23	23:00:00	26.549					
1932	22/07/23	00:00:00	27.038					
1933	22/07/23	01:00:00	27.136					
1934	22/07/23	02:00:00	27.382					
1935	22/07/23	03:00:00	26.549					
1936	22/07/23	04:00:00	27.481					
1937	22/07/23	05:00:00	26.646					
1938	22/07/23	06:00:00	26.989					
1939	22/07/23	07:00:00	27.554					
1940	22/07/23	08:00:00	28.122					
1941	22/07/23	09:00:00	28.048					
1942	22/07/23	10:00:00	27.210					
1943	22/07/23	11:00:00	27.825					
1944	22/07/23	12:00:00	28.048					
1945	22/07/23	13:00:00	28.394					
1946	22/07/23	14:00:00	28.171					
1947	22/07/23	15:00:00	28.147					
1948	22/07/23	16:00:00	27.850					
1949	22/07/23	17:00:00	27.628					
1950	22/07/23	18:00:00	27.776					
1951	22/07/23	19:00:00	27.850					
1952	22/07/23	20:00:00	27.776					
1953	22/07/23	21:00:00	27.875					
1954	22/07/23	22:00:00	27.628					
1955	22/07/23	23:00:00	27.308					
1956	23/07/23	00:00:00	26.965					
1957	23/07/23	01:00:00	26.891					
1958	23/07/23	02:00:00	26.891					
1959	23/07/23	03:00:00	26.940					
1960	23/07/23	04:00:00	27.333					
1961	23/07/23	05:00:00	27.677					
1962	23/07/23	06:00:00	27.727					
1963	23/07/23	07:00:00	27.825					
1964	23/07/23	08:00:00	27.974					
1965	23/07/23	09:00:00	28.097					
1966	23/07/23	10:00:00	28.245					
1967	23/07/23	11:00:00	28.345					
1968	23/07/23	12:00:00	28.419					
1969	23/07/23	13:00:00	28.468					
1970	23/07/23	14:00:00	28.444					
1971	23/07/23	15:00:00	28.122					
1972	23/07/23	16:00:00	27.481					
1973	23/07/23	17:00:00	27.382					
1974	23/07/23	18:00:00	27.333					
1975	23/07/23	19:00:00	27.604					
1976	23/07/23	20:00:00	27.628					
1977	23/07/23	21:00:00	27.727					
1978	23/07/23	22:00:00	27.653					
1979	23/07/23	23:00:00	27.677					
1980	24/07/23	00:00:00	27.653					
1981	24/07/23	01:00:00	27.628					
1982	24/07/23	02:00:00	27.481					
1983	24/07/23	03:00:00	27.284					
1984	24/07/23	04:00:00	27.284					
1985	24/07/23	05:00:00	27.358					
1986	24/07/23	06:00:00	27.481					
1987	24/07/23	07:00:00	27.505					
1988	24/07/23	08:00:00	27.136					
1989	24/07/23	09:00:00	26.793					
1990	24/07/23	10:00:00	26.646					
1991	24/07/23	11:00:00	26.475					
1992	24/07/23	12:00:00	26.475					
1993	24/07/23	13:00:00	26.500					
1994	24/07/23	14:00:00	26.622					
1995	24/07/23	15:00:00	26.916					
1996	24/07/23	16:00:00	27.431					
1997	24/07/23	17:00:00	27.579					
1998	24/07/23	18:00:00	26.695					
1999	24/07/23	19:00:00	26.793					
2000	24/07/23	20:00:00	26.744					
2001	24/07/23	21:00:00	26.867					
2002	24/07/23	22:00:00	26.842					
2003	24/07/23	23:00:00	26.646					
2004	25/07/23	00:00:00	26.304					
2005	25/07/23	01:00:00	25.501					
2006	25/07/23	02:00:00	25.186					
2007	25/07/23	03:00:00	24.895					
2008	25/07/23	04:00:00	25.186					
2009	25/07/23	05:00:00	25.234					
2010	25/07/23	06:00:00	25.720					
2011	25/07/23	07:00:00	25.963					
2012	25/07/23	08:00:00	26.256					
2013	25/07/23	09:00:00	26.695					
2014	25/07/23	10:00:00	26.256					
2015	25/07/23	11:00:00	26.402					
2016	25/07/23	12:00:00	26.573					
2017	25/07/23	13:00:00	25.841					
2018	25/07/23	14:00:00	25.841					
2019	25/07/23	15:00:00	26.012					
2020	25/07/23	16:00:00	25.963					
2021	25/07/23	17:00:00	25.598					
2022	25/07/23	18:00:00	25.404					
2023	25/07/23	19:00:00	24.653					
2024	25/07/23	20:00:00	24.605					
2025	25/07/23	21:00:00	24.750					
2026	25/07/23	22:00:00	24.508					
2027	25/07/23	23:00:00	24.629					
2028	26/07/23	00:00:00	24.750					
2029	26/07/23	01:00:00	25.186					
2030	26/07/23	02:00:00	26.280					
2031	26/07/23	03:00:00	25.890					
2032	26/07/23	04:00:00	26.646					
2033	26/07/23	05:00:00	26.524					
2034	26/07/23	06:00:00	26.426					
2035	26/07/23	07:00:00	25.744					
2036	26/07/23	08:00:00	25.380					
2037	26/07/23	09:00:00	25.598					
2038	26/07/23	10:00:00	25.720					
2039	26/07/23	11:00:00	25.671					
2040	26/07/23	12:00:00	25.623					
2041	26/07/23	13:00:00	25.623					
2042	26/07/23	14:00:00	25.623					
2043	26/07/23	15:00:00	25.768					
2044	26/07/23	16:00:00	27.210					
2045	26/07/23	17:00:00	27.358					
2046	26/07/23	18:00:00	27.431					
2047	26/07/23	19:00:00	27.456					
2048	26/07/23	20:00:00	27.456					
2049	26/07/23	21:00:00	27.456					
2050	26/07/23	22:00:00	27.407					
2051	26/07/23	23:00:00	27.161					
2052	27/07/23	00:00:00	27.112					
2053	27/07/23	01:00:00	26.965					
2054	27/07/23	02:00:00	27.014					
2055	27/07/23	03:00:00	26.965					
2056	27/07/23	04:00:00	26.965					
2057	27/07/23	05:00:00	27.014					
2058	27/07/23	06:00:00	27.038					
2059	27/07/23	07:00:00	27.063					
2060	27/07/23	08:00:00	27.087					
2061	27/07/23	09:00:00	27.063					
2062	27/07/23	10:00:00	27.136					
2063	27/07/23	11:00:00	27.210					
2064	27/07/23	12:00:00	27.210					
2065	27/07/23	13:00:00	27.284					
2066	27/07/23	14:00:00	27.235					
2067	27/07/23	15:00:00	27.186					
2068	27/07/23	16:00:00	27.161					
2069	27/07/23	17:00:00	27.161					
2070	27/07/23	18:00:00	27.087					
2071	27/07/23	19:00:00	27.038					
2072	27/07/23	20:00:00	26.940					
2073	27/07/23	21:00:00	26.989					
2074	27/07/23	22:00:00	27.087					
2075	27/07/23	23:00:00	26.818					
2076	28/07/23	00:00:00	26.818					
2077	28/07/23	01:00:00	26.818					
2078	28/07/23	02:00:00	26.842					
2079	28/07/23	03:00:00	26.842					
2080	28/07/23	04:00:00	26.842					
2081	28/07/23	05:00:00	26.818					
2082	28/07/23	06:00:00	26.769					
2083	28/07/23	07:00:00	26.793					
2084	28/07/23	08:00:00	26.793					
2085	28/07/23	09:00:00	26.818					
2086	28/07/23	10:00:00	26.867					
2087	28/07/23	11:00:00	26.891					
2088	28/07/23	12:00:00	26.891					
2089	28/07/23	13:00:00	26.940					
2090	28/07/23	14:00:00	26.842					
2091	28/07/23	15:00:00	26.842					
2092	28/07/23	16:00:00	26.695					
2093	28/07/23	17:00:00	26.598					
2094	28/07/23	18:00:00	26.329					
2095	28/07/23	19:00:00	26.378					
2096	28/07/23	20:00:00	26.304					
2097	28/07/23	21:00:00	26.036					
2098	28/07/23	22:00:00	26.500					
2099	28/07/23	23:00:00	26.256					
