"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20235965, SEN S/N: 20235965, LBL: Sagro 40m)"	"Acoplador separado (LGR S/N: 20235965, SEN S/N: 20235965)"	"Acoplador adjunto (LGR S/N: 20235965, SEN S/N: 20235965)"	"Host conectado (LGR S/N: 20235965, SEN S/N: 20235965)"	"Parado (LGR S/N: 20235965, SEN S/N: 20235965)"	"Final de archivo (LGR S/N: 20235965, SEN S/N: 20235965)"
711	11/05/23	04:00:00	14.936					
712	11/05/23	05:00:00	14.984					
713	11/05/23	06:00:00	15.031					
714	11/05/23	07:00:00	15.103					
715	11/05/23	08:00:00	15.151					
716	11/05/23	09:00:00	15.342					
717	11/05/23	10:00:00	15.438					
718	11/05/23	11:00:00	15.533					
719	11/05/23	12:00:00	16.249					
720	11/05/23	13:00:00	16.749					
721	11/05/23	14:00:00	17.153					
722	11/05/23	15:00:00	17.272					
723	11/05/23	16:00:00	17.391					
724	11/05/23	17:00:00	17.296					
725	11/05/23	18:00:00	17.082					
726	11/05/23	19:00:00	16.344					
727	11/05/23	20:00:00	15.509					
728	11/05/23	21:00:00	15.438					
729	11/05/23	22:00:00	15.438					
730	11/05/23	23:00:00	15.414					
731	12/05/23	00:00:00	15.366					
732	12/05/23	01:00:00	15.390					
733	12/05/23	02:00:00	15.199					
734	12/05/23	03:00:00	14.936					
735	12/05/23	04:00:00	14.960					
736	12/05/23	05:00:00	14.721					
737	12/05/23	06:00:00	14.697					
738	12/05/23	07:00:00	14.721					
739	12/05/23	08:00:00	14.721					
740	12/05/23	09:00:00	14.768					
741	12/05/23	10:00:00	15.247					
742	12/05/23	11:00:00	15.127					
743	12/05/23	12:00:00	15.103					
744	12/05/23	13:00:00	15.581					
745	12/05/23	14:00:00	16.106					
746	12/05/23	15:00:00	17.082					
747	12/05/23	16:00:00	16.892					
748	12/05/23	17:00:00	17.296					
749	12/05/23	18:00:00	17.368					
750	12/05/23	19:00:00	17.439					
751	12/05/23	20:00:00	17.344					
752	12/05/23	21:00:00	17.439					
753	12/05/23	22:00:00	16.892					
754	12/05/23	23:00:00	16.796					
755	13/05/23	00:00:00	16.272					
756	13/05/23	01:00:00	16.153					
757	13/05/23	02:00:00	15.915					
758	13/05/23	03:00:00	15.724					
759	13/05/23	04:00:00	15.629					
760	13/05/23	05:00:00	15.629					
761	13/05/23	06:00:00	15.533					
762	13/05/23	07:00:00	15.700					
763	13/05/23	08:00:00	16.725					
764	13/05/23	09:00:00	17.249					
765	13/05/23	10:00:00	17.391					
766	13/05/23	11:00:00	17.415					
767	13/05/23	12:00:00	16.654					
768	13/05/23	13:00:00	17.249					
769	13/05/23	14:00:00	17.796					
770	13/05/23	15:00:00	17.724					
771	13/05/23	16:00:00	17.058					
772	13/05/23	17:00:00	16.344					
773	13/05/23	18:00:00	16.129					
774	13/05/23	19:00:00	17.201					
775	13/05/23	20:00:00	17.106					
776	13/05/23	21:00:00	15.772					
777	13/05/23	22:00:00	15.772					
778	13/05/23	23:00:00	15.509					
779	14/05/23	00:00:00	15.247					
780	14/05/23	01:00:00	15.366					
781	14/05/23	02:00:00	15.342					
782	14/05/23	03:00:00	15.438					
783	14/05/23	04:00:00	15.294					
784	14/05/23	05:00:00	15.270					
785	14/05/23	06:00:00	15.103					
786	14/05/23	07:00:00	15.294					
787	14/05/23	08:00:00	15.318					
788	14/05/23	09:00:00	15.294					
789	14/05/23	10:00:00	15.294					
790	14/05/23	11:00:00	15.294					
791	14/05/23	12:00:00	15.461					
792	14/05/23	13:00:00	15.533					
793	14/05/23	14:00:00	15.461					
794	14/05/23	15:00:00	15.414					
795	14/05/23	16:00:00	15.103					
796	14/05/23	17:00:00	15.366					
797	14/05/23	18:00:00	15.366					
798	14/05/23	19:00:00	15.438					
799	14/05/23	20:00:00	15.294					
800	14/05/23	21:00:00	15.390					
801	14/05/23	22:00:00	15.509					
802	14/05/23	23:00:00	15.175					
803	15/05/23	00:00:00	15.342					
804	15/05/23	01:00:00	15.294					
805	15/05/23	02:00:00	15.294					
806	15/05/23	03:00:00	15.175					
807	15/05/23	04:00:00	15.103					
808	15/05/23	05:00:00	14.960					
809	15/05/23	06:00:00	14.816					
810	15/05/23	07:00:00	14.864					
811	15/05/23	08:00:00	15.031					
812	15/05/23	09:00:00	15.055					
813	15/05/23	10:00:00	15.008					
814	15/05/23	11:00:00	15.079					
815	15/05/23	12:00:00	15.294					
816	15/05/23	13:00:00	15.461					
817	15/05/23	14:00:00	15.652					
818	15/05/23	15:00:00	16.106					
819	15/05/23	16:00:00	15.986					
820	15/05/23	17:00:00	15.915					
821	15/05/23	18:00:00	15.414					
822	15/05/23	19:00:00	15.485					
823	15/05/23	20:00:00	15.509					
824	15/05/23	21:00:00	15.533					
825	15/05/23	22:00:00	15.819					
826	15/05/23	23:00:00	15.986					
827	16/05/23	00:00:00	15.652					
828	16/05/23	01:00:00	15.819					
829	16/05/23	02:00:00	15.963					
830	16/05/23	03:00:00	15.867					
831	16/05/23	04:00:00	15.819					
832	16/05/23	05:00:00	15.103					
833	16/05/23	06:00:00	15.055					
834	16/05/23	07:00:00	14.864					
835	16/05/23	08:00:00	15.008					
836	16/05/23	09:00:00	15.055					
837	16/05/23	10:00:00	15.079					
838	16/05/23	11:00:00	15.557					
839	16/05/23	12:00:00	15.843					
840	16/05/23	13:00:00	16.939					
841	16/05/23	14:00:00	17.605					
842	16/05/23	15:00:00	17.677					
843	16/05/23	16:00:00	17.534					
844	16/05/23	17:00:00	17.486					
845	16/05/23	18:00:00	17.296					
846	16/05/23	19:00:00	17.344					
847	16/05/23	20:00:00	17.724					
848	16/05/23	21:00:00	17.153					
849	16/05/23	22:00:00	17.011					
850	16/05/23	23:00:00	16.177					
851	17/05/23	00:00:00	16.701					
852	17/05/23	01:00:00	16.939					
853	17/05/23	02:00:00	16.915					
854	17/05/23	03:00:00	17.153					
855	17/05/23	04:00:00	16.987					
856	17/05/23	05:00:00	16.606					
857	17/05/23	06:00:00	16.010					
858	17/05/23	07:00:00	15.414					
859	17/05/23	08:00:00	15.509					
860	17/05/23	09:00:00	15.151					
861	17/05/23	10:00:00	15.342					
862	17/05/23	11:00:00	15.438					
863	17/05/23	12:00:00	15.581					
864	17/05/23	13:00:00	16.106					
865	17/05/23	14:00:00	16.225					
866	17/05/23	15:00:00	16.749					
867	17/05/23	16:00:00	17.201					
868	17/05/23	17:00:00	17.558					
869	17/05/23	18:00:00	16.677					
870	17/05/23	19:00:00	16.344					
871	17/05/23	20:00:00	16.368					
872	17/05/23	21:00:00	17.391					
873	17/05/23	22:00:00	17.058					
874	17/05/23	23:00:00	16.630					
875	18/05/23	00:00:00	15.915					
876	18/05/23	01:00:00	15.270					
877	18/05/23	02:00:00	15.366					
878	18/05/23	03:00:00	15.963					
879	18/05/23	04:00:00	15.652					
880	18/05/23	05:00:00	16.129					
881	18/05/23	06:00:00	15.390					
882	18/05/23	07:00:00	15.366					
883	18/05/23	08:00:00	14.912					
884	18/05/23	09:00:00	15.533					
885	18/05/23	10:00:00	15.103					
886	18/05/23	11:00:00	15.103					
887	18/05/23	12:00:00	15.055					
888	18/05/23	13:00:00	15.127					
889	18/05/23	14:00:00	15.509					
890	18/05/23	15:00:00	15.247					
891	18/05/23	16:00:00	15.151					
892	18/05/23	17:00:00	15.223					
893	18/05/23	18:00:00	15.175					
894	18/05/23	19:00:00	15.175					
895	18/05/23	20:00:00	15.199					
896	18/05/23	21:00:00	14.840					
897	18/05/23	22:00:00	15.247					
898	18/05/23	23:00:00	14.936					
899	19/05/23	00:00:00	14.960					
900	19/05/23	01:00:00	15.031					
901	19/05/23	02:00:00	15.055					
902	19/05/23	03:00:00	15.247					
903	19/05/23	04:00:00	15.103					
904	19/05/23	05:00:00	14.936					
905	19/05/23	06:00:00	15.031					
906	19/05/23	07:00:00	14.745					
907	19/05/23	08:00:00	14.673					
908	19/05/23	09:00:00	14.481					
909	19/05/23	10:00:00	14.697					
910	19/05/23	11:00:00	14.721					
911	19/05/23	12:00:00	14.864					
912	19/05/23	13:00:00	14.601					
913	19/05/23	14:00:00	14.337					
914	19/05/23	15:00:00	14.409					
915	19/05/23	16:00:00	14.529					
916	19/05/23	17:00:00	14.768					
917	19/05/23	18:00:00	14.745					
918	19/05/23	19:00:00	14.768					
919	19/05/23	20:00:00	14.936					
920	19/05/23	21:00:00	14.673					
921	19/05/23	22:00:00	14.577					
922	19/05/23	23:00:00	14.529					
923	20/05/23	00:00:00	14.768					
924	20/05/23	01:00:00	14.912					
925	20/05/23	02:00:00	14.721					
926	20/05/23	03:00:00	14.481					
927	20/05/23	04:00:00	14.337					
928	20/05/23	05:00:00	14.385					
929	20/05/23	06:00:00	14.361					
930	20/05/23	07:00:00	14.314					
931	20/05/23	08:00:00	14.290					
932	20/05/23	09:00:00	14.290					
933	20/05/23	10:00:00	14.577					
934	20/05/23	11:00:00	14.673					
935	20/05/23	12:00:00	14.529					
936	20/05/23	13:00:00	14.864					
937	20/05/23	14:00:00	15.031					
938	20/05/23	15:00:00	15.008					
939	20/05/23	16:00:00	15.247					
940	20/05/23	17:00:00	15.390					
941	20/05/23	18:00:00	15.342					
942	20/05/23	19:00:00	15.151					
943	20/05/23	20:00:00	14.912					
944	20/05/23	21:00:00	14.912					
945	20/05/23	22:00:00	15.079					
946	20/05/23	23:00:00	14.864					
947	21/05/23	00:00:00	14.792					
948	21/05/23	01:00:00	14.721					
949	21/05/23	02:00:00	14.768					
950	21/05/23	03:00:00	14.840					
951	21/05/23	04:00:00	14.697					
952	21/05/23	05:00:00	14.601					
953	21/05/23	06:00:00	14.505					
954	21/05/23	07:00:00	14.577					
955	21/05/23	08:00:00	14.888					
956	21/05/23	09:00:00	14.816					
957	21/05/23	10:00:00	14.385					
958	21/05/23	11:00:00	14.290					
959	21/05/23	12:00:00	14.337					
960	21/05/23	13:00:00	14.481					
961	21/05/23	14:00:00	14.673					
962	21/05/23	15:00:00	14.625					
963	21/05/23	16:00:00	14.721					
964	21/05/23	17:00:00	14.553					
965	21/05/23	18:00:00	14.768					
966	21/05/23	19:00:00	14.960					
967	21/05/23	20:00:00	15.055					
968	21/05/23	21:00:00	14.768					
969	21/05/23	22:00:00	14.792					
970	21/05/23	23:00:00	14.673					
971	22/05/23	00:00:00	14.649					
972	22/05/23	01:00:00	14.673					
973	22/05/23	02:00:00	14.888					
974	22/05/23	03:00:00	14.457					
975	22/05/23	04:00:00	14.409					
976	22/05/23	05:00:00	14.529					
977	22/05/23	06:00:00	14.792					
978	22/05/23	07:00:00	14.984					
979	22/05/23	08:00:00	14.625					
980	22/05/23	09:00:00	14.505					
981	22/05/23	10:00:00	14.361					
982	22/05/23	11:00:00	14.433					
983	22/05/23	12:00:00	14.577					
984	22/05/23	13:00:00	14.649					
985	22/05/23	14:00:00	14.553					
986	22/05/23	15:00:00	14.529					
987	22/05/23	16:00:00	14.601					
988	22/05/23	17:00:00	14.673					
989	22/05/23	18:00:00	15.103					
990	22/05/23	19:00:00	14.864					
991	22/05/23	20:00:00	15.151					
992	22/05/23	21:00:00	15.461					
993	22/05/23	22:00:00	15.199					
994	22/05/23	23:00:00	15.342					
995	23/05/23	00:00:00	15.223					
996	23/05/23	01:00:00	15.103					
997	23/05/23	02:00:00	14.673					
998	23/05/23	03:00:00	14.625					
999	23/05/23	04:00:00	14.625					
1000	23/05/23	05:00:00	14.625					
1001	23/05/23	06:00:00	14.553					
1002	23/05/23	07:00:00	14.577					
1003	23/05/23	08:00:00	14.649					
1004	23/05/23	09:00:00	14.792					
1005	23/05/23	10:00:00	14.960					
1006	23/05/23	11:00:00	14.625					
1007	23/05/23	12:00:00	14.673					
1008	23/05/23	13:00:00	15.533					
1009	23/05/23	14:00:00	16.201					
1010	23/05/23	15:00:00	15.223					
1011	23/05/23	16:00:00	15.247					
1012	23/05/23	17:00:00	15.223					
1013	23/05/23	18:00:00	15.175					
1014	23/05/23	19:00:00	15.390					
1015	23/05/23	20:00:00	15.342					
1016	23/05/23	21:00:00	15.390					
1017	23/05/23	22:00:00	15.055					
1018	23/05/23	23:00:00	15.008					
1019	24/05/23	00:00:00	14.936					
1020	24/05/23	01:00:00	14.864					
1021	24/05/23	02:00:00	14.864					
1022	24/05/23	03:00:00	14.745					
1023	24/05/23	04:00:00	14.673					
1024	24/05/23	05:00:00	14.625					
1025	24/05/23	06:00:00	14.625					
1026	24/05/23	07:00:00	14.625					
1027	24/05/23	08:00:00	14.649					
1028	24/05/23	09:00:00	14.625					
1029	24/05/23	10:00:00	14.457					
1030	24/05/23	11:00:00	14.433					
1031	24/05/23	12:00:00	14.433					
1032	24/05/23	13:00:00	14.481					
1033	24/05/23	14:00:00	14.553					
1034	24/05/23	15:00:00	14.792					
1035	24/05/23	16:00:00	15.008					
1036	24/05/23	17:00:00	15.438					
1037	24/05/23	18:00:00	15.031					
1038	24/05/23	19:00:00	15.151					
1039	24/05/23	20:00:00	15.366					
1040	24/05/23	21:00:00	15.175					
1041	24/05/23	22:00:00	15.079					
1042	24/05/23	23:00:00	14.816					
1043	25/05/23	00:00:00	14.768					
1044	25/05/23	01:00:00	14.673					
1045	25/05/23	02:00:00	14.673					
1046	25/05/23	03:00:00	14.673					
1047	25/05/23	04:00:00	14.649					
1048	25/05/23	05:00:00	14.625					
1049	25/05/23	06:00:00	14.673					
1050	25/05/23	07:00:00	14.673					
1051	25/05/23	08:00:00	14.625					
1052	25/05/23	09:00:00	14.649					
1053	25/05/23	10:00:00	14.385					
1054	25/05/23	11:00:00	14.529					
1055	25/05/23	12:00:00	14.529					
1056	25/05/23	13:00:00	14.385					
1057	25/05/23	14:00:00	14.409					
1058	25/05/23	15:00:00	14.505					
1059	25/05/23	16:00:00	14.673					
1060	25/05/23	17:00:00	14.697					
1061	25/05/23	18:00:00	14.721					
1062	25/05/23	19:00:00	15.605					
1063	25/05/23	20:00:00	15.199					
1064	25/05/23	21:00:00	15.557					
1065	25/05/23	22:00:00	15.318					
1066	25/05/23	23:00:00	15.103					
1067	26/05/23	00:00:00	15.031					
1068	26/05/23	01:00:00	14.960					
1069	26/05/23	02:00:00	14.864					
1070	26/05/23	03:00:00	14.840					
1071	26/05/23	04:00:00	14.792					
1072	26/05/23	05:00:00	14.768					
1073	26/05/23	06:00:00	14.768					
1074	26/05/23	07:00:00	14.721					
1075	26/05/23	08:00:00	14.577					
1076	26/05/23	09:00:00	14.529					
1077	26/05/23	10:00:00	14.529					
1078	26/05/23	11:00:00	14.433					
1079	26/05/23	12:00:00	14.577					
1080	26/05/23	13:00:00	14.792					
1081	26/05/23	14:00:00	14.936					
1082	26/05/23	15:00:00	15.055					
1083	26/05/23	16:00:00	15.079					
1084	26/05/23	17:00:00	15.079					
1085	26/05/23	18:00:00	15.103					
1086	26/05/23	19:00:00	15.485					
1087	26/05/23	20:00:00	15.533					
1088	26/05/23	21:00:00	15.318					
1089	26/05/23	22:00:00	15.270					
1090	26/05/23	23:00:00	15.199					
1091	27/05/23	00:00:00	15.103					
1092	27/05/23	01:00:00	14.984					
1093	27/05/23	02:00:00	14.936					
1094	27/05/23	03:00:00	14.673					
1095	27/05/23	04:00:00	14.673					
1096	27/05/23	05:00:00	14.697					
1097	27/05/23	06:00:00	14.697					
1098	27/05/23	07:00:00	14.673					
1099	27/05/23	08:00:00	14.745					
1100	27/05/23	09:00:00	14.721					
1101	27/05/23	10:00:00	15.008					
1102	27/05/23	11:00:00	15.103					
1103	27/05/23	12:00:00	15.103					
1104	27/05/23	13:00:00	14.984					
1105	27/05/23	14:00:00	14.960					
1106	27/05/23	15:00:00	14.960					
1107	27/05/23	16:00:00	14.936					
1108	27/05/23	17:00:00	15.055					
1109	27/05/23	18:00:00	15.223					
1110	27/05/23	19:00:00	15.127					
1111	27/05/23	20:00:00	15.008					
1112	27/05/23	21:00:00	15.031					
1113	27/05/23	22:00:00	15.294					
1114	27/05/23	23:00:00	15.294					
1115	28/05/23	00:00:00	15.270					
1116	28/05/23	01:00:00	15.103					
1117	28/05/23	02:00:00	15.103					
1118	28/05/23	03:00:00	15.079					
1119	28/05/23	04:00:00	14.912					
1120	28/05/23	05:00:00	14.864					
1121	28/05/23	06:00:00	14.792					
1122	28/05/23	07:00:00	14.888					
1123	28/05/23	08:00:00	14.816					
1124	28/05/23	09:00:00	14.768					
1125	28/05/23	10:00:00	14.745					
1126	28/05/23	11:00:00	14.768					
1127	28/05/23	12:00:00	14.864					
1128	28/05/23	13:00:00	14.912					
1129	28/05/23	14:00:00	15.175					
1130	28/05/23	15:00:00	15.438					
1131	28/05/23	16:00:00	15.223					
1132	28/05/23	17:00:00	15.247					
1133	28/05/23	18:00:00	15.151					
1134	28/05/23	19:00:00	15.008					
1135	28/05/23	20:00:00	14.912					
1136	28/05/23	21:00:00	15.055					
1137	28/05/23	22:00:00	15.223					
1138	28/05/23	23:00:00	15.438					
1139	29/05/23	00:00:00	15.366					
1140	29/05/23	01:00:00	15.294					
1141	29/05/23	02:00:00	15.270					
1142	29/05/23	03:00:00	15.008					
1143	29/05/23	04:00:00	14.936					
1144	29/05/23	05:00:00	14.888					
1145	29/05/23	06:00:00	14.864					
1146	29/05/23	07:00:00	14.960					
1147	29/05/23	08:00:00	14.864					
1148	29/05/23	09:00:00	15.127					
1149	29/05/23	10:00:00	15.103					
1150	29/05/23	11:00:00	15.151					
1151	29/05/23	12:00:00	15.247					
1152	29/05/23	13:00:00	15.199					
1153	29/05/23	14:00:00	15.199					
1154	29/05/23	15:00:00	15.294					
1155	29/05/23	16:00:00	15.485					
1156	29/05/23	17:00:00	15.533					
1157	29/05/23	18:00:00	15.509					
1158	29/05/23	19:00:00	15.509					
1159	29/05/23	20:00:00	15.438					
1160	29/05/23	21:00:00	15.509					
1161	29/05/23	22:00:00	15.342					
1162	29/05/23	23:00:00	15.366					
1163	30/05/23	00:00:00	15.438					
1164	30/05/23	01:00:00	15.414					
1165	30/05/23	02:00:00	15.342					
1166	30/05/23	03:00:00	15.055					
1167	30/05/23	04:00:00	14.984					
1168	30/05/23	05:00:00	14.984					
1169	30/05/23	06:00:00	14.960					
1170	30/05/23	07:00:00	14.912					
1171	30/05/23	08:00:00	14.960					
1172	30/05/23	09:00:00	14.984					
1173	30/05/23	10:00:00	15.008					
1174	30/05/23	11:00:00	15.055					
1175	30/05/23	12:00:00	15.008					
1176	30/05/23	13:00:00	15.175					
1177	30/05/23	14:00:00	15.366					
1178	30/05/23	15:00:00	15.342					
1179	30/05/23	16:00:00	15.318					
1180	30/05/23	17:00:00	15.294					
1181	30/05/23	18:00:00	15.485					
1182	30/05/23	19:00:00	15.461					
1183	30/05/23	20:00:00	15.461					
1184	30/05/23	21:00:00	15.438					
1185	30/05/23	22:00:00	15.294					
1186	30/05/23	23:00:00	15.294					
1187	31/05/23	00:00:00	15.270					
1188	31/05/23	01:00:00	15.247					
1189	31/05/23	02:00:00	15.247					
1190	31/05/23	03:00:00	15.247					
1191	31/05/23	04:00:00	15.247					
1192	31/05/23	05:00:00	15.151					
1193	31/05/23	06:00:00	15.151					
1194	31/05/23	07:00:00	14.864					
1195	31/05/23	08:00:00	14.984					
1196	31/05/23	09:00:00	14.912					
1197	31/05/23	10:00:00	15.151					
1198	31/05/23	11:00:00	14.960					
1199	31/05/23	12:00:00	15.151					
1200	31/05/23	13:00:00	14.960					
1201	31/05/23	14:00:00	14.912					
1202	31/05/23	15:00:00	15.127					
1203	31/05/23	16:00:00	15.247					
1204	31/05/23	17:00:00	15.366					
1205	31/05/23	18:00:00	15.342					
1206	31/05/23	19:00:00	15.390					
1207	31/05/23	20:00:00	15.079					
1208	31/05/23	21:00:00	15.055					
1209	31/05/23	22:00:00	14.960					
1210	31/05/23	23:00:00	15.127					
1211	01/06/23	00:00:00	15.151					
1212	01/06/23	01:00:00	15.103					
1213	01/06/23	02:00:00	15.103					
1214	01/06/23	03:00:00	15.055					
1215	01/06/23	04:00:00	15.103					
1216	01/06/23	05:00:00	15.103					
1217	01/06/23	06:00:00	14.984					
1218	01/06/23	07:00:00	14.936					
1219	01/06/23	08:00:00	14.936					
1220	01/06/23	09:00:00	14.984					
1221	01/06/23	10:00:00	15.008					
1222	01/06/23	11:00:00	15.079					
1223	01/06/23	12:00:00	15.079					
1224	01/06/23	13:00:00	15.270					
1225	01/06/23	14:00:00	15.485					
1226	01/06/23	15:00:00	15.485					
1227	01/06/23	16:00:00	15.461					
1228	01/06/23	17:00:00	15.485					
1229	01/06/23	18:00:00	15.533					
1230	01/06/23	19:00:00	15.318					
1231	01/06/23	20:00:00	15.294					
1232	01/06/23	21:00:00	15.294					
1233	01/06/23	22:00:00	15.199					
1234	01/06/23	23:00:00	15.151					
1235	02/06/23	00:00:00	15.008					
1236	02/06/23	01:00:00	14.936					
1237	02/06/23	02:00:00	15.008					
1238	02/06/23	03:00:00	14.984					
1239	02/06/23	04:00:00	15.079					
1240	02/06/23	05:00:00	15.103					
1241	02/06/23	06:00:00	15.103					
1242	02/06/23	07:00:00	15.103					
1243	02/06/23	08:00:00	15.103					
1244	02/06/23	09:00:00	15.055					
1245	02/06/23	10:00:00	15.151					
1246	02/06/23	11:00:00	15.247					
1247	02/06/23	12:00:00	15.247					
1248	02/06/23	13:00:00	15.748					
1249	02/06/23	14:00:00	15.724					
1250	02/06/23	15:00:00	15.581					
1251	02/06/23	16:00:00	15.342					
1252	02/06/23	17:00:00	15.438					
1253	02/06/23	18:00:00	15.414					
1254	02/06/23	19:00:00	15.318					
1255	02/06/23	20:00:00	15.270					
1256	02/06/23	21:00:00	15.342					
1257	02/06/23	22:00:00	15.390					
1258	02/06/23	23:00:00	15.270					
1259	03/06/23	00:00:00	15.294					
1260	03/06/23	01:00:00	15.318					
1261	03/06/23	02:00:00	15.390					
1262	03/06/23	03:00:00	15.438					
1263	03/06/23	04:00:00	15.700					
1264	03/06/23	05:00:00	15.629					
1265	03/06/23	06:00:00	15.557					
1266	03/06/23	07:00:00	15.223					
1267	03/06/23	08:00:00	15.223					
1268	03/06/23	09:00:00	15.438					
1269	03/06/23	10:00:00	15.963					
1270	03/06/23	11:00:00	16.082					
1271	03/06/23	12:00:00	16.082					
1272	03/06/23	13:00:00	15.986					
1273	03/06/23	14:00:00	16.129					
1274	03/06/23	15:00:00	16.225					
1275	03/06/23	16:00:00	15.915					
1276	03/06/23	17:00:00	16.058					
1277	03/06/23	18:00:00	15.819					
1278	03/06/23	19:00:00	15.676					
1279	03/06/23	20:00:00	15.390					
1280	03/06/23	21:00:00	15.390					
1281	03/06/23	22:00:00	15.247					
1282	03/06/23	23:00:00	15.199					
1283	04/06/23	00:00:00	15.223					
1284	04/06/23	01:00:00	15.223					
1285	04/06/23	02:00:00	15.247					
1286	04/06/23	03:00:00	15.270					
1287	04/06/23	04:00:00	15.294					
1288	04/06/23	05:00:00	15.318					
1289	04/06/23	06:00:00	15.270					
1290	04/06/23	07:00:00	15.270					
1291	04/06/23	08:00:00	15.151					
1292	04/06/23	09:00:00	15.151					
1293	04/06/23	10:00:00	15.294					
1294	04/06/23	11:00:00	15.581					
1295	04/06/23	12:00:00	15.819					
1296	04/06/23	13:00:00	15.963					
1297	04/06/23	14:00:00	16.296					
1298	04/06/23	15:00:00	15.867					
1299	04/06/23	16:00:00	16.106					
1300	04/06/23	17:00:00	15.963					
1301	04/06/23	18:00:00	15.652					
1302	04/06/23	19:00:00	15.509					
1303	04/06/23	20:00:00	15.461					
1304	04/06/23	21:00:00	15.270					
1305	04/06/23	22:00:00	15.199					
1306	04/06/23	23:00:00	15.223					
1307	05/06/23	00:00:00	15.199					
1308	05/06/23	01:00:00	15.247					
1309	05/06/23	02:00:00	15.390					
1310	05/06/23	03:00:00	15.390					
1311	05/06/23	04:00:00	15.342					
1312	05/06/23	05:00:00	15.390					
1313	05/06/23	06:00:00	15.414					
1314	05/06/23	07:00:00	15.438					
1315	05/06/23	08:00:00	15.366					
1316	05/06/23	09:00:00	15.199					
1317	05/06/23	10:00:00	15.151					
1318	05/06/23	11:00:00	15.151					
1319	05/06/23	12:00:00	15.247					
1320	05/06/23	13:00:00	16.320					
1321	05/06/23	14:00:00	16.153					
1322	05/06/23	15:00:00	16.129					
1323	05/06/23	16:00:00	16.106					
1324	05/06/23	17:00:00	16.082					
1325	05/06/23	18:00:00	15.963					
1326	05/06/23	19:00:00	15.772					
1327	05/06/23	20:00:00	15.366					
1328	05/06/23	21:00:00	15.199					
1329	05/06/23	22:00:00	15.151					
1330	05/06/23	23:00:00	15.151					
1331	06/06/23	00:00:00	15.223					
1332	06/06/23	01:00:00	15.175					
1333	06/06/23	02:00:00	15.175					
1334	06/06/23	03:00:00	15.342					
1335	06/06/23	04:00:00	15.485					
1336	06/06/23	05:00:00	15.533					
1337	06/06/23	06:00:00	15.819					
1338	06/06/23	07:00:00	15.629					
1339	06/06/23	08:00:00	15.151					
1340	06/06/23	09:00:00	15.151					
1341	06/06/23	10:00:00	15.724					
1342	06/06/23	11:00:00	15.843					
1343	06/06/23	12:00:00	16.368					
1344	06/06/23	13:00:00	16.344					
1345	06/06/23	14:00:00	16.010					
1346	06/06/23	15:00:00	16.225					
1347	06/06/23	16:00:00	16.106					
1348	06/06/23	17:00:00	16.368					
1349	06/06/23	18:00:00	16.796					
1350	06/06/23	19:00:00	16.249					
1351	06/06/23	20:00:00	15.629					
1352	06/06/23	21:00:00	15.461					
1353	06/06/23	22:00:00	15.366					
1354	06/06/23	23:00:00	15.438					
1355	07/06/23	00:00:00	15.438					
1356	07/06/23	01:00:00	15.414					
1357	07/06/23	02:00:00	15.366					
1358	07/06/23	03:00:00	15.366					
1359	07/06/23	04:00:00	15.414					
1360	07/06/23	05:00:00	15.461					
1361	07/06/23	06:00:00	15.438					
1362	07/06/23	07:00:00	15.438					
1363	07/06/23	08:00:00	15.772					
1364	07/06/23	09:00:00	15.724					
1365	07/06/23	10:00:00	15.438					
1366	07/06/23	11:00:00	15.390					
1367	07/06/23	12:00:00	15.843					
1368	07/06/23	13:00:00	16.487					
1369	07/06/23	14:00:00	16.534					
1370	07/06/23	15:00:00	16.654					
1371	07/06/23	16:00:00	16.368					
1372	07/06/23	17:00:00	16.225					
1373	07/06/23	18:00:00	16.034					
1374	07/06/23	19:00:00	16.106					
1375	07/06/23	20:00:00	16.106					
1376	07/06/23	21:00:00	15.485					
1377	07/06/23	22:00:00	15.342					
1378	07/06/23	23:00:00	15.318					
1379	08/06/23	00:00:00	15.199					
1380	08/06/23	01:00:00	15.151					
1381	08/06/23	02:00:00	15.199					
1382	08/06/23	03:00:00	15.485					
1383	08/06/23	04:00:00	15.509					
1384	08/06/23	05:00:00	15.485					
1385	08/06/23	06:00:00	15.438					
1386	08/06/23	07:00:00	15.557					
1387	08/06/23	08:00:00	15.629					
1388	08/06/23	09:00:00	15.509					
1389	08/06/23	10:00:00	15.414					
1390	08/06/23	11:00:00	15.366					
1391	08/06/23	12:00:00	15.533					
1392	08/06/23	13:00:00	16.010					
1393	08/06/23	14:00:00	16.249					
1394	08/06/23	15:00:00	16.272					
1395	08/06/23	16:00:00	16.392					
1396	08/06/23	17:00:00	16.487					
1397	08/06/23	18:00:00	16.511					
1398	08/06/23	19:00:00	16.392					
1399	08/06/23	20:00:00	16.249					
1400	08/06/23	21:00:00	15.700					
1401	08/06/23	22:00:00	15.485					
1402	08/06/23	23:00:00	15.342					
1403	09/06/23	00:00:00	15.318					
1404	09/06/23	01:00:00	15.366					
1405	09/06/23	02:00:00	15.247					
1406	09/06/23	03:00:00	15.199					
1407	09/06/23	04:00:00	15.247					
1408	09/06/23	05:00:00	15.223					
1409	09/06/23	06:00:00	15.247					
1410	09/06/23	07:00:00	15.342					
1411	09/06/23	08:00:00	15.581					
1412	09/06/23	09:00:00	15.724					
