"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21151962, SEN S/N: 21151962, LBL: Sagro 05m)"	"Acoplador separado (LGR S/N: 21151962, SEN S/N: 21151962)"	"Acoplador adjunto (LGR S/N: 21151962, SEN S/N: 21151962)"	"Host conectado (LGR S/N: 21151962, SEN S/N: 21151962)"	"Parado (LGR S/N: 21151962, SEN S/N: 21151962)"	"Final de archivo (LGR S/N: 21151962, SEN S/N: 21151962)"
1388	29/06/23	08:00:00	25.695					
1389	29/06/23	09:00:00	25.380					
1390	29/06/23	10:00:00	25.623					
1391	29/06/23	11:00:00	25.647					
1392	29/06/23	12:00:00	25.380					
1393	29/06/23	13:00:00	25.380					
1394	29/06/23	14:00:00	25.380					
1395	29/06/23	15:00:00	25.331					
1396	29/06/23	16:00:00	24.508					
1397	29/06/23	17:00:00	24.146					
1398	29/06/23	18:00:00	24.436					
1399	29/06/23	19:00:00	24.460					
1400	29/06/23	20:00:00	24.653					
1401	29/06/23	21:00:00	24.677					
1402	29/06/23	22:00:00	24.895					
1403	29/06/23	23:00:00	24.823					
1404	30/06/23	00:00:00	24.871					
1405	30/06/23	01:00:00	24.653					
1406	30/06/23	02:00:00	24.653					
1407	30/06/23	03:00:00	24.653					
1408	30/06/23	04:00:00	24.605					
1409	30/06/23	05:00:00	24.726					
1410	30/06/23	06:00:00	24.315					
1411	30/06/23	07:00:00	24.871					
1412	30/06/23	08:00:00	24.677					
1413	30/06/23	09:00:00	24.726					
1414	30/06/23	10:00:00	25.113					
1415	30/06/23	11:00:00	24.847					
1416	30/06/23	12:00:00	25.210					
1417	30/06/23	13:00:00	25.234					
1418	30/06/23	14:00:00	25.258					
1419	30/06/23	15:00:00	25.477					
1420	30/06/23	16:00:00	25.501					
1421	30/06/23	17:00:00	24.677					
1422	30/06/23	18:00:00	24.484					
1423	30/06/23	19:00:00	24.363					
1424	30/06/23	20:00:00	24.267					
1425	30/06/23	21:00:00	24.122					
1426	30/06/23	22:00:00	23.978					
1427	30/06/23	23:00:00	23.713					
1428	01/07/23	00:00:00	23.328					
1429	01/07/23	01:00:00	23.424					
1430	01/07/23	02:00:00	23.424					
1431	01/07/23	03:00:00	23.424					
1432	01/07/23	04:00:00	23.905					
1433	01/07/23	05:00:00	24.098					
1434	01/07/23	06:00:00	24.267					
1435	01/07/23	07:00:00	24.098					
1436	01/07/23	08:00:00	24.050					
1437	01/07/23	09:00:00	24.050					
1438	01/07/23	10:00:00	24.122					
1439	01/07/23	11:00:00	24.171					
1440	01/07/23	12:00:00	24.219					
1441	01/07/23	13:00:00	24.219					
1442	01/07/23	14:00:00	24.315					
1443	01/07/23	15:00:00	24.581					
1444	01/07/23	16:00:00	25.234					
1445	01/07/23	17:00:00	25.380					
1446	01/07/23	18:00:00	25.428					
1447	01/07/23	19:00:00	25.089					
1448	01/07/23	20:00:00	25.065					
1449	01/07/23	21:00:00	25.040					
1450	01/07/23	22:00:00	25.016					
1451	01/07/23	23:00:00	25.016					
1452	02/07/23	00:00:00	24.919					
1453	02/07/23	01:00:00	24.895					
1454	02/07/23	02:00:00	24.871					
1455	02/07/23	03:00:00	24.798					
1456	02/07/23	04:00:00	24.798					
1457	02/07/23	05:00:00	24.653					
1458	02/07/23	06:00:00	24.653					
1459	02/07/23	07:00:00	24.653					
1460	02/07/23	08:00:00	24.629					
1461	02/07/23	09:00:00	24.653					
1462	02/07/23	10:00:00	24.702					
1463	02/07/23	11:00:00	24.774					
1464	02/07/23	12:00:00	24.798					
1465	02/07/23	13:00:00	24.798					
1466	02/07/23	14:00:00	24.629					
1467	02/07/23	15:00:00	24.629					
1468	02/07/23	16:00:00	24.629					
1469	02/07/23	17:00:00	24.629					
1470	02/07/23	18:00:00	24.677					
1471	02/07/23	19:00:00	24.702					
1472	02/07/23	20:00:00	24.726					
1473	02/07/23	21:00:00	24.750					
1474	02/07/23	22:00:00	24.726					
1475	02/07/23	23:00:00	24.726					
1476	03/07/23	00:00:00	24.702					
1477	03/07/23	01:00:00	24.677					
1478	03/07/23	02:00:00	24.702					
1479	03/07/23	03:00:00	24.702					
1480	03/07/23	04:00:00	24.677					
1481	03/07/23	05:00:00	24.702					
1482	03/07/23	06:00:00	24.726					
1483	03/07/23	07:00:00	24.750					
1484	03/07/23	08:00:00	24.774					
1485	03/07/23	09:00:00	24.798					
1486	03/07/23	10:00:00	24.798					
1487	03/07/23	11:00:00	24.798					
1488	03/07/23	12:00:00	24.871					
1489	03/07/23	13:00:00	24.895					
1490	03/07/23	14:00:00	24.992					
1491	03/07/23	15:00:00	24.992					
1492	03/07/23	16:00:00	25.113					
1493	03/07/23	17:00:00	25.113					
1494	03/07/23	18:00:00	24.992					
1495	03/07/23	19:00:00	24.895					
1496	03/07/23	20:00:00	24.798					
1497	03/07/23	21:00:00	24.653					
1498	03/07/23	22:00:00	24.581					
1499	03/07/23	23:00:00	24.581					
1500	04/07/23	00:00:00	24.702					
1501	04/07/23	01:00:00	24.581					
1502	04/07/23	02:00:00	24.581					
1503	04/07/23	03:00:00	24.726					
1504	04/07/23	04:00:00	24.629					
1505	04/07/23	05:00:00	24.605					
1506	04/07/23	06:00:00	24.557					
1507	04/07/23	07:00:00	24.532					
1508	04/07/23	08:00:00	24.581					
1509	04/07/23	09:00:00	24.581					
1510	04/07/23	10:00:00	24.557					
1511	04/07/23	11:00:00	24.605					
1512	04/07/23	12:00:00	24.702					
1513	04/07/23	13:00:00	24.774					
1514	04/07/23	14:00:00	24.847					
1515	04/07/23	15:00:00	24.823					
1516	04/07/23	16:00:00	24.823					
1517	04/07/23	17:00:00	24.798					
1518	04/07/23	18:00:00	24.774					
1519	04/07/23	19:00:00	24.726					
1520	04/07/23	20:00:00	24.653					
1521	04/07/23	21:00:00	24.653					
1522	04/07/23	22:00:00	24.677					
1523	04/07/23	23:00:00	24.629					
1524	05/07/23	00:00:00	24.605					
1525	05/07/23	01:00:00	24.726					
1526	05/07/23	02:00:00	24.726					
1527	05/07/23	03:00:00	24.702					
1528	05/07/23	04:00:00	24.774					
1529	05/07/23	05:00:00	24.750					
1530	05/07/23	06:00:00	24.702					
1531	05/07/23	07:00:00	24.726					
1532	05/07/23	08:00:00	24.726					
1533	05/07/23	09:00:00	24.750					
1534	05/07/23	10:00:00	24.823					
1535	05/07/23	11:00:00	24.871					
1536	05/07/23	12:00:00	24.992					
1537	05/07/23	13:00:00	24.968					
1538	05/07/23	14:00:00	24.992					
1539	05/07/23	15:00:00	24.895					
1540	05/07/23	16:00:00	24.871					
1541	05/07/23	17:00:00	24.726					
1542	05/07/23	18:00:00	25.089					
1543	05/07/23	19:00:00	24.798					
1544	05/07/23	20:00:00	24.798					
1545	05/07/23	21:00:00	24.726					
1546	05/07/23	22:00:00	24.726					
1547	05/07/23	23:00:00	24.702					
1548	06/07/23	00:00:00	24.629					
1549	06/07/23	01:00:00	24.605					
1550	06/07/23	02:00:00	24.508					
1551	06/07/23	03:00:00	24.436					
1552	06/07/23	04:00:00	24.412					
1553	06/07/23	05:00:00	24.460					
1554	06/07/23	06:00:00	24.508					
1555	06/07/23	07:00:00	24.532					
1556	06/07/23	08:00:00	24.557					
1557	06/07/23	09:00:00	24.702					
1558	06/07/23	10:00:00	24.919					
1559	06/07/23	11:00:00	24.944					
1560	06/07/23	12:00:00	24.968					
1561	06/07/23	13:00:00	24.992					
1562	06/07/23	14:00:00	25.016					
1563	06/07/23	15:00:00	24.944					
1564	06/07/23	16:00:00	24.968					
1565	06/07/23	17:00:00	24.992					
1566	06/07/23	18:00:00	24.992					
1567	06/07/23	19:00:00	25.016					
1568	06/07/23	20:00:00	24.992					
1569	06/07/23	21:00:00	24.944					
1570	06/07/23	22:00:00	24.944					
1571	06/07/23	23:00:00	24.871					
1572	07/07/23	00:00:00	24.847					
1573	07/07/23	01:00:00	24.823					
1574	07/07/23	02:00:00	24.871					
1575	07/07/23	03:00:00	24.871					
1576	07/07/23	04:00:00	24.847					
1577	07/07/23	05:00:00	24.798					
1578	07/07/23	06:00:00	24.823					
1579	07/07/23	07:00:00	24.798					
1580	07/07/23	08:00:00	24.847					
1581	07/07/23	09:00:00	24.847					
1582	07/07/23	10:00:00	24.992					
1583	07/07/23	11:00:00	24.992					
1584	07/07/23	12:00:00	25.089					
1585	07/07/23	13:00:00	25.113					
1586	07/07/23	14:00:00	25.089					
1587	07/07/23	15:00:00	25.040					
1588	07/07/23	16:00:00	24.944					
1589	07/07/23	17:00:00	24.992					
1590	07/07/23	18:00:00	24.919					
1591	07/07/23	19:00:00	24.871					
1592	07/07/23	20:00:00	24.702					
1593	07/07/23	21:00:00	24.702					
1594	07/07/23	22:00:00	24.726					
1595	07/07/23	23:00:00	24.629					
1596	08/07/23	00:00:00	24.581					
1597	08/07/23	01:00:00	24.581					
1598	08/07/23	02:00:00	24.460					
1599	08/07/23	03:00:00	24.532					
1600	08/07/23	04:00:00	24.532					
1601	08/07/23	05:00:00	24.581					
1602	08/07/23	06:00:00	24.605					
1603	08/07/23	07:00:00	24.581					
1604	08/07/23	08:00:00	24.605					
1605	08/07/23	09:00:00	24.581					
1606	08/07/23	10:00:00	24.532					
1607	08/07/23	11:00:00	24.653					
1608	08/07/23	12:00:00	24.895					
1609	08/07/23	13:00:00	24.895					
1610	08/07/23	14:00:00	24.944					
1611	08/07/23	15:00:00	24.629					
1612	08/07/23	16:00:00	24.919					
1613	08/07/23	17:00:00	24.726					
1614	08/07/23	18:00:00	24.653					
1615	08/07/23	19:00:00	24.653					
1616	08/07/23	20:00:00	24.895					
1617	08/07/23	21:00:00	24.726					
1618	08/07/23	22:00:00	24.823					
1619	08/07/23	23:00:00	24.823					
1620	09/07/23	00:00:00	24.992					
1621	09/07/23	01:00:00	24.992					
1622	09/07/23	02:00:00	25.016					
1623	09/07/23	03:00:00	25.040					
1624	09/07/23	04:00:00	24.774					
1625	09/07/23	05:00:00	24.944					
1626	09/07/23	06:00:00	25.040					
1627	09/07/23	07:00:00	25.040					
1628	09/07/23	08:00:00	25.065					
1629	09/07/23	09:00:00	24.798					
1630	09/07/23	10:00:00	24.919					
1631	09/07/23	11:00:00	24.750					
1632	09/07/23	12:00:00	25.186					
1633	09/07/23	13:00:00	24.291					
1634	09/07/23	14:00:00	24.050					
1635	09/07/23	15:00:00	24.315					
1636	09/07/23	16:00:00	24.267					
1637	09/07/23	17:00:00	24.677					
1638	09/07/23	18:00:00	24.750					
1639	09/07/23	19:00:00	24.847					
1640	09/07/23	20:00:00	24.653					
1641	09/07/23	21:00:00	24.726					
1642	09/07/23	22:00:00	24.871					
1643	09/07/23	23:00:00	25.089					
1644	10/07/23	00:00:00	24.726					
1645	10/07/23	01:00:00	24.460					
1646	10/07/23	02:00:00	23.905					
1647	10/07/23	03:00:00	23.665					
1648	10/07/23	04:00:00	24.243					
1649	10/07/23	05:00:00	24.508					
1650	10/07/23	06:00:00	24.702					
1651	10/07/23	07:00:00	24.944					
1652	10/07/23	08:00:00	25.065					
1653	10/07/23	09:00:00	24.532					
1654	10/07/23	10:00:00	24.847					
1655	10/07/23	11:00:00	24.847					
1656	10/07/23	12:00:00	24.847					
1657	10/07/23	13:00:00	24.653					
1658	10/07/23	14:00:00	24.895					
1659	10/07/23	15:00:00	23.665					
1660	10/07/23	16:00:00	23.857					
1661	10/07/23	17:00:00	24.653					
1662	10/07/23	18:00:00	24.412					
1663	10/07/23	19:00:00	24.050					
1664	10/07/23	20:00:00	24.363					
1665	10/07/23	21:00:00	24.871					
1666	10/07/23	22:00:00	24.750					
1667	10/07/23	23:00:00	24.992					
1668	11/07/23	00:00:00	24.653					
1669	11/07/23	01:00:00	24.798					
1670	11/07/23	02:00:00	25.162					
1671	11/07/23	03:00:00	25.307					
1672	11/07/23	04:00:00	25.404					
1673	11/07/23	05:00:00	25.525					
1674	11/07/23	06:00:00	25.428					
1675	11/07/23	07:00:00	25.550					
1676	11/07/23	08:00:00	25.574					
1677	11/07/23	09:00:00	25.501					
1678	11/07/23	10:00:00	24.919					
1679	11/07/23	11:00:00	24.412					
1680	11/07/23	12:00:00	24.267					
1681	11/07/23	13:00:00	24.195					
1682	11/07/23	14:00:00	23.472					
1683	11/07/23	15:00:00	22.393					
1684	11/07/23	16:00:00	21.915					
1685	11/07/23	17:00:00	22.561					
1686	11/07/23	18:00:00	21.700					
1687	11/07/23	19:00:00	22.441					
1688	11/07/23	20:00:00	22.513					
1689	11/07/23	21:00:00	22.417					
1690	11/07/23	22:00:00	24.171					
1691	11/07/23	23:00:00	23.785					
1692	12/07/23	00:00:00	23.256					
1693	12/07/23	01:00:00	23.376					
1694	12/07/23	02:00:00	23.954					
1695	12/07/23	03:00:00	23.304					
1696	12/07/23	04:00:00	22.872					
1697	12/07/23	05:00:00	22.537					
1698	12/07/23	06:00:00	22.082					
1699	12/07/23	07:00:00	22.920					
1700	12/07/23	08:00:00	23.497					
1701	12/07/23	09:00:00	23.641					
1702	12/07/23	10:00:00	23.040					
1703	12/07/23	11:00:00	23.424					
1704	12/07/23	12:00:00	23.136					
1705	12/07/23	13:00:00	23.352					
1706	12/07/23	14:00:00	23.256					
1707	12/07/23	15:00:00	22.681					
1708	12/07/23	16:00:00	22.369					
1709	12/07/23	17:00:00	22.345					
1710	12/07/23	18:00:00	22.058					
1711	12/07/23	19:00:00	21.772					
1712	12/07/23	20:00:00	21.008					
1713	12/07/23	21:00:00	20.746					
1714	12/07/23	22:00:00	20.650					
1715	12/07/23	23:00:00	20.388					
1716	13/07/23	00:00:00	20.484					
1717	13/07/23	01:00:00	22.321					
1718	13/07/23	02:00:00	21.843					
1719	13/07/23	03:00:00	22.776					
1720	13/07/23	04:00:00	22.705					
1721	13/07/23	05:00:00	22.465					
1722	13/07/23	06:00:00	22.992					
1723	13/07/23	07:00:00	23.280					
1724	13/07/23	08:00:00	22.393					
1725	13/07/23	09:00:00	23.497					
1726	13/07/23	10:00:00	24.557					
1727	13/07/23	11:00:00	23.761					
1728	13/07/23	12:00:00	24.146					
1729	13/07/23	13:00:00	24.363					
1730	13/07/23	14:00:00	24.460					
1731	13/07/23	15:00:00	24.460					
1732	13/07/23	16:00:00	24.074					
1733	13/07/23	17:00:00	23.954					
1734	13/07/23	18:00:00	23.545					
1735	13/07/23	19:00:00	23.833					
1736	13/07/23	20:00:00	23.040					
1737	13/07/23	21:00:00	23.713					
1738	13/07/23	22:00:00	24.098					
1739	13/07/23	23:00:00	23.978					
1740	14/07/23	00:00:00	25.987					
1741	14/07/23	01:00:00	24.895					
1742	14/07/23	02:00:00	24.677					
1743	14/07/23	03:00:00	24.508					
1744	14/07/23	04:00:00	24.219					
1745	14/07/23	05:00:00	24.484					
1746	14/07/23	06:00:00	24.702					
1747	14/07/23	07:00:00	24.823					
1748	14/07/23	08:00:00	24.532					
1749	14/07/23	09:00:00	24.677					
1750	14/07/23	10:00:00	24.750					
1751	14/07/23	11:00:00	24.798					
1752	14/07/23	12:00:00	24.944					
1753	14/07/23	13:00:00	24.726					
1754	14/07/23	14:00:00	24.774					
1755	14/07/23	15:00:00	24.726					
1756	14/07/23	16:00:00	25.210					
1757	14/07/23	17:00:00	24.919					
1758	14/07/23	18:00:00	24.992					
1759	14/07/23	19:00:00	24.219					
1760	14/07/23	20:00:00	23.978					
1761	14/07/23	21:00:00	23.978					
1762	14/07/23	22:00:00	24.074					
1763	14/07/23	23:00:00	24.219					
1764	15/07/23	00:00:00	24.508					
1765	15/07/23	01:00:00	25.258					
1766	15/07/23	02:00:00	25.380					
1767	15/07/23	03:00:00	25.525					
1768	15/07/23	04:00:00	25.525					
1769	15/07/23	05:00:00	25.720					
1770	15/07/23	06:00:00	25.380					
1771	15/07/23	07:00:00	25.404					
1772	15/07/23	08:00:00	25.525					
1773	15/07/23	09:00:00	25.866					
1774	15/07/23	10:00:00	26.916					
1775	15/07/23	11:00:00	27.112					
1776	15/07/23	12:00:00	27.259					
1777	15/07/23	13:00:00	27.358					
1778	15/07/23	14:00:00	27.358					
1779	15/07/23	15:00:00	26.965					
1780	15/07/23	16:00:00	26.573					
1781	15/07/23	17:00:00	26.061					
1782	15/07/23	18:00:00	25.963					
1783	15/07/23	19:00:00	25.768					
1784	15/07/23	20:00:00	25.501					
1785	15/07/23	21:00:00	25.525					
1786	15/07/23	22:00:00	25.307					
1787	15/07/23	23:00:00	25.380					
1788	16/07/23	00:00:00	25.283					
1789	16/07/23	01:00:00	25.113					
1790	16/07/23	02:00:00	24.750					
1791	16/07/23	03:00:00	24.774					
1792	16/07/23	04:00:00	24.339					
1793	16/07/23	05:00:00	24.412					
1794	16/07/23	06:00:00	24.195					
1795	16/07/23	07:00:00	24.243					
1796	16/07/23	08:00:00	24.195					
1797	16/07/23	09:00:00	24.339					
1798	16/07/23	10:00:00	24.122					
1799	16/07/23	11:00:00	23.881					
1800	16/07/23	12:00:00	24.050					
1801	16/07/23	13:00:00	24.243					
1802	16/07/23	14:00:00	23.954					
1803	16/07/23	15:00:00	24.074					
1804	16/07/23	16:00:00	24.243					
1805	16/07/23	17:00:00	24.122					
1806	16/07/23	18:00:00	23.857					
1807	16/07/23	19:00:00	23.737					
1808	16/07/23	20:00:00	23.665					
1809	16/07/23	21:00:00	23.713					
1810	16/07/23	22:00:00	24.243					
1811	16/07/23	23:00:00	24.388					
1812	17/07/23	00:00:00	24.412					
1813	17/07/23	01:00:00	24.653					
1814	17/07/23	02:00:00	24.726					
1815	17/07/23	03:00:00	24.484					
1816	17/07/23	04:00:00	24.581					
1817	17/07/23	05:00:00	24.436					
1818	17/07/23	06:00:00	24.315					
1819	17/07/23	07:00:00	24.944					
1820	17/07/23	08:00:00	25.089					
1821	17/07/23	09:00:00	25.186					
1822	17/07/23	10:00:00	25.162					
1823	17/07/23	11:00:00	25.307					
1824	17/07/23	12:00:00	25.016					
1825	17/07/23	13:00:00	25.283					
1826	17/07/23	14:00:00	25.137					
1827	17/07/23	15:00:00	25.331					
1828	17/07/23	16:00:00	25.331					
1829	17/07/23	17:00:00	25.234					
1830	17/07/23	18:00:00	24.653					
1831	17/07/23	19:00:00	24.581					
1832	17/07/23	20:00:00	24.388					
1833	17/07/23	21:00:00	24.122					
1834	17/07/23	22:00:00	24.412					
1835	17/07/23	23:00:00	24.677					
1836	18/07/23	00:00:00	24.798					
1837	18/07/23	01:00:00	24.895					
1838	18/07/23	02:00:00	24.653					
1839	18/07/23	03:00:00	24.968					
1840	18/07/23	04:00:00	25.065					
1841	18/07/23	05:00:00	25.695					
1842	18/07/23	06:00:00	26.158					
1843	18/07/23	07:00:00	26.231					
1844	18/07/23	08:00:00	26.085					
1845	18/07/23	09:00:00	26.061					
1846	18/07/23	10:00:00	26.475					
1847	18/07/23	11:00:00	26.085					
1848	18/07/23	12:00:00	25.525					
1849	18/07/23	13:00:00	25.501					
1850	18/07/23	14:00:00	25.501					
1851	18/07/23	15:00:00	25.841					
1852	18/07/23	16:00:00	26.182					
1853	18/07/23	17:00:00	25.744					
1854	18/07/23	18:00:00	25.234					
1855	18/07/23	19:00:00	25.210					
1856	18/07/23	20:00:00	25.234					
1857	18/07/23	21:00:00	25.283					
1858	18/07/23	22:00:00	25.501					
1859	18/07/23	23:00:00	25.987					
1860	19/07/23	00:00:00	26.134					
1861	19/07/23	01:00:00	26.353					
1862	19/07/23	02:00:00	26.402					
1863	19/07/23	03:00:00	26.524					
1864	19/07/23	04:00:00	26.622					
1865	19/07/23	05:00:00	26.573					
1866	19/07/23	06:00:00	26.402					
1867	19/07/23	07:00:00	26.573					
1868	19/07/23	08:00:00	26.622					
1869	19/07/23	09:00:00	26.671					
1870	19/07/23	10:00:00	26.500					
1871	19/07/23	11:00:00	26.598					
1872	19/07/23	12:00:00	26.720					
1873	19/07/23	13:00:00	26.891					
1874	19/07/23	14:00:00	26.695					
1875	19/07/23	15:00:00	26.598					
1876	19/07/23	16:00:00	26.573					
1877	19/07/23	17:00:00	26.500					
1878	19/07/23	18:00:00	26.085					
1879	19/07/23	19:00:00	26.182					
1880	19/07/23	20:00:00	26.402					
1881	19/07/23	21:00:00	26.524					
1882	19/07/23	22:00:00	26.720					
1883	19/07/23	23:00:00	26.940					
1884	20/07/23	00:00:00	26.891					
1885	20/07/23	01:00:00	27.038					
1886	20/07/23	02:00:00	27.358					
1887	20/07/23	03:00:00	27.161					
1888	20/07/23	04:00:00	27.210					
1889	20/07/23	05:00:00	27.284					
1890	20/07/23	06:00:00	27.382					
1891	20/07/23	07:00:00	27.530					
1892	20/07/23	08:00:00	27.481					
1893	20/07/23	09:00:00	27.481					
1894	20/07/23	10:00:00	26.842					
1895	20/07/23	11:00:00	26.965					
1896	20/07/23	12:00:00	26.598					
1897	20/07/23	13:00:00	27.333					
1898	20/07/23	14:00:00	26.793					
1899	20/07/23	15:00:00	27.235					
1900	20/07/23	16:00:00	27.456					
1901	20/07/23	17:00:00	27.554					
1902	20/07/23	18:00:00	27.358					
1903	20/07/23	19:00:00	27.751					
1904	20/07/23	20:00:00	27.924					
1905	20/07/23	21:00:00	27.974					
1906	20/07/23	22:00:00	27.949					
1907	20/07/23	23:00:00	28.072					
1908	21/07/23	00:00:00	28.171					
1909	21/07/23	01:00:00	28.245					
1910	21/07/23	02:00:00	28.097					
1911	21/07/23	03:00:00	27.530					
1912	21/07/23	04:00:00	27.653					
1913	21/07/23	05:00:00	27.998					
1914	21/07/23	06:00:00	28.097					
1915	21/07/23	07:00:00	28.196					
1916	21/07/23	08:00:00	28.245					
1917	21/07/23	09:00:00	28.419					
1918	21/07/23	10:00:00	28.493					
1919	21/07/23	11:00:00	28.568					
1920	21/07/23	12:00:00	28.568					
1921	21/07/23	13:00:00	28.394					
1922	21/07/23	14:00:00	28.568					
1923	21/07/23	15:00:00	28.345					
1924	21/07/23	16:00:00	28.394					
1925	21/07/23	17:00:00	28.369					
1926	21/07/23	18:00:00	28.320					
1927	21/07/23	19:00:00	28.245					
1928	21/07/23	20:00:00	28.221					
1929	21/07/23	21:00:00	27.825					
1930	21/07/23	22:00:00	27.259					
1931	21/07/23	23:00:00	27.481					
1932	22/07/23	00:00:00	27.677					
1933	22/07/23	01:00:00	27.628					
1934	22/07/23	02:00:00	27.653					
1935	22/07/23	03:00:00	27.727					
1936	22/07/23	04:00:00	27.949					
1937	22/07/23	05:00:00	28.122					
1938	22/07/23	06:00:00	28.048					
1939	22/07/23	07:00:00	28.147					
1940	22/07/23	08:00:00	28.295					
1941	22/07/23	09:00:00	28.295					
1942	22/07/23	10:00:00	28.419					
1943	22/07/23	11:00:00	28.543					
1944	22/07/23	12:00:00	28.642					
1945	22/07/23	13:00:00	28.642					
1946	22/07/23	14:00:00	28.394					
1947	22/07/23	15:00:00	28.419					
1948	22/07/23	16:00:00	28.493					
1949	22/07/23	17:00:00	28.468					
1950	22/07/23	18:00:00	28.295					
1951	22/07/23	19:00:00	27.974					
1952	22/07/23	20:00:00	27.974					
1953	22/07/23	21:00:00	27.974					
1954	22/07/23	22:00:00	28.048					
1955	22/07/23	23:00:00	28.048					
1956	23/07/23	00:00:00	27.974					
1957	23/07/23	01:00:00	27.801					
1958	23/07/23	02:00:00	27.875					
1959	23/07/23	03:00:00	27.825					
1960	23/07/23	04:00:00	27.825					
1961	23/07/23	05:00:00	27.850					
1962	23/07/23	06:00:00	27.825					
1963	23/07/23	07:00:00	28.023					
1964	23/07/23	08:00:00	28.122					
1965	23/07/23	09:00:00	28.221					
1966	23/07/23	10:00:00	28.345					
1967	23/07/23	11:00:00	28.419					
1968	23/07/23	12:00:00	28.444					
1969	23/07/23	13:00:00	28.493					
1970	23/07/23	14:00:00	28.518					
1971	23/07/23	15:00:00	28.394					
1972	23/07/23	16:00:00	28.320					
1973	23/07/23	17:00:00	28.122					
1974	23/07/23	18:00:00	28.171					
1975	23/07/23	19:00:00	27.998					
1976	23/07/23	20:00:00	28.023					
1977	23/07/23	21:00:00	27.875					
1978	23/07/23	22:00:00	27.801					
1979	23/07/23	23:00:00	27.998					
1980	24/07/23	00:00:00	27.924					
1981	24/07/23	01:00:00	27.998					
1982	24/07/23	02:00:00	27.974					
1983	24/07/23	03:00:00	27.949					
1984	24/07/23	04:00:00	27.850					
1985	24/07/23	05:00:00	27.825					
1986	24/07/23	06:00:00	27.850					
1987	24/07/23	07:00:00	27.875					
1988	24/07/23	08:00:00	27.677					
1989	24/07/23	09:00:00	27.333					
1990	24/07/23	10:00:00	27.579					
1991	24/07/23	11:00:00	27.604					
1992	24/07/23	12:00:00	27.628					
1993	24/07/23	13:00:00	27.702					
1994	24/07/23	14:00:00	27.727					
1995	24/07/23	15:00:00	27.702					
1996	24/07/23	16:00:00	27.850					
1997	24/07/23	17:00:00	28.270					
1998	24/07/23	18:00:00	28.171					
1999	24/07/23	19:00:00	27.875					
2000	24/07/23	20:00:00	27.727					
2001	24/07/23	21:00:00	27.628					
2002	24/07/23	22:00:00	27.579					
2003	24/07/23	23:00:00	27.308					
2004	25/07/23	00:00:00	27.161					
2005	25/07/23	01:00:00	26.965					
2006	25/07/23	02:00:00	26.818					
2007	25/07/23	03:00:00	26.402					
2008	25/07/23	04:00:00	26.182					
2009	25/07/23	05:00:00	26.549					
2010	25/07/23	06:00:00	26.671					
2011	25/07/23	07:00:00	26.573					
2012	25/07/23	08:00:00	26.965					
2013	25/07/23	09:00:00	27.063					
2014	25/07/23	10:00:00	27.063					
2015	25/07/23	11:00:00	26.793					
2016	25/07/23	12:00:00	27.161					
2017	25/07/23	13:00:00	27.038					
2018	25/07/23	14:00:00	26.671					
2019	25/07/23	15:00:00	27.038					
2020	25/07/23	16:00:00	26.695					
2021	25/07/23	17:00:00	25.963					
2022	25/07/23	18:00:00	25.647					
2023	25/07/23	19:00:00	25.089					
2024	25/07/23	20:00:00	24.823					
2025	25/07/23	21:00:00	24.823					
2026	25/07/23	22:00:00	24.798					
2027	25/07/23	23:00:00	24.847					
2028	26/07/23	00:00:00	25.040					
2029	26/07/23	01:00:00	25.501					
2030	26/07/23	02:00:00	26.304					
2031	26/07/23	03:00:00	26.280					
2032	26/07/23	04:00:00	26.793					
2033	26/07/23	05:00:00	26.573					
2034	26/07/23	06:00:00	26.378					
2035	26/07/23	07:00:00	25.890					
2036	26/07/23	08:00:00	25.647					
2037	26/07/23	09:00:00	25.744					
2038	26/07/23	10:00:00	25.817					
2039	26/07/23	11:00:00	25.793					
2040	26/07/23	12:00:00	25.793					
2041	26/07/23	13:00:00	25.647					
2042	26/07/23	14:00:00	25.647					
2043	26/07/23	15:00:00	25.939					
2044	26/07/23	16:00:00	27.308					
2045	26/07/23	17:00:00	27.407					
2046	26/07/23	18:00:00	27.456					
2047	26/07/23	19:00:00	27.481					
2048	26/07/23	20:00:00	27.481					
2049	26/07/23	21:00:00	27.456					
2050	26/07/23	22:00:00	27.431					
2051	26/07/23	23:00:00	27.284					
2052	27/07/23	00:00:00	27.161					
2053	27/07/23	01:00:00	27.014					
2054	27/07/23	02:00:00	27.038					
2055	27/07/23	03:00:00	26.965					
2056	27/07/23	04:00:00	26.965					
2057	27/07/23	05:00:00	27.087					
2058	27/07/23	06:00:00	27.112					
2059	27/07/23	07:00:00	27.063					
2060	27/07/23	08:00:00	27.087					
2061	27/07/23	09:00:00	27.063					
2062	27/07/23	10:00:00	27.112					
2063	27/07/23	11:00:00	27.186					
2064	27/07/23	12:00:00	27.235					
2065	27/07/23	13:00:00	27.259					
2066	27/07/23	14:00:00	27.259					
2067	27/07/23	15:00:00	27.235					
2068	27/07/23	16:00:00	27.235					
2069	27/07/23	17:00:00	27.186					
2070	27/07/23	18:00:00	27.136					
2071	27/07/23	19:00:00	27.161					
2072	27/07/23	20:00:00	27.038					
2073	27/07/23	21:00:00	27.014					
2074	27/07/23	22:00:00	27.063					
