"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21151965, SEN S/N: 21151965, LBL: 10m)"	"Acoplador separado (LGR S/N: 21151965, SEN S/N: 21151965)"	"Acoplador adjunto (LGR S/N: 21151965, SEN S/N: 21151965)"	"Host conectado (LGR S/N: 21151965, SEN S/N: 21151965)"	"Parado (LGR S/N: 21151965, SEN S/N: 21151965)"	"Final de archivo (LGR S/N: 21151965, SEN S/N: 21151965)"
382	05/05/23	20:00:00	15.915					
383	05/05/23	21:00:00	15.891					
384	05/05/23	22:00:00	16.439					
385	05/05/23	23:00:00	16.296					
386	06/05/23	00:00:00	16.201					
387	06/05/23	01:00:00	16.344					
388	06/05/23	02:00:00	16.677					
389	06/05/23	03:00:00	16.392					
390	06/05/23	04:00:00	16.296					
391	06/05/23	05:00:00	16.558					
392	06/05/23	06:00:00	16.701					
393	06/05/23	07:00:00	16.582					
394	06/05/23	08:00:00	16.630					
395	06/05/23	09:00:00	16.106					
396	06/05/23	10:00:00	16.320					
397	06/05/23	11:00:00	16.392					
398	06/05/23	12:00:00	16.701					
399	06/05/23	13:00:00	16.582					
400	06/05/23	14:00:00	16.368					
401	06/05/23	15:00:00	16.272					
402	06/05/23	16:00:00	16.201					
403	06/05/23	17:00:00	16.392					
404	06/05/23	18:00:00	16.582					
405	06/05/23	19:00:00	16.487					
406	06/05/23	20:00:00	16.439					
407	06/05/23	21:00:00	16.296					
408	06/05/23	22:00:00	16.106					
409	06/05/23	23:00:00	16.058					
410	07/05/23	00:00:00	16.058					
411	07/05/23	01:00:00	15.867					
412	07/05/23	02:00:00	16.320					
413	07/05/23	03:00:00	16.582					
414	07/05/23	04:00:00	16.439					
415	07/05/23	05:00:00	16.558					
416	07/05/23	06:00:00	16.249					
417	07/05/23	07:00:00	16.058					
418	07/05/23	08:00:00	16.106					
419	07/05/23	09:00:00	16.439					
420	07/05/23	10:00:00	16.439					
421	07/05/23	11:00:00	16.392					
422	07/05/23	12:00:00	16.463					
423	07/05/23	13:00:00	16.153					
424	07/05/23	14:00:00	16.225					
425	07/05/23	15:00:00	16.201					
426	07/05/23	16:00:00	16.201					
427	07/05/23	17:00:00	16.177					
428	07/05/23	18:00:00	16.010					
429	07/05/23	19:00:00	16.153					
430	07/05/23	20:00:00	16.225					
431	07/05/23	21:00:00	16.368					
432	07/05/23	22:00:00	15.986					
433	07/05/23	23:00:00	16.177					
434	08/05/23	00:00:00	16.058					
435	08/05/23	01:00:00	16.392					
436	08/05/23	02:00:00	16.272					
437	08/05/23	03:00:00	16.201					
438	08/05/23	04:00:00	16.677					
439	08/05/23	05:00:00	16.701					
440	08/05/23	06:00:00	16.487					
441	08/05/23	07:00:00	16.558					
442	08/05/23	08:00:00	16.773					
443	08/05/23	09:00:00	16.272					
444	08/05/23	10:00:00	16.415					
445	08/05/23	11:00:00	16.153					
446	08/05/23	12:00:00	16.415					
447	08/05/23	13:00:00	16.368					
448	08/05/23	14:00:00	16.153					
449	08/05/23	15:00:00	16.463					
450	08/05/23	16:00:00	16.415					
451	08/05/23	17:00:00	16.654					
452	08/05/23	18:00:00	16.439					
453	08/05/23	19:00:00	16.511					
454	08/05/23	20:00:00	16.582					
455	08/05/23	21:00:00	16.392					
456	08/05/23	22:00:00	16.534					
457	08/05/23	23:00:00	16.058					
458	09/05/23	00:00:00	16.153					
459	09/05/23	01:00:00	16.153					
460	09/05/23	02:00:00	17.106					
461	09/05/23	03:00:00	16.868					
462	09/05/23	04:00:00	16.987					
463	09/05/23	05:00:00	16.915					
464	09/05/23	06:00:00	16.963					
465	09/05/23	07:00:00	17.058					
466	09/05/23	08:00:00	16.582					
467	09/05/23	09:00:00	16.439					
468	09/05/23	10:00:00	16.272					
469	09/05/23	11:00:00	16.177					
470	09/05/23	12:00:00	16.058					
471	09/05/23	13:00:00	17.701					
472	09/05/23	14:00:00	17.439					
473	09/05/23	15:00:00	17.249					
474	09/05/23	16:00:00	17.605					
475	09/05/23	17:00:00	17.344					
476	09/05/23	18:00:00	17.249					
477	09/05/23	19:00:00	17.486					
478	09/05/23	20:00:00	17.582					
479	09/05/23	21:00:00	17.510					
480	09/05/23	22:00:00	17.463					
481	09/05/23	23:00:00	17.439					
482	10/05/23	00:00:00	17.439					
483	10/05/23	01:00:00	17.415					
484	10/05/23	02:00:00	17.463					
485	10/05/23	03:00:00	17.463					
486	10/05/23	04:00:00	17.320					
487	10/05/23	05:00:00	17.415					
488	10/05/23	06:00:00	17.249					
489	10/05/23	07:00:00	17.344					
490	10/05/23	08:00:00	17.391					
491	10/05/23	09:00:00	17.296					
492	10/05/23	10:00:00	17.296					
493	10/05/23	11:00:00	17.439					
494	10/05/23	12:00:00	17.463					
495	10/05/23	13:00:00	17.439					
496	10/05/23	14:00:00	17.439					
497	10/05/23	15:00:00	17.486					
498	10/05/23	16:00:00	17.486					
499	10/05/23	17:00:00	17.510					
500	10/05/23	18:00:00	17.653					
501	10/05/23	19:00:00	17.677					
502	10/05/23	20:00:00	17.938					
503	10/05/23	21:00:00	17.891					
504	10/05/23	22:00:00	17.915					
505	10/05/23	23:00:00	17.938					
506	11/05/23	00:00:00	17.938					
507	11/05/23	01:00:00	17.962					
508	11/05/23	02:00:00	18.081					
509	11/05/23	03:00:00	18.129					
510	11/05/23	04:00:00	18.057					
511	11/05/23	05:00:00	18.129					
512	11/05/23	06:00:00	18.033					
513	11/05/23	07:00:00	17.867					
514	11/05/23	08:00:00	17.938					
515	11/05/23	09:00:00	18.010					
516	11/05/23	10:00:00	18.081					
517	11/05/23	11:00:00	17.962					
518	11/05/23	12:00:00	18.033					
519	11/05/23	13:00:00	18.105					
520	11/05/23	14:00:00	18.200					
521	11/05/23	15:00:00	18.224					
522	11/05/23	16:00:00	18.224					
523	11/05/23	17:00:00	18.224					
524	11/05/23	18:00:00	18.200					
525	11/05/23	19:00:00	18.224					
526	11/05/23	20:00:00	18.105					
527	11/05/23	21:00:00	18.105					
528	11/05/23	22:00:00	18.057					
529	11/05/23	23:00:00	18.057					
530	12/05/23	00:00:00	18.033					
531	12/05/23	01:00:00	18.033					
532	12/05/23	02:00:00	18.057					
533	12/05/23	03:00:00	18.057					
534	12/05/23	04:00:00	18.010					
535	12/05/23	05:00:00	17.938					
536	12/05/23	06:00:00	17.772					
537	12/05/23	07:00:00	17.867					
538	12/05/23	08:00:00	17.962					
539	12/05/23	09:00:00	17.986					
540	12/05/23	10:00:00	17.819					
541	12/05/23	11:00:00	17.701					
542	12/05/23	12:00:00	17.867					
543	12/05/23	13:00:00	17.891					
544	12/05/23	14:00:00	18.295					
545	12/05/23	15:00:00	18.295					
546	12/05/23	16:00:00	18.271					
547	12/05/23	17:00:00	18.224					
548	12/05/23	18:00:00	18.271					
549	12/05/23	19:00:00	18.247					
550	12/05/23	20:00:00	18.224					
551	12/05/23	21:00:00	18.319					
552	12/05/23	22:00:00	18.247					
553	12/05/23	23:00:00	18.247					
554	13/05/23	00:00:00	18.176					
555	13/05/23	01:00:00	18.105					
556	13/05/23	02:00:00	18.105					
557	13/05/23	03:00:00	18.105					
558	13/05/23	04:00:00	18.105					
559	13/05/23	05:00:00	18.081					
560	13/05/23	06:00:00	18.057					
561	13/05/23	07:00:00	17.772					
562	13/05/23	08:00:00	17.463					
563	13/05/23	09:00:00	17.368					
564	13/05/23	10:00:00	17.510					
565	13/05/23	11:00:00	17.463					
566	13/05/23	12:00:00	17.344					
567	13/05/23	13:00:00	17.439					
568	13/05/23	14:00:00	17.677					
569	13/05/23	15:00:00	17.605					
570	13/05/23	16:00:00	17.368					
571	13/05/23	17:00:00	17.272					
572	13/05/23	18:00:00	17.629					
573	13/05/23	19:00:00	17.653					
574	13/05/23	20:00:00	17.605					
575	13/05/23	21:00:00	17.534					
576	13/05/23	22:00:00	17.558					
577	13/05/23	23:00:00	17.558					
578	14/05/23	00:00:00	17.249					
579	14/05/23	01:00:00	17.320					
580	14/05/23	02:00:00	17.534					
581	14/05/23	03:00:00	17.534					
582	14/05/23	04:00:00	17.463					
583	14/05/23	05:00:00	17.486					
584	14/05/23	06:00:00	17.510					
585	14/05/23	07:00:00	17.582					
586	14/05/23	08:00:00	17.558					
587	14/05/23	09:00:00	17.534					
588	14/05/23	10:00:00	17.582					
589	14/05/23	11:00:00	17.582					
590	14/05/23	12:00:00	17.605					
591	14/05/23	13:00:00	17.653					
592	14/05/23	14:00:00	17.701					
593	14/05/23	15:00:00	17.701					
594	14/05/23	16:00:00	17.724					
595	14/05/23	17:00:00	17.796					
596	14/05/23	18:00:00	17.796					
597	14/05/23	19:00:00	17.796					
598	14/05/23	20:00:00	17.796					
599	14/05/23	21:00:00	17.724					
600	14/05/23	22:00:00	17.653					
601	14/05/23	23:00:00	17.629					
602	15/05/23	00:00:00	17.677					
603	15/05/23	01:00:00	17.701					
604	15/05/23	02:00:00	17.701					
605	15/05/23	03:00:00	17.701					
606	15/05/23	04:00:00	17.701					
607	15/05/23	05:00:00	17.677					
608	15/05/23	06:00:00	17.701					
609	15/05/23	07:00:00	17.701					
610	15/05/23	08:00:00	17.724					
611	15/05/23	09:00:00	17.724					
612	15/05/23	10:00:00	17.748					
613	15/05/23	11:00:00	17.748					
614	15/05/23	12:00:00	17.748					
615	15/05/23	13:00:00	17.772					
616	15/05/23	14:00:00	17.772					
617	15/05/23	15:00:00	17.772					
618	15/05/23	16:00:00	17.772					
619	15/05/23	17:00:00	17.748					
620	15/05/23	18:00:00	17.748					
621	15/05/23	19:00:00	17.724					
622	15/05/23	20:00:00	18.176					
623	15/05/23	21:00:00	18.010					
624	15/05/23	22:00:00	18.105					
625	15/05/23	23:00:00	18.105					
626	16/05/23	00:00:00	17.772					
627	16/05/23	01:00:00	17.867					
628	16/05/23	02:00:00	17.724					
629	16/05/23	03:00:00	17.772					
630	16/05/23	04:00:00	17.819					
631	16/05/23	05:00:00	17.772					
632	16/05/23	06:00:00	17.677					
633	16/05/23	07:00:00	17.605					
634	16/05/23	08:00:00	17.724					
635	16/05/23	09:00:00	17.653					
636	16/05/23	10:00:00	17.629					
637	16/05/23	11:00:00	17.629					
638	16/05/23	12:00:00	17.582					
639	16/05/23	13:00:00	17.510					
640	16/05/23	14:00:00	17.486					
641	16/05/23	15:00:00	17.415					
642	16/05/23	16:00:00	17.391					
643	16/05/23	17:00:00	17.391					
644	16/05/23	18:00:00	17.391					
645	16/05/23	19:00:00	17.368					
646	16/05/23	20:00:00	17.391					
647	16/05/23	21:00:00	17.486					
648	16/05/23	22:00:00	17.463					
649	16/05/23	23:00:00	17.486					
650	17/05/23	00:00:00	17.439					
651	17/05/23	01:00:00	17.320					
652	17/05/23	02:00:00	17.320					
653	17/05/23	03:00:00	17.368					
654	17/05/23	04:00:00	17.439					
655	17/05/23	05:00:00	17.463					
656	17/05/23	06:00:00	17.391					
657	17/05/23	07:00:00	17.368					
658	17/05/23	08:00:00	17.344					
659	17/05/23	09:00:00	17.368					
660	17/05/23	10:00:00	17.391					
661	17/05/23	11:00:00	17.391					
662	17/05/23	12:00:00	17.439					
663	17/05/23	13:00:00	17.463					
664	17/05/23	14:00:00	17.486					
665	17/05/23	15:00:00	17.510					
666	17/05/23	16:00:00	17.463					
667	17/05/23	17:00:00	17.463					
668	17/05/23	18:00:00	17.439					
669	17/05/23	19:00:00	17.391					
670	17/05/23	20:00:00	17.391					
671	17/05/23	21:00:00	17.391					
672	17/05/23	22:00:00	17.249					
673	17/05/23	23:00:00	17.320					
674	18/05/23	00:00:00	17.368					
675	18/05/23	01:00:00	17.320					
676	18/05/23	02:00:00	17.320					
677	18/05/23	03:00:00	17.320					
678	18/05/23	04:00:00	17.320					
679	18/05/23	05:00:00	16.415					
680	18/05/23	06:00:00	17.011					
681	18/05/23	07:00:00	17.034					
682	18/05/23	08:00:00	17.130					
683	18/05/23	09:00:00	17.201					
684	18/05/23	10:00:00	17.106					
685	18/05/23	11:00:00	17.296					
686	18/05/23	12:00:00	17.249					
687	18/05/23	13:00:00	17.177					
688	18/05/23	14:00:00	17.153					
689	18/05/23	15:00:00	17.106					
690	18/05/23	16:00:00	16.487					
691	18/05/23	17:00:00	16.939					
692	18/05/23	18:00:00	16.320					
693	18/05/23	19:00:00	16.582					
694	18/05/23	20:00:00	17.296					
695	18/05/23	21:00:00	17.225					
696	18/05/23	22:00:00	17.058					
697	18/05/23	23:00:00	17.177					
698	19/05/23	00:00:00	17.177					
699	19/05/23	01:00:00	17.011					
700	19/05/23	02:00:00	17.344					
701	19/05/23	03:00:00	17.415					
702	19/05/23	04:00:00	17.296					
703	19/05/23	05:00:00	17.130					
704	19/05/23	06:00:00	16.939					
705	19/05/23	07:00:00	16.487					
706	19/05/23	08:00:00	16.225					
707	19/05/23	09:00:00	16.844					
708	19/05/23	10:00:00	17.082					
709	19/05/23	11:00:00	16.963					
710	19/05/23	12:00:00	16.987					
711	19/05/23	13:00:00	16.773					
